ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-DRWQ0L-HONDUCOR-DC-0797-2014-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-0797-2014-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-orvPvG-CM-HEAC-43-2014-1,ocds-lcuori-orvPvG-CM-HEAC-43-2014-1/4,orvPvG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDA5r-solicitud 71A-1,ocds-lcuori-jRDA5r-solicitud 71A-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-0799-2014-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-0799-2014-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-jRDA5r-solicitud 76A-1,ocds-lcuori-jRDA5r-solicitud 76A-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-1RaEMR-ORDEN DE COMPRA 2161/2014-1,ocds-lcuori-1RaEMR-ORDEN DE COMPRA 2161/2014-1/3,1RaEMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvPvG-CM-HEAC-44-2014-1,ocds-lcuori-orvPvG-CM-HEAC-44-2014-1/3,orvPvG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-7GX7XL-UAFCE-FM-466-2014-1,ocds-lcuori-7GX7XL-UAFCE-FM-466-2014-1/3,7GX7XL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-kR2paL-10-68-2014-1,ocds-lcuori-kR2paL-10-68-2014-1/3,kR2paL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-kR2paL-10-69-2014-1,ocds-lcuori-kR2paL-10-69-2014-1/3,kR2paL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-kR2paL-10-70-2014-1,ocds-lcuori-kR2paL-10-70-2014-1/3,kR2paL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-DRWQ0L-HONDUCOR-DC-0807-2014-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-0807-2014-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-grxq2L-CM-359-2014-1,ocds-lcuori-grxq2L-CM-359-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-lRongG-008-1,ocds-lcuori-lRongG-008-1/3,lRongG-MrMXJR,MrMXJR,Instituto Nacional de Migracion
ocds-lcuori-gLkVEr-N 157B-2014-1,ocds-lcuori-gLkVEr-N 157B-2014-1/3,gLkVEr-mGEJpR,mGEJpR,Comisionado Nacional de los Derechos Humanos
ocds-lcuori-lRongG-009-1,ocds-lcuori-lRongG-009-1/4,lRongG-MrMXJR,MrMXJR,Instituto Nacional de Migracion
ocds-lcuori-gLkVEr-N 157C-2014-1,ocds-lcuori-gLkVEr-N 157C-2014-1/3,gLkVEr-mGEJpR,mGEJpR,Comisionado Nacional de los Derechos Humanos
ocds-lcuori-lRongG-010-1,ocds-lcuori-lRongG-010-1/4,lRongG-MrMXJR,MrMXJR,Instituto Nacional de Migracion
ocds-lcuori-MrMmdr-DEI-UEP-EI-034-2014-2,ocds-lcuori-MrMmdr-DEI-UEP-EI-034-2014-2/3,MrMmdr-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-grxq2L-CM-354-2014-1,ocds-lcuori-grxq2L-CM-354-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-kR2paL-10-71-2014-1,ocds-lcuori-kR2paL-10-71-2014-1/3,kR2paL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-356-2014-1,ocds-lcuori-grxq2L-CM-356-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-grxy3L-120-1,ocds-lcuori-grxy3L-120-1/3,grxy3L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-1Ra6lr-031-2014-1,ocds-lcuori-1Ra6lr-031-2014-1/3,1Ra6lr-4LOZ9r,4LOZ9r,Centro Nacional de Educación para el Trabajo
ocds-lcuori-jRDkQG-HMCR-390-2014-2,ocds-lcuori-jRDkQG-HMCR-390-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-360-2014-1,ocds-lcuori-grxq2L-CM-360-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-grxq2L-CM-361-2014-1,ocds-lcuori-grxq2L-CM-361-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-grxq2L-CM-362-2014-1,ocds-lcuori-grxq2L-CM-362-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-jRDkQG-HMCR-392-2014-2,ocds-lcuori-jRDkQG-HMCR-392-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-363-2014-1,ocds-lcuori-grxq2L-CM-363-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-jRDkQG-HCMR-372-2014-2,ocds-lcuori-jRDkQG-HCMR-372-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HCMR-373-2014-2,ocds-lcuori-jRDkQG-HCMR-373-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HCMR-374-2014-2,ocds-lcuori-jRDkQG-HCMR-374-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HCMR-377-2014-2,ocds-lcuori-jRDkQG-HCMR-377-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDYor-CM-210-SEDIS-2014-1,ocds-lcuori-jRDYor-CM-210-SEDIS-2014-1/3,jRDYor-ERpA0r,ERpA0r,Secretaria de Desarrollo e Inclusión Social
ocds-lcuori-yRlaDr-018-2014-2,ocds-lcuori-yRlaDr-018-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HCMR-380-2014-2,ocds-lcuori-jRDkQG-HCMR-380-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-wrV3LP-LPN-FHIS-14-2014 2°-2,ocds-lcuori-wrV3LP-LPN-FHIS-14-2014 2°-2/3,wrV3LP-orvDGM,orvDGM,Fondo Hondureño de Inversión Social
ocds-lcuori-wrV3LP-LPN-FHIS-17-2014-2,ocds-lcuori-wrV3LP-LPN-FHIS-17-2014-2/4,wrV3LP-orvDGM,orvDGM,Fondo Hondureño de Inversión Social
ocds-lcuori-yRlaDr-019-2014-2,ocds-lcuori-yRlaDr-019-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-yRlaDr-020-2014-2,ocds-lcuori-yRlaDr-020-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-yRlaDr-021-2014-2,ocds-lcuori-yRlaDr-021-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HCMR-382-2014-2,ocds-lcuori-jRDkQG-HCMR-382-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HCMR-383-2014-2,ocds-lcuori-jRDkQG-HCMR-383-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLe6mG-HSR- LP-043-2014-2,ocds-lcuori-PLe6mG-HSR- LP-043-2014-2/3,PLe6mG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-JLKQxR-LP.024-14-2,ocds-lcuori-JLKQxR-LP.024-14-2/3,JLKQxR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-366-2014-1,ocds-lcuori-grxq2L-CM-366-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-jRDkQG-HCMR-386-2014-2,ocds-lcuori-jRDkQG-HCMR-386-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvPvG-CM-HEAC-45-2014-1,ocds-lcuori-orvPvG-CM-HEAC-45-2014-1/3,orvPvG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxy3L-121-1,ocds-lcuori-grxy3L-121-1/3,grxy3L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HCMR-388-2014-2,ocds-lcuori-jRDkQG-HCMR-388-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLe6mG-HSR- LP-044-2014-2,ocds-lcuori-PLe6mG-HSR- LP-044-2014-2/3,PLe6mG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-376-2014-1,ocds-lcuori-grxq2L-CM-376-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-2LAzdG-ADQ-378-2014-1,ocds-lcuori-2LAzdG-ADQ-378-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-JLKYJR-CM-024-2014 SSIS/PRAF-1,ocds-lcuori-JLKYJR-CM-024-2014 SSIS/PRAF-1/3,JLKYJR-kR05rP,kR05rP,Programa de Asignación Familiar
ocds-lcuori-MLQmwL-CM-098-2014-1,ocds-lcuori-MLQmwL-CM-098-2014-1/3,MLQmwL-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-yRlaDr-022-2014-2,ocds-lcuori-yRlaDr-022-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HCMR-396-2014-2,ocds-lcuori-jRDkQG-HCMR-396-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-2LAzdG-ADQ-380-2014-1,ocds-lcuori-2LAzdG-ADQ-380-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-jRDkQG-HCMR-398-2014-2,ocds-lcuori-jRDkQG-HCMR-398-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkjBr-2014-08-1,ocds-lcuori-gLkjBr-2014-08-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-jRDkQG-HCMR-400-2014-2,ocds-lcuori-jRDkQG-HCMR-400-2014-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkjBr-09-2014-1,ocds-lcuori-gLkjBr-09-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-010-2014-1,ocds-lcuori-gLkjBr-010-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-MLQmwL-CM-099-2014-1,ocds-lcuori-MLQmwL-CM-099-2014-1/3,MLQmwL-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-yRlaDr-157-2014-1,ocds-lcuori-yRlaDr-157-2014-1/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkjBr-013-2014-1,ocds-lcuori-gLkjBr-013-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-yRlaDr-023-2014-2,ocds-lcuori-yRlaDr-023-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkjBr-015-2014-1,ocds-lcuori-gLkjBr-015-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-017-2014-1,ocds-lcuori-gLkjBr-017-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-jRDkQG-HCMR-404-2014-2,ocds-lcuori-jRDkQG-HCMR-404-2014-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkjBr-018-2014-1,ocds-lcuori-gLkjBr-018-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-019-2014-1,ocds-lcuori-gLkjBr-019-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-jRDkQG-HCMR-408-2014-2,ocds-lcuori-jRDkQG-HCMR-408-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-yRlaDr-024-2014-2,ocds-lcuori-yRlaDr-024-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HCMR-405-2014-2,ocds-lcuori-jRDkQG-HCMR-405-2014-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-yRlaDr-025-2014-2,ocds-lcuori-yRlaDr-025-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HCMR-406-2014-2,ocds-lcuori-jRDkQG-HCMR-406-2014-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-yRlaDr-026-2014-2,ocds-lcuori-yRlaDr-026-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkjBr-024-2014-1,ocds-lcuori-gLkjBr-024-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-vGZWNR-40000793-1,ocds-lcuori-vGZWNR-40000793-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-vGZWNR-10004751-1,ocds-lcuori-vGZWNR-10004751-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-gLkjBr-026-2014-1,ocds-lcuori-gLkjBr-026-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-vGZWNR-30006061-1-1,ocds-lcuori-vGZWNR-30006061-1-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-gLkjBr-028-2014-1,ocds-lcuori-gLkjBr-028-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-029-2014-1,ocds-lcuori-gLkjBr-029-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-032-2014-1,ocds-lcuori-gLkjBr-032-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-033-2014-1,ocds-lcuori-gLkjBr-033-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-1RaEMR-Compra menor 2163-2014-1,ocds-lcuori-1RaEMR-Compra menor 2163-2014-1/3,1RaEMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkjBr-035-2014-1,ocds-lcuori-gLkjBr-035-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-037-2014-1,ocds-lcuori-gLkjBr-037-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-038-2014-1,ocds-lcuori-gLkjBr-038-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-039-2014-1,ocds-lcuori-gLkjBr-039-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-1RaEMR-Compra menor 2164-2014-1,ocds-lcuori-1RaEMR-Compra menor 2164-2014-1/3,1RaEMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkjBr-040-2014-1,ocds-lcuori-gLkjBr-040-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-041-2014-1,ocds-lcuori-gLkjBr-041-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-042-2014-1,ocds-lcuori-gLkjBr-042-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-043-2014-1,ocds-lcuori-gLkjBr-043-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-8L458G-CM-02-PNP-14-1,ocds-lcuori-8L458G-CM-02-PNP-14-1/3,8L458G-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-PR8M9r-LPN-IP-002-2014-2,ocds-lcuori-PR8M9r-LPN-IP-002-2014-2/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-8L458G-CM-005-PNP-14-1,ocds-lcuori-8L458G-CM-005-PNP-14-1/3,8L458G-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-gLkjBr-044-2014-1,ocds-lcuori-gLkjBr-044-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-yRlaDr-027-2014-2,ocds-lcuori-yRlaDr-027-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-yRlaDr-028-2014-2,ocds-lcuori-yRlaDr-028-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-DL9kwR-CC-5320-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5320-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-yRlaDr-029-2014-2,ocds-lcuori-yRlaDr-029-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-yRlaDr-158-2014-1,ocds-lcuori-yRlaDr-158-2014-1/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLemLJ-CC-0245-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0245-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-DL9kwR-CC-5322-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5322-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-PLemLJ-CC-0246-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0246-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PLemLJ-CC-0247-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0247-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PLemLJ-CC-0248-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0248-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-yRlaDr-030-2014-2,ocds-lcuori-yRlaDr-030-2014-2/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLemLJ-CC-0249-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0249-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PR8ooG-CM-024-CONAPID-2014-1,ocds-lcuori-PR8ooG-CM-024-CONAPID-2014-1/3,PR8ooG-NrdqVL,NrdqVL,Comisión Nacional Pro-Instalaciones Deportivas
ocds-lcuori-PLemLJ-CC-0250-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0250-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PLemLJ-CC-0251-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0251-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PLemLJ-CC-0252-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0252-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-2LAzdG-ADQ-387-2014-1,ocds-lcuori-2LAzdG-ADQ-387-2014-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-PLemLJ-CC-0253-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0253-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PLemLJ-CC-0255-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0255-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-DL9kwR-CC-5332-TSC-2014-1,ocds-lcuori-DL9kwR-CC-5332-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-PLemLJ-CC-0256-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0256-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PLemLJ-CC-0258-2014-DGMM-1,ocds-lcuori-PLemLJ-CC-0258-2014-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-7rBxpG-CDirecta No.06-2014-2,ocds-lcuori-7rBxpG-CDirecta No.06-2014-2/3,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-gLkjBr-046-2014-1,ocds-lcuori-gLkjBr-046-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-047-2014-1,ocds-lcuori-gLkjBr-047-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-Zr5B9L-C-0581-2014-PE-0188-2014-1,ocds-lcuori-Zr5B9L-C-0581-2014-PE-0188-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkjBr-049-2014-1,ocds-lcuori-gLkjBr-049-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-050-2014-1,ocds-lcuori-gLkjBr-050-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-052-2014-1,ocds-lcuori-gLkjBr-052-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-054-2014-1,ocds-lcuori-gLkjBr-054-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-Er6dMG-CP-PROMEF-FN-013-2014-1,ocds-lcuori-Er6dMG-CP-PROMEF-FN-013-2014-1/3,Er6dMG-wrVO3L,wrVO3L,Empresa Nacional de Energía Eléctrica
ocds-lcuori-orvOoL-Pedido No 633-2014 Medicinas-1,ocds-lcuori-orvOoL-Pedido No 633-2014 Medicinas-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 634-2014 Medicinas-1,ocds-lcuori-orvOoL-Pedido No 634-2014 Medicinas-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 632-2014 Medicinas-1,ocds-lcuori-orvOoL-Pedido No 632-2014 Medicinas-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR DC-0581-2014-1,ocds-lcuori-DRWQ0L-HONDUCOR DC-0581-2014-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-orvOoL-Pedido No 22-2014 Viveres-1,ocds-lcuori-orvOoL-Pedido No 22-2014 Viveres-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-Zr5B9L-C-0580-2014-PE-0156-2014-1,ocds-lcuori-Zr5B9L-C-0580-2014-PE-0156-2014-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gRNDyL-053-03-2014-1,ocds-lcuori-gRNDyL-053-03-2014-1/3,gRNDyL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gLkjBr-058-2014-1,ocds-lcuori-gLkjBr-058-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-gLkjBr-059-2014-1,ocds-lcuori-gLkjBr-059-2014-1/3,gLkjBr-1RaqDR,1RaqDR,Zona Libre Turística de Islas de la Bahía
ocds-lcuori-Zr56vL-40894-1,ocds-lcuori-Zr56vL-40894-1/3,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-PR8ooG-CM-025-CONAPID-2014-1,ocds-lcuori-PR8ooG-CM-025-CONAPID-2014-1/3,PR8ooG-NrdqVL,NrdqVL,Comisión Nacional Pro-Instalaciones Deportivas
ocds-lcuori-PR8ooG-CM-026-CONAPID-2014-1,ocds-lcuori-PR8ooG-CM-026-CONAPID-2014-1/3,PR8ooG-NrdqVL,NrdqVL,Comisión Nacional Pro-Instalaciones Deportivas
ocds-lcuori-PLe6mG-HSR- LP-030-2014-2,ocds-lcuori-PLe6mG-HSR- LP-030-2014-2/3,PLe6mG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDA5r-solicitud 893-1,ocds-lcuori-jRDA5r-solicitud 893-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-gGywVr-90-2014-1,ocds-lcuori-gGywVr-90-2014-1/3,gGywVr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxELe-570-2014-SAG-1,ocds-lcuori-grxELe-570-2014-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
