ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/documentType,awards/0/documents/0/description,awards/0/documents/0/datePublished,awards/0/documents/0/format,awards/0/documents/0/url,awards/0/documents/0/title
ocds-lcuori-yRlaDr-09-2014-2,ocds-lcuori-yRlaDr-09-2014-2/3,yRlaDr-09-2014-2,51225,awardNotice,Resolucion de la Adjudicacion,2014-09-04T14:23:55.883000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic7609-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-lRoxQr-No. LPI-3103-001-2014-2,ocds-lcuori-lRoxQr-No. LPI-3103-001-2014-2/3,lRoxQr-No. LPI-3103-001-2014-2,117640,awardNotice,Resolucion de la Adjudicacion,2018-06-22T11:22:41.797000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic601No.%20LPI-3103-001-2014807-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-LPrNO-52-AMDC-72-2014-2,ocds-lcuori-2LmqDL-LPrNO-52-AMDC-72-2014-2/3,2LmqDL-LPrNO-52-AMDC-72-2014-2,56271,awardNotice,Resolucion de la Adjudicacion,2015-02-04T15:38:18.147000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-52-AMDC-72-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-LPrNO-44-AMDC-64-2014-2,ocds-lcuori-2LmqDL-LPrNO-44-AMDC-64-2014-2/3,2LmqDL-LPrNO-44-AMDC-64-2014-2,56470,awardNotice,Resolucion de la Adjudicacion,2015-02-06T14:13:49.893000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-44-AMDC-64-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-gLkjBr-ZOLITUR-LP-01-2014-2,ocds-lcuori-gLkjBr-ZOLITUR-LP-01-2014-2/3,gLkjBr-ZOLITUR-LP-01-2014-2,70853,awardNotice,Resolucion de la Adjudicacion,2016-01-14T14:59:59.147000-06:00,application/x-rar-compressed,http://h1.honducompras.gob.hn/Docs/Lic627ZOLITUR-LP-01-2014802-ResoluciondelaAdjudicacion.rar,Resolucion de la Adjudicacion
ocds-lcuori-wrV3LP-LPR-FHIS-19-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-19-2014-2/3,wrV3LP-LPR-FHIS-19-2014-2,56205,awardNotice,Resolucion de la Adjudicacion,2015-02-03T11:02:58.173000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-19-2014806-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-orveZR-LP-0004-2014-2,ocds-lcuori-orveZR-LP-0004-2014-2/3,orveZR-LP-0004-2014-2,51455,awardNotice,Resolucion de la Adjudicacion,2014-09-11T09:41:50.863000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic607LP-0004-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-orveZR-LP-0005-2014-2,ocds-lcuori-orveZR-LP-0005-2014-2/3,orveZR-LP-0005-2014-2,51716,awardNotice,Resolucion de la Adjudicacion,2014-09-18T15:45:11.413000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic607LP-0005-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-yRlm9r-LPN-U-ESNACIFOR-03-2014-2,ocds-lcuori-yRlm9r-LPN-U-ESNACIFOR-03-2014-2/3,yRlm9r-LPN-U-ESNACIFOR-03-2014-2,65272,awardNotice,Resolucion de la Adjudicacion,2015-09-02T15:30:44.507000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic176LPN-U-ESNACIFOR-03-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-yRlm9r-LPN-U-ESNACIFOR-02-2014-2,ocds-lcuori-yRlm9r-LPN-U-ESNACIFOR-02-2014-2/3,yRlm9r-LPN-U-ESNACIFOR-02-2014-2,57880,awardNotice,Resolucion de la Adjudicacion,2015-03-06T10:19:49.803000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic176LPN-U-ESNACIFOR-02-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-yRlm9r-LPN-U-ESNACIFOR-02-2014-2,ocds-lcuori-yRlm9r-LPN-U-ESNACIFOR-02-2014-2/3,yRlm9r-LPN-U-ESNACIFOR-02-2014-2,57881,awardNotice,Resolucion de la Adjudicacion,2015-03-06T10:19:51.827000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic176LPN-U-ESNACIFOR-02-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-LPrNO-43-AMDC-63-2014-2,ocds-lcuori-2LmqDL-LPrNO-43-AMDC-63-2014-2/3,2LmqDL-LPrNO-43-AMDC-63-2014-2,56256,awardNotice,Resolucion de la Adjudicacion,2015-02-04T14:49:10.310000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-43-AMDC-63-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-LPrNO-45-AMDC-65-2014-2,ocds-lcuori-2LmqDL-LPrNO-45-AMDC-65-2014-2/3,2LmqDL-LPrNO-45-AMDC-65-2014-2,67173,awardNotice,Resolucion de la Adjudicacion,2015-10-16T08:18:44.823000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-45-AMDC-65-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-PLe6mG-HSR- LP-014-2014-2,ocds-lcuori-PLe6mG-HSR- LP-014-2014-2/3,PLe6mG-HSR- LP-014-2014-2,51273,awardNotice,Resolucion de la Adjudicacion,2014-09-05T12:44:48.940000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-014-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-0rw5YG-17-2014-2,ocds-lcuori-0rw5YG-17-2014-2/3,0rw5YG-17-2014-2,51302,awardNotice,Resolucion de la Adjudicacion,2014-09-05T14:32:50.457000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic7817-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-0rw5YG-21-2014-2,ocds-lcuori-0rw5YG-21-2014-2/3,0rw5YG-21-2014-2,51305,awardNotice,Resolucion de la Adjudicacion,2014-09-05T14:52:22.727000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic7821-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-0rw5YG-22-2014-2,ocds-lcuori-0rw5YG-22-2014-2/3,0rw5YG-22-2014-2,51311,awardNotice,Resolucion de la Adjudicacion,2014-09-05T15:03:17.983000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic7822-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxq2L-LP-DEI-DA-002-2014-2,ocds-lcuori-grxq2L-LP-DEI-DA-002-2014-2/3,grxq2L-LP-DEI-DA-002-2014-2,59201,awardNotice,Resolucion de la Adjudicacion,2015-04-10T14:15:53.460000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic709LP-DEI-DA-002-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-LPrNO-54-AMDC-74-2014-2,ocds-lcuori-2LmqDL-LPrNO-54-AMDC-74-2014-2/3,2LmqDL-LPrNO-54-AMDC-74-2014-2,55939,awardNotice,Resolucion de la Adjudicacion,2015-01-22T14:04:20.200000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-54-AMDC-74-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-yRlm9r-LPN-ESNACIFOR-01-2014-2,ocds-lcuori-yRlm9r-LPN-ESNACIFOR-01-2014-2/3,yRlm9r-LPN-ESNACIFOR-01-2014-2,57878,awardNotice,Resolucion de la Adjudicacion,2015-03-06T10:17:50.977000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic176LPN-ESNACIFOR-01-2014805-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LAakL-51-2014-2,ocds-lcuori-2LAakL-51-2014-2/3,2LAakL-51-2014-2,52176,awardNotice,Resolucion de la Adjudicacion,2014-10-01T12:02:57.353000-06:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,http://h1.honducompras.gob.hn/Docs/Lic8151-2014803-ResoluciondelaAdjudicacion.xlsx,Resolucion de la Adjudicacion
ocds-lcuori-PLe6mG-HSR-LP-034-2014-2,ocds-lcuori-PLe6mG-HSR-LP-034-2014-2/3,PLe6mG-HSR-LP-034-2014-2,54199,awardNotice,Resolucion de la Adjudicacion,2014-11-17T16:41:24.690000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-034-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-PLe6mG-HSR-LP-039-2014-2,ocds-lcuori-PLe6mG-HSR-LP-039-2014-2/3,PLe6mG-HSR-LP-039-2014-2,54196,awardNotice,Resolucion de la Adjudicacion,2014-11-17T16:30:09.143000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-039-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-yRl6pL-EI 004 SSIS PRAF BID 2937 2014-2,ocds-lcuori-yRl6pL-EI 004 SSIS PRAF BID 2937 2014-2/3,yRl6pL-EI 004 SSIS PRAF BID 2937 2014-2,64551,awardNotice,Resolucion de la Adjudicacion,2015-08-13T16:25:33.913000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic232EI%20004%20SSIS%20PRAF%20BID%202937%202014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-LPrNO-56-AMDC-78-2014-2,ocds-lcuori-2LmqDL-LPrNO-56-AMDC-78-2014-2/3,2LmqDL-LPrNO-56-AMDC-78-2014-2,56267,awardNotice,Resolucion de la Adjudicacion,2015-02-04T15:25:14.960000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-56-AMDC-78-2014807-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-PLe6mG-HSR-LP-040-2014-2,ocds-lcuori-PLe6mG-HSR-LP-040-2014-2/3,PLe6mG-HSR-LP-040-2014-2,54193,awardNotice,Resolucion de la Adjudicacion,2014-11-17T16:26:57.397000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-040-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-455-2014-2,ocds-lcuori-jRDkQG-HMCR-455-2014-2/3,jRDkQG-HMCR-455-2014-2,55024,awardNotice,Resolucion de la Adjudicacion,2014-12-10T11:31:05.243000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-455-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-jRDkQG-HMCR-456-2014-2,ocds-lcuori-jRDkQG-HMCR-456-2014-2/3,jRDkQG-HMCR-456-2014-2,55022,awardNotice,Resolucion de la Adjudicacion,2014-12-10T11:27:46.380000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-456-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7rBxpG-CDirecta No.17-2014-2,ocds-lcuori-7rBxpG-CDirecta No.17-2014-2/3,7rBxpG-CDirecta No.17-2014-2,60715,awardNotice,Resolucion de la Adjudicacion,2015-05-19T10:51:10.130000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic123CDirecta%20No.17-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-PLe6mG-HSR- LP-038-2014-2,ocds-lcuori-PLe6mG-HSR- LP-038-2014-2/3,PLe6mG-HSR- LP-038-2014-2,54329,awardNotice,Resolucion de la Adjudicacion,2014-11-19T19:20:24.187000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-038-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-yRl6pL-LPN-001-SSIS-PRAF-BID-2737-14-2,ocds-lcuori-yRl6pL-LPN-001-SSIS-PRAF-BID-2737-14-2/3,yRl6pL-LPN-001-SSIS-PRAF-BID-2737-14-2,59279,awardNotice,Resolucion de la Adjudicacion,2015-04-14T09:21:04.173000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic232LPN-001-SSIS-PRAF-BID-2737-14805-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-yRlm9r-LP-U-ESNACIFOR-01-2014-2,ocds-lcuori-yRlm9r-LP-U-ESNACIFOR-01-2014-2/3,yRlm9r-LP-U-ESNACIFOR-01-2014-2,57883,awardNotice,Resolucion de la Adjudicacion,2015-03-06T10:48:49.460000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic176LP-U-ESNACIFOR-01-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-PTP-AMDC-BID-LPN-001-14-2,ocds-lcuori-2LmqDL-PTP-AMDC-BID-LPN-001-14-2/4,2LmqDL-PTP-AMDC-BID-LPN-001-14-2,81557,awardNotice,Resolucion de la Adjudicacion,2016-07-16T09:20:35.190000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221PTP-AMDC-BID-LPN-001-14807-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7rBxpG-LPública No.20-2014-2,ocds-lcuori-7rBxpG-LPública No.20-2014-2/3,7rBxpG-LPública No.20-2014-2,55141,awardNotice,Resolucion de la Adjudicacion,2014-12-15T12:23:34.283000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.20-2014807-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-ZGqW9r-LPP-006-IPM-2014-2,ocds-lcuori-ZGqW9r-LPP-006-IPM-2014-2/3,ZGqW9r-LPP-006-IPM-2014-2,56306,awardNotice,Resolucion de la Adjudicacion,2015-02-05T13:25:58.947000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic662LPP-006-IPM-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-wrV3LP-LPR-FHIS-23-2014 2°-2,ocds-lcuori-wrV3LP-LPR-FHIS-23-2014 2°-2/3,wrV3LP-LPR-FHIS-23-2014 2°-2,55667,awardNotice,Resolucion de la Adjudicacion,2015-01-05T15:04:20.180000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11LPR-FHIS-23-2014%202%C2%B0806-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-PLe6mG-HSR- LP-1766-2014-2,ocds-lcuori-PLe6mG-HSR- LP-1766-2014-2/3,PLe6mG-HSR- LP-1766-2014-2,54336,awardNotice,Resolucion de la Adjudicacion,2014-11-19T19:45:21.793000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic85HSR-%20LP-1766-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-43-2,ocds-lcuori-lRo92L-43-2/3,lRo92L-43-2,51882,awardNotice,Resolucion de la Adjudicacion,2014-09-24T12:45:59.197000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8943803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-lRo92L-44-2,ocds-lcuori-lRo92L-44-2/3,lRo92L-44-2,51884,awardNotice,Resolucion de la Adjudicacion,2014-09-24T12:47:30.117000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic8944803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-wrV3LP-COT-FHIS-31-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-31-2014-2/3,wrV3LP-COT-FHIS-31-2014-2,56028,awardNotice,Resolucion de la Adjudicacion,2015-01-27T14:31:32.827000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11COT-FHIS-31-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxq2L-LPN-DEI-DA-008-2014-2,ocds-lcuori-grxq2L-LPN-DEI-DA-008-2014-2/3,grxq2L-LPN-DEI-DA-008-2014-2,59162,awardNotice,Resolucion de la Adjudicacion,2015-04-09T14:23:29.543000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic709LPN-DEI-DA-008-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-grxq2L-LPN-DEI-DA-005-2014-2,ocds-lcuori-grxq2L-LPN-DEI-DA-005-2014-2/3,grxq2L-LPN-DEI-DA-005-2014-2,58882,awardNotice,Resolucion de la Adjudicacion,2015-03-27T15:01:13.470000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic709LPN-DEI-DA-005-2014803-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-MrMmdr-DEI-UEP-LPN-020-2014-2,ocds-lcuori-MrMmdr-DEI-UEP-LPN-020-2014-2/4,MrMmdr-DEI-UEP-LPN-020-2014-2,61269,awardNotice,Resolucion de la Adjudicacion,2015-06-01T16:55:42.580000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic784DEI-UEP-LPN-020-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-CPrNO-06-AMDC-75-2014-2,ocds-lcuori-2LmqDL-CPrNO-06-AMDC-75-2014-2/3,2LmqDL-CPrNO-06-AMDC-75-2014-2,56235,awardNotice,Resolucion de la Adjudicacion,2015-02-04T13:36:30.173000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221CPrNO-06-AMDC-75-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LmqDL-CPrNO-07-AMDC-76-2014-2,ocds-lcuori-2LmqDL-CPrNO-07-AMDC-76-2014-2/4,2LmqDL-CPrNO-07-AMDC-76-2014-2,58309,awardNotice,Resolucion de la Adjudicacion,2015-03-13T16:55:00.033000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic221CPrNO-07-AMDC-76-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-yRlaDr-11-2014-2,ocds-lcuori-yRlaDr-11-2014-2/3,yRlaDr-11-2014-2,51505,awardNotice,Resolucion de la Adjudicacion,2014-09-12T10:42:34.657000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic7611-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-yRlaDr-13-2014-2,ocds-lcuori-yRlaDr-13-2014-2/3,yRlaDr-13-2014-2,51511,awardNotice,Resolucion de la Adjudicacion,2014-09-12T10:47:52.150000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic7613-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-yRlaDr-14-2014-2,ocds-lcuori-yRlaDr-14-2014-2/3,yRlaDr-14-2014-2,51513,awardNotice,Resolucion de la Adjudicacion,2014-09-12T10:49:33.540000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic7614-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-yRlaDr-15-2014-2,ocds-lcuori-yRlaDr-15-2014-2/3,yRlaDr-15-2014-2,51515,awardNotice,Resolucion de la Adjudicacion,2014-09-12T10:50:39.420000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic7615-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-grxq2L-LP-DEI-006-2014-2,ocds-lcuori-grxq2L-LP-DEI-006-2014-2/3,grxq2L-LP-DEI-006-2014-2,59818,awardNotice,Resolucion de la Adjudicacion,2015-04-27T14:21:07.490000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic709LP-DEI-006-2014805-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LAakL-52-2014-2,ocds-lcuori-2LAakL-52-2014-2/3,2LAakL-52-2014-2,54434,awardNotice,Resolucion de la Adjudicacion,2014-11-21T10:53:47.643000-06:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,http://h1.honducompras.gob.hn/Docs/Lic8152-2014803-ResoluciondelaAdjudicacion.xlsx,Resolucion de la Adjudicacion
ocds-lcuori-yRlaDr-16.-2014-2,ocds-lcuori-yRlaDr-16.-2014-2/3,yRlaDr-16.-2014-2,51519,awardNotice,Resolucion de la Adjudicacion,2014-09-12T10:53:16.177000-06:00,image/jpeg,http://h1.honducompras.gob.hn/Docs/Lic7616.-2014802-ResoluciondelaAdjudicacion.jpg,Resolucion de la Adjudicacion
ocds-lcuori-wrV3LP-COT-FHIS-30-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-30-2014-2/3,wrV3LP-COT-FHIS-30-2014-2,56085,awardNotice,Resolucion de la Adjudicacion,2015-01-28T14:46:39.570000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic11COT-FHIS-30-2014805-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7rBxpG-CDIRECTA No.19-2014-2,ocds-lcuori-7rBxpG-CDIRECTA No.19-2014-2/3,7rBxpG-CDIRECTA No.19-2014-2,55110,awardNotice,Resolucion de la Adjudicacion,2014-12-12T14:44:42.363000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic123CDIRECTA%20No.19-2014804-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7G3Myr-LP-024-1240-HSP-2,ocds-lcuori-7G3Myr-LP-024-1240-HSP-2/3,7G3Myr-LP-024-1240-HSP-2,51730,awardNotice,Resolucion de la Adjudicacion,2014-09-19T08:58:28.367000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic96LP-024-1240-HSP802-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-MrMbdL-CP-MG-01-2014-2,ocds-lcuori-MrMbdL-CP-MG-01-2014-2/4,MrMbdL-CP-MG-01-2014-2,54013,awardNotice,Resolucion de la Adjudicacion,2014-11-13T15:16:17.030000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic740CP-MG-01-2014807-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7G3Myr-LP-024-1240-hsp-2014-2,ocds-lcuori-7G3Myr-LP-024-1240-hsp-2014-2/3,7G3Myr-LP-024-1240-hsp-2014-2,51553,awardNotice,Resolucion de la Adjudicacion,2014-09-12T15:55:08.950000-06:00,application/vnd.openxmlformats-officedocument.wordprocessingml.document,http://h1.honducompras.gob.hn/Docs/Lic96LP-024-1240-hsp-2014803-ResoluciondelaAdjudicacion.docx,Resolucion de la Adjudicacion
ocds-lcuori-orveZR-LP-00006-2014-2,ocds-lcuori-orveZR-LP-00006-2014-2/3,orveZR-LP-00006-2014-2,51728,awardNotice,Resolucion de la Adjudicacion,2014-09-19T07:30:54.650000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic607LP-00006-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7GX7XL-LPN-BIENES-2418BL HO-001-2014-2,ocds-lcuori-7GX7XL-LPN-BIENES-2418BL HO-001-2014-2/4,7GX7XL-LPN-BIENES-2418BL HO-001-2014-2,55917,awardNotice,Resolucion de la Adjudicacion,2015-01-21T16:39:44.710000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic559LPN-BIENES-2418BL%20HO-001-2014805-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-orvovL-LPN-UNAH-SEAPI-No.4-2014-SERVICIOS-SANITARIOS-2,ocds-lcuori-orvovL-LPN-UNAH-SEAPI-No.4-2014-SERVICIOS-SANITARIOS-2/4,orvovL-LPN-UNAH-SEAPI-No.4-2014-SERVICIOS-SANITARIOS-2,56901,awardNotice,Resolucion de la Adjudicacion,2015-02-18T09:08:21.940000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic151LPN-UNAH-SEAPI-No.4-2014-SERVICIOS-SANITARIOS807-ResoluciondelaAdjudicacion.PDF,Resolucion de la Adjudicacion
ocds-lcuori-7GX7XL-LPN-OBRAS-2418-BL-HO-001-2014-2,ocds-lcuori-7GX7XL-LPN-OBRAS-2418-BL-HO-001-2014-2/4,7GX7XL-LPN-OBRAS-2418-BL-HO-001-2014-2,57270,awardNotice,Resolucion de la Adjudicacion,2015-02-24T14:40:20.693000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic559LPN-OBRAS-2418-BL-HO-001-2014805-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-7GX7XL-LPI-BIENES-2418-BL-HO-001-2014-2,ocds-lcuori-7GX7XL-LPI-BIENES-2418-BL-HO-001-2014-2/3,7GX7XL-LPI-BIENES-2418-BL-HO-001-2014-2,57018,awardNotice,Resolucion de la Adjudicacion,2015-02-19T15:59:41.043000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic559LPI-BIENES-2418-BL-HO-001-2014806-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-yRl6pL-CI-002-SSIS-PRAF-2737-2014-2,ocds-lcuori-yRl6pL-CI-002-SSIS-PRAF-2737-2014-2/3,yRl6pL-CI-002-SSIS-PRAF-2737-2014-2,56017,awardNotice,Resolucion de la Adjudicacion,2015-01-27T11:18:13.983000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic232CI-002-SSIS-PRAF-2737-2014802-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-kR0qDr-LPN-02-2014-2,ocds-lcuori-kR0qDr-LPN-02-2014-2/3,kR0qDr-LPN-02-2014-2,60314,awardNotice,Resolucion de la Adjudicacion,2015-05-08T10:55:05.553000-06:00,application/pdf,http://h1.honducompras.gob.hn/Docs/Lic156LPN-02-2014805-ResoluciondelaAdjudicacion.pdf,Resolucion de la Adjudicacion
ocds-lcuori-2LAakL-60-2014-2,ocds-lcuori-2LAakL-60-2014-2/3,2LAakL-60-2014-2,54938,awardNotice,Resolucion de la Adjudicacion,2014-12-08T13:46:58.847000-06:00,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,http://h1.honducompras.gob.hn/Docs/Lic8160-2014803-ResoluciondelaAdjudicacion.xlsx,Resolucion de la Adjudicacion
