ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/unit/name,contracts/0/items/0/unit/value/amount,contracts/0/items/0/unit/value/currency,contracts/0/items/0/description,contracts/0/items/0/quantity,contracts/0/items/0/classification/id,contracts/0/items/0/classification/scheme,contracts/0/items/0/classification/description
ocds-lcuori-5574,ocds-lcuori-5574/3-contract,5574,15362,Unidad,33.235,HNL,ARCHIVADORES TAMA?O CARTA (LEITZ O EQUIVALENTE),500.0,44111607,UNSPSC,Archivadores de cheques ( LEITZ )
ocds-lcuori-5574,ocds-lcuori-5574/3-contract,5574,15363,Unidad,6.325,HNL,"CINTA DE PAPEL PARA SUMADORA DE 2 1/4"" ANCHO (CONTOMETRO)",5.0,44101805,UNSPSC,Cintas de calculadora
ocds-lcuori-5574,ocds-lcuori-5574/3-contract,5574,15364,Unidad,3.22,HNL,"Sobre manila de 12"" x 15 ",700.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5574,ocds-lcuori-5574/3-contract,5574,15365,Unidad,3.68,HNL,"SOBRE MANILA  14.5"" x 17"" ",450.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5574,ocds-lcuori-5574/3-contract,5574,15366,Unidad,2.185,HNL,"SOBRE MANILA 10"" x 15"" ",700.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5573,ocds-lcuori-5573/3-contract,5573,15351,Resma,92.0,HNL,PAPEL BOND REPORT LEGAL,50.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5573,ocds-lcuori-5573/3-contract,5573,15352,Resma,71.3,HNL,PAPEL BOND REPORT CARTA,200.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5573,ocds-lcuori-5573/3-contract,5573,15353,Resma,84.755,HNL,PAPEL BOND REPORT OFICIO,80.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5575,ocds-lcuori-5575/3-contract,5575,15367,Resma,62.0,HNL,PAPEL BOND REPORT CARTA,10.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5575,ocds-lcuori-5575/3-contract,5575,15368,Resma,73.7,HNL,PAPEL BOND REPORT OFICIO,10.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,5577,15370,Unidad,16.9625,HNL,HUMEDECEDOR DE DEDOS (GLICERINA) PRESENTACION 1.5 ONZAS,10.0,44121622,UNSPSC,Humedecedores de dedos
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,5577,15371,Unidad,12.535,HNL,CORRECTOR LIQUIDO PRESENTACION BOTE DE 20ML,50.0,44121802,UNSPSC,L?quido corrector
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,5577,15372,Unidad,143.75,HNL,PERFORADORA METALICA DE DOS ORIFICIOS CAPACIDAD HASTA 18 HOJAS,20.0,44121611,UNSPSC,Perforadora  de escritorio
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,5577,15373,Unidad,25.0125,HNL,TINTA PARA SELLOS EN BOTE ROLL-ON COLOR NEGRO,18.0,44121902,UNSPSC,Tinta china
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,5577,15374,Unidad,16.9625,HNL,ALMOHADILLA PARA SELLOS DE TINTA TAMA?O GRANDE,20.0,44121905,UNSPSC,Almohadillas de entintar o estampar
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,5577,15375,Unidad,108.9625,HNL,"ENGRAPADORA DE ACERO TAMA?O ESTANDAR, 20 HOJAS MINIMO",15.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-5579,ocds-lcuori-5579/3-contract,5579,15377,Unidad,2.25,HNL,"REGLA DE PLASTICO MEDIDA 12"" O 30 cms. Producto Exento",36.0,41111604,UNSPSC,Reglas
ocds-lcuori-5579,ocds-lcuori-5579/3-contract,5579,15378,Caja,12.075,HNL,GRAPAS ESTANDAR 26/6 PRESENTACION CAJA DE 5000 UNIDADES,35.0,44122107,UNSPSC,Grapas
ocds-lcuori-5580,ocds-lcuori-5580/3-contract,5580,15379,Unidad,48.0125,HNL,PEGAMENTO EN BARRA PRESENTACION DE 40 GRAMOS,75.0,31201610,UNSPSC,Colas o pegamentos
ocds-lcuori-5580,ocds-lcuori-5580/3-contract,5580,15380,Unidad,19.2625,HNL,"TIJERA DE ACERO INOXIDABLE MEDIDA 8""",20.0,44121618,UNSPSC,Tijeras
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,5581,15381,Unidad,13.225,HNL,ALMOHADILLA PARA SELLOS DE TINTA TAMA?O MEDIANO,36.0,44121905,UNSPSC,Almohadillas de entintar o estampar
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,5581,15382,Caja,178.71,HNL,ACETATO O FILMINA TRANSPARENTE PARA FOTOCOPIADORA TAMA?O CARTA RESMA DE 50 UNIDADES,2.0,44103118,UNSPSC,Pel?cula de transparencias o acetatos o filmina
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,5581,15383,Resma,143.75,HNL,CARATULA PARA ENCUADERNACION DE COLORES TAMA?O CARTA RESMA DE 100 UNIDADES,1.0,44103502,UNSPSC,Cubiertas de encuadernaci?n
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,5581,15384,Unidad,2.25,HNL,"REGLA DE PLASTICO MEDIDA 12"" O 30 cms. Producto Exento",120.0,41111604,UNSPSC,Reglas
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,5581,15385,Unidad,4.232,HNL,LAPIZ PORTAMINAS 0.5,24.0,44121705,UNSPSC,L?piz portaminas
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,5581,15386,Unidad,21.62,HNL,"CINTA ADHESIVA COLOR TRANSPARENTE MEDIDA 2"" x 100 yds(Tape)",120.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,5581,15387,Caja,10.0625,HNL,CLIP PARA PAPEL TAMA?O 50 mm,100.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,5581,15388,Bolsa,16.675,HNL,GOMAS ELASTICAS O HULES No.33,25.0,44122101,UNSPSC,Gomas el?sticas o hules
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,15389,Unidad,16.9625,HNL,HUMEDECEDOR DE DEDOS (GLICERINA) PRESENTACION 1.5 ONZAS,24.0,44121622,UNSPSC,Humedecedores de dedos
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,15390,Unidad,14.0875,HNL,LIBRETA BLOCK RAYADO COLOR BLANCO TAMA?O CARTA DE 50 HOJAS,120.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,15391,Resma,103.4425,HNL,FOLDER TAMA?O OFICIO RESMA DE 100 UNIDADES,20.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,15392,Unidad,33.235,HNL,ARCHIVADORES TAMA?O CARTA (LEITZ O EQUIVALENTE),80.0,44111607,UNSPSC,Archivadores de cheques ( LEITZ )
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,15393,Unidad,33.6375,HNL,ARCHIVADORES TAMA?O OFICIO(LEITZ O EQUIVALENTE),30.0,44111607,UNSPSC,Archivadores de cheques ( LEITZ )
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,15394,Unidad,8.3375,HNL,"CINTA ADHESIVA COLOR MATE MEDIDA 3/4"" x 30 yds (Maskingtape)",120.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,15395,Unidad,41.75,HNL,CUADERNO UNICO PEQUE?O DE 400 PAGINAS. Producto Exento,40.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,15396,Unidad,73.75,HNL,CUADERNO UNICO GRANDE DE 400 PAGINAS. Producto Exento,30.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,15397,Unidad,8.7,HNL,LIBRETA DE TAQUIGRAFIA. Producto Exento,144.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,15398,Unidad,19.2625,HNL,"TIJERA DE ACERO INOXIDABLE MEDIDA 8""",60.0,44121618,UNSPSC,Tijeras
ocds-lcuori-5585,ocds-lcuori-5585/3-contract,5585,15401,Unidad,8.7,HNL,LIBRETA DE TAQUIGRAFIA. Producto Exento,1000.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15431,Unidad,6.9,HNL,SACAGRAPAS O U?A,24.0,44121613,UNSPSC,U?as o quitagrapas
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15432,Unidad,3.45,HNL,MINAS 0.5,24.0,44121916,UNSPSC,Repuestos para l?pices portaminas
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15433,Unidad,3.45,HNL,MINAS 0.7,24.0,44121916,UNSPSC,Repuestos para l?pices portaminas
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15434,Unidad,4.1975,HNL,"PINZA SUJETAPAPELES DE 51mm O 2"" PRESENTACION UNIDAD (1)",300.0,44111521,UNSPSC,Sujetapapeles
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15435,Unidad,0.9,HNL,LAPIZ GRAFITO HB. Producto Exento,36.0,60121520,UNSPSC,L?pices de carboncillo
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15436,Caja,25.3,HNL,"GRAPAS DE 1/2"", 5000 UNIDADES  ",1.0,44122107,UNSPSC,Grapas
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15437,Unidad,1.25,HNL,BORRADOR PARA LAPIZ GRAFITO 4.1 cm x 1.9 cm x 1.15 cm. Producto Exento,36.0,44121804,UNSPSC,Borradores
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15438,Caja,12.075,HNL,GRAPAS ESTANDAR 26/6 PRESENTACION CAJA DE 5000 UNIDADES,24.0,44122107,UNSPSC,Grapas
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15439,Unidad,12.489,HNL,CUBIERTAS O SEPARADORES DE OCHO COLORES,500.0,44103502,UNSPSC,Cubiertas de encuadernaci?n
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15440,Resma,8.3375,HNL,CUBIERTAS O SEPARADORES DE CINCO COLORES,500.0,44122013,UNSPSC,Cubiertas de informe o car?tulas
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,15441,Resma,71.3,HNL,PAPEL BOND REPORT CARTA,500.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5592,ocds-lcuori-5592/3-contract,5592,15442,Unidad,12.075,HNL,"HOJAS DE PAPEL AUTOADHESIVO PRESENTACION MEDIDA 3""x3"", VARIOS COLORES, 100 UNIDADES (POST-IT)",36.0,14111530,UNSPSC,Notas de papel autoadhesivo
ocds-lcuori-5592,ocds-lcuori-5592/3-contract,5592,15443,Paquete,25.0125,HNL,BANDERILLA AUTOADHESIVA PARA FIRMA PRESENTACION PAQUETE DE 125 HOJITAS 5 COLORES (POST-IT),100.0,44122008,UNSPSC,Divisores con u?etas
ocds-lcuori-5592,ocds-lcuori-5592/3-contract,5592,15444,Unidad,45.7125,HNL,BASURERO PLASTICO CUADRADO PEQUE?O,6.0,47121702,UNSPSC,Basureros
ocds-lcuori-5592,ocds-lcuori-5592/3-contract,5592,15445,Unidad,6.095,HNL,"HOJAS DE PAPEL AUTOADHESIVO PRESENTACION MEDIDA 2""x3"", COLOR AMARILLO, 100 UNIDADES (POST-IT)",36.0,14111530,UNSPSC,Notas de papel autoadhesivo
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15446,Unidad,322.0,HNL,"MEMORIA USB DE 16 GB, MATERIAL DE PLASTICO CON TAPA GIRATORIA",24.0,43202005,UNSPSC,Dispositivos de almacenamiento de memoria flash (USB Memory)
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15447,Unidad,161.0,HNL,"SOBRE PARA CD / DVD CON CARATULA TRANSPARENTE, VARIOS COLORES, PAQUETE DE 100 UNIDADES",10.0,43202101,UNSPSC,Cajas porta CD
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15448,Unidad,89.0,HNL,"CUADERNO UNICO GRANDE SIN FORRO 1 SOLO COLOR, 400 PAGINAS Producto Exento",6.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15449,Unidad,362.25,HNL,FOLIADOR DE 7 DIGITOS DE ACERO CON COJIN INTERCAMBIABLE,2.0,31181603,UNSPSC,Sellos met?licos
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15450,Juego o Conjunto,316.25,HNL,PROTECTORES DE HOJA TAMA?O CARTA TRANSPARENTE PAQUETE DE 100 UNIDADES ,1.0,44122002,UNSPSC,Protectores de hojas
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15451,Resma,89.6425,HNL,FOLDER TAMA?O CARTA RESMA DE 100 UNIDADES,10.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15452,Unidad,239.2,HNL,"DVD+R, 16X, PRESENTACION TORRE DE 25 UNIDADES",8.0,43202003,UNSPSC,Discos v?deo digitales (DVD)
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15453,Unidad,215.625,HNL,"CD-R, 48X, PRESENTACION TORRE DE 25 UNIDADES",40.0,43202001,UNSPSC,Discos compactos (CD)
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15454,Unidad,33.235,HNL,ARCHIVADORES TAMA?O CARTA (LEITZ O EQUIVALENTE),200.0,44111607,UNSPSC,Archivadores de cheques ( LEITZ )
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15455,Unidad,48.0125,HNL,PEGAMENTO EN BARRA PRESENTACION DE 40 GRAMOS,18.0,31201610,UNSPSC,Colas o pegamentos
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15456,Caja,12.075,HNL,"PINZA SUJETAPAPELES DE 19mm O 3/4"" PRESENTACION CAJA DE DOCE UNIDADES",25.0,44111521,UNSPSC,Sujetapapeles
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15457,Caja,13.8,HNL,"PINZA SUJETAPAPELES DE 25mm O 1"" PRESENTACION CAJA DE DOCE UNIDADES",25.0,44111521,UNSPSC,Sujetapapeles
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15458,Caja,23.575,HNL,"PINZA SUJETAPAPELES DE 32mm O O 1 1/4"" PRESENTACION CAJA DE DOCE UNIDADES",25.0,44111521,UNSPSC,Sujetapapeles
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15459,Unidad,19.2625,HNL,"TIJERA DE ACERO INOXIDABLE MEDIDA 8""",24.0,44121618,UNSPSC,Tijeras
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15460,Unidad,31.05,HNL,BOLIGRAFO PUNTA FINA BOTON DE PRESION TINTA DE GEL COLOR AZUL.,24.0,60121522,UNSPSC,Bol?grafos de base acuosa
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,15461,Unidad,120.75,HNL,SACAGRAPAS O U?A TIPO LAPIZ,1.0,44121613,UNSPSC,U?as o quitagrapas
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,5595,15463,Unidad,18.975,HNL,FASTENERS METALICOS DE 8 cms,6.0,44122118,UNSPSC,Fasteners
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,5595,15464,Unidad,0.9,HNL,LAPIZ GRAFITO HB. Producto Exento,12.0,60121520,UNSPSC,L?pices de carboncillo
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,5595,15465,Unidad,1.25,HNL,BORRADOR PARA LAPIZ GRAFITO 4.1 cm x 1.9 cm x 1.15 cm. Producto Exento,24.0,44121804,UNSPSC,Borradores
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,5595,15466,Unidad,2.25,HNL,"REGLA DE PLASTICO MEDIDA 12"" O 30 cms. Producto Exento",6.0,41111604,UNSPSC,Reglas
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,5595,15467,Unidad,402.5,HNL,PERFORADA INDUSTRIAL CAPACIDAD HASTA 80 HOJAS,1.0,44101716,UNSPSC,Perforadoras para fotocopiadora
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,5595,15468,Unidad,11.7185,HNL,"MASKING TAPE DE 1""",4.0,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,5595,15469,Caja,21.6,HNL,CAJA DE BOLIGRAFO PUNTA MEDIANA TAPADERA PLASTICA TINTA DE ACEITE COLOR ROJO. Producto Exento,1.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,5595,15470,Bolsa,16.675,HNL,GOMAS ELASTICAS O HULES No.33,4.0,44122101,UNSPSC,Gomas el?sticas o hules
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15402,Unidad,7.5,HNL,BORRADOR PARA PIZARRA TAMA?O ESTANDAR Producto Exento,104.0,44111912,UNSPSC,Borrador de pizarra
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15403,Unidad,3.68,HNL,CLIP PARA PAPEL TAMA?O 33 mm,35.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15404,Unidad,18.975,HNL,FASTENERS METALICOS DE 8 cms,61.0,44122118,UNSPSC,Fasteners
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15405,Unidad,0.9,HNL,LAPIZ GRAFITO HB. Producto Exento,210.0,60121520,UNSPSC,L?pices de carboncillo
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15406,Unidad,1.25,HNL,BORRADOR PARA LAPIZ GRAFITO 4.1 cm x 1.9 cm x 1.15 cm. Producto Exento,50.0,44121804,UNSPSC,Borradores
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15407,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR AZUL. Producto Exento,90.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15408,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR NEGRO. Producto Exento,90.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15409,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR ROJO. Producto Exento,90.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15410,Unidad,11.7185,HNL,"MASKING TAPE DE 1""",150.0,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15411,Unidad,4.6805,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR AMARILLO PUNTA GRUESA. ,297.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15412,Caja,21.6,HNL,CAJA DE BOLIGRAFO PUNTA MEDIANA TAPADERA PLASTICA TINTA DE ACEITE COLOR ROJO. Producto Exento,10.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,15413,Caja,10.0625,HNL,CLIP PARA PAPEL TAMA?O 50 mm,4.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-5587,ocds-lcuori-5587/3-contract,5587,15414,Unidad,12.35,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR AZUL. Producto Exento,210.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5587,ocds-lcuori-5587/3-contract,5587,15415,Unidad,12.35,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR NEGRO. Producto Exento,444.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5587,ocds-lcuori-5587/3-contract,5587,15416,Unidad,12.35,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR ROJO. Producto Exento,210.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5587,ocds-lcuori-5587/3-contract,5587,15417,Caja,13.8,HNL,"PINZA SUJETAPAPELES DE 25mm O 1"" PRESENTACION CAJA DE DOCE UNIDADES",20.0,44111521,UNSPSC,Sujetapapeles
ocds-lcuori-5587,ocds-lcuori-5587/3-contract,5587,15418,Unidad,26.1625,HNL,"CINTA ADHESIVA INDUSTRIAL PARA SELLAR COLOR CAFE MEDIDA 2"" x 100 yds",62.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5587,ocds-lcuori-5587/3-contract,5587,15419,Unidad,11.73,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR AMARILLO PUNTA FINA. ,297.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5588,ocds-lcuori-5588/3-contract,5588,15420,Caja,13.478,HNL,"DVD-R, 16X, PRESENTACION CAJA DE 1 UNIDADES",20.0,43202003,UNSPSC,Discos v?deo digitales (DVD)
ocds-lcuori-5588,ocds-lcuori-5588/3-contract,5588,15421,Caja,21.6,HNL,CAJA DE BOLIGRAFO PUNTA MEDIANA TAPADERA PLASTICA TINTA DE ACEITE COLOR NEGRO. Producto Exento,3.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-5588,ocds-lcuori-5588/3-contract,5588,15422,Resma,71.3,HNL,PAPEL BOND REPORT CARTA,3.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5589,ocds-lcuori-5589/3-contract,5589,15423,Unidad,89.0,HNL,"CUADERNO UNICO GRANDE SIN FORRO 1 SOLO COLOR, 400 PAGINAS Producto Exento",11.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5589,ocds-lcuori-5589/3-contract,5589,15424,Unidad,8.7,HNL,LIBRETA DE TAQUIGRAFIA. Producto Exento,56.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5589,ocds-lcuori-5589/3-contract,5589,15425,Resma,71.5875,HNL,PAPEL BOND CHAMEX CARTA,195.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5589,ocds-lcuori-5589/3-contract,5589,15426,Resma,86.25,HNL,PAPEL BOND CHAMEX OFICIO,101.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5589,ocds-lcuori-5589/3-contract,5589,15427,Resma,95.1625,HNL,PAPEL BOND CHAMEX LEGAL,18.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5589,ocds-lcuori-5589/3-contract,5589,15428,Resma,772.8,HNL,PAPEL BOND ROTAFOLIO BASE 20 MEDIDA 24 X 36 RESMA DE 500 HOJAS,3.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5590,ocds-lcuori-5590/3-contract,5590,15429,Caja,15.525,HNL,"BATERIAS TRIPLE AAA ALKALINAS, PAQUETE DE 2 UNIDADES",24.0,26111705,UNSPSC,Pilas secas o baterias comunes AA o AAA
ocds-lcuori-5590,ocds-lcuori-5590/3-contract,5590,15430,Caja,63.204,HNL,"SACAPUNTA DE UN ORIFICIO, CAJA DE 24 UNIDADES ",1.0,44121619,UNSPSC,Sacapuntas el?ctrico
ocds-lcuori-5600,ocds-lcuori-5600/3-contract,5600,15483,Resma,71.3,HNL,PAPEL BOND REPORT CARTA,1.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5600,ocds-lcuori-5600/3-contract,5600,15484,Resma,84.755,HNL,PAPEL BOND REPORT OFICIO,56.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5597,ocds-lcuori-5597/3-contract,5597,15473,Resma,92.0,HNL,PAPEL BOND REPORT LEGAL,6.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5597,ocds-lcuori-5597/3-contract,5597,15474,Resma,71.3,HNL,PAPEL BOND REPORT CARTA,124.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5597,ocds-lcuori-5597/3-contract,5597,15475,Resma,84.755,HNL,PAPEL BOND REPORT OFICIO,12.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5598,ocds-lcuori-5598/3-contract,5598,15476,Unidad,2.99,HNL,"PINZA SUJETAPAPELES 41mm O 1 5/8"" PRESENTACION UNIDAD",48.0,44111521,UNSPSC,Sujetapapeles
ocds-lcuori-5598,ocds-lcuori-5598/3-contract,5598,15477,Unidad,4.1975,HNL,"PINZA SUJETAPAPELES DE 51mm O 2"" PRESENTACION UNIDAD (1)",48.0,44111521,UNSPSC,Sujetapapeles
ocds-lcuori-5598,ocds-lcuori-5598/3-contract,5598,15478,Unidad,2.3,HNL,"PINZA SUJETAPAPELES DE 32mm O O 1 1/4"" PRESENTACION UNIDAD",48.0,44111521,UNSPSC,Sujetapapeles
ocds-lcuori-5598,ocds-lcuori-5598/3-contract,5598,15479,Unidad,4.6805,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR ROSADO PUNTA GRUESA. ,12.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5598,ocds-lcuori-5598/3-contract,5598,15480,Unidad,4.6805,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR AZUL PUNTA GRUESA. ,12.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5603,ocds-lcuori-5603/3-contract,5603,15487,Unidad,89.0,HNL,"CUADERNO UNICO GRANDE SIN FORRO 1 SOLO COLOR, 400 PAGINAS Producto Exento",46.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5603,ocds-lcuori-5603/3-contract,5603,15488,Unidad,73.75,HNL,CUADERNO UNICO GRANDE DE 400 PAGINAS. Producto Exento,67.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5604,ocds-lcuori-5604/3-contract,5604,15489,Unidad,0.9,HNL,LAPIZ GRAFITO HB. Producto Exento,18.0,60121520,UNSPSC,L?pices de carboncillo
ocds-lcuori-5604,ocds-lcuori-5604/3-contract,5604,15490,Caja,21.6,HNL,CAJA DE BOLIGRAFO PUNTA MEDIANA TAPADERA PLASTICA TINTA DE ACEITE COLOR NEGRO. Producto Exento,130.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-5610,ocds-lcuori-5610/3-contract,5610,15497,Resma,71.3,HNL,PAPEL BOND REPORT CARTA,150.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5610,ocds-lcuori-5610/3-contract,5610,15498,Resma,84.755,HNL,PAPEL BOND REPORT OFICIO,138.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5613,ocds-lcuori-5613/3-contract,5613,15502,Caja,16.9625,HNL,"CLIP PARA PAPEL DE COLORES TAMA?O 50 MM, CAJA DE 100 UNIDADES",12.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-5613,ocds-lcuori-5613/3-contract,5613,15503,Caja,8.9125,HNL,"CLIP PARA PAPEL DE COLORES TAMA?O 33 MM, CAJA DE 100 UNIDADES",12.0,44122104,UNSPSC,Clips para papel
