ocid,id,contracts/0/id,contracts/0/awardID,contracts/0/title,contracts/0/localProcurementCategory,contracts/0/status,contracts/0/period/startDate,contracts/0/description,contracts/0/statusDetails,contracts/0/value/amount,contracts/0/value/currency,contracts/0/buyer/id,contracts/0/buyer/name
ocds-lcuori-5503,ocds-lcuori-5503/3-contract,5503,5503,22-1-1-0060-2014,goodsOrServices,cancelled,2014-02-28T15:48:08-06:00,COMPRA DE 1 UNIDAD DE TONER C3909A COLOR NEGRO PARA IMPRESORA HP LASER JET MODELO 8000N 6 UNIDADES DE TINTA C9362WL COLOR NEGRO Y 6 UNIDADES DE TINTA C9361WL TRICOLOR PARA IMPRESORA HP PHOTOSMART MODELO C3180 SOLICITADAS POR LA DIRECCION DE AUDITORIA INTERNA SEGUN MEMORANDUM DAI FHIS 017 2014 Y ASIGNACION DE COTIZACION CMA 017 A 2014,Anulado,5419.398,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5511,ocds-lcuori-5511/3-contract,5511,5511,10-1-1-0060-2014,goodsOrServices,pending,2014-03-03T08:43:13-06:00,Solicitado por la Oficina de Protocolo y Eventos Especiales,Impreso,1476.8875,HNL,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5509,ocds-lcuori-5509/3-contract,5509,5509,50-3-24-0016-2014,goodsOrServices,pending,2014-03-01T19:29:32-06:00,compra de toner para las oficinas de la direccion departamental de colon segun orden 001   2014,Impreso,8378.72,HNL,7zv12r-wrLByx-ero6KM,DIRECCION DEPARTAMENTAL DE EDUCACION DE COLON
ocds-lcuori-5514,ocds-lcuori-5514/3-contract,5514,5514,801-1-1-0020-2014,goodsOrServices,pending,2014-03-03T10:47:55-06:00,para uso de la oficina de subgerencia tecnica,Impreso,4656.12,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5515,ocds-lcuori-5515/3-contract,5515,5515,801-1-1-0021-2014,goodsOrServices,pending,2014-03-03T11:09:04-06:00,PARA USO DE LAS OFICINA DE LA GERENCIA GENERAL,Impreso,805.851,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5513,ocds-lcuori-5513/3-contract,5513,5513,10-1-1-0062-2014,goodsOrServices,pending,2014-03-03T09:02:28-06:00,Solicitado por Juzgado de Letras Contencioso Administrativo,Impreso,32626.65,HNL,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5517,ocds-lcuori-5517/3-contract,5517,5517,70-1-5-0028-2014,goodsOrServices,pending,2014-03-03T14:23:25-06:00,Compra para suplir lo requerido por parte del Despacho del Se?or Ministro de Seguridad,Impreso,24518.114999999998,HNL,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5519,ocds-lcuori-5519/3-contract,5519,5519,50-5-26-0009-2014,goodsOrServices,pending,2014-03-03T14:43:05-06:00,FOLDER QUE SERA DISTRIBUIDO A LOS 10 DISTRITOS Y A LAS OFICINAS DE ESTA DEPARTAMENTAL,Impreso,7516.285000000001,HNL,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5520,ocds-lcuori-5520/3-contract,5520,5520,22-1-1-0064-2014,goodsOrServices,pending,2014-03-03T14:53:20-06:00,COMPRA DE MATERIALES Y UTILES DE OFICINA PARA EL CENTRO DE INFORMACION Y DOCUMENTACION CID CON MEMORANDUM DE SOLICITUD FHIS CID 08 2014 COTIZACION ASIGNADA CMA 023 A 2014,Impreso,1906.01,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5521,ocds-lcuori-5521/3-contract,5521,5521,80-1-2-0011-2014,goodsOrServices,pending,2014-03-03T15:28:37-06:00,Compra de utiles de escritorio,Impreso,14876.4,HNL,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5522,ocds-lcuori-5522/3-contract,5522,5522,80-1-2-0012-2014,goodsOrServices,pending,2014-03-03T15:34:41-06:00,Compra de utiles de oficina,Impreso,30446.25,HNL,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5526,ocds-lcuori-5526/3-contract,5526,5526,50-5-26-0013-2014,goodsOrServices,pending,2014-03-03T16:26:10-06:00,CARTULINA QUE SERA DISTRIBUIDA A LOS DISTINTOS CENTROS EDUCATIVOS DEL DEPARTAMENTO,Impreso,1621.5,HNL,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5527,ocds-lcuori-5527/3-contract,5527,5527,50-5-26-0014-2014,goodsOrServices,pending,2014-03-03T16:43:10-06:00,PRODUCTO QUE SERA DISTRIBUIDO A LOS DISTINTOS CENTROS EDUCATIVOS DEL DEPARTAMENTO,Impreso,10872.5,HNL,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5531,ocds-lcuori-5531/3-contract,5531,5531,50-5-26-0018-2014,goodsOrServices,pending,2014-03-03T17:22:00-06:00,PAPEL PARA LOS CENTROS EDUCATIVOS DE MEDIA DISTANCIA,Impreso,18469.575,HNL,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5532,ocds-lcuori-5532/3-contract,5532,5532,801-1-1-0022-2014,goodsOrServices,pending,2014-03-04T10:22:24-06:00,para ser utilizado en las oficinas administrativas de la subdireccion de investigacion,Impreso,1528.189,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5530,ocds-lcuori-5530/3-contract,5530,5530,50-5-26-0017-2014,goodsOrServices,pending,2014-03-03T17:17:06-06:00,ARCHIVADORES QUE SAERAN DISTRIBUIDOS A LAS DISTINTAS OFICINAS DISTRITALES DEL DEPARTAMENTO ,Impreso,18378.955,HNL,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5535,ocds-lcuori-5535/3-contract,5535,5535,511-1-1-0005-2014,goodsOrServices,pending,2014-03-04T13:38:02-06:00,compra segun requisiciones Administracion almacen general y finanzas,Impreso,989.0,HNL,ArxklK-byP1K8-byP1K8,DIRECCION CONTROL Y ACTIVIDADES DE APOYO
ocds-lcuori-5536,ocds-lcuori-5536/3-contract,5536,5536,511-1-1-0006-2014,goodsOrServices,pending,2014-03-04T13:49:18-06:00,COMPRAS DE PAPELERIA Y UTILES DE OFICINA SOLICITADOS POR EL ALMACEN GENERAL PARA SER DISTRIBUIDO EN LAS DIFERENTES REQUISICIONES QUE ENVIARON LOS DEPARTAMENTOS Y UNIDADES,Impreso,7270.185,HNL,ArxklK-byP1K8-byP1K8,DIRECCION CONTROL Y ACTIVIDADES DE APOYO
ocds-lcuori-5533,ocds-lcuori-5533/3-contract,5533,5533,22-1-1-0065-2014,goodsOrServices,pending,2014-03-04T10:30:08-06:00,COMPRA DE MATERIALES Y UTILES DE OFICINA PARA EL CENTRO DE INFORMACION Y DOCUMENTACION CID CON MEMORANDUM DE SOLICITUD FHIS CID 08 2014 COTIZACION ASIGNADA CMA 023 A 2 2014,Impreso,1030.15,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5537,ocds-lcuori-5537/3-contract,5537,5537,511-1-1-0007-2014,goodsOrServices,pending,2014-03-04T13:57:05-06:00,COMPRA DE PAPELERIA Y UTILES DE OFICINA SOLICITADOS POR LOS DIFERENTES DEPARTAMENTOS Y UNIDADES,Impreso,2926.4625,HNL,ArxklK-byP1K8-byP1K8,DIRECCION CONTROL Y ACTIVIDADES DE APOYO
ocds-lcuori-5538,ocds-lcuori-5538/3-contract,5538,5538,90-1-2-0037-2014,goodsOrServices,pending,2014-03-04T15:04:03-06:00,suministro de materiales de oficina que seran entregados al depto de logistica e 4 durante el primer trimestre del a?o 2014,Impreso,2713.775,HNL,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5539,ocds-lcuori-5539/3-contract,5539,5539,90-1-2-0038-2014,goodsOrServices,pending,2014-03-04T15:06:56-06:00,suministro de materiales de oficina que seran entregados al Departameto logistico durante el primer trimestre 2014,Impreso,90517.512,HNL,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5540,ocds-lcuori-5540/3-contract,5540,5540,90-1-2-0039-2014,goodsOrServices,pending,2014-03-04T15:10:42-06:00,SUMINISTRO DE MATERIALES DE OFICINA QUE SERAN  ENTREGADOS AL DEPTO DE LOSGISTICA DURANTE EL PRIMER TRIMESTRE DEL A?O 2014,Impreso,48650.7875,HNL,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5618,ocds-lcuori-5618/3-contract,5618,5618,22-1-1-0066-2014,goodsOrServices,pending,2014-03-12T11:19:56-06:00,COMPRA DE MATERIALES Y UTILES DE OFICINA VARIOS SOLICITADOS POR EL PROYECTO DE INFRAESTRUCTURA RURAL PIR CON MEMORANDUM PIR 0078 2014 Y COTIZACION ASIGNADA CMA 033 A 1 2014 ,Impreso,75957.183,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5542,ocds-lcuori-5542/3-contract,5542,5542,71-1-1-0013-2014,goodsOrServices,pending,2014-03-04T15:20:49-06:00,Toners para impresoras varias DIECP,Impreso,15456.0,HNL,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-5543,ocds-lcuori-5543/3-contract,5543,5543,80-1-2-0013-2014,goodsOrServices,pending,2014-03-04T15:24:21-06:00,Pago de Utiles de Escritorio,Impreso,38543.75,HNL,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5545,ocds-lcuori-5545/3-contract,5545,5545,71-1-1-0015-2014,goodsOrServices,pending,2014-03-04T15:29:30-06:00,Utiles de oficina varios DIECP,Impreso,12628.965,HNL,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-5551,ocds-lcuori-5551/3-contract,5551,5551,801-1-1-0023-2014,goodsOrServices,pending,2014-03-04T17:54:00-06:00,PARA USO EN EL DEPARTAMENTO IMPRESION Y FOTOCOPIADO DE PLANILLA,Impreso,1596.775,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5619,ocds-lcuori-5619/3-contract,5619,5619,22-1-1-0067-2014,goodsOrServices,pending,2014-03-12T11:34:48-06:00,COMPRA DE MATERIALES Y UTILES DE OFICINA VARIOS SOLICITADOS POR EL PROYECTO DE INFRAESTRUCTURA RURAL PIR CON MEMORANDUM PIR 0078 2014 Y COTIZACION ASIGNADA CMA 033 A 2 2014 FONDOS BANCO MUNDIAL CREDITO 4099 HO CODIGO 104757 FUENTE EXTERNA ,Impreso,51358.365,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5548,ocds-lcuori-5548/3-contract,5548,5548,71-1-1-0017-2014,goodsOrServices,pending,2014-03-04T15:35:41-06:00,Utiles de oficina varios,Impreso,16957.9,HNL,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-5549,ocds-lcuori-5549/3-contract,5549,5549,71-1-1-0018-2014,goodsOrServices,pending,2014-03-04T15:37:29-06:00,Baterias para uso en DIECP,Impreso,186.3,HNL,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-5555,ocds-lcuori-5555/3-contract,5555,5555,190-1-2-0096-2014,goodsOrServices,cancelled,2014-03-05T09:40:06-06:00,Estos materiales han sido solicitados por la Administracion Regional de Choluteca,Anulado,17620.5875,HNL,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5556,ocds-lcuori-5556/3-contract,5556,5556,190-1-2-0097-2014,goodsOrServices,cancelled,2014-03-05T09:45:52-06:00,Solicitado por la Administracion Regional de Choluteca,Anulado,948.75,HNL,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5553,ocds-lcuori-5553/3-contract,5553,5553,801-1-1-0025-2014,goodsOrServices,pending,2014-03-04T18:22:44-06:00,MATERIAL PARA SER USADO EN LAS OFICINAS DE LA DIRECCION DE LICITACIONES,Impreso,3967.5,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5554,ocds-lcuori-5554/3-contract,5554,5554,24-1-4-0012-2014,goodsOrServices,pending,2014-03-05T09:21:38-06:00,PAPEL PARA PLOTTER,Impreso,2318.4,HNL,ero6KM-byP1K8-RyYNKL,DIRECCION GENERAL DE CATASTRO Y CARTOGRAFIA
ocds-lcuori-5560,ocds-lcuori-5560/3-contract,5560,5560,130-1-1-0075-2014,goodsOrServices,cancelled,2014-03-06T09:38:20-06:00,SUMINISTRO PARA SER UTILIZADO EN LAS DIFERENTES OFICINAS Y REGIONALES DE ESTA SECRETARIA DE TRABAJO,Anulado,38617.0,HNL,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5561,ocds-lcuori-5561/3-contract,5561,5561,130-1-1-0076-2014,goodsOrServices,pending,2014-03-06T10:50:30-06:00,SUMINISTRO PARA SER UTILIZADO EN LAS DIFERENTES OFICINAS Y REGIONALES DE ESTA SECRETARIA DE TRABAJO,Impreso,3237.775,HNL,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5558,ocds-lcuori-5558/3-contract,5558,5558,130-1-1-0074-2014,goodsOrServices,pending,2014-03-06T09:16:28-06:00,SUMINISTRO PARA SER UTILIZADO EN LAS DIFERENTES OFICINAS Y REGIONALES DE ESTA SECRETARIA DE TRABAJO,Impreso,79994.0,HNL,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5562,ocds-lcuori-5562/3-contract,5562,5562,130-1-1-0077-2014,goodsOrServices,pending,2014-03-06T10:56:14-06:00,SUMINISTRO PARA SER UTILIZADO EN LAS DIFERENTES OFICINAS Y REGIONALES DE ESTA SECRETARIA DE TRABAJO,Impreso,44975.375,HNL,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5567,ocds-lcuori-5567/3-contract,5567,5567,702-1-1-0071-2014,goodsOrServices,pending,2014-03-07T11:34:39-06:00,Plan de compras mensual 2014 seccion de Proveeduria mes de Febrero,Impreso,696.525,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5568,ocds-lcuori-5568/3-contract,5568,5568,702-1-1-0072-2014,goodsOrServices,pending,2014-03-07T11:46:28-06:00,Plan de Compras mensual Seccion de Proveeduria mes de febrero 2014,Impreso,3661.7725,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5570,ocds-lcuori-5570/3-contract,5570,5570,702-1-1-0074-2014,goodsOrServices,pending,2014-03-07T14:14:53-06:00,Plan de compras Seccion de Proveeduria mes de febrero 2014 ,Impreso,4536.7025,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5564,ocds-lcuori-5564/3-contract,5564,5564,130-1-1-0079-2014,goodsOrServices,pending,2014-03-06T11:02:24-06:00,SUMINISTRO PARA SER UTILIZADO EN LAS DIFERENTES OFICINAS Y REGIONALES DE ESTA SECRETARIA DE TRABAJO,Impreso,359.95,HNL,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5565,ocds-lcuori-5565/3-contract,5565,5565,702-1-1-0070-2014,goodsOrServices,pending,2014-03-07T10:23:03-06:00,Plan de compras Seccion Proveeduria mensual a?o 2014 mes de febrero,Impreso,22738.605,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5571,ocds-lcuori-5571/3-contract,5571,5571,702-1-1-0075-2014,goodsOrServices,pending,2014-03-07T14:29:19-06:00,Plan de compras Seccion de Proveeduria mes de febrero 2014,Impreso,12989.4,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5574,ocds-lcuori-5574/3-contract,5574,5574,702-1-1-0077-2014,goodsOrServices,pending,2014-03-10T10:01:49-06:00,Solicitud de compra CUED almacen del CUED,Impreso,37219.75,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5573,ocds-lcuori-5573/3-contract,5573,5573,120-1-13-0133-2014,goodsOrServices,pending,2014-03-10T09:36:55-06:00,ESTE PAPEL SERA UTILIZADO EN LOS DIFERENTES DEPTOS DE LA OFICINA DEL SECRETARIO SEGUN EXPEDIENTE OS01 008 2014,Impreso,25640.4,HNL,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-5575,ocds-lcuori-5575/3-contract,5575,5575,,goodsOrServices,pending,2014-03-10T10:16:06-06:00,compra de papel al Oficial Ayudante del director de la policia nacional,Elaboracion OC,1357.0,HNL,Dzn3Py-byP1K8-JyjxrP,DIRECCION NACIONAL DE POLICIA PREVENTIVA
ocds-lcuori-5577,ocds-lcuori-5577/3-contract,5577,5577,702-1-1-0079-2014,goodsOrServices,pending,2014-03-10T10:45:14-06:00,Vicerectoria del CUED copra mesual ,Impreso,6095.2875,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5579,ocds-lcuori-5579/3-contract,5579,5579,702-1-1-0080-2014,goodsOrServices,pending,2014-03-10T11:02:50-06:00,Solicitud de compra Cued vicerrectoria ,Impreso,503.625,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5580,ocds-lcuori-5580/3-contract,5580,5580,702-1-1-0081-2014,goodsOrServices,pending,2014-03-10T11:07:17-06:00,Solicitud de compra Cued,Impreso,3986.1875,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5581,ocds-lcuori-5581/3-contract,5581,5581,120-1-13-0134-2014,goodsOrServices,pending,2014-03-10T11:19:58-06:00,ESTOS UTILES DE OFICINA SERAN UTILIZADOS EN DIFERENTES DEPTOS DE LA OFICINA DEL SECRETARIO SEGUN EXPEDIENTE OS01 010 2014,Impreso,5366.363,HNL,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-5582,ocds-lcuori-5582/3-contract,5582,5582,120-1-13-0135-2014,goodsOrServices,pending,2014-03-10T11:26:54-06:00,ESTOS UTILES DE OFICINA SERAN UTILIZADOS EN DIFERENTES DEPTOS DE LA OFICINA DEL SECRETARIO SEGUN EXPEDIENTE OS01 010 2014,Impreso,15125.925,HNL,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-5585,ocds-lcuori-5585/3-contract,5585,5585,50-5-26-0020-2014,goodsOrServices,pending,2014-03-10T12:56:07-06:00,libreta que sera distribuido alas distintas escuelas del departamento,Impreso,8700.0,HNL,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5591,ocds-lcuori-5591/3-contract,5591,5591,70-1-21-0011-2014,goodsOrServices,pending,2014-03-11T10:44:50-06:00,Adquisicion de Suministros para la UCP,Impreso,48046.200000000004,HNL,Dzn3Py-byP1K8-prbvrM,UNIDAD DE APOYO POLITICA INTEGRAL DE SEGURIDAD CIUDADANA
ocds-lcuori-5592,ocds-lcuori-5592/3-contract,5592,5592,70-1-21-0012-2014,goodsOrServices,pending,2014-03-11T10:48:17-06:00,Adquisicion de Suministros para la UCP,Impreso,3429.645,HNL,Dzn3Py-byP1K8-prbvrM,UNIDAD DE APOYO POLITICA INTEGRAL DE SEGURIDAD CIUDADANA
ocds-lcuori-5593,ocds-lcuori-5593/3-contract,5593,5593,70-1-21-0013-2014,goodsOrServices,pending,2014-03-11T10:52:47-06:00,Adquisicion de Suministros para la UCP,Impreso,32423.5,HNL,Dzn3Py-byP1K8-prbvrM,UNIDAD DE APOYO POLITICA INTEGRAL DE SEGURIDAD CIUDADANA
ocds-lcuori-5595,ocds-lcuori-5595/3-contract,5595,5595,90-1-2-0042-2014,goodsOrServices,pending,2014-03-11T14:33:40-06:00,suministro de materiales de oficina que seran utilizados en la 1 cuota al Estado Mayor Conjunto,Impreso,705.8240000000001,HNL,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5586,ocds-lcuori-5586/3-contract,5586,5586,702-1-1-0082-2014,goodsOrServices,pending,2014-03-10T13:14:05-06:00,Compras Cued Compras almacen del cued plan de compras mensual,Impreso,6820.8085,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5587,ocds-lcuori-5587/3-contract,5587,5587,702-1-1-0083-2014,goodsOrServices,pending,2014-03-10T13:26:44-06:00,Solicitud de compra cued,Impreso,16052.285,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5588,ocds-lcuori-5588/3-contract,5588,5588,501-1-2-0005-2014,goodsOrServices,pending,2014-03-10T13:42:38-06:00,Este material se utilizara en la oficina de Gracias Lempira segun Orden de Compra 007 2014 ,Impreso,548.26,HNL,byPAjK-byP1K8-NzBWyw,GERENICA DE GESTION INSTITUCIONAL Y RELACIONES INTERN.
ocds-lcuori-5589,ocds-lcuori-5589/3-contract,5589,5589,702-1-1-0084-2014,goodsOrServices,pending,2014-03-10T14:08:34-06:00,Solicitud de compra Cued,Impreso,28168.3375,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5590,ocds-lcuori-5590/3-contract,5590,5590,70-1-21-0010-2014,goodsOrServices,pending,2014-03-11T10:34:36-06:00,Adquisicion de Suministros para la UCP,Impreso,435.80400000000003,HNL,Dzn3Py-byP1K8-prbvrM,UNIDAD DE APOYO POLITICA INTEGRAL DE SEGURIDAD CIUDADANA
ocds-lcuori-5600,ocds-lcuori-5600/3-contract,5600,5600,50-11-32-0042-2014,goodsOrServices,pending,2014-03-11T17:02:33-06:00,COMPRA DE RESMAS DE PAPEL PARA LOS CENTROS DE PREBASICA DEL DEPARTAMENTO DE INTIBUCA,Impreso,4817.58,HNL,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5597,ocds-lcuori-5597/3-contract,5597,5597,120-1-13-0137-2014,goodsOrServices,pending,2014-03-11T14:53:29-06:00,ESTAS RESMAS SERAN UTILIZADAS EN LOS DIFERENTES DEPTOS DE LA DGVU SEGUN EXPEDIENTE INSEP VU15 003 2014,Impreso,10410.26,HNL,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-5598,ocds-lcuori-5598/3-contract,5598,5598,100-1-7-0038-2014,goodsOrServices,pending,2014-03-11T15:04:17-06:00,SUMINISTRO DE MARCADORES FLUORESCENTES Y SUJETAPAPELES PARA USO EN LA CGR,Impreso,567.732,HNL,BzXX7z-byP1K8-xK3qzP,CONTADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-5603,ocds-lcuori-5603/3-contract,5603,5603,50-11-32-0043-2014,goodsOrServices,pending,2014-03-11T17:31:06-06:00,COMPRA DE CUADERNOS PARA CENTROS DE EDUCACION DE PREBASICA DEL DEPARTAMENTO DE INTIBUCA,Impreso,9035.25,HNL,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5604,ocds-lcuori-5604/3-contract,5604,5604,50-11-32-0044-2014,goodsOrServices,pending,2014-03-11T17:37:56-06:00,COMPRA DE UTILES PARA CENTROS DE EDUCATIVOS DE PREBASICA DE DEPARTAMENTO DE INTIBUCA ,Impreso,2824.2000000000003,HNL,7zv12r-ArxkKR-RKZayY,DIRECCION DEPARTAMENTAL DE EDUCACION DE INTIBUCA
ocds-lcuori-5610,ocds-lcuori-5610/3-contract,5610,5610,50-5-26-0024-2014,goodsOrServices,pending,2014-03-11T18:00:30-06:00,PARA DISTINTOS CENTROS EDUCATIVOS,Impreso,22391.19,HNL,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5613,ocds-lcuori-5613/3-contract,5613,5613,90-1-2-0043-2014,goodsOrServices,pending,2014-03-12T07:55:46-06:00,suministro de material de oficina que sera entregado a la Pagaduria del Estado Mayor Conjunto durante el primer trimestre del 2014,Impreso,5986.51,HNL,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5614,ocds-lcuori-5614/3-contract,5614,5614,90-1-2-0041-2014,goodsOrServices,pending,2014-03-12T08:01:29-06:00,suministro de materiales de oficina que seran entregados a la Pagaduria del Estado Mayor Conjunto durante el primer trimestre del 2014,Impreso,2350.6,HNL,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5615,ocds-lcuori-5615/3-contract,5615,5615,506-1-1-0031-2014,goodsOrServices,pending,2014-03-12T10:52:36-06:00,COMPRA DE PAPEL CARTA Y LEGAL,Impreso,3159.625,HNL,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5617,ocds-lcuori-5617/3-contract,5617,5617,506-1-1-0033-2014,goodsOrServices,pending,2014-03-12T11:09:24-06:00,COMPRA PAPEL CARBON LIBRETAS PEGAMENTO,Impreso,847.1375,HNL,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5623,ocds-lcuori-5623/3-contract,5623,5623,22-1-1-0069-2014,goodsOrServices,pending,2014-03-12T11:55:27-06:00,COMPRA DE MATERIALES Y UTILES DE OFICINA VARIOS SOLICITADOS POR EL PROYECTO DE INFRAESTRUCTURA RURAL PIR CON MEMORANDUM PIR 0078 2014 Y COTIZACION ASIGNADA CMA 033 A 1 2014 FONDOS BANCO MUNDIAL CREDITO 4099 HO CODIGO 104757 FUENTE EXTERNA,Impreso,4312.5,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5625,ocds-lcuori-5625/3-contract,5625,5625,120-1-13-0139-2014,goodsOrServices,pending,2014-03-12T13:07:39-06:00,ESTE PAPEL SERA UTILIZADO EN LOS DIFERENTES DEPTOS DE LA DIRECCION GENERAL DE OBRAS PUBLICAS SEGUN EXPEDIENTE INSEP OP03 002 2014,Impreso,19729.4,HNL,byQwDr-byP1K8-lzWOzp,GERENCIA ADMINISTRATIVA
ocds-lcuori-5621,ocds-lcuori-5621/3-contract,5621,5621,22-1-1-0068-2014,goodsOrServices,pending,2014-03-12T11:48:47-06:00,COMPRA DE MATERIALES Y UTILES DE OFICINA VARIOS SOLICITADOS POR EL PROYECTO DE INFRAESTRUCTURA RURAL PIR CON MEMORANDUM PIR 0078 2014 Y COTIZACION ASIGNADA CMA 033 A 2 2014 FONDOS BANCO MUNDIAL CREDITO 4099 HO CODIGO 104757 FUENTE EXTERNA,Impreso,1645.9375,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
