ocid,id,awards/0/id,awards/0/value/amount,awards/0/value/currency,awards/0/description
ocds-lcuori-227996,ocds-lcuori-227996/1-contract,227996,20434.350000000002,HNL,COMPRA PAPEL BOND CARTA PARA USO DE LA SUCURSAL DE LA CEIBA
ocds-lcuori-227997,ocds-lcuori-227997/1-contract,227997,20151.45,HNL,ORDEN VIGENTE POR 30 DIAS DESPUES DE RECIBIDO POR EL PROVEEDOR COMPRA DE TINTAS SOLICITADOS POR LA UDEP 18 YORO SEGUN SOLICITUD 10015696 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA PRESENTAR COPIA DE ESTA ORDEN CONSTANCIA DE SOLVENCIA SAR VIGENTE
ocds-lcuori-228007,ocds-lcuori-228007/1-contract,228007,1707.52,HNL,COMPRA DE PAPEL OFICIO PARA USO EN LA SUCURSAL DE LA CEIBA
ocds-lcuori-228018,ocds-lcuori-228018/1-contract,228018,11866.39,HNL,SOLPED 10015640 SOLICITADO POR LA DIRECCION GENERAL DE LA POLICIA ENTREGAR EN ALMACEN DE LA DIRECCION ADMINISTRATIVA EL PROVEEDOR DEBERA ENTREGAR DENTRO DE 15 DIAS HABILES DESPUES DE RECIBIDA ESTA ORDEN DE COMPRA SEGUN N 21 CIRCULAR DE HABILITACION
ocds-lcuori-228029,ocds-lcuori-228029/1-contract,228029,4867.559,HNL,SOLPED 10015704 10015815 SOLICITADO POR UDP 15 UDEP 1 ENTREGAR EN ALMACEN DE LA DIRECCION ADMINISTRATIVA EL PROVEEDOR DEBERA ENTREGAR DENTRO DE 15 DIAS HABILES DESPUES DE RECIBIDA ESTA ORDEN DE COMPRA SEGUN N 21 CIRCULAR DE HABILITACION
ocds-lcuori-228040,ocds-lcuori-228040/1-contract,228040,227472.30000000002,HNL,SOLPED 10015645 SOLIICTADO POR LA DIRECCION NACIONAL DE UNIDADES ESPECIALES ENTREGAR EN ALMACEN DE DALPO COMAYAGUA EL PROVEEDOR DEBERA ENTREGAR DENTRO DE 15 DIAS HABILES DESPUES DE RECIBIDA ESTA ORDEN DE COMPRA SEGUN N 21 CIRCULAR DE HABILITACION
ocds-lcuori-212728,ocds-lcuori-212728/2-contract,212728,5500.0,HNL,para pacientes y empleados
ocds-lcuori-212762,ocds-lcuori-212762/2-contract,212762,68170.16,HNL,Compra de utiles de oficina para el uso del depto de Internacional
ocds-lcuori-212794,ocds-lcuori-212794/3-contract,212794,7369.2,HNL,Compra de Toner 
ocds-lcuori-212805,ocds-lcuori-212805/2-contract,212805,11695.5,HNL,AGUA EMBOTELLADA 
ocds-lcuori-212827,ocds-lcuori-212827/2-contract,212827,44000.0,HNL,Computadora para mesa de ayuda
ocds-lcuori-212828,ocds-lcuori-212828/2-contract,212828,120.0,HNL,PRUEBA
ocds-lcuori-212829,ocds-lcuori-212829/2-contract,212829,120.0,HNL,PRUEBA
ocds-lcuori-212849,ocds-lcuori-212849/2-contract,212849,15400.0,HNL,ADQUISICION DE AGUA PURIFICADA EN BOTELLONES DE CINCO GALONES SOLICITADOS POR LA DIRECCION GENERAL ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-212861,ocds-lcuori-212861/2-contract,212861,15200.0,HNL,compra de botellones de agua potable para uso de las visitas y empleados de educredito
ocds-lcuori-212893,ocds-lcuori-212893/2-contract,212893,77995.047,HNL,INSUMOS PARA LAS AREAS DE TRABAJO DEL INSTITUTO DE TRANSPORTE TERRESTRE
ocds-lcuori-212927,ocds-lcuori-212927/2-contract,212927,,,MATERIALES Y UTILES DE ESCRITORIOS DESTINADO PARA OFICINA CENTRAL DE CAPDAH C 10
ocds-lcuori-212972,ocds-lcuori-212972/2-contract,212972,,,TINTAS DESTINADA PARA OFICINA CENTRAL  CAPDAH
ocds-lcuori-213003,ocds-lcuori-213003/2-contract,213003,2010.0,HNL,COMPRA DE 67 BOTELLONES DE AGUA
ocds-lcuori-213069,ocds-lcuori-213069/2-contract,213069,432.975,HNL,COMPRA DE 6 RESMAS DE PAPEL BOND BASE 20 TAMA?O CARTA 
ocds-lcuori-213070,ocds-lcuori-213070/2-contract,213070,513.015,HNL,COMPRA DE 6 RESMAS DE PAPEL BASE 20 TAMA?O OFICIO
ocds-lcuori-213091,ocds-lcuori-213091/2-contract,213091,2737.0,HNL,COMPRA DE VEINTE FARDOS DE AGUA PURIFICADA SOLICITADAS POR ODESY MARTINEZ ASISTENTE DEL DESPACHO
ocds-lcuori-213146,ocds-lcuori-213146/2-contract,213146,4104.35,HNL,PRUEEBA
ocds-lcuori-213157,ocds-lcuori-213157/2-contract,213157,12223.35,HNL,toner
ocds-lcuori-213158,ocds-lcuori-213158/2-contract,213158,1917.1075,HNL,compra de un toner ce410a para oficinas de sub comisionado nacional
ocds-lcuori-213192,ocds-lcuori-213192/2-contract,213192,53103.6765,HNL,PAGO CONTRA ENTREGA
ocds-lcuori-213212,ocds-lcuori-213212/2-contract,213212,,,PARA USO DE ESTE INSTITUTO
ocds-lcuori-213224,ocds-lcuori-213224/2-contract,213224,1126.425,HNL,Sumadora
ocds-lcuori-213235,ocds-lcuori-213235/2-contract,213235,1580.606,HNL,PIZARRA
ocds-lcuori-213257,ocds-lcuori-213257/2-contract,213257,551.655,HNL,COMPRA DE 6 RESMAS DE PAPEL BOND TAMA?O LEGAL 
ocds-lcuori-213278,ocds-lcuori-213278/3-contract,213278,586.0,HNL,vc
ocds-lcuori-213280,ocds-lcuori-213280/2-contract,213280,912.0,HNL,Adquisicion de agua purificada para atender visitas y consumo de todos los empleados de la institucion
ocds-lcuori-213311,ocds-lcuori-213311/2-contract,213311,5957.0,HNL,compra de dos juegos de cartuchos hp para la impresora office jet pro 8600
ocds-lcuori-213355,ocds-lcuori-213355/3-contract,213355,53.82,HNL,SUMINISTRO DE 04 TINTA PARA SELLOS FECHADORES EN GOTERO COLOR NEGRO ALTA CALIDAD
ocds-lcuori-213356,ocds-lcuori-213356/3-contract,213356,12880.0,HNL,COMPRA DE TONER RICOH PARA EL DEPTO DE CUMPLIMIENTO
ocds-lcuori-213388,ocds-lcuori-213388/2-contract,213388,4438.54,HNL,se solicita la compar de 2 tonner CF280A negro para la impresora del area de adminitracion de la ciudad de San Pedro sula 
ocds-lcuori-213389,ocds-lcuori-213389/2-contract,213389,,,se solicita la compra de 2 tonner CF280A negro para la impresora del area de adminitracion de la ciudad de San Pedro sula 
ocds-lcuori-213456,ocds-lcuori-213456/2-contract,213456,2904.7850000000003,HNL,Para satisfacer la necesidad de consumo
ocds-lcuori-213467,ocds-lcuori-213467/3-contract,213467,,,Insumos requeridos para actividades del Programa Honduras para la Juventud
ocds-lcuori-213480,ocds-lcuori-213480/2-contract,213480,1299.5,HNL,Insumos requeridos para el Programa Honduras para la Juventud
ocds-lcuori-213498,ocds-lcuori-213498/2-contract,213498,134432.125,HNL,DIVISION DE ACCIONES FORMATIVAS COT 001 ACT 1000
ocds-lcuori-213499,ocds-lcuori-213499/2-contract,213499,2135800.999,HNL,DIVISION DE ACCIONES FORMATIVAS COT 001 ACT 1000
ocds-lcuori-213520,ocds-lcuori-213520/2-contract,213520,1227.441,HNL,COMPRA DE 6 BOTELLAS DE TINTA DE LA MARCA EPSON COLOR NEGRO
ocds-lcuori-213531,ocds-lcuori-213531/2-contract,213531,1839314.485,HNL,DIVISION DE ACCIONES FORMATIVAS COT 001 ACT 1000
ocds-lcuori-213542,ocds-lcuori-213542/2-contract,213542,3601.8,HNL,PARA USO DE EVENTOS
ocds-lcuori-213575,ocds-lcuori-213575/3-contract,213575,5700.0,HNL,Compra de agua para uso en diversas actividades de la DIE
ocds-lcuori-213620,ocds-lcuori-213620/2-contract,213620,204.125,HNL,cajas para  archivo de carton tama?o oficio
ocds-lcuori-213665,ocds-lcuori-213665/2-contract,213665,9.269,HNL,PRUEBA
ocds-lcuori-213685,ocds-lcuori-213685/2-contract,213685,8982.35,HNL,PAPEL BOND TAMA?O CARTA LAPIZ AZUL Y MASKIN TAPE
ocds-lcuori-213729,ocds-lcuori-213729/2-contract,213729,816.5,HNL,COMPRA DE CAJAS DE ARCHIVO PARA USO DE LAS OFICINAS DE AUDITORIA INTERNA
ocds-lcuori-213733,ocds-lcuori-213733/2-contract,213733,45000.0,HNL,Agua purificada en botellon
ocds-lcuori-213735,ocds-lcuori-213735/2-contract,213735,1279.375,HNL,05 2020
ocds-lcuori-213736,ocds-lcuori-213736/2-contract,213736,4184.712,HNL,Compra de pizzarra
ocds-lcuori-213737,ocds-lcuori-213737/2-contract,213737,4400.0,HNL,USO DE CASA DE PRESIDENCIAL
ocds-lcuori-213738,ocds-lcuori-213738/2-contract,213738,1281.192,HNL,PRUEBA
ocds-lcuori-213741,ocds-lcuori-213741/2-contract,213741,988.4250000000001,HNL,compra de 150 quita grapas para existencia en el departamento de proveeduria
ocds-lcuori-213745,ocds-lcuori-213745/2-contract,213745,10508.772,HNL,Compra de materiales de oficina 
ocds-lcuori-213746,ocds-lcuori-213746/2-contract,213746,24713.940000000002,HNL,compra de materiales de oficna 
ocds-lcuori-213750,ocds-lcuori-213750/2-contract,213750,22.942500000000003,HNL,hgfhgffg
ocds-lcuori-213753,ocds-lcuori-213753/2-contract,213753,26843.783,HNL,1 IMPRESORA A COLOR PARA SER UTILIZADA DIRECCION SECTROIAL DE ADMINISTRACION
ocds-lcuori-213756,ocds-lcuori-213756/2-contract,213756,4082.5,HNL,compra de dos toner hp 30x cf230xc contractual solicitado por maria esther flores secretaria en el departamento de direccion electoral
ocds-lcuori-213758,ocds-lcuori-213758/2-contract,213758,1736.5,HNL,Compra de tintas y toner para SEDIS
ocds-lcuori-213764,ocds-lcuori-213764/2-contract,213764,963.125,HNL,REQUERIMIENTO DE SUMINISTROS ALIMENTICIOS PARA ATENDER VISITAS Y EVENTOS DEL SNE911 TEGUCIGALPA SOLICITADOS POR LA GERENCIA ADMINISTRATIVA SEGUN MEMORANDUM GA 013 2020 FONDOS NACIONALES
ocds-lcuori-213766,ocds-lcuori-213766/2-contract,213766,20578.100000000002,HNL,compra de una computadora de escritorio para el departamento de otpsci
ocds-lcuori-213768,ocds-lcuori-213768/3-contract,213768,172.0,HNL,Refresco mini en lata
ocds-lcuori-213772,ocds-lcuori-213772/2-contract,213772,220.0,HNL,SOLICITADO POR LA ADMINISTRACION ATENCION 
ocds-lcuori-213773,ocds-lcuori-213773/2-contract,213773,380.0,HNL,solicitado por la administracion
ocds-lcuori-213777,ocds-lcuori-213777/2-contract,213777,25921.0,HNL,Compra de Software
ocds-lcuori-213778,ocds-lcuori-213778/2-contract,213778,1500.75,HNL,COMPRA DE 300 BOTES DE AGUA PURIFICADA PARA LA SUB DIRECCION DE GESTION PENITENCIARIA
ocds-lcuori-213790,ocds-lcuori-213790/3-contract,213790,5.47,HNL,PRUEBA
ocds-lcuori-213795,ocds-lcuori-213795/2-contract,213795,11610.4,HNL,SUMINISTRO DE 08 TONER HP 35A CB435A NEGRO
ocds-lcuori-213796,ocds-lcuori-213796/2-contract,213796,40020.0,HNL,NECESIDADES DE MATERIALES Y SUMINISTROS DE LOS PRODUCTOS QUE SE ENCUENTRAN EN CERO Y LOS QUE ESTAN POR AGOTARSE EN EL ALMACEN
ocds-lcuori-213797,ocds-lcuori-213797/2-contract,213797,13274.68,HNL,SUMINISTRO DE 08 TONER HP CE278A NEGRO
ocds-lcuori-213798,ocds-lcuori-213798/3-contract,213798,1124.24,HNL,SUMINISTRO DE 2000 SOBRE BLANCO PARA INVITACIONES EN PAQUETE DE 50 UNIDADES
ocds-lcuori-213802,ocds-lcuori-213802/2-contract,213802,7871.75,HNL,COMPRA DE UNA PIZARRA DE VIDRIO PARA SER UTILIZADA EN LAS INSTALACIONES DEL INP
ocds-lcuori-213803,ocds-lcuori-213803/2-contract,213803,3920.005,HNL,COMPRA DE BANDAS DE HULE N18 CLIPS PEQUE?OS MARCADORES PUNTA GRUESA NEGROS MARCADORES PUNTA GRUESA ROJOS PENDAFLEX COLGANTES TAMA?O OFICIO PARA BANCO CENTRAL DE HONDURAS SUCURSAL SAN PEDRO SULA
ocds-lcuori-213804,ocds-lcuori-213804/2-contract,213804,4400.0,HNL,PARA CONSUMO DE PERSONAL
ocds-lcuori-213805,ocds-lcuori-213805/2-contract,213805,1476.6000000000001,HNL,memo 222
ocds-lcuori-213806,ocds-lcuori-213806/2-contract,213806,1710.05,HNL,compra de 20 resmas papel bond tama?o oficio
ocds-lcuori-213807,ocds-lcuori-213807/2-contract,213807,4527.55,HNL,compra papel bons tama?o carta y legal
ocds-lcuori-213808,ocds-lcuori-213808/2-contract,213808,,,COMPRA DE BANDAS DE HULE N18 CLIPS PEQUE?OS MARCADORES PUNTA GRUESA NEGROS MARCADORES PUNTA GRUESA ROJOS PENDAFLEX COLGANTES TAMA?O OFICIO PARA BANCO CENTRAL DE HONDURAS SUCURSAL SAN PEDRO SULA
ocds-lcuori-213809,ocds-lcuori-213809/2-contract,213809,3800.0,HNL,adquisicion agua purificada la ceiba
ocds-lcuori-213810,ocds-lcuori-213810/2-contract,213810,51015.0,HNL,adquisicion de agua para tgu
ocds-lcuori-213812,ocds-lcuori-213812/2-contract,213812,19000.0,HNL,agua purificada sps
ocds-lcuori-213831,ocds-lcuori-213831/2-contract,213831,4131.95,HNL,ORDEN HOSPITALA DE SAN JUAN DE DIOS HOSPTAL SAN JUAN DE DIOS RESIDENCIAL PALOS VERDES 500 MTS AL SUR DEL INFOP 33 CALLE 8 AVENIDA SAN PEDRO SULA CORTES SEGUN ORDEN MANUAL OC2169 HSJDD
ocds-lcuori-213834,ocds-lcuori-213834/2-contract,213834,,,Insumos requeridos para actividades del Programa Presidencial Honduras para la Juventud
ocds-lcuori-213835,ocds-lcuori-213835/2-contract,213835,720000.0,HNL,COMPRA DE SUMINISTRO DE AGUA PARA EL CENTRO PENAL DE ILAMA PARA LOS SIGUIENTES 3 MESES
ocds-lcuori-213836,ocds-lcuori-213836/2-contract,213836,,,COMPRA DE SUMINISTRO DE AGUA PARA EL CENTRO PENAL DE ILAMA PARA LOS SIGUIENTES 3 MESES
ocds-lcuori-213839,ocds-lcuori-213839/2-contract,213839,1440.0,HNL,COMPRA 48 BOTELLONES SAR DANLI
ocds-lcuori-213840,ocds-lcuori-213840/2-contract,213840,22.0,HNL,agua
ocds-lcuori-213841,ocds-lcuori-213841/2-contract,213841,4560.0,HNL,CM 001 SDN SGRMSG 2020 
ocds-lcuori-213844,ocds-lcuori-213844/2-contract,213844,5700.0,HNL,EN ATENCION A SOLICITUD DEL AREA DE PROVEEDURIA PARA EL SUMINISTRO DE BOTELLONES DE AGUA PARA CONSUMO DEL PERSONAL DEL PROGRAMA DE BECAS HONDURAS
ocds-lcuori-213853,ocds-lcuori-213853/2-contract,213853,,,EN ATENCION A SOLICITUD DEL AREA DE PROVEEDURIA PARA EL SUMINISTROS DE UTILES DE OFICINA PARA USO DEL PROGRAMA DE EBCAS
ocds-lcuori-213857,ocds-lcuori-213857/2-contract,213857,32257.5,HNL,3 IMPRESORAS
ocds-lcuori-213859,ocds-lcuori-213859/2-contract,213859,6072.0,HNL,4 Cartuchos para Impresora HP Color Laser Jet para uso en Organizacion y Metodos
ocds-lcuori-213865,ocds-lcuori-213865/2-contract,213865,,,COMPRA DE MATERIAL PARA OFICINA 
ocds-lcuori-213866,ocds-lcuori-213866/2-contract,213866,1833.1000000000001,HNL,USO DE CASA PRESIDENCIAL
ocds-lcuori-213868,ocds-lcuori-213868/2-contract,213868,135.7,HNL,PARA USO DE LA UNIDAD DE ATENCIONES PRESIDENCIAL
ocds-lcuori-213869,ocds-lcuori-213869/2-contract,213869,1325.0,HNL,licencia 
ocds-lcuori-213870,ocds-lcuori-213870/2-contract,213870,342.125,HNL,AGUA PURIFICADA
ocds-lcuori-213872,ocds-lcuori-213872/2-contract,213872,1892.419,HNL,REFRESCOS GALLETAS CREMORA
ocds-lcuori-213874,ocds-lcuori-213874/2-contract,213874,6774.1,HNL,COMPRA DE HUMEDECEDOR DE DEDOS FOLDER CARTULINA TAMA?O CARTA Y OFICIO BOLIGRAFOS COLOR NEGROS AZUL Y ROJOS BORRADORES PARA GRAFITO Y CAJAS DE CARTON TAMA?O CARTA CON TAPADERA PARA BANCO CENTRAL DE HONDURAS SUCURSAL SAN PEDRO SULA
ocds-lcuori-213884,ocds-lcuori-213884/2-contract,213884,4441.307,HNL,CE 007 2020 FUNDANIQUEM
ocds-lcuori-213885,ocds-lcuori-213885/2-contract,213885,4000.0,HNL,CMA 058 2020 COMPRA DE 200 PAQUETES DE AGUA EN BOLSA DE 20 UNIDADES CADA UNO PARA SER UTILIZADOS EN LA CELEBRACION DE LA FERIA DE SUYAPA 2020 GERENCIA DE TURISMO
ocds-lcuori-213887,ocds-lcuori-213887/2-contract,213887,20368.8,HNL,SUMINNISTRO DE 12 TONER HP CE278A NEGRO
ocds-lcuori-213888,ocds-lcuori-213888/2-contract,213888,1368.5,HNL,CMA 059 A 2020 COMPRA DE 200 BOTELLITAS CON AGUA PARA SER UTILIZADOS EN CABILDO ABIERTO INFORME DE RENDICION DE CUENTAS 2019 DEPARTAMENTO DE PROTOCOLO Y CEREMONIAL
ocds-lcuori-213892,ocds-lcuori-213892/2-contract,213892,2999.9475,HNL,para uso de ihadfa
ocds-lcuori-213893,ocds-lcuori-213893/2-contract,213893,176.64000000000001,HNL,EN ATENCION A SOLICITUD DEL AREA DE BIENES PARA EL SUMINISTRO DE UTILES DE OFICINA PARA USO DEL PROGRAMA DE BECAS HONDURAS
ocds-lcuori-213898,ocds-lcuori-213898/2-contract,213898,420164.0,HNL,adquisicion equipo p73 lenovo
ocds-lcuori-213899,ocds-lcuori-213899/2-contract,213899,3193721.12,HNL,Adquisicion de 160 Computadoras de Escritorio
ocds-lcuori-213900,ocds-lcuori-213900/2-contract,213900,,,Adquisicion de 160 Computadoras de Escritorio
ocds-lcuori-213901,ocds-lcuori-213901/2-contract,213901,581.1840000000001,HNL,CE 004 2020 FUNDANIQUEM SUMINISTROS PARA USO DIARIO ADMINISTRATIVO
ocds-lcuori-213902,ocds-lcuori-213902/2-contract,213902,5219.045,HNL,COMPRA DE REFRESCOS PARA USO DE REUNIONES VARIAS PREVIO AL PROCESO DE ELECCIONES ESTUDIANTILES UNAH
ocds-lcuori-213903,ocds-lcuori-213903/2-contract,213903,3247.646,HNL,insumos para atencion migratoria
ocds-lcuori-213904,ocds-lcuori-213904/2-contract,213904,19998.0,HNL,SUMINISTRO DE 909 AGUA PURIFICADA EN BOTELLON DE 5 GALONES ALTA CALIDAD
ocds-lcuori-213906,ocds-lcuori-213906/2-contract,213906,31355.878,HNL,CENFA LA PAZ ACT 6103
ocds-lcuori-213908,ocds-lcuori-213908/2-contract,213908,12638.5,HNL,CENFA LA PAZ ACT 6103
ocds-lcuori-213909,ocds-lcuori-213909/2-contract,213909,1916.5900000000001,HNL,CENFA LA PAZ ACT 6103
ocds-lcuori-213910,ocds-lcuori-213910/2-contract,213910,2880.0,HNL,CENFA LA PAZ ACT 6103
ocds-lcuori-213911,ocds-lcuori-213911/2-contract,213911,8404.53,HNL,Compra para abastecer proveeduria
ocds-lcuori-213912,ocds-lcuori-213912/2-contract,213912,18036.0,HNL,CENFA LA PAZ ACT 6103
ocds-lcuori-213913,ocds-lcuori-213913/2-contract,213913,8387.1,HNL,CENFA LA PAZ ACT 6103
ocds-lcuori-213914,ocds-lcuori-213914/2-contract,213914,2506.2180000000003,HNL,CENFA LA PAZ ACT 6103
ocds-lcuori-213916,ocds-lcuori-213916/2-contract,213916,8100.0,HNL,CENFA LA PAZ ACT 6103
ocds-lcuori-213917,ocds-lcuori-213917/2-contract,213917,4324.32,HNL,consumo de casa presidencial
ocds-lcuori-213919,ocds-lcuori-213919/2-contract,213919,818.294,HNL,CE 009 2020 FUNDANIQUEM SUMINISTRO PARA OFICINA
ocds-lcuori-213920,ocds-lcuori-213920/2-contract,213920,161.46,HNL,CE 010 2020 FUNDANIQUEM SUMINISTRO DE OFICINA
ocds-lcuori-213922,ocds-lcuori-213922/2-contract,213922,3825.0,HNL,agua para consumo
ocds-lcuori-213924,ocds-lcuori-213924/2-contract,213924,8912.5,HNL,Compra de impresora
ocds-lcuori-213925,ocds-lcuori-213925/2-contract,213925,9285.0,HNL,EN ATENCION A SOLICITUD DEL AREA DE SEGUIMIENTO
ocds-lcuori-213927,ocds-lcuori-213927/3-contract,213927,2328.75,HNL,EN ATENCION AL AREA DE SEGUIMIENTO 
ocds-lcuori-213929,ocds-lcuori-213929/2-contract,213929,2977.2925,HNL,1 Disco Duro Portatil para uso en el DEPARTAMENTO DE SEGUIMIENTO DE RECOMENDACIONES MUNICIPALES
ocds-lcuori-213934,ocds-lcuori-213934/2-contract,213934,119542.5,HNL,COMPRA DE TONERS PARA EL USO DEL DEPARTAMENTO ABN
ocds-lcuori-213952,ocds-lcuori-213952/2-contract,213952,2435.7000000000003,HNL,Solicitados por la UNAF
ocds-lcuori-213955,ocds-lcuori-213955/2-contract,213955,16301.25,HNL,Para uso de Casa Presidencial
ocds-lcuori-213956,ocds-lcuori-213956/2-contract,213956,9106.85,HNL,OC 04 2020
ocds-lcuori-213957,ocds-lcuori-213957/2-contract,213957,17946.946,HNL,2 Licencias Officestd 2019 para uso en el Departamento de Seguimiento y Recomendaciones Municipales FTM
ocds-lcuori-213966,ocds-lcuori-213966/2-contract,213966,5009.400000000001,HNL,1 Toner 55X para la Oficina Regional de La Ceiba
ocds-lcuori-213972,ocds-lcuori-213972/2-contract,213972,1734.2,HNL,Papel toalla de cocina
ocds-lcuori-213986,ocds-lcuori-213986/2-contract,213986,,,compra de materiales para oficina 
ocds-lcuori-213987,ocds-lcuori-213987/2-contract,213987,594.5,HNL,CMA 018 B 2020 COMPRA DE AZUCAR Y CAFE PARA SER UTILIZADOS EN ATENCION DE LOS CONTRIBUYENTES QUE LLEGAN AL II NIVEL DE LA GERENCIA DE ATENCION AL CIUDADANO
ocds-lcuori-213988,ocds-lcuori-213988/2-contract,213988,,,CMA 018 B 2020 COMPRA DE AZUCAR Y CAFE PARA SER UTILIZADOS EN ATENCION DE LOS CONTRIBUYENTES QUE LLEGAN AL II NIVEL DE LA GERENCIA DE ATENCION AL CIUDADANO
ocds-lcuori-213990,ocds-lcuori-213990/2-contract,213990,5762.88,HNL,SUMINISTRO DE 1152 AGUA PURIFICADA EMBOTELLADA EN ENVASE DE 100 ML A 499 ML 
ocds-lcuori-213991,ocds-lcuori-213991/2-contract,213991,1632.0,HNL,compra de 300 cd para la oficina de la SEAPI
ocds-lcuori-213992,ocds-lcuori-213992/2-contract,213992,1983.1750000000002,HNL,SUMINISTRO DE 10 LATAS DE TE FRIO SABOR LIMON
ocds-lcuori-213996,ocds-lcuori-213996/2-contract,213996,120.06,HNL,Suministro de 24 botes de agua purificada peque?os 
ocds-lcuori-214008,ocds-lcuori-214008/2-contract,214008,17661.2,HNL,toner para la impresora 3325
ocds-lcuori-214015,ocds-lcuori-214015/2-contract,214015,99130.0,HNL,4 COMPUTADORAS EJECUTIVAS
ocds-lcuori-214016,ocds-lcuori-214016/2-contract,214016,18788.504500000003,HNL,COMPRA DE MATERIAL DE OFICINA PARA USO EN LOS DIFERENTES DEPARTAMENTOS DEL CENTRO PENITENCIARIO DE TAMARA
ocds-lcuori-214022,ocds-lcuori-214022/2-contract,214022,23188.6345,HNL,COMPRA DE MATERIAL DE OFICINA PARA USO EN LOS DIFERENTES DEPARTAMENTOS DEL CENTRO PENITENCIARIO DE TAMARA
ocds-lcuori-214024,ocds-lcuori-214024/2-contract,214024,12274.41,HNL,COMPRA DE MATERIAL DE OFICINA PARA USO EN LOS DIFERENTES DEPARTAMENTOS DEL CENTRO PENITENCIARIO DE TAMARA
ocds-lcuori-214025,ocds-lcuori-214025/2-contract,214025,1092.5,HNL,USO DE CASA PRESIDENCIAL
ocds-lcuori-214028,ocds-lcuori-214028/2-contract,214028,880.0,HNL,COMPRA DE 40 BOTELLONES CON AGUA PARA LAS OFICINAS DEL SAR EN LA CIUDAD DE COMAYAGUA
ocds-lcuori-214029,ocds-lcuori-214029/2-contract,214029,6106.5,HNL,COMPRA DE CARTULINAS PARA EL USO DEL DEPARTAMENTO DE ADMINISTRADORA DE FIDEICOMISOS
ocds-lcuori-214032,ocds-lcuori-214032/2-contract,214032,23296.657,HNL,COMPRA DE MATERIALES DE OFICINA PARA USO EN LOS DIFERENTES DEPARTAMENTOS DEL CENTRO PENITENCIARIO DE TAMARA
ocds-lcuori-214034,ocds-lcuori-214034/3-contract,214034,821.1,HNL,COMPRA DE AGUA PURIFICADA PARA LA OFICINA ADMINISTRATIVA
ocds-lcuori-214043,ocds-lcuori-214043/2-contract,214043,1720.515,HNL,NECESIDADES DE MATERIALES Y SUMINISTROS DE LOS PRODUCTOS QUE SE ENCUENTRAN EN CERO Y LOS QUE ESTAN POR AGOTARSE EN EL ALMACEN
ocds-lcuori-214044,ocds-lcuori-214044/2-contract,214044,2474.8,HNL,NECESIDADES DE MATERIALES Y SUMINISTROS DE LOS PRODUCTOS QUE SE ENCUENTRAN EN CERO Y LOS QUE ESTAN POR AGOTARSE EN EL ALMACEN
ocds-lcuori-214046,ocds-lcuori-214046/2-contract,214046,3734.4,HNL,NECESIDADES DE MATERIALES Y SUMINISTROS DE LOS PRODUCTOS QUE SE ENCUENTRAN EN CERO Y LOS QUE ESTAN POR AGOTARSE EN EL ALMACEN
ocds-lcuori-214049,ocds-lcuori-214049/2-contract,214049,26220.0,HNL,USO DE CASA PRESIDENCIAL
ocds-lcuori-214052,ocds-lcuori-214052/2-contract,214052,18440.0,HNL,CAJAS DE CARTON
ocds-lcuori-214055,ocds-lcuori-214055/2-contract,214055,68020.0,HNL,compra de agua purificada 
ocds-lcuori-214057,ocds-lcuori-214057/2-contract,214057,,,MATERIALES PARA SER UTILIZADO EN CEPREB Y NI?OS DE ESCASOS RECURSOS ECONOMICOS
ocds-lcuori-214060,ocds-lcuori-214060/2-contract,214060,3690.0,HNL,CARTUCHO TINTA HP 21
ocds-lcuori-214061,ocds-lcuori-214061/2-contract,214061,6123.75,HNL,COMPRA DE TRES TONER HP CF230X SOLICITADO POR QUINTINA BARAHONA LOPEZ SECRETARIA DE LA CONSEJERA PRRESIDENTE ABOG RIXI MONCADA
ocds-lcuori-214062,ocds-lcuori-214062/2-contract,214062,,,COMPRA DE TRES TONER HP CF230X SOLICITADO POR QUINTINA BARAHONA LOPEZ SECRETARIA DE LA CONSEJERA PRRESIDENTE ABOG RIXI MONCADA
ocds-lcuori-214064,ocds-lcuori-214064/2-contract,214064,4140.0,HNL,consumo de casa presidencial
ocds-lcuori-214071,ocds-lcuori-214071/3-contract,214071,1621.5,HNL,CONSUMO DE CASA PRESIDENCIAL
ocds-lcuori-214072,ocds-lcuori-214072/3-contract,214072,57.88,HNL,USO DE CASA PRESIDENCIAL
ocds-lcuori-214074,ocds-lcuori-214074/2-contract,214074,1440.0,HNL,Compra de 48 botellones d eagua para la oficina del SAR Choluteca
ocds-lcuori-214078,ocds-lcuori-214078/3-contract,214078,1248.8,HNL,consumo de casa presidencial
ocds-lcuori-214081,ocds-lcuori-214081/2-contract,214081,1436.1200000000001,HNL,CONSUMO CASA PRESIDENCIAL
ocds-lcuori-214084,ocds-lcuori-214084/2-contract,214084,1530.0,HNL,COMPRA DE 51 BOTELLONES DE AGUA PURIFICADA LA TIGRA
ocds-lcuori-214089,ocds-lcuori-214089/2-contract,214089,27.14,HNL,EN ATENCION A SOLICITUD DE LA COORDINACION DE PROTOCOLO E IMAGEN PARA EL SUMINISTRO DE DESECHABLES
ocds-lcuori-214092,ocds-lcuori-214092/2-contract,214092,17480.0,HNL,solicitadas por la Direccion de Administracion
