ocid,id,awards/0/id,awards/0/value/currency,awards/0/value/amount,awards/0/description
ocds-lcuori-125113,ocds-lcuori-125113/3-contract,125113,HNL,303.485,para uso del decanato de la facultad de ciencias economicas
ocds-lcuori-125119,ocds-lcuori-125119/3-contract,125119,HNL,47672.0,COMPRA DE ALGODON EL CUAL SERA UTILIZADO EN LAS DIFERENTES UNIDADES DE SALUD DE LA REGION DEPARTAMENTAL DE COLON DURANTE EL II TRIMESTRE 2018
ocds-lcuori-125135,ocds-lcuori-125135/3-contract,125135,HNL,3003.8,COMPRA DE CARPETAS ARCHIVADORAS VINILICAS
ocds-lcuori-125179,ocds-lcuori-125179/3-contract,125179,HNL,1899.8,CARPETAS PARA ARCHIVAR Y MASKIN TAPE
ocds-lcuori-125188,ocds-lcuori-125188/3-contract,125188,HNL,588.0,COMPRA AGUA MES MAYO 2018 COMAYAGUA
ocds-lcuori-125223,ocds-lcuori-125223/3-contract,125223,HNL,2620.8,SAL YODADA 
ocds-lcuori-125230,ocds-lcuori-125230/3-contract,125230,HNL,2000.0,Agua para actividad de las horas de voluntariado de Jovenes el sabado 12 de mayo en jornada de 7 a 12m
ocds-lcuori-125231,ocds-lcuori-125231/3-contract,125231,HNL,540.5,CALPO SOLPED 5860 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VALIDA POR 30 DIAS DESPUES DE RECIBIDA POR EL PROVEEDOR
ocds-lcuori-125234,ocds-lcuori-125234/3-contract,125234,HNL,390.81600000000003,SOLICITUD DE GOMAS EN BARRA PARA EL USO DEL PERSONAL
ocds-lcuori-125241,ocds-lcuori-125241/3-contract,125241,HNL,1857.756,COMPRA DE 06 MEMORIAS USB DE 32GB  SOLICITADAS POR LA DIRECCION NACIONAL DE AUDITORIA Y SUPERVISION JUDICIAL
ocds-lcuori-125251,ocds-lcuori-125251/3-contract,125251,HNL,3000.0,BOMBEROS CHOLUTECA REALIZA LA COMPRA DE CIEN BOTELLONES CON AGUA PARA UN MES A PARTIR DE LA FECHA SUMINISTRO DE AGUA PURIFICADA A LA ESTACION Y SUB ESTACION DE BOMBEROS
ocds-lcuori-125256,ocds-lcuori-125256/3-contract,125256,HNL,306.36,Para abastecer el almacen del IHT
ocds-lcuori-125261,ocds-lcuori-125261/3-contract,125261,HNL,890.1,CAMBIO DE ACEITE 15 W 40  SS 04 2018
ocds-lcuori-125272,ocds-lcuori-125272/3-contract,125272,HNL,1216.01,10 BOLSAS DE CONFITES PARA USO DEL CAMI DE TEGUCIGALPA Y CHOLUTECA
ocds-lcuori-125279,ocds-lcuori-125279/3-contract,125279,HNL,3519.0,Agua Para consumo de la Escuela programado para 3 meses
ocds-lcuori-125281,ocds-lcuori-125281/3-contract,125281,,,COMPRA DE ALIMENTOS PARA EL CENTRO DE CUIDADO INFANTIL SAN FRANCISCO
ocds-lcuori-125284,ocds-lcuori-125284/3-contract,125284,HNL,6409.8125,IHMA
ocds-lcuori-125290,ocds-lcuori-125290/3-contract,125290,HNL,538.2,ANILLOS PLASTICOS
ocds-lcuori-125294,ocds-lcuori-125294/3-contract,125294,HNL,4485.0,compra de vaso desechable oc 178 2018
ocds-lcuori-125298,ocds-lcuori-125298/3-contract,125298,HNL,1092.5,Compra de teclado para ser distribuido en las diferentes unidades de la direccion departamental de educacion de francisco morazan
ocds-lcuori-125305,ocds-lcuori-125305/3-contract,125305,HNL,359.375,Compra de insumos segun solicitud 047 2018
ocds-lcuori-125312,ocds-lcuori-125312/3-contract,125312,HNL,953.35,1 cambio de aceite para vehiculo de CONATEL N10010
ocds-lcuori-125317,ocds-lcuori-125317/3-contract,125317,HNL,5500.0,MATERIALES PARA LA VRA
ocds-lcuori-125319,ocds-lcuori-125319/3-contract,125319,HNL,23391.0,COMPRA DE AGUA
ocds-lcuori-125333,ocds-lcuori-125333/3-contract,125333,HNL,4685.0,materiales a ser utilizados en la VRA
ocds-lcuori-125336,ocds-lcuori-125336/3-contract,125336,HNL,29999.475,COMPRA DE AGUA
ocds-lcuori-125341,ocds-lcuori-125341/3-contract,125341,HNL,374.90000000000003,Galleta
ocds-lcuori-125355,ocds-lcuori-125355/3-contract,125355,HNL,6244.27,UDEP 9 
ocds-lcuori-125359,ocds-lcuori-125359/3-contract,125359,HNL,1111.25,ADQUISICION DE ALIMENTOS Y BIBIDAS PARA LA DIRECCION GENERAL DE SERVICIOS EDUCATIVOS 
ocds-lcuori-125372,ocds-lcuori-125372/3-contract,125372,HNL,760.0,SE REQUIERE LA COMPRA DE AGUA PURIFICADA PARA USO DE LOS EMPLEADOS Y VISITAS DE LAS DIFERENTES OFICINAS DE LA COMISION REGULADORA DE ENERGIA
ocds-lcuori-125373,ocds-lcuori-125373/3-contract,125373,HNL,5700.0,alimentos
ocds-lcuori-125390,ocds-lcuori-125390/3-contract,125390,HNL,360.0,SUMINISTRO DE 10 BOLASAS DE CAFE MOLIDO DE 1 LIBRA ALTA CALIDAD ZONA 1 SOLICITADO POR LA DIRECCION GENERAL DE INVERSIONES PUBLICAS DE LA SECRETARIA DE FINANZAS
ocds-lcuori-125398,ocds-lcuori-125398/3-contract,125398,HNL,54822.8,COMPRA DE ROLLOS DE ALGODON LOS QUE SERAN UTILIZADOS EN LAS DIFERENTES UNIDADES DE SALUD DE LA REGION DEPARTAMENTAL DE COLON DURANTE EL II TRIMESTRE 2018
ocds-lcuori-125412,ocds-lcuori-125412/3-contract,125412,HNL,900.04,ALIMENTOS Y BEBIDAS
ocds-lcuori-125417,ocds-lcuori-125417/3-contract,125417,HNL,574.54,Cafe y Azucar
ocds-lcuori-125420,ocds-lcuori-125420/3-contract,125420,HNL,427.93800000000005,COMPRAS VARIS
ocds-lcuori-125424,ocds-lcuori-125424/3-contract,125424,HNL,246.2725,vasos y platos
ocds-lcuori-125443,ocds-lcuori-125443/3-contract,125443,HNL,108675.0,Sutura nylon que ser utilizada en el rea de labor
ocds-lcuori-125449,ocds-lcuori-125449/3-contract,125449,HNL,1446.7,SUMINISTRO DE ACEITE PARA EL VEHICULO MAZDA PLACA 10068
ocds-lcuori-125454,ocds-lcuori-125454/3-contract,125454,HNL,54.855000000000004,PARA SER UTILIZADO EN LA GERENCIA ADMINISTRATIVA Y FINANCIERA DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-125460,ocds-lcuori-125460/3-contract,125460,HNL,2206.275,cuaderno unico grande 400 pagina
ocds-lcuori-125462,ocds-lcuori-125462/3-contract,125462,HNL,1085.6,almohadillas
ocds-lcuori-125469,ocds-lcuori-125469/3-contract,125469,HNL,179.0,COMPRA DE REFRESCO
ocds-lcuori-125489,ocds-lcuori-125489/3-contract,125489,,,avena y coditos 
ocds-lcuori-125500,ocds-lcuori-125500/4-contract,125500,HNL,2792.2000000000003,COMPRA DE BORRADORES Y SACAPUNTAS PARA TODAS LAS OFICINAS
ocds-lcuori-125504,ocds-lcuori-125504/3-contract,125504,HNL,294.40000000000003,papel lino
ocds-lcuori-125508,ocds-lcuori-125508/3-contract,125508,HNL,1859.4950000000001,PARA USO DE LA UNIDAD DE ADMINISTRACION Y FINANZAS
ocds-lcuori-125513,ocds-lcuori-125513/3-contract,125513,HNL,1058.0,COMPRA DE GRAPADORAS SOLICITADAS POR LAUREN FERRERA
ocds-lcuori-125521,ocds-lcuori-125521/3-contract,125521,HNL,7570.818,compra de tres destructoras de papel para oficina regional de la ceiba
ocds-lcuori-125526,ocds-lcuori-125526/3-contract,125526,HNL,536705.0,COMPRA DE GASA HOSPITALARIA PARA SER UTILIZADA EN LOS DIFERENTES ESTABLECIMIENTOS DE SALUD DE ESTA REGION DE SALUD
ocds-lcuori-125535,ocds-lcuori-125535/3-contract,125535,HNL,22243.0,POLIGLACTINA 1 AGUJA CURVA REDONDA 37 MM
ocds-lcuori-125537,ocds-lcuori-125537/3-contract,125537,HNL,3368.35,MATERIAL DE OFICINA PARA USO DE LA DIRECCION GENERAL DE TALENTO HUMANO DOCENTE
ocds-lcuori-125541,ocds-lcuori-125541/3-contract,125541,HNL,1485.8,AGUA EN BOTELLON 5 GALONES
ocds-lcuori-125543,ocds-lcuori-125543/3-contract,125543,HNL,1820.1395,para usar en flota vehicular
ocds-lcuori-125549,ocds-lcuori-125549/3-contract,125549,HNL,360.456,PARA USAR EN FINANZAS
ocds-lcuori-125556,ocds-lcuori-125556/3-contract,125556,HNL,130.8,PARA USO DE LA DECANATURA Y LAS DIFERENTES UNIDADES ACADEMICO ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS 
ocds-lcuori-125565,ocds-lcuori-125565/3-contract,125565,HNL,5000.0,COMPRA DE AGUA PURIFICADA 
ocds-lcuori-125570,ocds-lcuori-125570/3-contract,125570,HNL,3450.0,compra
ocds-lcuori-125572,ocds-lcuori-125572/3-contract,125572,HNL,3000.0,PARA ATENCION DE EMPLEADOS Y VISITAS AL INSTITUTO DE INVESTIGACION JURIDICA
ocds-lcuori-125575,ocds-lcuori-125575/3-contract,125575,HNL,953.35,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-125584,ocds-lcuori-125584/3-contract,125584,HNL,4588.5,compra de trituradora de  papel
ocds-lcuori-125588,ocds-lcuori-125588/3-contract,125588,HNL,768.4110000000001,SAC 914 18 COMPRA DE MATERIAL DE OFICINA PARA USO EN EL DEPTO DE TECNOLOGIA E INFORMATICA
ocds-lcuori-125590,ocds-lcuori-125590/3-contract,125590,HNL,12996.84,solicitados por la proveeduria central del MP
ocds-lcuori-125592,ocds-lcuori-125592/3-contract,125592,HNL,63480.0,solicitados por la proveeduria central del MP
ocds-lcuori-125596,ocds-lcuori-125596/3-contract,125596,HNL,2992.415,COMPRA DE PAPEL BOND
ocds-lcuori-125600,ocds-lcuori-125600/3-contract,125600,HNL,1727.875,alimentos
ocds-lcuori-125608,ocds-lcuori-125608/3-contract,125608,HNL,76450.85,SOLPED 10006503 10006553 10006379 10006365 SOLICITADO POR DIFERENTES UNIDADES DE LA POLICIA NACIONAL ENTREGAR EN ALMACEN GENERAL DE DALPO CALLE LOS ALCALDES ENTRADA A LA ESTANCIA SCHOOL 30 DIA SDE ENTREGA
ocds-lcuori-125613,ocds-lcuori-125613/3-contract,125613,HNL,86.48,SAC 783 18 COMPRA DE MATERIAL DE OFICINA PARA USO EN EL DEPTO DE COMPRAS Y SUMINISTROS
ocds-lcuori-125617,ocds-lcuori-125617/3-contract,125617,HNL,457.44,CONTABILIDAD GENERAL
ocds-lcuori-125618,ocds-lcuori-125618/3-contract,125618,HNL,2307.1875,COMPRA POR FONDO ROTATORIO DE 25 ARCHIVADORES TAMA?O OFICIO PARA USO EN DEPARTAMENTO RECUPERACION DE LA MORA Y MENSAJERIA
ocds-lcuori-125639,ocds-lcuori-125639/3-contract,125639,HNL,802.7,CAMBIO DE ACEITE PARA VEHICULO NISSAN PLACA NO 10899 PROPIEDAD DEL CURLP
ocds-lcuori-125644,ocds-lcuori-125644/3-contract,125644,HNL,9000.0,COMPRA DE AGUA PURIFICADA EN BOLSA PARA EL CONSUMO DE LOS PRIVADOS DE LIBERTAD DEL MODULO DE MAXIMA SEGURIDAD DE TAMARA F M
ocds-lcuori-125645,ocds-lcuori-125645/3-contract,125645,HNL,12139.4,CARPETAS ARCHIVADORAS TAMA?O CARTA
ocds-lcuori-125651,ocds-lcuori-125651/3-contract,125651,HNL,500.0,SUMINISTRO PARA SER UTILIZADO PARA LAS RECREOVIAS DEL MES DE MAYO ASIGNADAS A ESTA SECRETARIA DE ESTADO
ocds-lcuori-125654,ocds-lcuori-125654/3-contract,125654,HNL,6842.5,SUMINISTRO PARA SER UTILIZADO PARA LAS RECREOVIAS DEL MES DE MAYO ASIGNADAS A ESTA SECRETARIA DE ESTADO
ocds-lcuori-125656,ocds-lcuori-125656/3-contract,125656,HNL,375.935,ENGRAPADORA ESTANDAR 
ocds-lcuori-125660,ocds-lcuori-125660/3-contract,125660,HNL,444.44,REQUISICION 2018 1106 0025 COMPRA DE GUILLOTINA SOLICITADO POR UNIDAD DE MEDIO AMBIENTE 
ocds-lcuori-125663,ocds-lcuori-125663/3-contract,125663,HNL,860.2,CAMBIO DE ACEITE DE MOTOR 15W40 PARA EL VEHICULO TOYOTA COLOR BLANCO PLACA N 11668 MOTOR 1KDA331247 CHASIS MR0FZ29G402527539 ASIGNADO A LA DIRECCION EJECUTIVA SOLICITADO CON LA REQUISICION UT 36 2018
ocds-lcuori-125669,ocds-lcuori-125669/3-contract,125669,HNL,800.0,AGUA EN BOLSA
ocds-lcuori-125675,ocds-lcuori-125675/3-contract,125675,,,SUMINISTRO PARA SER UTILIZADO PARA LAS RECREOVIAS DEL MES DE MAYO ASIGNADAS A ESTA SECRETARIA DE ESTADO
ocds-lcuori-125676,ocds-lcuori-125676/4-contract,125676,HNL,3396.525,Insumos de oficina
ocds-lcuori-125677,ocds-lcuori-125677/3-contract,125677,HNL,145.20000000000002,SUMINISTRO PARA SER UTILIZADO PARA LAS RECREOVIAS DEL MES DE MAYO ASIGNADAS A ESTA SECRETARIA DE ESTADO
ocds-lcuori-125682,ocds-lcuori-125682/3-contract,125682,HNL,712.356,papel lino
ocds-lcuori-125697,ocds-lcuori-125697/3-contract,125697,HNL,600.0,SUMINISTRO PARA SER UTILIZADO PARA LAS RECREOVIAS DEL MES DE MAYO ASIGNADAS A ESTA SECRETARIA DE ESTADO
ocds-lcuori-125706,ocds-lcuori-125706/3-contract,125706,HNL,350.865,PARA USO DEL INSTITUTO DE INVESTIGACION JURIDICA
ocds-lcuori-125725,ocds-lcuori-125725/3-contract,125725,HNL,860.2,CAMBIO DE ACEITE 15W40 PARA EL VEHICULO VOLKSWAGEN COLOR VERDE PLACA N 11245 MOTOR CNE013778 CHASIS WV1ZZZ2HZDA011987 ASIGNADO A LA UNIDAD DE TRANSPORTE SOLICITADO CON REQUISICION SGM 43 2018
ocds-lcuori-125730,ocds-lcuori-125730/3-contract,125730,HNL,47831.0,COMPRA DE RECREOVIAS
ocds-lcuori-125731,ocds-lcuori-125731/3-contract,125731,HNL,145921.2,COMPRA DE RECREOVIAS
ocds-lcuori-125737,ocds-lcuori-125737/3-contract,125737,HNL,1666.9250000000002,Compra de caja 
ocds-lcuori-125745,ocds-lcuori-125745/3-contract,125745,HNL,138101.2,COMPRA DE PAPEL BOND OFICIO Y CARTA PARA ABASTECIMIENTO DE ALMACEN 
ocds-lcuori-125749,ocds-lcuori-125749/3-contract,125749,HNL,511.10600000000005,COMPRA DE UNA GUILLOTINA MARCA WEX CANT 10 HOJAS PARA TAMA?O CARTA Y LEGAL PARA USO EN CBVA 
ocds-lcuori-125751,ocds-lcuori-125751/3-contract,125751,HNL,8925.0,Suministros a ser utilizados en las recreovias del mes de mayo asignadas a esta Secretaria de Estado
ocds-lcuori-125754,ocds-lcuori-125754/3-contract,125754,HNL,1164.375,COMPRA DE CARTULINA OPALINA BCH TGU
ocds-lcuori-125760,ocds-lcuori-125760/3-contract,125760,HNL,23385.25,ESTOS PRODUCTOS SERAN UTILIZADOS POR LOS PACIENTES HOSPITALIZADOS DEL HOSPITAL GENERAL DEL SUR 
ocds-lcuori-125763,ocds-lcuori-125763/3-contract,125763,HNL,644.0,SUMINISTRO DE 20 CAJAS DE MASCARILLA DESCARTABLE DE ATAR ZONA 1 SOLICITADO POR LA CLINICA DE LA SECRETARIA DE FINANZAS
ocds-lcuori-125773,ocds-lcuori-125773/3-contract,125773,HNL,11.5,PRUEBA AGUA OBJETO DE GASTO
ocds-lcuori-125780,ocds-lcuori-125780/3-contract,125780,HNL,25500.0,ESTA AGUA PURIFICADA EN BOTELLONES DE 5 GALONES SERAN UTILIZADOS EN LA DIRECCION DE DIGEPESCA DE LA SAG
ocds-lcuori-125787,ocds-lcuori-125787/3-contract,125787,HNL,1600.8,PARA SER UTILIZADA EN LA OFICINA DE LA SECRETARIA GENERAL DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-125790,ocds-lcuori-125790/3-contract,125790,HNL,10.0,prueba
ocds-lcuori-125805,ocds-lcuori-125805/3-contract,125805,HNL,177.675,REQUISICION 16 SOLICITADO POR JUNTA DIRECTIVA COMPRA DE SUMINISTROS DE OFICINA SOLPED 30000548
ocds-lcuori-125810,ocds-lcuori-125810/3-contract,125810,HNL,1720.4,cambio de aceite 
ocds-lcuori-125820,ocds-lcuori-125820/3-contract,125820,HNL,1955.4725,COMPRA DE CAFE PARA ATENCIONES Y REUNIONES DE LA DIRECCION Y SUB DIRECCION GENERAL DE ADMINISTRACION PARA LOS MESES DE MAYO Y JUNIO 2018
ocds-lcuori-125828,ocds-lcuori-125828/3-contract,125828,HNL,1775.0,SUMINISTRO DE 25 CAJAS DE JERINGA HIPODERMICA 5 cc x 21 x 1 1 2 ZONA 1 SOLICITADO POR LA CLINICA DE LA SECRETARIA DE FINANZAS
ocds-lcuori-125838,ocds-lcuori-125838/3-contract,125838,HNL,1200.0,COMPRA DE AGUA PURIFICADA EN BOLSA PARA EVENTO ACTIVATE EL DIA DOMINGO 20 DE MAYO DE 2018 SOLICITADO POR ESCUELAS SALUDABLES MEDIANTE SOLICITUD 138
ocds-lcuori-125845,ocds-lcuori-125845/3-contract,125845,HNL,1616.325,COMPRA DE VASOS DE FOAM NUMERO 6 PARA PROVEEDURIA
ocds-lcuori-125852,ocds-lcuori-125852/3-contract,125852,HNL,2760.0,COMPRA DE MATERIAL DE OFICINA PARA PROVEEDURIA
ocds-lcuori-125855,ocds-lcuori-125855/3-contract,125855,HNL,7500.0,PARA CONSUMO DEL PERSONAL DE LA INSTITUCION
ocds-lcuori-125860,ocds-lcuori-125860/3-contract,125860,HNL,846.1125000000001,insumos de oficina para personal del programa
ocds-lcuori-125866,ocds-lcuori-125866/3-contract,125866,HNL,398877.5,LECHE ENTERA EN POLVO 
ocds-lcuori-125876,ocds-lcuori-125876/3-contract,125876,HNL,570.4,Material de oficina para empleados
ocds-lcuori-125882,ocds-lcuori-125882/3-contract,125882,HNL,18400.0,COMPRA DE TERMOMETROS PARA SER UTILIZADOS EN LOS DIFERENTES ESTABLECIMIENTOS DE SALUD DE ESTA REGION SANITARIA
ocds-lcuori-125886,ocds-lcuori-125886/3-contract,125886,HNL,621.0,SERVILLETAS
ocds-lcuori-125890,ocds-lcuori-125890/3-contract,125890,HNL,14315.2,papel bond base 20
ocds-lcuori-125898,ocds-lcuori-125898/3-contract,125898,HNL,287.04,COMPRA DE BOLIOGRAFOS 
ocds-lcuori-125911,ocds-lcuori-125911/3-contract,125911,HNL,6948.900000000001,COMPRA DE AGUA PARA EL PERSONAL DE BOMBEROS JUTICALPA
ocds-lcuori-125918,ocds-lcuori-125918/3-contract,125918,HNL,268.6515,ACEITE DE COCINA GRANDE EN GALON ALTA CALIDAD 
ocds-lcuori-125922,ocds-lcuori-125922/3-contract,125922,HNL,189.10600000000002,COMRPA DE UTILES DE OFICINA SOLICITADO POR LA UNIDAD DE GPCIE MEDIANTE REQ 178 SOLPED 30000737
ocds-lcuori-125931,ocds-lcuori-125931/3-contract,125931,HNL,802.7,CAMBIO DE ACEITE 15 W 40 SS 680 045 03 2018
ocds-lcuori-125933,ocds-lcuori-125933/3-contract,125933,HNL,802.7,CAMBIO ACEITE 15W 40 SS 10 2018
ocds-lcuori-125935,ocds-lcuori-125935/3-contract,125935,HNL,510.6,MOUSE CON CONEXION USB 
ocds-lcuori-125947,ocds-lcuori-125947/3-contract,125947,HNL,2978.523,memorias USB 16 GB para participantes del Taller de reparacion de celulares 
ocds-lcuori-125961,ocds-lcuori-125961/3-contract,125961,HNL,4614.375,LA COMPRA DE FOLDERARCHIVADOR
ocds-lcuori-125965,ocds-lcuori-125965/3-contract,125965,HNL,562.626,LA COMPRA DE BORRADORES
ocds-lcuori-125976,ocds-lcuori-125976/3-contract,125976,HNL,860.2,EL CAMBIO DE ACEITE 
ocds-lcuori-125980,ocds-lcuori-125980/3-contract,125980,HNL,3500.0,ADQUSICION DE INSUMOS PARA USO DE LAS SALAS Y SERVICIOS DEL HOSPITAL
ocds-lcuori-125985,ocds-lcuori-125985/3-contract,125985,HNL,14774.28,USO DE INFORMATICA
ocds-lcuori-125992,ocds-lcuori-125992/3-contract,125992,HNL,195.30450000000002,COMPRA DE INSUMOS PARA EL TALLER TAECII
ocds-lcuori-126000,ocds-lcuori-126000/4-contract,126000,HNL,2717.2200000000003,SUMINISTRO DE EQUIPO PARA USO EN LAS OFICINAS ADMINISTRATIVAS DE LA UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-126004,ocds-lcuori-126004/3-contract,126004,HNL,14674.0,SUMINISTROS PARA RESPALDOS DE INFORMACION A LAS COMPUTADORAS DE ESTA SECRETARIA DE ESTADO
ocds-lcuori-126005,ocds-lcuori-126005/3-contract,126005,HNL,731.952,Carpeta para Archivar Documentos de los Estudiantes
ocds-lcuori-126007,ocds-lcuori-126007/3-contract,126007,HNL,41.975,Solicitado por el Departamento de Beneficios Sociales
ocds-lcuori-126012,ocds-lcuori-126012/3-contract,126012,HNL,3390.2000000000003,Necessidades de Suministros de los productos que estan en cero en el Almacen de la DGMM
ocds-lcuori-126029,ocds-lcuori-126029/3-contract,126029,HNL,7518.88,Compra de 2 discos duro para almacenar archivos como fotografias videos conferencias investigaciones etc 
ocds-lcuori-126034,ocds-lcuori-126034/3-contract,126034,HNL,162.15,Compra de material de oficina solicitado por la Subsecretaria de Servicios Educativos
ocds-lcuori-126042,ocds-lcuori-126042/3-contract,126042,HNL,2004.1280000000002,compra de papel carta para uso de la Institucion
ocds-lcuori-126056,ocds-lcuori-126056/3-contract,126056,HNL,2594.4,SUMINISTRO DE FASTERNER SOLICITADOS POR LA PROVEEDURIA INTERNA DE LA SECRETARIA DE FINANZAS
ocds-lcuori-126060,ocds-lcuori-126060/3-contract,126060,HNL,3759.44,para uso de copia de respaldo de datos del sistema de compras
ocds-lcuori-126064,ocds-lcuori-126064/3-contract,126064,HNL,48620.0,174 2018 PARA CONSUMO DE LA SECRETARIA DEFENSA
ocds-lcuori-126065,ocds-lcuori-126065/3-contract,126065,HNL,6292.0,REFRESCO CARBONATADO MARCA COCA COLA EN ENVASE LATA 12 ONZ PAQUETE 24 UNIDADES REFRESCO CARBONATADO MARCA CANADA DRY EN ENVASE LATA 12 ONZ PAQUETE 24 UNIDADES
ocds-lcuori-126066,ocds-lcuori-126066/3-contract,126066,HNL,3864.0,valor a pagar por la compra de agua para el personal para consumo diario y en situaciones de emergencias que atiende la estacion local La Paz
ocds-lcuori-126073,ocds-lcuori-126073/3-contract,126073,HNL,11040.0,COMPRA DE MATERIAL DE OFICINA
ocds-lcuori-126077,ocds-lcuori-126077/3-contract,126077,HNL,2200.0,SOLPED 10006583 SOLICITADO POR  POLICIA COMUNITARIA ENTREGAR EN ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE SOLVENCIA FISCAL ACTUALIZDA Y COPIA DE ESTA ORDEN DE COMPRA
ocds-lcuori-126079,ocds-lcuori-126079/3-contract,126079,HNL,187.5,REUNION OIT Y G SOCIALES
ocds-lcuori-126083,ocds-lcuori-126083/3-contract,126083,HNL,125.212,COMPRA DE AGENDA PARA CONTABILIDAD
ocds-lcuori-126084,ocds-lcuori-126084/3-contract,126084,HNL,8197.2,COMPRA DE CAFE 
ocds-lcuori-126092,ocds-lcuori-126092/3-contract,126092,HNL,540.5,Compra de insumos para uso del despacho de la Sub Secretaria de Integracion Social
ocds-lcuori-126094,ocds-lcuori-126094/3-contract,126094,HNL,48000.0,valor reservado para la compra de otro instumental accesorios y material medico para uso del hospital santa barbara integrado 
ocds-lcuori-126098,ocds-lcuori-126098/3-contract,126098,HNL,172.96,REQUISICION 28 SOLICITADO POR CONTROL INTERNO COMPRA DE SUMINISTROS DE OFICINA SOLPED 30000636
ocds-lcuori-126103,ocds-lcuori-126103/3-contract,126103,HNL,11610.0,PAPEL TOALLA PARA EL USO EN LAS PRACTICAS DE LABORATORIO QUE IMPARTE LA FACULTAD DE QUIMICA Y FARMACIA
ocds-lcuori-126108,ocds-lcuori-126108/3-contract,126108,HNL,1550.0,PARA SER REPARTIDOS EN LOS ACTOS DE CLAUSURA DEL CURSO No 008 Y DEL GRUPO DE REACCION PENITENCIARIA No 001
ocds-lcuori-126109,ocds-lcuori-126109/3-contract,126109,HNL,149.73,Vasos termicos 
ocds-lcuori-126112,ocds-lcuori-126112/3-contract,126112,HNL,500.25,Compra de 100 botes de agua
ocds-lcuori-126114,ocds-lcuori-126114/3-contract,126114,HNL,712.8000000000001,COMPRA PARA LA EDUCACION TECNICA INDUSTRIAL DE LA UPNFM
ocds-lcuori-126119,ocds-lcuori-126119/3-contract,126119,HNL,1482.1200000000001,COMPRA PARA LA EDUCACION TECNICA INDUSTRIAL DE LA UPNFM
ocds-lcuori-126120,ocds-lcuori-126120/3-contract,126120,HNL,1100.55,PARA SER REPARTIDOS EN LA CLAUSURA DEL CURSO No 008 Y DEL GRUPO DE REACCION PENITENCIARIA No 001 LA CUAL SERA LLEVADA A CABO EN LA ACADEMIA NACIONAL PENITENCIARIA 
ocds-lcuori-126131,ocds-lcuori-126131/3-contract,126131,HNL,4294.56,papel
ocds-lcuori-126134,ocds-lcuori-126134/3-contract,126134,HNL,340.40000000000003,COMPRA DE MOUSE INALAMBRICOS 
ocds-lcuori-126137,ocds-lcuori-126137/3-contract,126137,HNL,33.6835,COMPRA DE CAJA PARA ARCHIVO 
ocds-lcuori-126140,ocds-lcuori-126140/3-contract,126140,HNL,802.7,cambio de aceite 15 w 40 ss 655 046 03 2018
ocds-lcuori-126142,ocds-lcuori-126142/3-contract,126142,HNL,96000.0,valor reservado para la compra de otro instrumental accesorios y material medico para uso del hospital santa barbara integrado 
ocds-lcuori-126144,ocds-lcuori-126144/3-contract,126144,HNL,899.99,PARA SER UTILIZADA EN LA OFICINA DE LA VICERECTORIA ADMINISTRATIVA DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-126148,ocds-lcuori-126148/3-contract,126148,HNL,66677.0,COMPRA DE CAJAS PARA LA GESTION DE ARCHIVO
ocds-lcuori-126152,ocds-lcuori-126152/3-contract,126152,HNL,1432.9,compra de mouse y teclado
ocds-lcuori-126154,ocds-lcuori-126154/3-contract,126154,HNL,24733.97,COMPRA DE ACEITE  PARA DISTRIBUCION Y SUB ZONAS SC 001 002 003 004 005 006 007 
ocds-lcuori-126164,ocds-lcuori-126164/3-contract,126164,HNL,607.2,Compra de alimentos y bebidas solicitado por la Unidad del Sistema Nacional de Informacion Educativa de Honduras USINIEH
ocds-lcuori-126170,ocds-lcuori-126170/3-contract,126170,HNL,1575.5,UTILES DE OFICINA
ocds-lcuori-126173,ocds-lcuori-126173/4-contract,126173,HNL,3018.704,UTILES DE OFICINA
ocds-lcuori-126175,ocds-lcuori-126175/3-contract,126175,HNL,4340.1,compra de 200 paquetes de galletas wafle gama solicitados por centro ciudad mujer kennedy con solicitud no 122
ocds-lcuori-126177,ocds-lcuori-126177/3-contract,126177,HNL,17100.0,COMPRA DE 450 BOTELLONES DE AGUA PURIFICADA SOLICITADOS POR CENTRO CIUDAD MUJER KENNEDY CON SOLICITUD NO 130
ocds-lcuori-126183,ocds-lcuori-126183/3-contract,126183,HNL,18000.0,ADQUSICION DE AGUA PURIFICADA PARA USO DE LA COCINA DEL HOSPITAL SNA LORENZO EN LA PREPARACION DE ALIMENTOS
