ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-ERpO1G-LPR-025-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-025-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-025-GISEP-UDAIS-2018-2,ERpO1G-LPR-025-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-026-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-026-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-026-GISEP-UDAIS-2018-2,ERpO1G-LPR-026-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-027-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-027-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-027-GISEP-UDAIS-2018-2,ERpO1G-LPR-027-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-028-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-028-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-028-GISEP-UDAIS-2018-2,ERpO1G-LPR-028-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-CPS-029-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-CPS-029-GISEP-UDAIS-2018-2/3,ERpO1G-CPS-029-GISEP-UDAIS-2018-2,ERpO1G-CPS-029-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-CPS-030-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-CPS-030-GISEP-UDAIS-2018-2/3,ERpO1G-CPS-030-GISEP-UDAIS-2018-2,ERpO1G-CPS-030-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-031-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-031-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-031-GISEP-UDAIS-2018-2,ERpO1G-LPR-031-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-CPS-032-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-CPS-032-GISEP-UDAIS-2018-2/3,ERpO1G-CPS-032-GISEP-UDAIS-2018-2,ERpO1G-CPS-032-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-PR847R-ICF-GA-LPN-006-2018-2,ocds-lcuori-PR847R-ICF-GA-LPN-006-2018-2/3,PR847R-ICF-GA-LPN-006-2018-2,PR847R-ICF-GA-LPN-006-2018-2,500.0,document
ocds-lcuori-PR847R-ICF-GA-LPN-004-2018-2,ocds-lcuori-PR847R-ICF-GA-LPN-004-2018-2/3,PR847R-ICF-GA-LPN-004-2018-2,PR847R-ICF-GA-LPN-004-2018-2,500.0,document
ocds-lcuori-7GXmzR-LP-008-2018 CCIVS-2,ocds-lcuori-7GXmzR-LP-008-2018 CCIVS-2/3,7GXmzR-LP-008-2018 CCIVS-2,7GXmzR-LP-008-2018 CCIVS-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-129-AMDC-183-2018-2,ocds-lcuori-2LmqDL-LPrNO-129-AMDC-183-2018-2/3,2LmqDL-LPrNO-129-AMDC-183-2018-2,2LmqDL-LPrNO-129-AMDC-183-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.46-2018-2,ocds-lcuori-7rBxpG-LPública No.46-2018-2/7,7rBxpG-LPública No.46-2018-2,7rBxpG-LPública No.46-2018-2,200.0,document
ocds-lcuori-orvkNL-LPN-19-2018-2,ocds-lcuori-orvkNL-LPN-19-2018-2/3,orvkNL-LPN-19-2018-2,orvkNL-LPN-19-2018-2,500.0,document
ocds-lcuori-ERpO1G-CPS-041-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-CPS-041-GISEP-UDAIS-2018-2/3,ERpO1G-CPS-041-GISEP-UDAIS-2018-2,ERpO1G-CPS-041-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPrivada No.02-2018-2,ocds-lcuori-7rBxpG-LPrivada No.02-2018-2/3,7rBxpG-LPrivada No.02-2018-2,7rBxpG-LPrivada No.02-2018-2,200.0,document
ocds-lcuori-ERpO1G-CPS-042-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-CPS-042-GISEP-UDAIS-2018-2/3,ERpO1G-CPS-042-GISEP-UDAIS-2018-2,ERpO1G-CPS-042-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-KLg9wR-LPN-003-2018-DA-2,ocds-lcuori-KLg9wR-LPN-003-2018-DA-2/3,KLg9wR-LPN-003-2018-DA-2,KLg9wR-LPN-003-2018-DA-2,500.0,document
ocds-lcuori-KLg9wR-LPN-004-2018-DA-2,ocds-lcuori-KLg9wR-LPN-004-2018-DA-2/4,KLg9wR-LPN-004-2018-DA-2,KLg9wR-LPN-004-2018-DA-2,500.0,document
ocds-lcuori-kR0qDr-LPN-006-2018-2,ocds-lcuori-kR0qDr-LPN-006-2018-2/3,kR0qDr-LPN-006-2018-2,kR0qDr-LPN-006-2018-2,500.0,document
ocds-lcuori-kR0qDr-LPN-008-2018-2,ocds-lcuori-kR0qDr-LPN-008-2018-2/4,kR0qDr-LPN-008-2018-2,kR0qDr-LPN-008-2018-2,500.0,document
ocds-lcuori-kR0qDr-LPN-002-2018-2,ocds-lcuori-kR0qDr-LPN-002-2018-2/3,kR0qDr-LPN-002-2018-2,kR0qDr-LPN-002-2018-2,500.0,document
ocds-lcuori-kR0qDr-LPN-011-2018-2,ocds-lcuori-kR0qDr-LPN-011-2018-2/3,kR0qDr-LPN-011-2018-2,kR0qDr-LPN-011-2018-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.45-2018-2,ocds-lcuori-7rBxpG-LPública No.45-2018-2/3,7rBxpG-LPública No.45-2018-2,7rBxpG-LPública No.45-2018-2,200.0,document
ocds-lcuori-kR0qDr-LPN-009-2018-2,ocds-lcuori-kR0qDr-LPN-009-2018-2/3,kR0qDr-LPN-009-2018-2,kR0qDr-LPN-009-2018-2,500.0,document
ocds-lcuori-WRz0xL-LPN-SAR-009-2018-2,ocds-lcuori-WRz0xL-LPN-SAR-009-2018-2/3,WRz0xL-LPN-SAR-009-2018-2,WRz0xL-LPN-SAR-009-2018-2,500.0,document
ocds-lcuori-ERpO1G-LPR-No016-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No016-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No016-GISEP-UDAIS-2018-2,ERpO1G-LPR-No016-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR No017-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR No017-GISEP-UDAIS-2018-2/3,ERpO1G-LPR No017-GISEP-UDAIS-2018-2,ERpO1G-LPR No017-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No018-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No018-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No018-GISEP-UDAIS-2018-2,ERpO1G-LPR-No018-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No019-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No019-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No019-GISEP-UDAIS-2018-2,ERpO1G-LPR-No019-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No020-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No020-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No020-GISEP-UDAIS-2018-2,ERpO1G-LPR-No020-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No021-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No021-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No021-GISEP-UDAIS-2018-2,ERpO1G-LPR-No021-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No022-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No022-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No022-GISEP-UDAIS-2018-2,ERpO1G-LPR-No022-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No023-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No023-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No023-GISEP-UDAIS-2018-2,ERpO1G-LPR-No023-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No024-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No024-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No024-GISEP-UDAIS-2018-2,ERpO1G-LPR-No024-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-gLn2nL-LPN-CP-001-2018-2,ocds-lcuori-gLn2nL-LPN-CP-001-2018-2/3,gLn2nL-LPN-CP-001-2018-2,gLn2nL-LPN-CP-001-2018-2,500.0,document
ocds-lcuori-ERpO1G-LPR-No025-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No025-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No025-GISEP-UDAIS-2018-2,ERpO1G-LPR-No025-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No026-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No026-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No026-GISEP-UDAIS-2018-2,ERpO1G-LPR-No026-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No027-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No027-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No027-GISEP-UDAIS-2018-2,ERpO1G-LPR-No027-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.07-2018-2,ocds-lcuori-7rBxpG-LPública No.07-2018-2/3,7rBxpG-LPública No.07-2018-2,7rBxpG-LPública No.07-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No028-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No028-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No028-GISEP-UDAIS-2018-2,ERpO1G-LPR-No028-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-mGE7er-LPN-02-DINAF-2018-2,ocds-lcuori-mGE7er-LPN-02-DINAF-2018-2/3,mGE7er-LPN-02-DINAF-2018-2,mGE7er-LPN-02-DINAF-2018-2,100.0,document
ocds-lcuori-2LmqDL-LPrNO-127-AMDC-177-2018-2,ocds-lcuori-2LmqDL-LPrNO-127-AMDC-177-2018-2/3,2LmqDL-LPrNO-127-AMDC-177-2018-2,2LmqDL-LPrNO-127-AMDC-177-2018-2,200.0,document
ocds-lcuori-DL9B6G-LPN-CNT-01-2018-2,ocds-lcuori-DL9B6G-LPN-CNT-01-2018-2/3,DL9B6G-LPN-CNT-01-2018-2,DL9B6G-LPN-CNT-01-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.03-2018-2,ocds-lcuori-7rBxpG-LPública No.03-2018-2/4,7rBxpG-LPública No.03-2018-2,7rBxpG-LPública No.03-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.17-2018-2,ocds-lcuori-7rBxpG-LPública No.17-2018-2/3,7rBxpG-LPública No.17-2018-2,7rBxpG-LPública No.17-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.21-2018-2,ocds-lcuori-7rBxpG-LPública No.21-2018-2/3,7rBxpG-LPública No.21-2018-2,7rBxpG-LPública No.21-2018-2,200.0,document
ocds-lcuori-mrY1dr-LPN-SEDS-OBRAS-001-2018-2,ocds-lcuori-mrY1dr-LPN-SEDS-OBRAS-001-2018-2/3,mrY1dr-LPN-SEDS-OBRAS-001-2018-2,mrY1dr-LPN-SEDS-OBRAS-001-2018-2,300.0,document
ocds-lcuori-PGJALo-LPN-100-015-2018-2,ocds-lcuori-PGJALo-LPN-100-015-2018-2/3,PGJALo-LPN-100-015-2018-2,PGJALo-LPN-100-015-2018-2,500.0,document
ocds-lcuori-PGJALo-LPN-100-023-2018-2,ocds-lcuori-PGJALo-LPN-100-023-2018-2/4,PGJALo-LPN-100-023-2018-2,PGJALo-LPN-100-023-2018-2,500.0,document
ocds-lcuori-JL7W2L-lp 001-2018-2,ocds-lcuori-JL7W2L-lp 001-2018-2/3,JL7W2L-lp 001-2018-2,JL7W2L-lp 001-2018-2,549999.99,document
ocds-lcuori-2LmqDL-LPrNO-108-AMDC-114-2018-2,ocds-lcuori-2LmqDL-LPrNO-108-AMDC-114-2018-2/3,2LmqDL-LPrNO-108-AMDC-114-2018-2,2LmqDL-LPrNO-108-AMDC-114-2018-2,200.0,document
ocds-lcuori-orvkNL-LPN No.13-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.13-2018-SEAF-UNAH-2/3,orvkNL-LPN No.13-2018-SEAF-UNAH-2,orvkNL-LPN No.13-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-orvkNL-LPN No.05-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.05-2018-SEAF-UNAH-2/3,orvkNL-LPN No.05-2018-SEAF-UNAH-2,orvkNL-LPN No.05-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-120-AMDC-126-2018-2,ocds-lcuori-2LmqDL-LPrNO-120-AMDC-126-2018-2/3,2LmqDL-LPrNO-120-AMDC-126-2018-2,2LmqDL-LPrNO-120-AMDC-126-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.49-2018-2,ocds-lcuori-7rBxpG-LPública No.49-2018-2/4,7rBxpG-LPública No.49-2018-2,7rBxpG-LPública No.49-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.19-2018-2,ocds-lcuori-7rBxpG-LPública No.19-2018-2/3,7rBxpG-LPública No.19-2018-2,7rBxpG-LPública No.19-2018-2,200.0,document
ocds-lcuori-orvDGM-LPN-SANAA-DM-08-2018-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-08-2018-2/3,orvDGM-LPN-SANAA-DM-08-2018-2,orvDGM-LPN-SANAA-DM-08-2018-2,800.0,document
ocds-lcuori-2LmqDL-CPuNO-02-AMDC-140-2018-2,ocds-lcuori-2LmqDL-CPuNO-02-AMDC-140-2018-2/4,2LmqDL-CPuNO-02-AMDC-140-2018-2,2LmqDL-CPuNO-02-AMDC-140-2018-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-01-AMDC-139-2018-2,ocds-lcuori-2LmqDL-CPuNO-01-AMDC-139-2018-2/3,2LmqDL-CPuNO-01-AMDC-139-2018-2,2LmqDL-CPuNO-01-AMDC-139-2018-2,500.0,document
ocds-lcuori-vGZWNR-LPN-004-2018-2,ocds-lcuori-vGZWNR-LPN-004-2018-2/3,vGZWNR-LPN-004-2018-2,vGZWNR-LPN-004-2018-2,200.0,document
ocds-lcuori-WRz0xL-LPN-SAR-015-2018-2,ocds-lcuori-WRz0xL-LPN-SAR-015-2018-2/3,WRz0xL-LPN-SAR-015-2018-2,WRz0xL-LPN-SAR-015-2018-2,500.0,document
ocds-lcuori-0rwyzG-MSPS-GI-02-2018-2,ocds-lcuori-0rwyzG-MSPS-GI-02-2018-2/3,0rwyzG-MSPS-GI-02-2018-2,0rwyzG-MSPS-GI-02-2018-2,2500.0,document
ocds-lcuori-vGZWNR-LPN-017-2018-2,ocds-lcuori-vGZWNR-LPN-017-2018-2/3,vGZWNR-LPN-017-2018-2,vGZWNR-LPN-017-2018-2,300.0,document
ocds-lcuori-ERpO1G-CPS-No29-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-CPS-No29-GISEP-UDAIS-2018-2/3,ERpO1G-CPS-No29-GISEP-UDAIS-2018-2,ERpO1G-CPS-No29-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-76-AMDC-81-2018-2,ocds-lcuori-2LmqDL-LPrNO-76-AMDC-81-2018-2/3,2LmqDL-LPrNO-76-AMDC-81-2018-2,2LmqDL-LPrNO-76-AMDC-81-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-86-AMDC-92-2018-2,ocds-lcuori-2LmqDL-LPrNO-86-AMDC-92-2018-2/3,2LmqDL-LPrNO-86-AMDC-92-2018-2,2LmqDL-LPrNO-86-AMDC-92-2018-2,200.0,document
ocds-lcuori-ERpO1G-CPS-No30-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-CPS-No30-GISEP-UDAIS-2018-2/3,ERpO1G-CPS-No30-GISEP-UDAIS-2018-2,ERpO1G-CPS-No30-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-87-AMDC-93-2018-2,ocds-lcuori-2LmqDL-LPrNO-87-AMDC-93-2018-2/3,2LmqDL-LPrNO-87-AMDC-93-2018-2,2LmqDL-LPrNO-87-AMDC-93-2018-2,200.0,document
ocds-lcuori-ERpO1G-CPS-No032-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-CPS-No032-GISEP-UDAIS-2018-2/3,ERpO1G-CPS-No032-GISEP-UDAIS-2018-2,ERpO1G-CPS-No032-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-88-AMDC-94-2018-2,ocds-lcuori-2LmqDL-LPrNO-88-AMDC-94-2018-2/3,2LmqDL-LPrNO-88-AMDC-94-2018-2,2LmqDL-LPrNO-88-AMDC-94-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-89-AMDC-95-2018-2,ocds-lcuori-2LmqDL-LPrNO-89-AMDC-95-2018-2/3,2LmqDL-LPrNO-89-AMDC-95-2018-2,2LmqDL-LPrNO-89-AMDC-95-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-90-AMDC-96-2018-2,ocds-lcuori-2LmqDL-LPrNO-90-AMDC-96-2018-2/3,2LmqDL-LPrNO-90-AMDC-96-2018-2,2LmqDL-LPrNO-90-AMDC-96-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-91-AMDC-97-2018-2,ocds-lcuori-2LmqDL-LPrNO-91-AMDC-97-2018-2/3,2LmqDL-LPrNO-91-AMDC-97-2018-2,2LmqDL-LPrNO-91-AMDC-97-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-92-AMDC-98-2018-2,ocds-lcuori-2LmqDL-LPrNO-92-AMDC-98-2018-2/3,2LmqDL-LPrNO-92-AMDC-98-2018-2,2LmqDL-LPrNO-92-AMDC-98-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-93-AMDC-99-2018-2,ocds-lcuori-2LmqDL-LPrNO-93-AMDC-99-2018-2/3,2LmqDL-LPrNO-93-AMDC-99-2018-2,2LmqDL-LPrNO-93-AMDC-99-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-94-AMDC-100-2018-2,ocds-lcuori-2LmqDL-LPrNO-94-AMDC-100-2018-2/3,2LmqDL-LPrNO-94-AMDC-100-2018-2,2LmqDL-LPrNO-94-AMDC-100-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-95-AMDC-101-2018-2,ocds-lcuori-2LmqDL-LPrNO-95-AMDC-101-2018-2/3,2LmqDL-LPrNO-95-AMDC-101-2018-2,2LmqDL-LPrNO-95-AMDC-101-2018-2,200.0,document
ocds-lcuori-8L47Pr-L-P HO 025-2018-2,ocds-lcuori-8L47Pr-L-P HO 025-2018-2/3,8L47Pr-L-P HO 025-2018-2,8L47Pr-L-P HO 025-2018-2,850.0,document
ocds-lcuori-JLKAbR-CP-IHAH-01-2018-2,ocds-lcuori-JLKAbR-CP-IHAH-01-2018-2/3,JLKAbR-CP-IHAH-01-2018-2,JLKAbR-CP-IHAH-01-2018-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.13-2018-2,ocds-lcuori-7rBxpG-LPública No.13-2018-2/3,7rBxpG-LPública No.13-2018-2,7rBxpG-LPública No.13-2018-2,200.0,document
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-06-2018-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-06-2018-2/3,mGE4eL-COT-IDECOAS-FHIS-06-2018-2,mGE4eL-COT-IDECOAS-FHIS-06-2018-2,200.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-05-2018-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-05-2018-2/3,mGE4eL-LPR-IDECOAS-FHIS-05-2018-2,mGE4eL-LPR-IDECOAS-FHIS-05-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.22-2018-2,ocds-lcuori-7rBxpG-LPública No.22-2018-2/3,7rBxpG-LPública No.22-2018-2,7rBxpG-LPública No.22-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-109-AMDC-115-2018-2,ocds-lcuori-2LmqDL-LPrNO-109-AMDC-115-2018-2/3,2LmqDL-LPrNO-109-AMDC-115-2018-2,2LmqDL-LPrNO-109-AMDC-115-2018-2,200.0,document
ocds-lcuori-vGZWNR-LPN-005-2018-2,ocds-lcuori-vGZWNR-LPN-005-2018-2/3,vGZWNR-LPN-005-2018-2,vGZWNR-LPN-005-2018-2,300.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-07-2018-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-07-2018-2/3,mGE4eL-LPR-IDECOAS-FHIS-07-2018-2,mGE4eL-LPR-IDECOAS-FHIS-07-2018-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.08-2018-2,ocds-lcuori-7rBxpG-LPública No.08-2018-2/3,7rBxpG-LPública No.08-2018-2,7rBxpG-LPública No.08-2018-2,200.0,document
ocds-lcuori-7GX4eG-LPN-INE-ENDESA-002-2018-2,ocds-lcuori-7GX4eG-LPN-INE-ENDESA-002-2018-2/3,7GX4eG-LPN-INE-ENDESA-002-2018-2,7GX4eG-LPN-INE-ENDESA-002-2018-2,400.0,document
ocds-lcuori-orvOoL-LPN-04-2018-HEU-AMC-2,ocds-lcuori-orvOoL-LPN-04-2018-HEU-AMC-2/3,orvOoL-LPN-04-2018-HEU-AMC-2,orvOoL-LPN-04-2018-HEU-AMC-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.43-2018-2,ocds-lcuori-7rBxpG-LPública No.43-2018-2/3,7rBxpG-LPública No.43-2018-2,7rBxpG-LPública No.43-2018-2,200.0,document
ocds-lcuori-Zr5B9L-LPN 004-2018-SS-2,ocds-lcuori-Zr5B9L-LPN 004-2018-SS-2/3,Zr5B9L-LPN 004-2018-SS-2,Zr5B9L-LPN 004-2018-SS-2,500.0,document
ocds-lcuori-orvOoL-LPN-03-2018-HEU-APQP-2,ocds-lcuori-orvOoL-LPN-03-2018-HEU-APQP-2/3,orvOoL-LPN-03-2018-HEU-APQP-2,orvOoL-LPN-03-2018-HEU-APQP-2,500.0,document
ocds-lcuori-vGZWNR-LPN-031-2018-2,ocds-lcuori-vGZWNR-LPN-031-2018-2/3,vGZWNR-LPN-031-2018-2,vGZWNR-LPN-031-2018-2,300.0,document
ocds-lcuori-7rBxpG-LPública No.35-2018-2,ocds-lcuori-7rBxpG-LPública No.35-2018-2/3,7rBxpG-LPública No.35-2018-2,7rBxpG-LPública No.35-2018-2,200.0,document
ocds-lcuori-orvkNL-LPN No.23-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.23-2018-SEAF-UNAH-2/4,orvkNL-LPN No.23-2018-SEAF-UNAH-2,orvkNL-LPN No.23-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-PR847R-ICF-GA-LP-003-2018-2,ocds-lcuori-PR847R-ICF-GA-LP-003-2018-2/4,PR847R-ICF-GA-LP-003-2018-2,PR847R-ICF-GA-LP-003-2018-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.26-2018-2,ocds-lcuori-7rBxpG-LPública No.26-2018-2/3,7rBxpG-LPública No.26-2018-2,7rBxpG-LPública No.26-2018-2,200.0,document
ocds-lcuori-orvOoL-LPN 05-2018-HEU-AV-2,ocds-lcuori-orvOoL-LPN 05-2018-HEU-AV-2/3,orvOoL-LPN 05-2018-HEU-AV-2,orvOoL-LPN 05-2018-HEU-AV-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.33-2018-2,ocds-lcuori-7rBxpG-LPública No.33-2018-2/3,7rBxpG-LPública No.33-2018-2,7rBxpG-LPública No.33-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-96-AMDC-102-2018-2,ocds-lcuori-2LmqDL-LPrNO-96-AMDC-102-2018-2/3,2LmqDL-LPrNO-96-AMDC-102-2018-2,2LmqDL-LPrNO-96-AMDC-102-2018-2,200.0,document
ocds-lcuori-vGZWNR-LPN-026-2018-2,ocds-lcuori-vGZWNR-LPN-026-2018-2/3,vGZWNR-LPN-026-2018-2,vGZWNR-LPN-026-2018-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-106-AMDC-112-2018-2,ocds-lcuori-2LmqDL-LPrNO-106-AMDC-112-2018-2/3,2LmqDL-LPrNO-106-AMDC-112-2018-2,2LmqDL-LPrNO-106-AMDC-112-2018-2,200.0,document
ocds-lcuori-orvOoL-CD-47-2018-LAB-HEU-2,ocds-lcuori-orvOoL-CD-47-2018-LAB-HEU-2/3,orvOoL-CD-47-2018-LAB-HEU-2,orvOoL-CD-47-2018-LAB-HEU-2,208734.2,document
ocds-lcuori-mGEMGM-LPN-SEFIN-007-2018-2,ocds-lcuori-mGEMGM-LPN-SEFIN-007-2018-2/3,mGEMGM-LPN-SEFIN-007-2018-2,mGEMGM-LPN-SEFIN-007-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-97-AMDC-103-2018-2,ocds-lcuori-2LmqDL-LPrNO-97-AMDC-103-2018-2/3,2LmqDL-LPrNO-97-AMDC-103-2018-2,2LmqDL-LPrNO-97-AMDC-103-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-98-AMDC-104-2018-2,ocds-lcuori-2LmqDL-LPrNO-98-AMDC-104-2018-2/3,2LmqDL-LPrNO-98-AMDC-104-2018-2,2LmqDL-LPrNO-98-AMDC-104-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-99-AMDC-105-2018-2,ocds-lcuori-2LmqDL-LPrNO-99-AMDC-105-2018-2/3,2LmqDL-LPrNO-99-AMDC-105-2018-2,2LmqDL-LPrNO-99-AMDC-105-2018-2,200.0,document
ocds-lcuori-oLjXbR-LPN-01-2018-2,ocds-lcuori-oLjXbR-LPN-01-2018-2/3,oLjXbR-LPN-01-2018-2,oLjXbR-LPN-01-2018-2,1000.0,document
ocds-lcuori-mGEMGM-LPN-SEFIN-008-2018-2,ocds-lcuori-mGEMGM-LPN-SEFIN-008-2018-2/3,mGEMGM-LPN-SEFIN-008-2018-2,mGEMGM-LPN-SEFIN-008-2018-2,200.0,document
ocds-lcuori-mGEMGM-LPN-SEFIN-009-2018-2,ocds-lcuori-mGEMGM-LPN-SEFIN-009-2018-2/3,mGEMGM-LPN-SEFIN-009-2018-2,mGEMGM-LPN-SEFIN-009-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-101-AMDC-107-2018-2,ocds-lcuori-2LmqDL-LPrNO-101-AMDC-107-2018-2/3,2LmqDL-LPrNO-101-AMDC-107-2018-2,2LmqDL-LPrNO-101-AMDC-107-2018-2,200.0,document
