ocid,id,tender/id,tender/documents/0/id,tender/documents/0/description,tender/documents/0/documentType,tender/documents/0/title,tender/documents/0/format,tender/documents/0/datePublished,tender/documents/0/url
ocds-lcuori-1RaaPR-SAPP-0001-GSC-2020-2,ocds-lcuori-1RaaPR-SAPP-0001-GSC-2020-2/3,1RaaPR-SAPP-0001-GSC-2020-2,146259,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-11T14:59:00.437000-06:00,http://h1.honducompras.gob.hn/Docs/Lic791SAPP-0001-GSC-2020601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-grxXEr-L.P. HSF-016-2020-2,ocds-lcuori-grxXEr-L.P. HSF-016-2020-2/2,grxXEr-L.P. HSF-016-2020-2,145908,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-04T13:23:30.760000-06:00,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20HSF-016-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-gRN9jG-LPN 001 2020-2,ocds-lcuori-gRN9jG-LPN 001 2020-2/2,gRN9jG-LPN 001 2020-2,145717,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T11:39:53.843000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1030LPN%20001%202020100-AvisodePrensa.pdf
ocds-lcuori-gRN9jG-LPN 001 2020-2,ocds-lcuori-gRN9jG-LPN 001 2020-2/2,gRN9jG-LPN 001 2020-2,145718,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T11:42:21.963000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1030LPN%20001%202020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-ERpvDL-CP-MP-DCGPPE-001-2020-2,ocds-lcuori-ERpvDL-CP-MP-DCGPPE-001-2020-2/3,ERpvDL-CP-MP-DCGPPE-001-2020-2,144987,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-04T09:29:42.567000-06:00,http://h1.honducompras.gob.hn/Docs/Lic144CP-MP-DCGPPE-001-2020102-AvisodePrensa.pdf
ocds-lcuori-ERpvDL-CP-MP-DCGPPE-001-2020-2,ocds-lcuori-ERpvDL-CP-MP-DCGPPE-001-2020-2/3,ERpvDL-CP-MP-DCGPPE-001-2020-2,144952,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-03T14:28:17.877000-06:00,http://h1.honducompras.gob.hn/Docs/Lic144CP-MP-DCGPPE-001-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-ERpvDL-CP-MP-DCGPPE-001-2020-2,ocds-lcuori-ERpvDL-CP-MP-DCGPPE-001-2020-2/3,ERpvDL-CP-MP-DCGPPE-001-2020-2,144953,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-03T14:28:34.783000-06:00,http://h1.honducompras.gob.hn/Docs/Lic144CP-MP-DCGPPE-001-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CI-DCPV-001-2020-2,ocds-lcuori-1RaMPR-CI-DCPV-001-2020-2/2,1RaMPR-CI-DCPV-001-2020-2,144954,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-03T14:41:23.867000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-001-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-KLgKNL-LP-DNBE-01-2020-2,ocds-lcuori-KLgKNL-LP-DNBE-01-2020-2/3,KLgKNL-LP-DNBE-01-2020-2,144957,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-02-03T15:23:47.523000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1131LP-DNBE-01-2020100-AvisodePrensa.pdf
ocds-lcuori-KLgKNL-LP-DNBE-01-2020-2,ocds-lcuori-KLgKNL-LP-DNBE-01-2020-2/3,KLgKNL-LP-DNBE-01-2020-2,144958,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-02-03T15:27:06.887000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1131LP-DNBE-01-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-KLgKNL-LP-DNBE-01-2020-2,ocds-lcuori-KLgKNL-LP-DNBE-01-2020-2/3,KLgKNL-LP-DNBE-01-2020-2,145430,Declaratoria de Proceso Desierto,cancellationDetails,Declaratoria de Proceso Desierto,application/pdf,2020-02-20T15:58:43.357000-06:00,http://h1.honducompras.gob.hn/Docs/Lic1131LP-DNBE-01-20201102-DeclaratoriadeProcesoDesierto.pdf
ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2/3,ZGqW9r-LPN-IPM-02-2020-2,144959,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-03T15:33:11.110000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-02-2020100-AvisodePrensa.docx
ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2/3,ZGqW9r-LPN-IPM-02-2020-2,144960,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-03T15:33:46.113000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-02-2020201-PliegooTerminosdeReferencia.doc
ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2/3,ZGqW9r-LPN-IPM-02-2020-2,146304,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-12T11:05:40.377000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-02-2020605-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2/3,ZGqW9r-LPN-IPM-02-2020-2,144961,Anexos al Pliego ,x_solicitationDocumentAnnexe,Anexos al Pliego ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-03T15:33:59.640000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-02-20201402-AnexosalPliego.docx
ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2/3,ZGqW9r-LPN-IPM-02-2020-2,144962,Anexos al Pliego ,x_solicitationDocumentAnnexe,Anexos al Pliego ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-03T15:35:12.410000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-02-20201403-AnexosalPliego.docx
ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-02-2020-2/3,ZGqW9r-LPN-IPM-02-2020-2,144963,Anexos al Pliego ,x_solicitationDocumentAnnexe,Anexos al Pliego ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-03T15:35:26.283000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-02-20201404-AnexosalPliego.DOCX
ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2/4,ZGqW9r-LPN-IPM-03-2020-2,144966,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-03T15:50:34.997000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-03-2020100-AvisodePrensa.docx
ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2/4,ZGqW9r-LPN-IPM-03-2020-2,144968,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-03T15:51:21.247000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-03-2020201-PliegooTerminosdeReferencia.doc
ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2/4,ZGqW9r-LPN-IPM-03-2020-2,145743,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-02T16:06:29.160000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-03-2020506-Aclaratoria.pdf
ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2/4,ZGqW9r-LPN-IPM-03-2020-2,146100,Aclaratoria,clarifications,Aclaratoria,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-03-09T09:49:01.630000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-03-2020507-Aclaratoria.xlsx
ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2/4,ZGqW9r-LPN-IPM-03-2020-2,146101,Aclaratoria,clarifications,Aclaratoria,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-03-09T09:49:54.887000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-03-2020507-Aclaratoria.xlsx
ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2/4,ZGqW9r-LPN-IPM-03-2020-2,144974,Anexos al Pliego ,x_solicitationDocumentAnnexe,Anexos al Pliego ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-03T15:52:55.393000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-03-20201402-AnexosalPliego.docx
ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2/4,ZGqW9r-LPN-IPM-03-2020-2,144975,Anexos al Pliego ,x_solicitationDocumentAnnexe,Anexos al Pliego ,application/pdf,2020-02-03T15:53:14.027000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-03-20201403-AnexosalPliego.pdf
ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2/4,ZGqW9r-LPN-IPM-03-2020-2,144976,Anexos al Pliego ,x_solicitationDocumentAnnexe,Anexos al Pliego ,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2020-02-03T15:53:29.043000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-03-20201404-AnexosalPliego.xlsx
ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2,ocds-lcuori-ZGqW9r-LPN-IPM-03-2020-2/4,ZGqW9r-LPN-IPM-03-2020-2,144977,Anexos al Pliego ,x_solicitationDocumentAnnexe,Anexos al Pliego ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-02-03T15:53:43.163000-06:00,http://h1.honducompras.gob.hn/Docs/Lic662LPN-IPM-03-20201405-AnexosalPliego.DOCX
ocds-lcuori-grxXEr-L.P. HSF-018-2020-2,ocds-lcuori-grxXEr-L.P. HSF-018-2020-2/2,grxXEr-L.P. HSF-018-2020-2,145724,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T14:19:19.707000-06:00,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%20HSF-018-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-SCC-COMRURAL-001-2020-2,ocds-lcuori-1RaMPR-SCC-COMRURAL-001-2020-2/2,1RaMPR-SCC-COMRURAL-001-2020-2,145851,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-03T13:35:21.090000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703SCC-COMRURAL-001-2020101-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-SCC-COMRURAL-001-2020-2,ocds-lcuori-1RaMPR-SCC-COMRURAL-001-2020-2/2,1RaMPR-SCC-COMRURAL-001-2020-2,145729,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T14:58:31.070000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703SCC-COMRURAL-001-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-grxXEr-L.P-HSF-019-2020-2,ocds-lcuori-grxXEr-L.P-HSF-019-2020-2/2,grxXEr-L.P-HSF-019-2020-2,145725,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T14:53:23.803000-06:00,http://h1.honducompras.gob.hn/Docs/Lic97L.P-HSF-019-2020200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-SCC-COMRURAL-002-2020-2,ocds-lcuori-1RaMPR-SCC-COMRURAL-002-2020-2/2,1RaMPR-SCC-COMRURAL-002-2020-2,145852,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-03T13:36:15.420000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703SCC-COMRURAL-002-2020101-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-SCC-COMRURAL-002-2020-2,ocds-lcuori-1RaMPR-SCC-COMRURAL-002-2020-2/2,1RaMPR-SCC-COMRURAL-002-2020-2,145733,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T15:16:00.670000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703SCC-COMRURAL-002-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-SCC-COMRURAL-003-2020-2,ocds-lcuori-1RaMPR-SCC-COMRURAL-003-2020-2/2,1RaMPR-SCC-COMRURAL-003-2020-2,145853,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-03T13:36:56.390000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703SCC-COMRURAL-003-2020101-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-SCC-COMRURAL-003-2020-2,ocds-lcuori-1RaMPR-SCC-COMRURAL-003-2020-2/2,1RaMPR-SCC-COMRURAL-003-2020-2,145735,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T15:22:48.120000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703SCC-COMRURAL-003-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-lRo92L-LP-SESAL-HGST-004-2020-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-004-2020-2/2,lRo92L-LP-SESAL-HGST-004-2020-2,145785,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T17:01:18.243000-06:00,http://h1.honducompras.gob.hn/Docs/Lic89LP-SESAL-HGST-004-2020100-AvisodePrensa.pdf
ocds-lcuori-lRo92L-LP-SESAL-HGST-004-2020-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-004-2020-2/2,lRo92L-LP-SESAL-HGST-004-2020-2,145786,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-02T17:01:29.277000-06:00,http://h1.honducompras.gob.hn/Docs/Lic89LP-SESAL-HGST-004-2020201-PliegooTerminosdeReferencia.docx
ocds-lcuori-mrY67L-LP0109-2020-2,ocds-lcuori-mrY67L-LP0109-2020-2/2,mrY67L-LP0109-2020-2,145742,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:04:42.747000-06:00,http://h1.honducompras.gob.hn/Docs/Lic616LP0109-2020100-AvisodePrensa.pdf
ocds-lcuori-mrY67L-LP0109-2020-2,ocds-lcuori-mrY67L-LP0109-2020-2/2,mrY67L-LP0109-2020-2,145744,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-02T16:07:54.853000-06:00,http://h1.honducompras.gob.hn/Docs/Lic616LP0109-2020201-PliegooTerminosdeReferencia.docx
ocds-lcuori-mrY67L-LP0109-2020-2,ocds-lcuori-mrY67L-LP0109-2020-2/2,mrY67L-LP0109-2020-2,146024,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-05T16:22:57.170000-06:00,http://h1.honducompras.gob.hn/Docs/Lic616LP0109-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-mrY67L-LP0209-2020-2,ocds-lcuori-mrY67L-LP0209-2020-2/2,mrY67L-LP0209-2020-2,145748,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:16:59.867000-06:00,http://h1.honducompras.gob.hn/Docs/Lic616LP0209-2020100-AvisodePrensa.pdf
ocds-lcuori-mrY67L-LP0209-2020-2,ocds-lcuori-mrY67L-LP0209-2020-2/2,mrY67L-LP0209-2020-2,145753,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2020-03-02T16:22:06.820000-06:00,http://h1.honducompras.gob.hn/Docs/Lic616LP0209-2020201-PliegooTerminosdeReferencia.docx
ocds-lcuori-mrY67L-LP0209-2020-2,ocds-lcuori-mrY67L-LP0209-2020-2/2,mrY67L-LP0209-2020-2,146025,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-03-05T16:25:16.213000-06:00,http://h1.honducompras.gob.hn/Docs/Lic616LP0209-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-002-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-002-2020-2/3,1RaMPR-CP-DCPV-002-2020-2,145749,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:17:04.143000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-002-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-002-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-002-2020-2/3,1RaMPR-CP-DCPV-002-2020-2,145750,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:17:37.657000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-002-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-002-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-002-2020-2/3,1RaMPR-CP-DCPV-002-2020-2,146679,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T12:15:08.463000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-002-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-003-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-003-2020-2/3,1RaMPR-CP-DCPV-003-2020-2,145751,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:21:43.843000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-003-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-003-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-003-2020-2/3,1RaMPR-CP-DCPV-003-2020-2,145752,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:21:59.373000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-003-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-003-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-003-2020-2/3,1RaMPR-CP-DCPV-003-2020-2,146680,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T12:40:54.317000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-003-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-004-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-004-2020-2/4,1RaMPR-CP-DCPV-004-2020-2,145754,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:24:47.317000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-004-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-004-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-004-2020-2/4,1RaMPR-CP-DCPV-004-2020-2,145755,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:25:05.100000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-004-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-004-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-004-2020-2/4,1RaMPR-CP-DCPV-004-2020-2,146271,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-11T16:44:52.140000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-004-2020502-Aclaratoria.pdf
ocds-lcuori-1RaMPR-CP-DCPV-004-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-004-2020-2/4,1RaMPR-CP-DCPV-004-2020-2,146681,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T12:48:57.753000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-004-2020603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2/4,1RaMPR-CP-DCPV-005-2020-2,145756,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:26:49.393000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-005-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2/4,1RaMPR-CP-DCPV-005-2020-2,145792,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T17:06:53.550000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-005-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2/4,1RaMPR-CP-DCPV-005-2020-2,146279,Enmienda o Adendum,x_amendment,Enmienda o Adendum,application/pdf,2020-03-11T17:32:50.223000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-005-2020403-EnmiendaoAdendum.pdf
ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2/4,1RaMPR-CP-DCPV-005-2020-2,146272,Aclaratoria,clarifications,Aclaratoria,application/pdf,2020-03-11T16:46:38.393000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-005-2020502-Aclaratoria.pdf
ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2/4,1RaMPR-CP-DCPV-005-2020-2,146682,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T12:56:23.453000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-005-2020604-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-005-2020-2/4,1RaMPR-CP-DCPV-005-2020-2,146683,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T12:56:24.453000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-005-2020604-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-006-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-006-2020-2/3,1RaMPR-CP-DCPV-006-2020-2,145758,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:28:47.753000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-006-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-006-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-006-2020-2/3,1RaMPR-CP-DCPV-006-2020-2,145793,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T17:07:42.360000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-006-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-006-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-006-2020-2/3,1RaMPR-CP-DCPV-006-2020-2,146684,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T13:04:47.360000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-006-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-007-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-007-2020-2/3,1RaMPR-CP-DCPV-007-2020-2,145761,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:31:19.690000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-007-2020100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CP-DCPV-007-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-007-2020-2/3,1RaMPR-CP-DCPV-007-2020-2,145762,Pliego o Terminos de Referencia,biddingDocuments,Pliego o Terminos de Referencia,application/pdf,2020-03-02T16:31:32.630000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-007-2020201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CP-DCPV-007-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-007-2020-2/3,1RaMPR-CP-DCPV-007-2020-2,146685,Acta de Recepcion y Apertura de Ofertas,x_recordOpeningTendersReceived,Acta de Recepcion y Apertura de Ofertas,application/pdf,2020-04-04T13:12:22.510000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-007-2020602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CP-DCPV-008-2020-2,ocds-lcuori-1RaMPR-CP-DCPV-008-2020-2/4,1RaMPR-CP-DCPV-008-2020-2,145763,Aviso de Prensa,tenderNotice,Aviso de Prensa,application/pdf,2020-03-02T16:33:06.403000-06:00,http://h1.honducompras.gob.hn/Docs/Lic703CP-DCPV-008-2020100-AvisodePrensa.pdf
