ocid,id,buyer/id,buyer/name,language,tender/id,tender/procurementMethod,tender/statusDetails,tender/tenderPeriod/endDate,tender/tenderPeriod/startDate,tender/enquiryPeriod/endDate,tender/enquiryPeriod/startDate,tender/title,tender/localProcurementCategory,tender/status,tender/procurementMethodDetails,tender/datePublished,tender/procuringEntity/id,tender/procuringEntity/name,tag,date,initiationType,publisher/name,tender/description,tender/mainProcurementCategory,planning/budget/id,tender/additionalProcurementCategories
ocds-lcuori-vGZWNR-30011611-TEG-1,ocds-lcuori-vGZWNR-30011611-TEG-1/3,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-30011611-TEG-1,open,Adjudicado,2020-02-03T16:00:00-06:00,2020-02-03T09:48:00-06:00,2020-02-03T16:00:00-06:00,2020-02-03T09:48:00-06:00,30011611-TEG,goodsOrServices,complete,Compra Menor,2020-02-03T09:48:46.373000-06:00,vGZWNR-orvxDG,Unidad Central,tender;award;contract,2020-02-03T09:48:46.373000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,vGZWNR-30011611-TEG-1,
ocds-lcuori-1RaaPR-SAPP-0001-GSC-2020-2,ocds-lcuori-1RaaPR-SAPP-0001-GSC-2020-2/3,1RaaPR-PLeM6L,Administraciòn y Finazas,es,1RaaPR-SAPP-0001-GSC-2020-2,direct,Evaluación,2020-03-06T10:48:00-06:00,2020-03-02T10:47:00-06:00,2020-03-06T10:48:00-06:00,2020-03-02T10:47:00-06:00,SAPP-0001-GSC-2020,goodsOrServices,active,Contratación directa,2020-03-02T10:51:16.710000-06:00,1RaaPR-PLeM6L,Administraciòn y Finazas,tender,2020-03-02T10:51:16.710000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,Contratación de Local para Oficinas en San Pedro Sula,goods,1RaaPR-SAPP-0001-GSC-2020-2,services
ocds-lcuori-jRDZVL-CM-007-SEDH-2020-1,ocds-lcuori-jRDZVL-CM-007-SEDH-2020-1/3,jRDZVL-PLeB6G,Unidad de Compras,es,jRDZVL-CM-007-SEDH-2020-1,open,Elaboración,2020-02-07T15:00:00-06:00,2020-02-03T09:52:00-06:00,2020-02-07T15:00:00-06:00,2020-02-03T09:52:00-06:00,CM-007-SEDH-2020,goodsOrServices,planned,Compra Menor,2020-02-03T09:53:11.503000-06:00,jRDZVL-PLeB6G,Unidad de Compras,tender,2020-02-03T09:53:11.503000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-grxXEr-L.P. HSF-016-2020-2,ocds-lcuori-grxXEr-L.P. HSF-016-2020-2/2,grxXEr-mrYzL9,Hospital San Francisco,es,grxXEr-L.P. HSF-016-2020-2,open,Recepción de Ofertas,2020-03-12T11:13:00-06:00,2020-03-02T11:12:00-06:00,2020-03-12T11:13:00-06:00,2020-03-02T11:12:00-06:00,L.P. HSF-016-2020,goodsOrServices,active,Licitación privada,2020-03-02T11:14:15.460000-06:00,grxXEr-mrYzL9,Hospital San Francisco,tender,2020-03-02T11:14:15.460000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras, 35252 REACTIVO VIH/SIDA,goods,grxXEr-L.P. HSF-016-2020-2,services
ocds-lcuori-MrMagr-CT-007-2020-1,ocds-lcuori-MrMagr-CT-007-2020-1/2,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,es,MrMagr-CT-007-2020-1,,,2020-02-17T11:00:00-06:00,2020-02-03T10:00:00-06:00,2020-02-17T11:00:00-06:00,2020-02-03T10:00:00-06:00,CT-007-2020,,planned,Compra Menor,2020-02-03T10:19:15.253000-06:00,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,tender,2020-02-03T10:19:15.253000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-kR0qDr-DCC 015-2020-1,ocds-lcuori-kR0qDr-DCC 015-2020-1/2,kR0qDr-yRlDRg,Unidad Central,es,kR0qDr-DCC 015-2020-1,open,Elaboración,2020-03-03T11:15:00-06:00,2020-03-02T11:15:00-06:00,2020-03-03T11:15:00-06:00,2020-03-02T11:15:00-06:00,DCC 015-2020,goodsOrServices,planned,Compra Menor,2020-03-02T11:15:50.700000-06:00,kR0qDr-yRlDRg,Unidad Central,tender,2020-03-02T11:15:50.700000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-gRN9jG-LPN 001 2020-2,ocds-lcuori-gRN9jG-LPN 001 2020-2/2,gRN9jG-mrYzL9,Fundacion de Apoyo y Vigilancia Pro Mejoramiento Hospital San Lorenzo,es,gRN9jG-LPN 001 2020-2,open,Elaboración,2020-03-23T11:10:00-06:00,2020-03-02T11:37:00-06:00,2020-03-23T11:10:00-06:00,2020-03-02T11:37:00-06:00,LPN 001 2020,goodsOrServices,planned,Licitación pública nacional,2020-03-02T11:38:48.503000-06:00,gRN9jG-mrYzL9,Fundacion de Apoyo y Vigilancia Pro Mejoramiento Hospital San Lorenzo,tender,2020-03-02T11:38:48.503000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,24900,goods,gRN9jG-LPN 001 2020-2,services
ocds-lcuori-2Lmz0G-CM-012-BNP-2020-1,ocds-lcuori-2Lmz0G-CM-012-BNP-2020-1/4,2Lmz0G-JL7nrj,Unidad Central,es,2Lmz0G-CM-012-BNP-2020-1,open,Adjudicado,2020-02-06T10:00:00-06:00,2020-02-03T10:40:00-06:00,2020-02-06T10:00:00-06:00,2020-02-03T10:40:00-06:00,CM-012-BNP-2020,goodsOrServices,complete,Compra Menor,2020-02-03T10:40:38.980000-06:00,2Lmz0G-JL7nrj,Unidad Central,tender;award;contract,2020-02-03T10:40:38.980000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,2Lmz0G-CM-012-BNP-2020-1,
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-019-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-019-2020-1/2,4LOV1r-4LOe9R,Unidad Ejecutora 01,es,4LOV1r-DICTA FUENTE 11-CM-MD-019-2020-1,open,Adjudicado,2020-03-04T12:05:00-06:00,2020-03-02T11:39:00-06:00,2020-03-04T12:05:00-06:00,2020-03-02T11:39:00-06:00,DICTA FUENTE 11-CM-MD-019-2020,goodsOrServices,complete,Compra Menor,2020-03-02T11:39:51.203000-06:00,4LOV1r-4LOe9R,Unidad Ejecutora 01,tender;award;contract,2020-03-02T11:39:51.203000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,4LOV1r-DICTA FUENTE 11-CM-MD-019-2020-1,
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0053-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0053-1/2,XRbOkr-gRNyG6,Compras y Suministros,es,XRbOkr-SPS-CSJ-2020-0053-1,open,Elaboración,2020-02-05T10:43:00-06:00,2020-02-03T10:43:00-06:00,2020-02-05T10:43:00-06:00,2020-02-03T10:43:00-06:00,SPS-CSJ-2020-0053,goodsOrServices,planned,Compra Menor,2020-02-03T10:43:21.587000-06:00,XRbOkr-gRNyG6,Compras y Suministros,tender,2020-02-03T10:43:21.587000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-020-2020-1,ocds-lcuori-4LOV1r-DICTA FUENTE 11-CM-MD-020-2020-1/2,4LOV1r-4LOe9R,Unidad Ejecutora 01,es,4LOV1r-DICTA FUENTE 11-CM-MD-020-2020-1,open,Recepción de Ofertas,2020-03-04T12:05:00-06:00,2020-03-02T11:50:00-06:00,2020-03-04T12:05:00-06:00,2020-03-02T11:50:00-06:00,DICTA FUENTE 11-CM-MD-020-2020,goodsOrServices,active,Compra Menor,2020-03-02T11:50:49.717000-06:00,4LOV1r-4LOe9R,Unidad Ejecutora 01,tender;award,2020-03-02T11:50:49.717000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-2Lmz0G-CM-014-BNP-2020-1,ocds-lcuori-2Lmz0G-CM-014-BNP-2020-1/3,2Lmz0G-JL7nrj,Unidad Central,es,2Lmz0G-CM-014-BNP-2020-1,open,Adjudicado,2020-02-06T10:00:00-06:00,2020-02-03T10:48:00-06:00,2020-02-06T10:00:00-06:00,2020-02-03T10:48:00-06:00,CM-014-BNP-2020,goodsOrServices,complete,Compra Menor,2020-02-03T10:49:09.547000-06:00,2Lmz0G-JL7nrj,Unidad Central,tender;award;contract,2020-02-03T10:49:09.547000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,2Lmz0G-CM-014-BNP-2020-1,
ocds-lcuori-DRWKwR-16-INADI-2020-1,ocds-lcuori-DRWKwR-16-INADI-2020-1/2,DRWKwR-mrYzL9,Instituto Nacional del Diabiético,es,DRWKwR-16-INADI-2020-1,open,Recepción de Ofertas,2020-02-05T10:51:00-06:00,2020-02-03T10:51:00-06:00,2020-02-05T10:51:00-06:00,2020-02-03T10:51:00-06:00,16-INADI-2020,goodsOrServices,active,Compra Menor,2020-02-03T10:52:16.300000-06:00,DRWKwR-mrYzL9,Instituto Nacional del Diabiético,tender,2020-02-03T10:52:16.300000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MrMagr-CT-010-2020-1,ocds-lcuori-MrMagr-CT-010-2020-1/4,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,es,MrMagr-CT-010-2020-1,open,Elaboración,2020-02-10T10:00:00-06:00,2020-02-04T09:00:00-06:00,2020-02-10T10:00:00-06:00,2020-02-04T09:00:00-06:00,CT-010-2020,goodsOrServices,planned,Compra Menor,2020-02-04T13:28:03.927000-06:00,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,tender,2020-02-04T13:28:03.927000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MrMagr-CT-012-2020-1,ocds-lcuori-MrMagr-CT-012-2020-1/2,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,es,MrMagr-CT-012-2020-1,,,2020-02-20T11:00:00-06:00,2020-02-03T11:00:00-06:00,2020-02-20T11:00:00-06:00,2020-02-03T11:00:00-06:00,CT-012-2020,,planned,Compra Menor,2020-02-03T11:01:59.157000-06:00,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,tender,2020-02-03T11:01:59.157000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-ERpbkL-CM-016-UNAHVS-2020-1,ocds-lcuori-ERpbkL-CM-016-UNAHVS-2020-1/3,ERpbkL-PGJALo,Dirección UNAH-VS,es,ERpbkL-CM-016-UNAHVS-2020-1,open,Adjudicado,2020-02-05T11:18:00-06:00,2020-02-03T11:18:00-06:00,2020-02-05T11:18:00-06:00,2020-02-03T11:18:00-06:00,CM-016-UNAHVS-2020,goodsOrServices,complete,Compra Menor,2020-02-03T11:19:52.490000-06:00,ERpbkL-PGJALo,Dirección UNAH-VS,tender;award,2020-02-03T11:19:52.490000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MrMagr-CT-013-2020-1,ocds-lcuori-MrMagr-CT-013-2020-1/2,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,es,MrMagr-CT-013-2020-1,,,2020-02-20T11:00:00-06:00,2020-02-03T11:00:00-06:00,2020-02-20T11:00:00-06:00,2020-02-03T11:00:00-06:00,CT-013-2020,,planned,Compra Menor,2020-02-03T11:22:23.240000-06:00,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,tender,2020-02-03T11:22:23.240000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-wrVn3r-15-03-2020-2,ocds-lcuori-wrVn3r-15-03-2020-2/2,wrVn3r-mrYzL9,Hospital San Isidro,es,wrVn3r-15-03-2020-2,open,Elaboración,2020-03-06T15:30:00-06:00,2020-03-02T12:43:00-06:00,2020-03-06T15:30:00-06:00,2020-03-02T12:43:00-06:00,15-03-2020,goodsOrServices,planned,Licitación privada,2020-03-02T12:44:47.200000-06:00,wrVn3r-mrYzL9,Hospital San Isidro,tender,2020-03-02T12:44:47.200000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,GASOLINA,goods,wrVn3r-15-03-2020-2,services
ocds-lcuori-MrMPYR-030-02020-1,ocds-lcuori-MrMPYR-030-02020-1/2,MrMPYR-grxELe,Unidad Central,es,MrMPYR-030-02020-1,open,Adjudicado,2020-02-04T11:58:00-06:00,2020-02-03T11:58:00-06:00,2020-02-04T11:58:00-06:00,2020-02-03T11:58:00-06:00,030-02020,goodsOrServices,complete,Compra Menor,2020-02-03T11:58:47.760000-06:00,MrMPYR-grxELe,Unidad Central,tender;award,2020-02-03T11:58:47.760000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-vGZWNR-10006522-IHSS-SPS-1,ocds-lcuori-vGZWNR-10006522-IHSS-SPS-1/2,vGZWNR-orvxDG,Unidad Central,es,vGZWNR-10006522-IHSS-SPS-1,open,Fracasados,2020-02-04T14:00:00-06:00,2020-02-03T12:57:00-06:00,2020-02-04T14:00:00-06:00,2020-02-03T12:57:00-06:00,10006522-IHSS-SPS,goodsOrServices,unsuccessful,Compra Menor,2020-02-03T12:58:30.613000-06:00,vGZWNR-orvxDG,Unidad Central,tender,2020-02-03T12:58:30.613000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-Er6QoR-CM-007-LV-2020-1,ocds-lcuori-Er6QoR-CM-007-LV-2020-1/3,Er6QoR-MLQ77R,"Estación Local Las Vegas, Santa Bárbara",es,Er6QoR-CM-007-LV-2020-1,open,Adjudicado,2020-02-03T14:00:00-06:00,2020-02-03T12:58:00-06:00,2020-02-03T14:00:00-06:00,2020-02-03T12:58:00-06:00,CM-007-LV-2020,goodsOrServices,complete,Compra Menor,2020-02-03T12:58:35.320000-06:00,Er6QoR-MLQ77R,"Estación Local Las Vegas, Santa Bárbara",tender;award;contract,2020-02-03T12:58:35.320000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,Er6QoR-CM-007-LV-2020-1,
ocds-lcuori-wrVn3r-15-06-2020-1,ocds-lcuori-wrVn3r-15-06-2020-1/2,wrVn3r-mrYzL9,Hospital San Isidro,es,wrVn3r-15-06-2020-1,open,Elaboración,2020-03-04T15:00:00-06:00,2020-03-02T15:00:00-06:00,2020-03-04T15:00:00-06:00,2020-03-02T15:00:00-06:00,15-06-2020,goodsOrServices,planned,Compra Menor,2020-03-02T12:55:40.010000-06:00,wrVn3r-mrYzL9,Hospital San Isidro,tender,2020-03-02T12:55:40.010000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-DRWQ0L-Honducor-Dc-002-2020-1,ocds-lcuori-DRWQ0L-Honducor-Dc-002-2020-1/3,DRWQ0L-kR2lqL,Unidad Central,es,DRWQ0L-Honducor-Dc-002-2020-1,open,Adjudicado,2020-02-04T13:23:00-06:00,2020-02-03T13:23:00-06:00,2020-02-04T13:23:00-06:00,2020-02-03T13:23:00-06:00,Honducor-Dc-002-2020,goodsOrServices,complete,Compra Menor,2020-02-03T13:23:34.880000-06:00,DRWQ0L-kR2lqL,Unidad Central,tender;award,2020-02-03T13:23:34.880000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-7GXEMR-SENPRENDE-CM-0010-2020-1,ocds-lcuori-7GXEMR-SENPRENDE-CM-0010-2020-1/2,7GXEMR-7G31vr,Unidad Central,es,7GXEMR-SENPRENDE-CM-0010-2020-1,open,Elaboración,2020-03-04T13:21:00-06:00,2020-03-02T13:21:00-06:00,2020-03-04T13:21:00-06:00,2020-03-02T13:21:00-06:00,SENPRENDE-CM-0010-2020,goodsOrServices,planned,Compra Menor,2020-03-02T13:21:50.127000-06:00,7GXEMR-7G31vr,Unidad Central,tender,2020-03-02T13:21:50.127000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0034-1,ocds-lcuori-XRbOkr-COPAN-CSJ-2020-0034-1/3,XRbOkr-gRNyG6,Compras y Suministros,es,XRbOkr-COPAN-CSJ-2020-0034-1,open,Adjudicado,2020-01-22T13:59:00-06:00,2020-01-20T13:59:00-06:00,2020-01-22T13:59:00-06:00,2020-01-20T13:59:00-06:00,COPAN-CSJ-2020-0034,goodsOrServices,complete,Compra Menor,2020-02-03T13:52:24.930000-06:00,XRbOkr-gRNyG6,Compras y Suministros,tender;award,2020-02-03T13:52:24.930000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-jRDVyL-BANHP_089_2020-1,ocds-lcuori-jRDVyL-BANHP_089_2020-1/2,jRDVyL-kG1ADG,Unidad Central,es,jRDVyL-BANHP_089_2020-1,open,Elaboración,2020-03-03T13:28:00-06:00,2020-03-02T13:28:00-06:00,2020-03-03T13:28:00-06:00,2020-03-02T13:28:00-06:00,BANHP_089_2020,goodsOrServices,planned,Compra Menor,2020-03-02T13:28:12.813000-06:00,jRDVyL-kG1ADG,Unidad Central,tender,2020-03-02T13:28:12.813000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-PLeQ0L-CM-MEP-258-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-258-2020-1/2,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,es,PLeQ0L-CM-MEP-258-2020-1,open,Recepción de Ofertas,2020-03-05T13:30:00-06:00,2020-03-02T13:30:00-06:00,2020-03-05T13:30:00-06:00,2020-03-02T13:30:00-06:00,CM-MEP-258-2020,goodsOrServices,active,Compra Menor,2020-03-02T13:31:08.997000-06:00,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,tender,2020-03-02T13:31:08.997000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-Er65BR-ACUERD-SO-005-2020-1,ocds-lcuori-Er65BR-ACUERD-SO-005-2020-1/2,Er65BR-MrMYQr,Unidad Central,es,Er65BR-ACUERD-SO-005-2020-1,open,Elaboración,2020-02-04T14:07:00-06:00,2020-02-03T14:07:00-06:00,2020-02-04T14:07:00-06:00,2020-02-03T14:07:00-06:00,ACUERD-SO-005-2020,goodsOrServices,planned,Compra Menor,2020-02-03T14:07:53.503000-06:00,Er65BR-MrMYQr,Unidad Central,tender,2020-02-03T14:07:53.503000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-JL7qER-1012143273-1,ocds-lcuori-JL7qER-1012143273-1/2,JL7qER-gLkyRb,Unidad Central,es,JL7qER-1012143273-1,open,Recepción de Ofertas,2020-02-05T14:12:00-06:00,2020-02-03T14:12:00-06:00,2020-02-05T14:12:00-06:00,2020-02-03T14:12:00-06:00,1012143273,goodsOrServices,active,Compra Menor,2020-02-03T14:12:33.230000-06:00,JL7qER-gLkyRb,Unidad Central,tender,2020-02-03T14:12:33.230000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-ERpvDL-CP-MP-DCGPPE-001-2020-2,ocds-lcuori-ERpvDL-CP-MP-DCGPPE-001-2020-2/3,ERpvDL-gLkyRb,Departamento de Cooperacion Externa,es,ERpvDL-CP-MP-DCGPPE-001-2020-2,open,Recepción de Ofertas,2020-02-17T09:00:00-06:00,2020-02-03T14:11:00-06:00,2020-02-17T09:00:00-06:00,2020-02-03T14:11:00-06:00,CP-MP-DCGPPE-001-2020,consultingServices,active,Concurso privado,2020-02-03T14:18:23.130000-06:00,ERpvDL-gLkyRb,Departamento de Cooperacion Externa,tender,2020-02-03T14:18:23.130000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,CONTRATACIÓN DE ASISTENCIA TÉCNICA PARA REALIZAR UN ESTUDIO SOBRE PLURALISMO JURIDICO DEL PUEBLO LENCA EN HONDURAS,services,ERpvDL-CP-MP-DCGPPE-001-2020-2,consultingServices
ocds-lcuori-XRbOkr-CS-CSJ-2020-0169-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0169-1/2,XRbOkr-gRNyG6,Compras y Suministros,es,XRbOkr-CS-CSJ-2020-0169-1,open,Elaboración,2020-02-13T13:38:00-06:00,2020-02-06T13:38:00-06:00,2020-02-13T13:38:00-06:00,2020-02-06T13:38:00-06:00,CS-CSJ-2020-0169,goodsOrServices,planned,Compra Menor,2020-03-02T13:36:34.217000-06:00,XRbOkr-gRNyG6,Compras y Suministros,tender,2020-03-02T13:36:34.217000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-WRz4xL-CM-273-IHSS-HE-2020-1,ocds-lcuori-WRz4xL-CM-273-IHSS-HE-2020-1/2,WRz4xL-orvxDG,Hospital de Especialidades,es,WRz4xL-CM-273-IHSS-HE-2020-1,open,Recepción de Ofertas,2020-03-04T13:36:00-06:00,2020-03-02T13:36:00-06:00,2020-03-04T13:36:00-06:00,2020-03-02T13:36:00-06:00,CM-273-IHSS-HE-2020,goodsOrServices,active,Compra Menor,2020-03-02T13:36:54.253000-06:00,WRz4xL-orvxDG,Hospital de Especialidades,tender,2020-03-02T13:36:54.253000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-Er65BR-S0-005-2020 -1,ocds-lcuori-Er65BR-S0-005-2020 -1/3,Er65BR-MrMYQr,Unidad Central,es,Er65BR-S0-005-2020 -1,open,Recepción de Ofertas,2020-02-04T14:23:00-06:00,2020-02-03T14:23:00-06:00,2020-02-04T14:23:00-06:00,2020-02-03T14:23:00-06:00,S0-005-2020 ,goodsOrServices,active,Compra Menor,2020-02-03T14:23:41.747000-06:00,Er65BR-MrMYQr,Unidad Central,tender,2020-02-03T14:23:41.747000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MrMPYR-032-2020-1,ocds-lcuori-MrMPYR-032-2020-1/3,MrMPYR-grxELe,Unidad Central,es,MrMPYR-032-2020-1,open,Fracasados,2020-02-05T14:25:00-06:00,2020-02-03T14:25:00-06:00,2020-02-05T14:25:00-06:00,2020-02-03T14:25:00-06:00,032-2020,goodsOrServices,unsuccessful,Compra Menor,2020-02-03T14:25:26.167000-06:00,MrMPYR-grxELe,Unidad Central,tender,2020-02-03T14:25:26.167000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-XRbOkr-CS-CSJ-2020-0170-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0170-1/2,XRbOkr-gRNyG6,Compras y Suministros,es,XRbOkr-CS-CSJ-2020-0170-1,open,Elaboración,2020-02-10T13:40:00-06:00,2020-02-03T13:40:00-06:00,2020-02-10T13:40:00-06:00,2020-02-03T13:40:00-06:00,CS-CSJ-2020-0170,goodsOrServices,planned,Compra Menor,2020-03-02T13:40:43.650000-06:00,XRbOkr-gRNyG6,Compras y Suministros,tender,2020-03-02T13:40:43.650000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-JL7qER-1012143287-1,ocds-lcuori-JL7qER-1012143287-1/2,JL7qER-gLkyRb,Unidad Central,es,JL7qER-1012143287-1,open,Recepción de Ofertas,2020-02-06T14:39:00-06:00,2020-02-03T14:39:00-06:00,2020-02-06T14:39:00-06:00,2020-02-03T14:39:00-06:00,1012143287,goodsOrServices,active,Compra Menor,2020-02-03T14:39:40.680000-06:00,JL7qER-gLkyRb,Unidad Central,tender,2020-02-03T14:39:40.680000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-1RaMPR-CI-DCPV-001-2020-2,ocds-lcuori-1RaMPR-CI-DCPV-001-2020-2/2,1RaMPR-7G3A5r,Adquisiciones MCA Honduras,es,1RaMPR-CI-DCPV-001-2020-2,open,Recepción de Ofertas,2020-02-05T17:00:00-06:00,2020-02-03T14:38:00-06:00,2020-02-05T17:00:00-06:00,2020-02-03T14:38:00-06:00,CI-DCPV-001-2020,consultingServices,active,Concurso privado,2020-02-03T14:41:09.697000-06:00,1RaMPR-7G3A5r,Adquisiciones MCA Honduras,tender,2020-02-03T14:41:09.697000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,SERVICIOS DE CONSULTORÍA PARA LA EVALUACIÓN ECONÓMICA DE CORREDORES VIALES ESTRATÉGICOS,services,1RaMPR-CI-DCPV-001-2020-2,consultingServices
ocds-lcuori-PLeQ0L-CM-MEP-259-2020-1,ocds-lcuori-PLeQ0L-CM-MEP-259-2020-1/2,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,es,PLeQ0L-CM-MEP-259-2020-1,open,Recepción de Ofertas,2020-03-05T13:44:00-06:00,2020-03-02T13:43:00-06:00,2020-03-05T13:44:00-06:00,2020-03-02T13:43:00-06:00,CM-MEP-259-2020,goodsOrServices,active,Compra Menor,2020-03-02T13:45:06.370000-06:00,PLeQ0L-yRlxYR,Alcaldía Municipal de El Progreso ,tender,2020-03-02T13:45:06.370000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-MrMPYR-054-2020-1,ocds-lcuori-MrMPYR-054-2020-1/2,MrMPYR-grxELe,Unidad Central,es,MrMPYR-054-2020-1,open,Fracasados,2020-03-03T12:00:00-06:00,2020-03-02T13:47:00-06:00,2020-03-03T12:00:00-06:00,2020-03-02T13:47:00-06:00,054-2020,goodsOrServices,unsuccessful,Compra Menor,2020-03-02T13:48:14.520000-06:00,MrMPYR-grxELe,Unidad Central,tender,2020-03-02T13:48:14.520000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
ocds-lcuori-JLKnxr-01-2020-1,ocds-lcuori-JLKnxr-01-2020-1/2,JLKnxr-orvYYR,Administración Unidad Técnica,es,JLKnxr-01-2020-1,open,Recepción de Ofertas,2020-02-18T14:42:00-06:00,2020-02-03T14:42:00-06:00,2020-02-18T14:42:00-06:00,2020-02-03T14:42:00-06:00,01-2020,goodsOrServices,active,Compra Menor,2020-02-03T14:48:45.003000-06:00,JLKnxr-orvYYR,Administración Unidad Técnica,tender,2020-02-03T14:48:45.003000-06:00,tender,Oficina Normativa de Contratación y Adquisiciones del Estado (ONCAE) / Honduras,,,,
