ocid,id,tender/id,tender/documents/0/id,tender/documents/0/url,tender/documents/0/documentType,tender/documents/0/format,tender/documents/0/description,tender/documents/0/title,tender/documents/0/datePublished
ocds-lcuori-7G3MNr-LPRI 092015-2,ocds-lcuori-7G3MNr-LPRI 092015-2/3,7G3MNr-LPRI 092015-2,68189,http://h1.honducompras.gob.hn/Docs/Lic108LPRI%20092015100-AvisodePrensa.doc,tenderNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,Aviso de Prensa,2015-11-04T13:54:21.063000-06:00
ocds-lcuori-7G3MNr-LPRI 092015-2,ocds-lcuori-7G3MNr-LPRI 092015-2/3,7G3MNr-LPRI 092015-2,68190,http://h1.honducompras.gob.hn/Docs/Lic108LPRI%20092015201-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-11-04T13:55:23.437000-06:00
ocds-lcuori-7G3MNr-LPRI 092015-2,ocds-lcuori-7G3MNr-LPRI 092015-2/3,7G3MNr-LPRI 092015-2,69498,http://h1.honducompras.gob.hn/Docs/Lic108LPRI%20092015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-11-25T16:08:19.570000-06:00
ocds-lcuori-4LOxWG-145-2015-2,ocds-lcuori-4LOxWG-145-2015-2/3,4LOxWG-145-2015-2,66289,http://h1.honducompras.gob.hn/Docs/Lic83145-2015200-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-24T10:20:44.430000-06:00
ocds-lcuori-4LOxWG-145-2015-2,ocds-lcuori-4LOxWG-145-2015-2/3,4LOxWG-145-2015-2,66309,http://h1.honducompras.gob.hn/Docs/Lic83145-2015601-ActadeRecepcionyAperturadeOfertas.jpg,x_recordOpeningTendersReceived,image/jpeg,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-09-24T11:48:07.063000-06:00
ocds-lcuori-jRDkQG-HMCR-382-2015-2,ocds-lcuori-jRDkQG-HMCR-382-2015-2/3,jRDkQG-HMCR-382-2015-2,68192,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-382-2015101-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-11-04T13:58:34.807000-06:00
ocds-lcuori-jRDkQG-HMCR-382-2015-2,ocds-lcuori-jRDkQG-HMCR-382-2015-2/3,jRDkQG-HMCR-382-2015-2,68191,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-382-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-11-04T13:57:20.220000-06:00
ocds-lcuori-jRDkQG-HMCR-382-2015-2,ocds-lcuori-jRDkQG-HMCR-382-2015-2/3,jRDkQG-HMCR-382-2015-2,69827,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-382-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-12-04T08:38:25.900000-06:00
ocds-lcuori-orvPDG-LP-054-ONCAE-2015-2,ocds-lcuori-orvPDG-LP-054-ONCAE-2015-2/3,orvPDG-LP-054-ONCAE-2015-2,63589,http://h1.honducompras.gob.hn/Docs/Lic95LP-054-ONCAE-2015100-AvisodePrensa.docx,tenderNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,Aviso de Prensa,2015-07-22T15:50:02.347000-06:00
ocds-lcuori-orvPDG-LP-054-ONCAE-2015-2,ocds-lcuori-orvPDG-LP-054-ONCAE-2015-2/3,orvPDG-LP-054-ONCAE-2015-2,63590,http://h1.honducompras.gob.hn/Docs/Lic95LP-054-ONCAE-2015201-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-07-22T15:50:37.063000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-28-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-28-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-28-2015-2,65969,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-28-2015101-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-09-18T10:33:58.967000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-28-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-28-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-28-2015-2,65890,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-28-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-17T11:30:10.880000-06:00
ocds-lcuori-7rBxpG-CDirecta No.07-2015-2,ocds-lcuori-7rBxpG-CDirecta No.07-2015-2/3,7rBxpG-CDirecta No.07-2015-2,60687,http://h1.honducompras.gob.hn/Docs/Lic123CDirecta%20No.07-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-05-18T14:36:20.660000-06:00
ocds-lcuori-7rBxpG-CDirecta No.07-2015-2,ocds-lcuori-7rBxpG-CDirecta No.07-2015-2/3,7rBxpG-CDirecta No.07-2015-2,61382,http://h1.honducompras.gob.hn/Docs/Lic123CDirecta%20No.07-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-06-03T10:25:50.730000-06:00
ocds-lcuori-7rBxpG-CDirecta No.07-2015-2,ocds-lcuori-7rBxpG-CDirecta No.07-2015-2/3,7rBxpG-CDirecta No.07-2015-2,62779,http://h1.honducompras.gob.hn/Docs/Lic123CDirecta%20No.07-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-06-30T14:48:31.057000-06:00
ocds-lcuori-4LOxWG-146-2015-2,ocds-lcuori-4LOxWG-146-2015-2/3,4LOxWG-146-2015-2,66286,http://h1.honducompras.gob.hn/Docs/Lic83146-2015200-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-24T09:42:51.493000-06:00
ocds-lcuori-4LOxWG-146-2015-2,ocds-lcuori-4LOxWG-146-2015-2/3,4LOxWG-146-2015-2,66351,http://h1.honducompras.gob.hn/Docs/Lic83146-2015601-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-09-25T09:49:37.330000-06:00
ocds-lcuori-4LOxWG-147-2015-2,ocds-lcuori-4LOxWG-147-2015-2/3,4LOxWG-147-2015-2,66348,http://h1.honducompras.gob.hn/Docs/Lic83147-2015200-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-25T09:01:04.407000-06:00
ocds-lcuori-4LOxWG-147-2015-2,ocds-lcuori-4LOxWG-147-2015-2/3,4LOxWG-147-2015-2,66349,http://h1.honducompras.gob.hn/Docs/Lic83147-2015601-ActadeRecepcionyAperturadeOfertas.jpg,x_recordOpeningTendersReceived,image/jpeg,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-09-25T09:18:03.390000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-29-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-29-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-29-2015-2,65970,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-29-2015101-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-09-18T10:34:35.270000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-29-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-29-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-29-2015-2,65896,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-29-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-17T11:32:26.900000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-30-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-30-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-30-2015-2,65971,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-30-2015101-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-09-18T10:36:02.910000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-30-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-30-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-30-2015-2,65899,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-30-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-17T11:34:27.573000-06:00
ocds-lcuori-7GX7XL-CP-021-2943-2015-UAFCE-2,ocds-lcuori-7GX7XL-CP-021-2943-2015-UAFCE-2/3,7GX7XL-CP-021-2943-2015-UAFCE-2,65923,http://h1.honducompras.gob.hn/Docs/Lic559CP-021-2943-2015-UAFCE200-PliegooTerminosdeReferencia.xlsx,biddingDocuments,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-17T11:47:38.193000-06:00
ocds-lcuori-PGJpAr-008-2015-2,ocds-lcuori-PGJpAr-008-2015-2/3,PGJpAr-008-2015-2,58215,http://h1.honducompras.gob.hn/Docs/Lic77008-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-03-12T15:30:49.880000-06:00
ocds-lcuori-PGJpAr-008-2015-2,ocds-lcuori-PGJpAr-008-2015-2/3,PGJpAr-008-2015-2,58228,http://h1.honducompras.gob.hn/Docs/Lic77008-2015601-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-03-12T22:10:28.980000-06:00
ocds-lcuori-orvPDG-LP-055-ONCAE-2015-2,ocds-lcuori-orvPDG-LP-055-ONCAE-2015-2/3,orvPDG-LP-055-ONCAE-2015-2,63600,http://h1.honducompras.gob.hn/Docs/Lic95LP-055-ONCAE-2015100-AvisodePrensa.docx,tenderNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,Aviso de Prensa,2015-07-22T16:50:40.467000-06:00
ocds-lcuori-orvPDG-LP-055-ONCAE-2015-2,ocds-lcuori-orvPDG-LP-055-ONCAE-2015-2/3,orvPDG-LP-055-ONCAE-2015-2,63601,http://h1.honducompras.gob.hn/Docs/Lic95LP-055-ONCAE-2015201-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-07-22T16:50:53.217000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-31-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-31-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-31-2015-2,65972,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-31-2015101-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-09-18T10:36:13.880000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-31-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-31-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-31-2015-2,65902,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-31-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-09-17T11:36:27.337000-06:00
ocds-lcuori-PGJpAr-015-2015-2,ocds-lcuori-PGJpAr-015-2015-2/3,PGJpAr-015-2015-2,58214,http://h1.honducompras.gob.hn/Docs/Lic77015-2015100-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-03-12T15:25:59.243000-06:00
ocds-lcuori-PGJpAr-015-2015-2,ocds-lcuori-PGJpAr-015-2015-2/3,PGJpAr-015-2015-2,58226,http://h1.honducompras.gob.hn/Docs/Lic77015-2015601-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-03-12T22:04:56.203000-06:00
ocds-lcuori-vGZVoG-SS-PICSC-CP-081-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-081-2015-2/3,vGZVoG-SS-PICSC-CP-081-2015-2,63604,http://h1.honducompras.gob.hn/Docs/Lic717SS-PICSC-CP-081-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-07-22T17:28:30.037000-06:00
ocds-lcuori-vGZVoG-SS-PICSC-CP-081-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-081-2015-2/3,vGZVoG-SS-PICSC-CP-081-2015-2,63605,http://h1.honducompras.gob.hn/Docs/Lic717SS-PICSC-CP-081-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-07-22T17:29:40.770000-06:00
ocds-lcuori-vGZVoG-SS-PICSC-CP-081-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-081-2015-2/3,vGZVoG-SS-PICSC-CP-081-2015-2,63954,http://h1.honducompras.gob.hn/Docs/Lic717SS-PICSC-CP-081-2015402-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2015-07-30T15:45:21.423000-06:00
ocds-lcuori-vGZVoG-SS-PICSC-CP-081-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-081-2015-2/3,vGZVoG-SS-PICSC-CP-081-2015-2,70788,http://h1.honducompras.gob.hn/Docs/Lic717SS-PICSC-CP-081-2015603-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2016-01-12T17:01:19.230000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-37-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-37-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-37-2015-2,71345,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-37-2015101-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2016-02-02T11:06:08.780000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-37-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-37-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-37-2015-2,68193,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-37-2015200-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-11-04T14:19:00.070000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-37-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-37-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-37-2015-2,71347,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-37-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2016-02-02T11:30:11.123000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-37-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-37-2015-2/3,wrV3LP-CP-IDECOAS-FHIS-37-2015-2,71348,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-37-20151003-DeclaratoriadeProcesoFracasado.pdf,cancellationDetails,application/pdf,Declaratoria de Proceso Fracasado,Declaratoria de Proceso Fracasado,2016-02-02T11:33:00.213000-06:00
ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2/3,wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,68602,http://h1.honducompras.gob.hn/Docs/Lic11COT-FHIS-IDECOAS-FHIS-19-2015104-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-11-11T09:28:50.013000-06:00
ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2/3,wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,68194,http://h1.honducompras.gob.hn/Docs/Lic11COT-FHIS-IDECOAS-FHIS-19-2015200-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-11-04T14:20:41.953000-06:00
ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2/3,wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,70841,http://h1.honducompras.gob.hn/Docs/Lic11COT-FHIS-IDECOAS-FHIS-19-2015605-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2016-01-14T10:54:31.730000-06:00
ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2/3,wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,68195,http://h1.honducompras.gob.hn/Docs/Lic11COT-FHIS-IDECOAS-FHIS-19-20151401-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-11-04T14:20:53.857000-06:00
ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2/3,wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,68196,http://h1.honducompras.gob.hn/Docs/Lic11COT-FHIS-IDECOAS-FHIS-19-20151402-AnexosalPliego.xlsx,x_solicitationDocumentAnnexe,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Anexos al Pliego ,Anexos al Pliego ,2015-11-04T14:21:06.807000-06:00
ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,ocds-lcuori-wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2/3,wrV3LP-COT-FHIS-IDECOAS-FHIS-19-2015-2,68197,http://h1.honducompras.gob.hn/Docs/Lic11COT-FHIS-IDECOAS-FHIS-19-20151403-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-11-04T14:21:27.747000-06:00
ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.008-DGOP-EE.PP-2015-2,63608,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.008-DGOP-EE.PP-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-07-22T23:37:12.040000-06:00
ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.008-DGOP-EE.PP-2015-2,63609,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.008-DGOP-EE.PP-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-07-22T23:37:28.590000-06:00
ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.008-DGOP-EE.PP-2015-2,64114,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.008-DGOP-EE.PP-2015404-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2015-08-03T16:34:23.957000-06:00
ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.008-DGOP-EE.PP-2015-2,64147,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.008-DGOP-EE.PP-2015505-Aclaratoria.pdf,clarifications,application/pdf,Aclaratoria,Aclaratoria,2015-08-04T11:04:11.863000-06:00
ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.008-DGOP-EE.PP-2015-2,64241,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.008-DGOP-EE.PP-2015606-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-08-05T14:50:18.250000-06:00
ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.008-DGOP-EE.PP-2015-2,63610,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.008-DGOP-EE.PP-20151402-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-07-22T23:37:42.130000-06:00
ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.008-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.008-DGOP-EE.PP-2015-2,63611,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.008-DGOP-EE.PP-20151403-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-07-22T23:38:13.967000-06:00
ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.009-DGOP-EE.PP-2015-2,63612,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.009-DGOP-EE.PP-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-07-22T23:45:26.880000-06:00
ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.009-DGOP-EE.PP-2015-2,63613,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.009-DGOP-EE.PP-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-07-22T23:45:40.137000-06:00
ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.009-DGOP-EE.PP-2015-2,64115,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.009-DGOP-EE.PP-2015404-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2015-08-03T16:35:08.243000-06:00
ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.009-DGOP-EE.PP-2015-2,64242,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.009-DGOP-EE.PP-2015605-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-08-05T14:51:29.963000-06:00
ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.009-DGOP-EE.PP-2015-2,63614,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.009-DGOP-EE.PP-20151402-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-07-22T23:45:51.823000-06:00
ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP No.009-DGOP-EE.PP-2015-2/3,7GXMRV-LP No.009-DGOP-EE.PP-2015-2,63615,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.009-DGOP-EE.PP-20151403-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-07-22T23:46:15.987000-06:00
ocds-lcuori-7GXMRV-LP No.065-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.065-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.065-DGOP-OO.UU-2015-2,63616,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.065-DGOP-OO.UU-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-07-22T23:49:21.143000-06:00
ocds-lcuori-7GXMRV-LP No.065-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.065-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.065-DGOP-OO.UU-2015-2,63617,http://h1.honducompras.gob.hn/Docs/Lic15LP%20No.065-DGOP-OO.UU-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-07-22T23:49:33.963000-06:00
