ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-7GX4eG-030/2015-1,ocds-lcuori-7GX4eG-030/2015-1/3,7GX4eG-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-8L47Pr-COT. 128-2015-1,ocds-lcuori-8L47Pr-COT. 128-2015-1/3,8L47Pr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-1534-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-1534-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvovL-UNAH-SEAF-OC-2336-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2336-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00957-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00957-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-orvovL-UNAH-SEAF-OC-2337-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2337-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-7GXmzR-LPN-002-2015 -2,ocds-lcuori-7GXmzR-LPN-002-2015 -2/3,7GXmzR-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-orveZR-LP-012-2015-2,ocds-lcuori-orveZR-LP-012-2015-2/3,orveZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-2338-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2338-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvovL-UNAH-SEAF-OC-2339-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2339-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-vGZVoG-SS-PICSC-CP-154-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-154-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-ERpWgG-SRE-COTIZACION No.166-2015-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.166-2015-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-orvovL-UNAH-SEAF-OC-2340-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2340-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvovL-UNAH-SEAF-OC-2341-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2341-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-PR847R-ICF-SCS-128-2015-1,ocds-lcuori-PR847R-ICF-SCS-128-2015-1/3,PR847R-JL7A7R,JL7A7R,"Instituto de Conservación y Desarrollo Forestal, Áreas Protegidas y Vida Silvestre"
ocds-lcuori-vGZVoG-SS-PICSC-CP-156-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-156-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-7GXMRV-LP No.032-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.032-DGOP-OO.UU-2015-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-7GXMRV-LP No.033-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.033-DGOP-OO.UU-2015-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-orvovL-UNAH-SEAF-OC-2342-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2342-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-vGZVoG-SS-PISCS-CI-105-2015-2,ocds-lcuori-vGZVoG-SS-PISCS-CI-105-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-vGZVoG-SS-PICSC-CP-155-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-155-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-7GXMRV-LP No.034-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.034-DGOP-OO.UU-2015-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-vGZVoG-SS-PICSC-CP-158-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-158-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-4LOk7L-PACPV-SIEHH-055-2015-1,ocds-lcuori-4LOk7L-PACPV-SIEHH-055-2015-1/3,4LOk7L-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-orvovL-UNAH-SEAF-OC-2343-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2343-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-PR847R-ICF-RFFM-001-2015-1,ocds-lcuori-PR847R-ICF-RFFM-001-2015-1/3,PR847R-JL7A7R,JL7A7R,"Instituto de Conservación y Desarrollo Forestal, Áreas Protegidas y Vida Silvestre"
ocds-lcuori-DL9kwR-CC-5552-TSC-2015-1,ocds-lcuori-DL9kwR-CC-5552-TSC-2015-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-7GXMRV-LP No.035-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.035-DGOP-OO.UU-2015-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-orvovL-UNAH-SEAF-OC-2344-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2344-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2015-0951-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0951-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-vGZVoG-SS-PICSC-CP-159-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-159-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-XRbOkr-CS-CSJ-2015-0952-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0952-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-mGEMGM-DCS-156-2015-1,ocds-lcuori-mGEMGM-DCS-156-2015-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-7GXMRV-LP No.036-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.036-DGOP-OO.UU-2015-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-7GXMRV-LP No.037-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.037-DGOP-OO.UU-2015-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PR847R-ICF-PLAGA-12-2015-1,ocds-lcuori-PR847R-ICF-PLAGA-12-2015-1/3,PR847R-JL7A7R,JL7A7R,"Instituto de Conservación y Desarrollo Forestal, Áreas Protegidas y Vida Silvestre"
ocds-lcuori-wrV3LP-CO-IDECOAS-FHIS-32-2015 2°-2,ocds-lcuori-wrV3LP-CO-IDECOAS-FHIS-32-2015 2°-2/3,wrV3LP-orvDGM,orvDGM,Fondo Hondureño de Inversión Social
ocds-lcuori-7GXMRV-LP No.038-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.038-DGOP-OO.UU-2015-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-orvovL-UNAH-SEAF-OC-2347-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2347-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-7GX7XL-AEI-Firmas-2743-BL-HO-002-2015-2,ocds-lcuori-7GX7XL-AEI-Firmas-2743-BL-HO-002-2015-2/3,7GX7XL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-wrVJ9r-157-DICTA-2015-1,ocds-lcuori-wrVJ9r-157-DICTA-2015-1/3,wrVJ9r-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-orvovL-UNAH-SEAF-OC-2348-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2348-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-gRNDyL-015-03-2015-2,ocds-lcuori-gRNDyL-015-03-2015-2/3,gRNDyL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-vGZVoG-SS-PICSC-CP-B-178-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-B-178-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-jRDkQG-HMCR-175-2015-2,ocds-lcuori-jRDkQG-HMCR-175-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HMCR-176-2015-2,ocds-lcuori-jRDkQG-HMCR-176-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-2349-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2349-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-wrVJ9r-158-DICTA-2015-1,ocds-lcuori-wrVJ9r-158-DICTA-2015-1/3,wrVJ9r-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-KLgDwG-CM-ITH-461-2015-1,ocds-lcuori-KLgDwG-CM-ITH-461-2015-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-orvovL-UNAH-SEAF-OC-2350-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-2350-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2015-0953-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0953-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-jRDkQG-HMCR-177-2015-2,ocds-lcuori-jRDkQG-HMCR-177-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-yRlaDr-075-2015-1,ocds-lcuori-yRlaDr-075-2015-1/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-1RaElR-0115-2015-hsbi-1,ocds-lcuori-1RaElR-0115-2015-hsbi-1/3,1RaElR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PR8dYR-101-215-1,ocds-lcuori-PR8dYR-101-215-1/3,PR8dYR-gLnqr0,gLnqr0,Secretaría de Trabajo y Seguridad Social
ocds-lcuori-WRzw3r-CM-106-2015-1,ocds-lcuori-WRzw3r-CM-106-2015-1/3,WRzw3r-DRWlNr,DRWlNr,"Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización"
ocds-lcuori-Er6dMG-CP-PROMEF-FN-016-2015-1,ocds-lcuori-Er6dMG-CP-PROMEF-FN-016-2015-1/3,Er6dMG-wrVO3L,wrVO3L,Empresa Nacional de Energía Eléctrica
ocds-lcuori-vGZWNR-10004914-1,ocds-lcuori-vGZWNR-10004914-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-jRDkQG-HMCR-178-2015-2,ocds-lcuori-jRDkQG-HMCR-178-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-mGEvMR-HPMM  113-2015-1,ocds-lcuori-mGEvMR-HPMM  113-2015-1/3,mGEvMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-mGEMGM-DCS-155-2015-1,ocds-lcuori-mGEMGM-DCS-155-2015-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-jRDkQG-HMCR-179-2015-2,ocds-lcuori-jRDkQG-HMCR-179-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-MrMPYR-126-2015-1,ocds-lcuori-MrMPYR-126-2015-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-vGZWNR-30006677-1,ocds-lcuori-vGZWNR-30006677-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-4LOxWG-LP NO. 51-2015-2,ocds-lcuori-4LOxWG-LP NO. 51-2015-2/3,4LOxWG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDA5r-Solicitud 495 A-1,ocds-lcuori-jRDA5r-Solicitud 495 A-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-2LAzdG-ADQ-449-2015-1,ocds-lcuori-2LAzdG-ADQ-449-2015-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-PR8dYR-103-2015-1,ocds-lcuori-PR8dYR-103-2015-1/3,PR8dYR-gLnqr0,gLnqr0,Secretaría de Trabajo y Seguridad Social
ocds-lcuori-jRDA5r-Solicitud 552 A-1,ocds-lcuori-jRDA5r-Solicitud 552 A-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-vGZWNR-10005053-1,ocds-lcuori-vGZWNR-10005053-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-jRDkQG-HMCR-180-2015-2,ocds-lcuori-jRDkQG-HMCR-180-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-yRlaDr-094-2015-1,ocds-lcuori-yRlaDr-094-2015-1/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-vGZVoG-SS-PICSC-067-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-067-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-vGZWNR-10005056-1,ocds-lcuori-vGZWNR-10005056-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-orvovL-UNAH-SEAF-OC-1500A-2015-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-1500A-2015-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-jRDkQG-HMCR-181-2015-2,ocds-lcuori-jRDkQG-HMCR-181-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-vGZWNR-10005057-1,ocds-lcuori-vGZWNR-10005057-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-yRlaDr-095-2015-1,ocds-lcuori-yRlaDr-095-2015-1/3,yRlaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HMCR-182-2015-2,ocds-lcuori-jRDkQG-HMCR-182-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-yRlZYL-SEP-PROVICCSOL-37-2015-1,ocds-lcuori-yRlZYL-SEP-PROVICCSOL-37-2015-1/3,yRlZYL-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-4LOwbL-cc-76-2015-1,ocds-lcuori-4LOwbL-cc-76-2015-1/3,4LOwbL-mrYvzL,mrYvzL,Instituto Hondureño de Mercadeo Agrícola
ocds-lcuori-NLPAVG-INAM-FN-017-2015-1,ocds-lcuori-NLPAVG-INAM-FN-017-2015-1/3,NLPAVG-ERpqPr,ERpqPr,Instituto Nacional de la Mujer
ocds-lcuori-jRDkQG-HMCR-183-2015-2,ocds-lcuori-jRDkQG-HMCR-183-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-lRongG-CM-049-INM-2015-1,ocds-lcuori-lRongG-CM-049-INM-2015-1/3,lRongG-MrMXJR,MrMXJR,Instituto Nacional de Migracion
ocds-lcuori-vGZVoG-SS-PISCS-CI-107-2015-2,ocds-lcuori-vGZVoG-SS-PISCS-CI-107-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-yRlZYL-SEP-PROVICCSOL-38-2015-1,ocds-lcuori-yRlZYL-SEP-PROVICCSOL-38-2015-1/3,yRlZYL-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-MrM6zL-CONEANFO-UPE-008-2015-1,ocds-lcuori-MrM6zL-CONEANFO-UPE-008-2015-1/3,MrM6zL-PR8P5R,PR8P5R,Comisión Nacional de Educación Alternativa No Formal
ocds-lcuori-kR0Q0r-CM-ENAG-385-2015 -1,ocds-lcuori-kR0Q0r-CM-ENAG-385-2015 -1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-PLemLJ-DGMM-CM-0174-1,ocds-lcuori-PLemLJ-DGMM-CM-0174-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-mGEvMR-HPMM 114-2015-1,ocds-lcuori-mGEvMR-HPMM 114-2015-1/3,mGEvMR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-mGE7er-CM-219-DINAF-2015-1,ocds-lcuori-mGE7er-CM-219-DINAF-2015-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-Zr5B9L-C-0171-2015-PE-0129-2015-1,ocds-lcuori-Zr5B9L-C-0171-2015-PE-0129-2015-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HMCR-184-2015-2,ocds-lcuori-jRDkQG-HMCR-184-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-mGEMGM-CD-DECRETO-010-2014-2,ocds-lcuori-mGEMGM-CD-DECRETO-010-2014-2/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-orvDGM-16-10-15-1,ocds-lcuori-orvDGM-16-10-15-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-7G3Myr-OC-1267-HSP-2015-1,ocds-lcuori-7G3Myr-OC-1267-HSP-2015-1/3,7G3Myr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HMCR-185-2015-2,ocds-lcuori-jRDkQG-HMCR-185-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-kR2paL-075-2015-1,ocds-lcuori-kR2paL-075-2015-1/3,kR2paL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-wrVA9R-CPC-029-2015-EDU-1,ocds-lcuori-wrVA9R-CPC-029-2015-EDU-1/3,wrVA9R-PR85r9,PR85r9,Instituto de Crédito Educativo
ocds-lcuori-jRDkQG-HMCR-186-2015-2,ocds-lcuori-jRDkQG-HMCR-186-2015-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-mGE7er-CM-220-DINAF-2015-1,ocds-lcuori-mGE7er-CM-220-DINAF-2015-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-jRDkQG-HMCR-188-2015-2,ocds-lcuori-jRDkQG-HMCR-188-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-NrdVGA-CM-526-2015-1,ocds-lcuori-NrdVGA-CM-526-2015-1/3,NrdVGA-7G3yrQ,7G3yrQ,Secretaria de Educación
ocds-lcuori-JLKB1r-ERSAPS-CD-12-2015-2,ocds-lcuori-JLKB1r-ERSAPS-CD-12-2015-2/3,JLKB1r-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr5B9L-C-0515-2015-PE-0373-2015-1,ocds-lcuori-Zr5B9L-C-0515-2015-PE-0373-2015-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-70-2015-1,ocds-lcuori-grxq2L-CM-70-2015-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-7rBxpG-CDirecta No.05-2015-2,ocds-lcuori-7rBxpG-CDirecta No.05-2015-2/4,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-DL9kwR-CC-5985-TSC-2015-1,ocds-lcuori-DL9kwR-CC-5985-TSC-2015-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-jRDkQG-HMCR-189-2015-2,ocds-lcuori-jRDkQG-HMCR-189-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr5B9L-C-0516-2015-PE-0374-2015-1,ocds-lcuori-Zr5B9L-C-0516-2015-PE-0374-2015-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-8L47Pr-L-P 010-2010-2,ocds-lcuori-8L47Pr-L-P 010-2010-2/4,8L47Pr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HMCR-190-2015-2,ocds-lcuori-jRDkQG-HMCR-190-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-lRongG-CM-050-INM-2015-1,ocds-lcuori-lRongG-CM-050-INM-2015-1/3,lRongG-MrMXJR,MrMXJR,Instituto Nacional de Migracion
ocds-lcuori-vGZVoG-SS-PISCS-CI-108-2015-2,ocds-lcuori-vGZVoG-SS-PISCS-CI-108-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-DL9kwR-CC-5986-TSC-2015-1,ocds-lcuori-DL9kwR-CC-5986-TSC-2015-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-MrMPYR-LP-01-2015-2,ocds-lcuori-MrMPYR-LP-01-2015-2/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-jRDkQG-HMCR-191-2015-2,ocds-lcuori-jRDkQG-HMCR-191-2015-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-1RaMnR-048-2015-1,ocds-lcuori-1RaMnR-048-2015-1/3,1RaMnR-jRDnwL,jRDnwL,Direccion de Investigacion y Evaluacion de la Carrera Policial
ocds-lcuori-1Ra0dG-PC-CONV-035-2015-1,ocds-lcuori-1Ra0dG-PC-CONV-035-2015-1/3,1Ra0dG-jRD7wG,jRD7wG,Comisión Nacional de Vivienda y Asentamientos Humanos
ocds-lcuori-jRDA5r-Solicitud 574 A-1,ocds-lcuori-jRDA5r-Solicitud 574 A-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-2LApxr-EI-MITIGAR-13-2015-2,ocds-lcuori-2LApxr-EI-MITIGAR-13-2015-2/3,2LApxr-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-MrMPYR-202-2015-1,ocds-lcuori-MrMPYR-202-2015-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-jRDkQG-HMCR-192-2015-2,ocds-lcuori-jRDkQG-HMCR-192-2015-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HMCR-193-2015-2,ocds-lcuori-jRDkQG-HMCR-193-2015-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-NLPAVG-2015-072-FN-INAM-1,ocds-lcuori-NLPAVG-2015-072-FN-INAM-1/3,NLPAVG-ERpqPr,ERpqPr,Instituto Nacional de la Mujer
ocds-lcuori-DL9B6G-036-CONATEL-2015-1,ocds-lcuori-DL9B6G-036-CONATEL-2015-1/3,DL9B6G-WRzb5R,WRzb5R,Comisión Nacional de Telecomunicaciones
ocds-lcuori-DL9kwR-CC-5988-TSC-2015-1,ocds-lcuori-DL9kwR-CC-5988-TSC-2015-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00199-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00199-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-jRDkQG-HMCR-194-2015-2,ocds-lcuori-jRDkQG-HMCR-194-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-vGZVoG-SS-PISCS-CI-106-2015-2,ocds-lcuori-vGZVoG-SS-PISCS-CI-106-2015-2/3,vGZVoG-MrMgGe,MrMgGe,Secretaría de Seguridad
ocds-lcuori-2LmqDL-LPrNO-153-AMDC-191-2015-2,ocds-lcuori-2LmqDL-LPrNO-153-AMDC-191-2015-2/3,2LmqDL-DL9QxL,DL9QxL,Alcaldía Municipal del Distrito Central
ocds-lcuori-7G32OL-DEPN-10-2015-1,ocds-lcuori-7G32OL-DEPN-10-2015-1/3,7G32OL-8L4OOr,8L4OOr,Direccion Ejecutiva del Plan de Nacion
ocds-lcuori-Zr5B9L-C-0517-2015-PE-0375-2015-1,ocds-lcuori-Zr5B9L-C-0517-2015-PE-0375-2015-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-071-2015-1,ocds-lcuori-grxq2L-CM-071-2015-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-7G3MNr-432015-1,ocds-lcuori-7G3MNr-432015-1/3,7G3MNr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxXEr-COT. 37-15-1,ocds-lcuori-grxXEr-COT. 37-15-1/3,grxXEr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkQG-HMCR-195-2015-2,ocds-lcuori-jRDkQG-HMCR-195-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-1RaMnR-DIECP-016-2015-1,ocds-lcuori-1RaMnR-DIECP-016-2015-1/3,1RaMnR-jRDnwL,jRDnwL,Direccion de Investigacion y Evaluacion de la Carrera Policial
ocds-lcuori-jRDkQG-HMCR-197-2015-2,ocds-lcuori-jRDkQG-HMCR-197-2015-2/4,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
