ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-2LmqDL-LPrNO-84-AMDC-99-2017-2,ocds-lcuori-2LmqDL-LPrNO-84-AMDC-99-2017-2/3,2LmqDL-LPrNO-84-AMDC-99-2017-2,2LmqDL-LPrNO-84-AMDC-99-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-85-AMDC-100-2017-2,ocds-lcuori-2LmqDL-LPrNO-85-AMDC-100-2017-2/3,2LmqDL-LPrNO-85-AMDC-100-2017-2,2LmqDL-LPrNO-85-AMDC-100-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-271-AMDC-324-2017-2,ocds-lcuori-2LmqDL-LPrNO-271-AMDC-324-2017-2/3,2LmqDL-LPrNO-271-AMDC-324-2017-2,2LmqDL-LPrNO-271-AMDC-324-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-86-AMDC-101-2017-2,ocds-lcuori-2LmqDL-LPrNO-86-AMDC-101-2017-2/3,2LmqDL-LPrNO-86-AMDC-101-2017-2,2LmqDL-LPrNO-86-AMDC-101-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-87-AMDC-102-2017-2,ocds-lcuori-2LmqDL-LPrNO-87-AMDC-102-2017-2/3,2LmqDL-LPrNO-87-AMDC-102-2017-2,2LmqDL-LPrNO-87-AMDC-102-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-88-AMDC-103-2017-2,ocds-lcuori-2LmqDL-LPrNO-88-AMDC-103-2017-2/3,2LmqDL-LPrNO-88-AMDC-103-2017-2,2LmqDL-LPrNO-88-AMDC-103-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-89-AMDC-104-2017-2,ocds-lcuori-2LmqDL-LPrNO-89-AMDC-104-2017-2/3,2LmqDL-LPrNO-89-AMDC-104-2017-2,2LmqDL-LPrNO-89-AMDC-104-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-223-AMDC-260-2017-2,ocds-lcuori-2LmqDL-LPrNO-223-AMDC-260-2017-2/3,2LmqDL-LPrNO-223-AMDC-260-2017-2,2LmqDL-LPrNO-223-AMDC-260-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-224-AMDC-261-2017-2,ocds-lcuori-2LmqDL-LPrNO-224-AMDC-261-2017-2/3,2LmqDL-LPrNO-224-AMDC-261-2017-2,2LmqDL-LPrNO-224-AMDC-261-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-225-AMDC-262-2017-2,ocds-lcuori-2LmqDL-LPrNO-225-AMDC-262-2017-2/3,2LmqDL-LPrNO-225-AMDC-262-2017-2,2LmqDL-LPrNO-225-AMDC-262-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-226-AMDC-263-2017-2,ocds-lcuori-2LmqDL-LPrNO-226-AMDC-263-2017-2/3,2LmqDL-LPrNO-226-AMDC-263-2017-2,2LmqDL-LPrNO-226-AMDC-263-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-227-AMDC-264-2017-2,ocds-lcuori-2LmqDL-LPrNO-227-AMDC-264-2017-2/3,2LmqDL-LPrNO-227-AMDC-264-2017-2,2LmqDL-LPrNO-227-AMDC-264-2017-2,200.0,document
ocds-lcuori-WRzj0R-LPN-002-2017-2,ocds-lcuori-WRzj0R-LPN-002-2017-2/3,WRzj0R-LPN-002-2017-2,WRzj0R-LPN-002-2017-2,1500.0,document
ocds-lcuori-2LmqDL-LPrNO-228-AMDC-265-2017-2,ocds-lcuori-2LmqDL-LPrNO-228-AMDC-265-2017-2/3,2LmqDL-LPrNO-228-AMDC-265-2017-2,2LmqDL-LPrNO-228-AMDC-265-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-328-AMDC-382-2017-2,ocds-lcuori-2LmqDL-LPrNO-328-AMDC-382-2017-2/3,2LmqDL-LPrNO-328-AMDC-382-2017-2,2LmqDL-LPrNO-328-AMDC-382-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-334-AMDC-388-2017-2,ocds-lcuori-2LmqDL-LPrNO-334-AMDC-388-2017-2/3,2LmqDL-LPrNO-334-AMDC-388-2017-2,2LmqDL-LPrNO-334-AMDC-388-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-16-AMDC-269-2017-2,ocds-lcuori-2LmqDL-LPuNO-16-AMDC-269-2017-2/3,2LmqDL-LPuNO-16-AMDC-269-2017-2,2LmqDL-LPuNO-16-AMDC-269-2017-2,250.0,document
ocds-lcuori-DL9YoL-LPN-11-2017-FAHM-2,ocds-lcuori-DL9YoL-LPN-11-2017-FAHM-2/3,DL9YoL-LPN-11-2017-FAHM-2,DL9YoL-LPN-11-2017-FAHM-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-396-AMDC-452-2017-2,ocds-lcuori-2LmqDL-LPrNO-396-AMDC-452-2017-2/3,2LmqDL-LPrNO-396-AMDC-452-2017-2,2LmqDL-LPrNO-396-AMDC-452-2017-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.10-2017-2,ocds-lcuori-7rBxpG-LPública No.10-2017-2/4,7rBxpG-LPública No.10-2017-2,7rBxpG-LPública No.10-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-397-AMDC-453-2017-2,ocds-lcuori-2LmqDL-LPrNO-397-AMDC-453-2017-2/3,2LmqDL-LPrNO-397-AMDC-453-2017-2,2LmqDL-LPrNO-397-AMDC-453-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-398-AMDC-454-2017-2,ocds-lcuori-2LmqDL-LPrNO-398-AMDC-454-2017-2/3,2LmqDL-LPrNO-398-AMDC-454-2017-2,2LmqDL-LPrNO-398-AMDC-454-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-399-AMDC-455-2017-2,ocds-lcuori-2LmqDL-LPrNO-399-AMDC-455-2017-2/3,2LmqDL-LPrNO-399-AMDC-455-2017-2,2LmqDL-LPrNO-399-AMDC-455-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-400-AMDC-456-2017-2,ocds-lcuori-2LmqDL-LPrNO-400-AMDC-456-2017-2/3,2LmqDL-LPrNO-400-AMDC-456-2017-2,2LmqDL-LPrNO-400-AMDC-456-2017-2,200.0,document
ocds-lcuori-DL9YoL-LPN-10-2017-FAHM-2,ocds-lcuori-DL9YoL-LPN-10-2017-FAHM-2/3,DL9YoL-LPN-10-2017-FAHM-2,DL9YoL-LPN-10-2017-FAHM-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-401-AMDC-457-2017-2,ocds-lcuori-2LmqDL-LPrNO-401-AMDC-457-2017-2/3,2LmqDL-LPrNO-401-AMDC-457-2017-2,2LmqDL-LPrNO-401-AMDC-457-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-402-AMDC-458-2017-2,ocds-lcuori-2LmqDL-LPrNO-402-AMDC-458-2017-2/3,2LmqDL-LPrNO-402-AMDC-458-2017-2,2LmqDL-LPrNO-402-AMDC-458-2017-2,200.0,document
ocds-lcuori-2LmqDL-CPuNO-010-AMDC-183-2017-2,ocds-lcuori-2LmqDL-CPuNO-010-AMDC-183-2017-2/3,2LmqDL-CPuNO-010-AMDC-183-2017-2,2LmqDL-CPuNO-010-AMDC-183-2017-2,250.0,document
ocds-lcuori-DL9YoL-LPN-09-2017-FAHM-2,ocds-lcuori-DL9YoL-LPN-09-2017-FAHM-2/4,DL9YoL-LPN-09-2017-FAHM-2,DL9YoL-LPN-09-2017-FAHM-2,500.0,document
ocds-lcuori-7rBxpG-Licitacion Privada No.06-2017-2,ocds-lcuori-7rBxpG-Licitacion Privada No.06-2017-2/3,7rBxpG-Licitacion Privada No.06-2017-2,7rBxpG-Licitacion Privada No.06-2017-2,200.0,document
ocds-lcuori-7rBxpG-Licitacion Publica No.40-2017-2,ocds-lcuori-7rBxpG-Licitacion Publica No.40-2017-2/3,7rBxpG-Licitacion Publica No.40-2017-2,7rBxpG-Licitacion Publica No.40-2017-2,200.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 10 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 10 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 10 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 10 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 11 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 11 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 11 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 11 2017 HO OBRAS-2,300.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-08-2017-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-08-2017-2/3,wrV3LP-COT-IDECOAS-FHIS-08-2017-2,wrV3LP-COT-IDECOAS-FHIS-08-2017-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 12 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 12 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 12 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 12 2017 HO OBRAS-2,300.0,document
ocds-lcuori-kG1ger-lpn16-2017-2,ocds-lcuori-kG1ger-lpn16-2017-2/3,kG1ger-lpn16-2017-2,kG1ger-lpn16-2017-2,1000.0,document
ocds-lcuori-7rBxpG-Licitacion Privada No.04-2017-2,ocds-lcuori-7rBxpG-Licitacion Privada No.04-2017-2/3,7rBxpG-Licitacion Privada No.04-2017-2,7rBxpG-Licitacion Privada No.04-2017-2,200.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 13 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 13 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 13 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 13 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 14 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 14 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 14 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 14 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 15 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 15 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 15 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 15 2017 HO OBRAS-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-148-AMDC-180-2017-2,ocds-lcuori-2LmqDL-LPrNO-148-AMDC-180-2017-2/3,2LmqDL-LPrNO-148-AMDC-180-2017-2,2LmqDL-LPrNO-148-AMDC-180-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-150-AMDC-182-2017-2,ocds-lcuori-2LmqDL-LPrNO-150-AMDC-182-2017-2/3,2LmqDL-LPrNO-150-AMDC-182-2017-2,2LmqDL-LPrNO-150-AMDC-182-2017-2,200.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 16 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 16 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 16 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 16 2017 HO OBRAS-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-145-AMDC-177-2017-2,ocds-lcuori-2LmqDL-LPrNO-145-AMDC-177-2017-2/3,2LmqDL-LPrNO-145-AMDC-177-2017-2,2LmqDL-LPrNO-145-AMDC-177-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-144-AMDC-176-2017-2,ocds-lcuori-2LmqDL-LPrNO-144-AMDC-176-2017-2/3,2LmqDL-LPrNO-144-AMDC-176-2017-2,2LmqDL-LPrNO-144-AMDC-176-2017-2,200.0,document
ocds-lcuori-2LmqDL-COT-02-AMDC-89-2017-2,ocds-lcuori-2LmqDL-COT-02-AMDC-89-2017-2/3,2LmqDL-COT-02-AMDC-89-2017-2,2LmqDL-COT-02-AMDC-89-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-05-AMDC-105-2017-2,ocds-lcuori-2LmqDL-LPuNO-05-AMDC-105-2017-2/3,2LmqDL-LPuNO-05-AMDC-105-2017-2,2LmqDL-LPuNO-05-AMDC-105-2017-2,250.0,document
ocds-lcuori-mGEMGM-SEFIN LPN-003-2017-2,ocds-lcuori-mGEMGM-SEFIN LPN-003-2017-2/3,mGEMGM-SEFIN LPN-003-2017-2,mGEMGM-SEFIN LPN-003-2017-2,200.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 17 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 17 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 17 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 17 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 18 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 18 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 18 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 18 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 19 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 19 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 19 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 19 2017 HO OBRAS-2,300.0,document
ocds-lcuori-JLKdPG-LPU-01-2017-2,ocds-lcuori-JLKdPG-LPU-01-2017-2/3,JLKdPG-LPU-01-2017-2,JLKdPG-LPU-01-2017-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-272-AMDC-325-2017-2,ocds-lcuori-2LmqDL-LPrNO-272-AMDC-325-2017-2/3,2LmqDL-LPrNO-272-AMDC-325-2017-2,2LmqDL-LPrNO-272-AMDC-325-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-229-AMDC-267-2017-2,ocds-lcuori-2LmqDL-LPrNO-229-AMDC-267-2017-2/3,2LmqDL-LPrNO-229-AMDC-267-2017-2,2LmqDL-LPrNO-229-AMDC-267-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-230-AMDC-268-2017-2,ocds-lcuori-2LmqDL-LPrNO-230-AMDC-268-2017-2/3,2LmqDL-LPrNO-230-AMDC-268-2017-2,2LmqDL-LPrNO-230-AMDC-268-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-343-AMDC-397-2017-2,ocds-lcuori-2LmqDL-LPrNO-343-AMDC-397-2017-2/3,2LmqDL-LPrNO-343-AMDC-397-2017-2,2LmqDL-LPrNO-343-AMDC-397-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-344-AMDC-398-2017-2,ocds-lcuori-2LmqDL-LPrNO-344-AMDC-398-2017-2/3,2LmqDL-LPrNO-344-AMDC-398-2017-2,2LmqDL-LPrNO-344-AMDC-398-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-345-AMDC-399-2017-2,ocds-lcuori-2LmqDL-LPrNO-345-AMDC-399-2017-2/3,2LmqDL-LPrNO-345-AMDC-399-2017-2,2LmqDL-LPrNO-345-AMDC-399-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-339-AMDC-393-2017-2,ocds-lcuori-2LmqDL-LPrNO-339-AMDC-393-2017-2/3,2LmqDL-LPrNO-339-AMDC-393-2017-2,2LmqDL-LPrNO-339-AMDC-393-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-306-AMDC-360-2017-2,ocds-lcuori-2LmqDL-LPrNO-306-AMDC-360-2017-2/3,2LmqDL-LPrNO-306-AMDC-360-2017-2,2LmqDL-LPrNO-306-AMDC-360-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-338-AMDC-392-2017-2,ocds-lcuori-2LmqDL-LPrNO-338-AMDC-392-2017-2/3,2LmqDL-LPrNO-338-AMDC-392-2017-2,2LmqDL-LPrNO-338-AMDC-392-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-340-AMDC-394-2017-2,ocds-lcuori-2LmqDL-LPrNO-340-AMDC-394-2017-2/3,2LmqDL-LPrNO-340-AMDC-394-2017-2,2LmqDL-LPrNO-340-AMDC-394-2017-2,200.0,document
ocds-lcuori-WRz0xL-LPN-SAR-006-2017-2,ocds-lcuori-WRz0xL-LPN-SAR-006-2017-2/4,WRz0xL-LPN-SAR-006-2017-2,WRz0xL-LPN-SAR-006-2017-2,500.0,document
ocds-lcuori-kG1ger-lpub15-2017-2,ocds-lcuori-kG1ger-lpub15-2017-2/3,kG1ger-lpub15-2017-2,kG1ger-lpub15-2017-2,500.0,document
ocds-lcuori-WRzj0R-LPN-003-2017-2,ocds-lcuori-WRzj0R-LPN-003-2017-2/3,WRzj0R-LPN-003-2017-2,WRzj0R-LPN-003-2017-2,250.0,document
ocds-lcuori-2LmqDL-LPrNO-346-AMDC-400-2017-2,ocds-lcuori-2LmqDL-LPrNO-346-AMDC-400-2017-2/3,2LmqDL-LPrNO-346-AMDC-400-2017-2,2LmqDL-LPrNO-346-AMDC-400-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-342-AMDC-396-2017-2,ocds-lcuori-2LmqDL-LPrNO-342-AMDC-396-2017-2/3,2LmqDL-LPrNO-342-AMDC-396-2017-2,2LmqDL-LPrNO-342-AMDC-396-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-341-AMDC-395-2017-2,ocds-lcuori-2LmqDL-LPrNO-341-AMDC-395-2017-2/3,2LmqDL-LPrNO-341-AMDC-395-2017-2,2LmqDL-LPrNO-341-AMDC-395-2017-2,200.0,document
ocds-lcuori-WRzj0R-LPN-004-2017-2,ocds-lcuori-WRzj0R-LPN-004-2017-2/3,WRzj0R-LPN-004-2017-2,WRzj0R-LPN-004-2017-2,250.0,document
ocds-lcuori-WRzj0R-LPN-005-2017-2,ocds-lcuori-WRzj0R-LPN-005-2017-2/3,WRzj0R-LPN-005-2017-2,WRzj0R-LPN-005-2017-2,250.0,document
ocds-lcuori-WRzj0R-LPN-006-2017-2,ocds-lcuori-WRzj0R-LPN-006-2017-2/3,WRzj0R-LPN-006-2017-2,WRzj0R-LPN-006-2017-2,250.0,document
ocds-lcuori-WRzj0R-LPN-007-2017-2,ocds-lcuori-WRzj0R-LPN-007-2017-2/3,WRzj0R-LPN-007-2017-2,WRzj0R-LPN-007-2017-2,250.0,document
ocds-lcuori-WRzj0R-LPN-008-2017-2,ocds-lcuori-WRzj0R-LPN-008-2017-2/3,WRzj0R-LPN-008-2017-2,WRzj0R-LPN-008-2017-2,250.0,document
ocds-lcuori-2LmqDL-LPrNO-147-AMDC-179-2017-2,ocds-lcuori-2LmqDL-LPrNO-147-AMDC-179-2017-2/3,2LmqDL-LPrNO-147-AMDC-179-2017-2,2LmqDL-LPrNO-147-AMDC-179-2017-2,200.0,document
ocds-lcuori-WRzj0R-LPN-009-2017-2,ocds-lcuori-WRzj0R-LPN-009-2017-2/3,WRzj0R-LPN-009-2017-2,WRzj0R-LPN-009-2017-2,250.0,document
ocds-lcuori-orvDGM-LPN-SANAA-GRA-002-2017-2,ocds-lcuori-orvDGM-LPN-SANAA-GRA-002-2017-2/3,orvDGM-LPN-SANAA-GRA-002-2017-2,orvDGM-LPN-SANAA-GRA-002-2017-2,800.0,document
ocds-lcuori-ZGqbBR-CPN-MPC-GT-02-2017-2,ocds-lcuori-ZGqbBR-CPN-MPC-GT-02-2017-2/3,ZGqbBR-CPN-MPC-GT-02-2017-2,ZGqbBR-CPN-MPC-GT-02-2017-2,2000.0,document
ocds-lcuori-2LmqDL-CPuNO-011-AMDC-266-2017-2,ocds-lcuori-2LmqDL-CPuNO-011-AMDC-266-2017-2/3,2LmqDL-CPuNO-011-AMDC-266-2017-2,2LmqDL-CPuNO-011-AMDC-266-2017-2,250.0,document
ocds-lcuori-2LmqDL-LPrNO-234-AMDC-273-2017-2,ocds-lcuori-2LmqDL-LPrNO-234-AMDC-273-2017-2/3,2LmqDL-LPrNO-234-AMDC-273-2017-2,2LmqDL-LPrNO-234-AMDC-273-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-90-AMDC-107-2017-2,ocds-lcuori-2LmqDL-LPrNO-90-AMDC-107-2017-2/3,2LmqDL-LPrNO-90-AMDC-107-2017-2,2LmqDL-LPrNO-90-AMDC-107-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-91-AMDC-108-2017-2,ocds-lcuori-2LmqDL-LPrNO-91-AMDC-108-2017-2/3,2LmqDL-LPrNO-91-AMDC-108-2017-2,2LmqDL-LPrNO-91-AMDC-108-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-92-AMDC-109-2017-2,ocds-lcuori-2LmqDL-LPrNO-92-AMDC-109-2017-2/3,2LmqDL-LPrNO-92-AMDC-109-2017-2,2LmqDL-LPrNO-92-AMDC-109-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-232-AMDC-271-2017-2,ocds-lcuori-2LmqDL-LPrNO-232-AMDC-271-2017-2/3,2LmqDL-LPrNO-232-AMDC-271-2017-2,2LmqDL-LPrNO-232-AMDC-271-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-93-AMDC-110-2017-2,ocds-lcuori-2LmqDL-LPrNO-93-AMDC-110-2017-2/3,2LmqDL-LPrNO-93-AMDC-110-2017-2,2LmqDL-LPrNO-93-AMDC-110-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-231-AMDC-270-2017-2,ocds-lcuori-2LmqDL-LPrNO-231-AMDC-270-2017-2/3,2LmqDL-LPrNO-231-AMDC-270-2017-2,2LmqDL-LPrNO-231-AMDC-270-2017-2,200.0,document
ocds-lcuori-2Lmz0G-LPN-003-2017-2,ocds-lcuori-2Lmz0G-LPN-003-2017-2/3,2Lmz0G-LPN-003-2017-2,2Lmz0G-LPN-003-2017-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-202-AMDC-236-2017-2,ocds-lcuori-2LmqDL-LPrNO-202-AMDC-236-2017-2/3,2LmqDL-LPrNO-202-AMDC-236-2017-2,2LmqDL-LPrNO-202-AMDC-236-2017-2,200.0,document
ocds-lcuori-2Lmz0G-LPN-001-2017-2,ocds-lcuori-2Lmz0G-LPN-001-2017-2/3,2Lmz0G-LPN-001-2017-2,2Lmz0G-LPN-001-2017-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-349-AMDC-403-2017-2,ocds-lcuori-2LmqDL-LPrNO-349-AMDC-403-2017-2/3,2LmqDL-LPrNO-349-AMDC-403-2017-2,2LmqDL-LPrNO-349-AMDC-403-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-351-AMDC-405-2017-2,ocds-lcuori-2LmqDL-LPrNO-351-AMDC-405-2017-2/3,2LmqDL-LPrNO-351-AMDC-405-2017-2,2LmqDL-LPrNO-351-AMDC-405-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-348-AMDC-402-2017-2,ocds-lcuori-2LmqDL-LPrNO-348-AMDC-402-2017-2/3,2LmqDL-LPrNO-348-AMDC-402-2017-2,2LmqDL-LPrNO-348-AMDC-402-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-353-AMDC-407-2017-2,ocds-lcuori-2LmqDL-LPrNO-353-AMDC-407-2017-2/3,2LmqDL-LPrNO-353-AMDC-407-2017-2,2LmqDL-LPrNO-353-AMDC-407-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-352-AMDC-406-2017-2,ocds-lcuori-2LmqDL-LPrNO-352-AMDC-406-2017-2/3,2LmqDL-LPrNO-352-AMDC-406-2017-2,2LmqDL-LPrNO-352-AMDC-406-2017-2,200.0,document
ocds-lcuori-mrY1dr-LPN No. SEDS-003-2017-2,ocds-lcuori-mrY1dr-LPN No. SEDS-003-2017-2/3,mrY1dr-LPN No. SEDS-003-2017-2,mrY1dr-LPN No. SEDS-003-2017-2,300.0,document
ocds-lcuori-2Lm85r-LPN-01-2017 CONTRATACIÓN DE SERVICIOS DE SEGURIDAD-2,ocds-lcuori-2Lm85r-LPN-01-2017 CONTRATACIÓN DE SERVICIOS DE SEGURIDAD-2/3,2Lm85r-LPN-01-2017 CONTRATACIÓN DE SERVICIOS DE SEGURIDAD-2,2Lm85r-LPN-01-2017 CONTRATACIÓN DE SERVICIOS DE SEGURIDAD-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-235-AMDC-274-2017-2,ocds-lcuori-2LmqDL-LPrNO-235-AMDC-274-2017-2/3,2LmqDL-LPrNO-235-AMDC-274-2017-2,2LmqDL-LPrNO-235-AMDC-274-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-236-AMDC-275-2017-2,ocds-lcuori-2LmqDL-LPrNO-236-AMDC-275-2017-2/3,2LmqDL-LPrNO-236-AMDC-275-2017-2,2LmqDL-LPrNO-236-AMDC-275-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-237-AMDC-276-2017-2,ocds-lcuori-2LmqDL-LPrNO-237-AMDC-276-2017-2/3,2LmqDL-LPrNO-237-AMDC-276-2017-2,2LmqDL-LPrNO-237-AMDC-276-2017-2,200.0,document
ocds-lcuori-7rBxpG-LPrivada No.01-2017-2,ocds-lcuori-7rBxpG-LPrivada No.01-2017-2/3,7rBxpG-LPrivada No.01-2017-2,7rBxpG-LPrivada No.01-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-238-AMDC-277-2017-2,ocds-lcuori-2LmqDL-LPrNO-238-AMDC-277-2017-2/3,2LmqDL-LPrNO-238-AMDC-277-2017-2,2LmqDL-LPrNO-238-AMDC-277-2017-2,200.0,document
ocds-lcuori-JLKYJR-LPN 004 2017 SEDIS SSIS PRAF -2,ocds-lcuori-JLKYJR-LPN 004 2017 SEDIS SSIS PRAF -2/3,JLKYJR-LPN 004 2017 SEDIS SSIS PRAF -2,JLKYJR-LPN 004 2017 SEDIS SSIS PRAF -2,550000.0,document
ocds-lcuori-vGZWNR-LPN-007-2017-2,ocds-lcuori-vGZWNR-LPN-007-2017-2/3,vGZWNR-LPN-007-2017-2,vGZWNR-LPN-007-2017-2,300.0,document
ocds-lcuori-7rBxpG-LPública No.12-2017-2,ocds-lcuori-7rBxpG-LPública No.12-2017-2/3,7rBxpG-LPública No.12-2017-2,7rBxpG-LPública No.12-2017-2,200.0,document
ocds-lcuori-kG1ger-lpn-14-2017-2,ocds-lcuori-kG1ger-lpn-14-2017-2/3,kG1ger-lpn-14-2017-2,kG1ger-lpn-14-2017-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-151-AMDC-185-2017-2,ocds-lcuori-2LmqDL-LPrNO-151-AMDC-185-2017-2/3,2LmqDL-LPrNO-151-AMDC-185-2017-2,2LmqDL-LPrNO-151-AMDC-185-2017-2,200.0,document
