ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/url,awards/0/documents/0/documentType,awards/0/documents/0/format,awards/0/documents/0/description,awards/0/documents/0/title,awards/0/documents/0/datePublished
ocds-lcuori-1RaMPR-PPCR-CI-02-2017-2,ocds-lcuori-1RaMPR-PPCR-CI-02-2017-2/4,1RaMPR-PPCR-CI-02-2017-2,109116,http://h1.honducompras.gob.hn/Docs/Lic703PPCR-CI-02-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-05T15:01:05.950000-06:00
ocds-lcuori-1RaMPR-PPCR-CI-02-2017-2,ocds-lcuori-1RaMPR-PPCR-CI-02-2017-2/4,1RaMPR-PPCR-CI-02-2017-2,110379,http://h1.honducompras.gob.hn/Docs/Lic703PPCR-CI-02-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-10T17:19:58.960000-06:00
ocds-lcuori-MLQnAG-LPri-SESAL-HGS-002-2017-2,ocds-lcuori-MLQnAG-LPri-SESAL-HGS-002-2017-2/3,MLQnAG-LPri-SESAL-HGS-002-2017-2,102752,http://h1.honducompras.gob.hn/Docs/Lic93LPri-SESAL-HGS-002-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-26T09:05:51.680000-06:00
ocds-lcuori-kG1PpL-LPN-002-INPREUNAH-2017-2,ocds-lcuori-kG1PpL-LPN-002-INPREUNAH-2017-2/3,kG1PpL-LPN-002-INPREUNAH-2017-2,112468,http://h1.honducompras.gob.hn/Docs/Lic326LPN-002-INPREUNAH-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-09T12:41:11.830000-06:00
ocds-lcuori-1RaMPR-PPCR-CI-03-2017-2,ocds-lcuori-1RaMPR-PPCR-CI-03-2017-2/4,1RaMPR-PPCR-CI-03-2017-2,109117,http://h1.honducompras.gob.hn/Docs/Lic703PPCR-CI-03-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-05T15:01:51.907000-06:00
ocds-lcuori-1RaMPR-PPCR-CI-03-2017-2,ocds-lcuori-1RaMPR-PPCR-CI-03-2017-2/4,1RaMPR-PPCR-CI-03-2017-2,110383,http://h1.honducompras.gob.hn/Docs/Lic703PPCR-CI-03-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-10T17:33:29.627000-06:00
ocds-lcuori-MLQnAG-LPri-SESAL-HGS-021-2017-2,ocds-lcuori-MLQnAG-LPri-SESAL-HGS-021-2017-2/3,MLQnAG-LPri-SESAL-HGS-021-2017-2,102869,http://h1.honducompras.gob.hn/Docs/Lic93LPri-SESAL-HGS-021-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-27T10:46:55.033000-06:00
ocds-lcuori-1RaMPR-PPCR-CI-04-2017-2,ocds-lcuori-1RaMPR-PPCR-CI-04-2017-2/4,1RaMPR-PPCR-CI-04-2017-2,109118,http://h1.honducompras.gob.hn/Docs/Lic703PPCR-CI-04-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-05T15:02:37.173000-06:00
ocds-lcuori-1RaMPR-PPCR-CI-04-2017-2,ocds-lcuori-1RaMPR-PPCR-CI-04-2017-2/4,1RaMPR-PPCR-CI-04-2017-2,110381,http://h1.honducompras.gob.hn/Docs/Lic703PPCR-CI-04-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-10T17:28:29.887000-06:00
ocds-lcuori-lRoxQr-SREP-1-LPI-O--2,ocds-lcuori-lRoxQr-SREP-1-LPI-O--2/3,lRoxQr-SREP-1-LPI-O--2,124994,http://h1.honducompras.gob.hn/Docs/Lic601SREP-1-LPI-O-826-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-07T15:01:35.363000-06:00
ocds-lcuori-7GX4eG-LP-002-2017-2,ocds-lcuori-7GX4eG-LP-002-2017-2/3,7GX4eG-LP-002-2017-2,109737,http://h1.honducompras.gob.hn/Docs/Lic159LP-002-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-20T14:03:00.043000-06:00
ocds-lcuori-1RaMPR-PPCR-CI-05-2017-2,ocds-lcuori-1RaMPR-PPCR-CI-05-2017-2/4,1RaMPR-PPCR-CI-05-2017-2,109119,http://h1.honducompras.gob.hn/Docs/Lic703PPCR-CI-05-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-05T15:03:26.100000-06:00
ocds-lcuori-1RaMPR-PPCR-CI-05-2017-2,ocds-lcuori-1RaMPR-PPCR-CI-05-2017-2/4,1RaMPR-PPCR-CI-05-2017-2,110385,http://h1.honducompras.gob.hn/Docs/Lic703PPCR-CI-05-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-10T17:36:06.140000-06:00
ocds-lcuori-2LmqDL-LPrNO-253-AMDC-300-2017-2,ocds-lcuori-2LmqDL-LPrNO-253-AMDC-300-2017-2/3,2LmqDL-LPrNO-253-AMDC-300-2017-2,106991,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-253-AMDC-300-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-10-23T12:06:43.810000-06:00
ocds-lcuori-0rw5YG-14-2017-2,ocds-lcuori-0rw5YG-14-2017-2/3,0rw5YG-14-2017-2,99061,http://h1.honducompras.gob.hn/Docs/Lic7814-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-17T12:31:20.373000-06:00
ocds-lcuori-2LmqDL-LPrNO-117-AMDC-146-2017-2,ocds-lcuori-2LmqDL-LPrNO-117-AMDC-146-2017-2/3,2LmqDL-LPrNO-117-AMDC-146-2017-2,100315,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-117-AMDC-146-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-12T10:55:10.703000-06:00
ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-01-2017 2° PROCESO-2,ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-01-2017 2° PROCESO-2/3,wrV3LP-LPN-IDECOAS-FHIS-01-2017 2° PROCESO-2,107243,http://h1.honducompras.gob.hn/Docs/Lic11LPN-IDECOAS-FHIS-01-2017%202%C2%B0%20PROCESO806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-10-26T10:04:38.297000-06:00
ocds-lcuori-WRzbRe-LPR NO.190-DGC-UATSV-2017 -2,ocds-lcuori-WRzbRe-LPR NO.190-DGC-UATSV-2017 -2/3,WRzbRe-LPR NO.190-DGC-UATSV-2017 -2,111475,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20NO.190-DGC-UATSV-2017%20803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-02-13T15:34:22.740000-06:00
ocds-lcuori-2LmqDL-LPrNO-255-AMDC-302-2017-2,ocds-lcuori-2LmqDL-LPrNO-255-AMDC-302-2017-2/3,2LmqDL-LPrNO-255-AMDC-302-2017-2,107196,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-255-AMDC-302-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-10-25T15:13:56.723000-06:00
ocds-lcuori-WRzbRe-LPR NO.191-DGC-UATSV-2017 -2,ocds-lcuori-WRzbRe-LPR NO.191-DGC-UATSV-2017 -2/3,WRzbRe-LPR NO.191-DGC-UATSV-2017 -2,111474,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20NO.191-DGC-UATSV-2017%20803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-02-13T15:31:28.237000-06:00
ocds-lcuori-2LmqDL-LPrNO-118-AMDC-149-2017-2,ocds-lcuori-2LmqDL-LPrNO-118-AMDC-149-2017-2/3,2LmqDL-LPrNO-118-AMDC-149-2017-2,104747,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-118-AMDC-149-2017806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-05T14:56:04.413000-06:00
ocds-lcuori-8L47Pr-L-P 31-2017-2,ocds-lcuori-8L47Pr-L-P 31-2017-2/4,8L47Pr-L-P 31-2017-2,137205,http://h1.honducompras.gob.hn/Docs/Lic94L-P%2031-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-07-28T16:42:14.813000-06:00
ocds-lcuori-8L47Pr-L-P 033-2017-2,ocds-lcuori-8L47Pr-L-P 033-2017-2/3,8L47Pr-L-P 033-2017-2,107177,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20033-2017802-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-10-25T10:04:37.660000-06:00
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-10-2017-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-10-2017-2/3,wrV3LP-CP-IDECOAS-FHIS-10-2017-2,103590,http://h1.honducompras.gob.hn/Docs/Lic11CP-IDECOAS-FHIS-10-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-08-09T15:18:25.060000-06:00
ocds-lcuori-2LAakL-34-2017-2,ocds-lcuori-2LAakL-34-2017-2/3,2LAakL-34-2017-2,112135,http://h1.honducompras.gob.hn/Docs/Lic8134-2017803-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-05T14:25:41.283000-06:00
ocds-lcuori-4LOxWG-223-2017-2,ocds-lcuori-4LOxWG-223-2017-2/3,4LOxWG-223-2017-2,108673,http://h1.honducompras.gob.hn/Docs/Lic83223-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-11-23T09:37:43.053000-06:00
ocds-lcuori-2LmqDL-LPrNO-120-AMDC-151-2017-2,ocds-lcuori-2LmqDL-LPrNO-120-AMDC-151-2017-2/3,2LmqDL-LPrNO-120-AMDC-151-2017-2,102385,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-120-AMDC-151-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-18T15:40:57.860000-06:00
ocds-lcuori-4LOxWG-224-2017-2,ocds-lcuori-4LOxWG-224-2017-2/3,4LOxWG-224-2017-2,108675,http://h1.honducompras.gob.hn/Docs/Lic83224-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-11-23T09:42:31.433000-06:00
ocds-lcuori-2LAakL-35-2017-2,ocds-lcuori-2LAakL-35-2017-2/3,2LAakL-35-2017-2,112138,http://h1.honducompras.gob.hn/Docs/Lic8135-2017803-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-05T14:28:29.940000-06:00
ocds-lcuori-0rwm9G-BANADESA LPN 08-2017-2,ocds-lcuori-0rwm9G-BANADESA LPN 08-2017-2/3,0rwm9G-BANADESA LPN 08-2017-2,118831,http://h1.honducompras.gob.hn/Docs/Lic178BANADESA%20LPN%2008-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-17T15:48:11.213000-06:00
ocds-lcuori-2LAakL-36-2017-2,ocds-lcuori-2LAakL-36-2017-2/3,2LAakL-36-2017-2,112142,http://h1.honducompras.gob.hn/Docs/Lic8136-2017803-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-05T14:33:47.580000-06:00
ocds-lcuori-0rwm9G-BANADESA LPN 09-2017-2,ocds-lcuori-0rwm9G-BANADESA LPN 09-2017-2/3,0rwm9G-BANADESA LPN 09-2017-2,114646,http://h1.honducompras.gob.hn/Docs/Lic178BANADESA%20LPN%2009-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-04-24T16:06:42.907000-06:00
ocds-lcuori-orveZR-LP-07-2017-2,ocds-lcuori-orveZR-LP-07-2017-2/3,orveZR-LP-07-2017-2,100805,http://h1.honducompras.gob.hn/Docs/Lic607LP-07-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-20T13:06:47.317000-06:00
ocds-lcuori-2LmqDL-LPrNO-172-AMDC-206-2017-2,ocds-lcuori-2LmqDL-LPrNO-172-AMDC-206-2017-2/3,2LmqDL-LPrNO-172-AMDC-206-2017-2,102786,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-172-AMDC-206-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-26T10:34:43.103000-06:00
ocds-lcuori-2LmqDL-LPrNO-171-AMDC-205-2017-2,ocds-lcuori-2LmqDL-LPrNO-171-AMDC-205-2017-2/3,2LmqDL-LPrNO-171-AMDC-205-2017-2,104943,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-171-AMDC-205-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-07T15:37:00.030000-06:00
ocds-lcuori-2LmqDL-LPrNO-173-AMDC-207-2017-2,ocds-lcuori-2LmqDL-LPrNO-173-AMDC-207-2017-2/3,2LmqDL-LPrNO-173-AMDC-207-2017-2,102212,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-173-AMDC-207-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-17T08:46:20.047000-06:00
ocds-lcuori-mGEMGM-SEFIN LPN-004-2017-2,ocds-lcuori-mGEMGM-SEFIN LPN-004-2017-2/3,mGEMGM-SEFIN LPN-004-2017-2,112019,http://h1.honducompras.gob.hn/Docs/Lic42SEFIN%20LPN-004-2017806-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-01T17:42:16.990000-06:00
ocds-lcuori-mGEMGM-SEFIN LPN-005-2017-2,ocds-lcuori-mGEMGM-SEFIN LPN-005-2017-2/3,mGEMGM-SEFIN LPN-005-2017-2,111210,http://h1.honducompras.gob.hn/Docs/Lic42SEFIN%20LPN-005-2017803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-02-05T14:18:08.737000-06:00
ocds-lcuori-mGEMGM-SEFIN LPN-005-2017-2,ocds-lcuori-mGEMGM-SEFIN LPN-005-2017-2/3,mGEMGM-SEFIN LPN-005-2017-2,111211,http://h1.honducompras.gob.hn/Docs/Lic42SEFIN%20LPN-005-2017803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-02-05T14:18:36.467000-06:00
ocds-lcuori-yRl6pL-CI 019 SSIS 3371 2017-2,ocds-lcuori-yRl6pL-CI 019 SSIS 3371 2017-2/4,yRl6pL-CI 019 SSIS 3371 2017-2,106008,http://h1.honducompras.gob.hn/Docs/Lic232CI%20019%20SSIS%203371%202017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-27T11:01:03.797000-06:00
ocds-lcuori-MLQW8R-07-2017-2,ocds-lcuori-MLQW8R-07-2017-2/3,MLQW8R-07-2017-2,105673,http://h1.honducompras.gob.hn/Docs/Lic60507-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-20T13:58:09.167000-06:00
ocds-lcuori-mGEMGM-SEFIN LPN-006-2017-2,ocds-lcuori-mGEMGM-SEFIN LPN-006-2017-2/3,mGEMGM-SEFIN LPN-006-2017-2,120168,http://h1.honducompras.gob.hn/Docs/Lic42SEFIN%20LPN-006-2017806-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-13T14:15:22.863000-06:00
ocds-lcuori-mGEMGM-SEFIN LPN-006-2017-2,ocds-lcuori-mGEMGM-SEFIN LPN-006-2017-2/3,mGEMGM-SEFIN LPN-006-2017-2,120169,http://h1.honducompras.gob.hn/Docs/Lic42SEFIN%20LPN-006-2017806-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-13T14:15:25.080000-06:00
ocds-lcuori-grxzMG-CI-SAR-BID-019-2017-2,ocds-lcuori-grxzMG-CI-SAR-BID-019-2017-2/4,grxzMG-CI-SAR-BID-019-2017-2,117144,http://h1.honducompras.gob.hn/Docs/Lic1009CI-SAR-BID-019-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-14T15:36:35.317000-06:00
ocds-lcuori-7GXmzR-CD-002-2017 CCIVS -2,ocds-lcuori-7GXmzR-CD-002-2017 CCIVS -2/3,7GXmzR-CD-002-2017 CCIVS -2,108540,http://h1.honducompras.gob.hn/Docs/Lic759CD-002-2017%20CCIVS%20807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-11-21T16:35:49.717000-06:00
ocds-lcuori-7GXmzR-LPN-001-2017 CCIVS -2,ocds-lcuori-7GXmzR-LPN-001-2017 CCIVS -2/3,7GXmzR-LPN-001-2017 CCIVS -2,99550,http://h1.honducompras.gob.hn/Docs/Lic759LPN-001-2017%20CCIVS%20805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-25T17:18:47.237000-06:00
ocds-lcuori-7GXmzR-LPN-002-2017 CCIVS-2,ocds-lcuori-7GXmzR-LPN-002-2017 CCIVS-2/3,7GXmzR-LPN-002-2017 CCIVS-2,99551,http://h1.honducompras.gob.hn/Docs/Lic759LPN-002-2017%20CCIVS806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-25T17:22:29.387000-06:00
ocds-lcuori-7GXmzR-LPN-003-2017 CCIVS-2,ocds-lcuori-7GXmzR-LPN-003-2017 CCIVS-2/3,7GXmzR-LPN-003-2017 CCIVS-2,99552,http://h1.honducompras.gob.hn/Docs/Lic759LPN-003-2017%20CCIVS806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-25T17:26:16.133000-06:00
ocds-lcuori-7GXmzR-LPN-004-2017 CCIVS -2,ocds-lcuori-7GXmzR-LPN-004-2017 CCIVS -2/3,7GXmzR-LPN-004-2017 CCIVS -2,99553,http://h1.honducompras.gob.hn/Docs/Lic759LPN-004-2017%20CCIVS%20807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-25T17:28:05.283000-06:00
ocds-lcuori-Er6jdr-Shopping No. PGRD-01-CP-B-2017-2,ocds-lcuori-Er6jdr-Shopping No. PGRD-01-CP-B-2017-2/3,Er6jdr-Shopping No. PGRD-01-CP-B-2017-2,102202,http://h1.honducompras.gob.hn/Docs/Lic719Shopping%20No.%20PGRD-01-CP-B-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-14T16:02:26.167000-06:00
ocds-lcuori-Er6jdr-Shopping No. PGRD-02-CP-B-2017-2,ocds-lcuori-Er6jdr-Shopping No. PGRD-02-CP-B-2017-2/3,Er6jdr-Shopping No. PGRD-02-CP-B-2017-2,102197,http://h1.honducompras.gob.hn/Docs/Lic719Shopping%20No.%20PGRD-02-CP-B-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-14T15:44:21.533000-06:00
ocds-lcuori-grxy3L-LP-006-RC-2017-2,ocds-lcuori-grxy3L-LP-006-RC-2017-2/3,grxy3L-LP-006-RC-2017-2,100787,http://h1.honducompras.gob.hn/Docs/Lic609LP-006-RC-2017803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-20T11:30:32.183000-06:00
ocds-lcuori-grxy3L-LP-007-RC-2017-2,ocds-lcuori-grxy3L-LP-007-RC-2017-2/3,grxy3L-LP-007-RC-2017-2,100774,http://h1.honducompras.gob.hn/Docs/Lic609LP-007-RC-2017803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-20T11:10:59.903000-06:00
ocds-lcuori-JL7OdL-LP 14-2017 FHLM-2,ocds-lcuori-JL7OdL-LP 14-2017 FHLM-2/3,JL7OdL-LP 14-2017 FHLM-2,102634,http://h1.honducompras.gob.hn/Docs/Lic1043LP%2014-2017%20FHLM802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-24T11:19:35.470000-06:00
ocds-lcuori-lRo92L-LP-21-2,ocds-lcuori-lRo92L-LP-21-2/3,lRo92L-LP-21-2,107368,http://h1.honducompras.gob.hn/Docs/Lic89LP-21803-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-10-30T08:50:25.253000-06:00
ocds-lcuori-XRb4KL-001-2017 UAP  LA VENTA -2,ocds-lcuori-XRb4KL-001-2017 UAP  LA VENTA -2/3,XRb4KL-001-2017 UAP  LA VENTA -2,109707,http://h1.honducompras.gob.hn/Docs/Lic1058001-2017%20UAP%20%20LA%20VENTA%20805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-19T16:30:57.050000-06:00
ocds-lcuori-XRb4KL-001-2017 UAP  LA VENTA -2,ocds-lcuori-XRb4KL-001-2017 UAP  LA VENTA -2/3,XRb4KL-001-2017 UAP  LA VENTA -2,109708,http://h1.honducompras.gob.hn/Docs/Lic1058001-2017%20UAP%20%20LA%20VENTA%20805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-19T16:31:46.020000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-06-2017-2,ocds-lcuori-1RaMPR-IC-UMBRAL-06-2017-2/4,1RaMPR-IC-UMBRAL-06-2017-2,115935,http://h1.honducompras.gob.hn/Docs/Lic703IC-UMBRAL-06-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-05-21T15:10:56.333000-06:00
ocds-lcuori-2LmqDL-LPuNO-09-AMDC-141-2017-2,ocds-lcuori-2LmqDL-LPuNO-09-AMDC-141-2017-2/3,2LmqDL-LPuNO-09-AMDC-141-2017-2,101092,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-09-AMDC-141-2017806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-23T15:33:12.577000-06:00
ocds-lcuori-grxzMG-CI-SAR-BID-2467-002-2017-2,ocds-lcuori-grxzMG-CI-SAR-BID-2467-002-2017-2/3,grxzMG-CI-SAR-BID-2467-002-2017-2,109238,http://h1.honducompras.gob.hn/Docs/Lic1009CI-SAR-BID-2467-002-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-08T11:02:02.010000-06:00
ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2,ocds-lcuori-7GXmzR-CD-003-2017 CCIVS -2/3,7GXmzR-CD-003-2017 CCIVS -2,108541,http://h1.honducompras.gob.hn/Docs/Lic759CD-003-2017%20CCIVS%20803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-11-21T16:36:53.053000-06:00
ocds-lcuori-kR2qdG-LP-04-HRSC-2017-2,ocds-lcuori-kR2qdG-LP-04-HRSC-2017-2/3,kR2qdG-LP-04-HRSC-2017-2,98920,http://h1.honducompras.gob.hn/Docs/Lic102LP-04-HRSC-2017802-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-16T13:50:06.177000-06:00
ocds-lcuori-jRDA5r-Solicitud No 769-2,ocds-lcuori-jRDA5r-Solicitud No 769-2/4,jRDA5r-Solicitud No 769-2,109362,http://h1.honducompras.gob.hn/Docs/Lic692Solicitud%20No%20769803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-11T13:57:13.970000-06:00
ocds-lcuori-WRz5vG-L. P. N° 03-2017 Seguro de Vehículos-2,ocds-lcuori-WRz5vG-L. P. N° 03-2017 Seguro de Vehículos-2/3,WRz5vG-L. P. N° 03-2017 Seguro de Vehículos-2,111303,http://h1.honducompras.gob.hn/Docs/Lic654L.%20P.%20N%C2%B0%2003-2017%20Seguro%20de%20Veh%C3%ADculos805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-02-07T14:09:57.553000-06:00
