ocid,id,awards/0/id,awards/0/description,awards/0/value/amount,awards/0/value/currency
ocds-lcuori-11724,ocds-lcuori-11724/3-contract,11724,PARA ATENCION A EMPLEADOS DE LA SEDIS,26000.0,HNL
ocds-lcuori-11729,ocds-lcuori-11729/3-contract,11729,PARA USO DEL INM,747.5,HNL
ocds-lcuori-11728,ocds-lcuori-11728/3-contract,11728,PARA USO DEL INM,4632.108,HNL
ocds-lcuori-11730,ocds-lcuori-11730/3-contract,11730,PARA USO DEL INM,55351.205,HNL
ocds-lcuori-11731,ocds-lcuori-11731/3-contract,11731,PARA USO DEL INM,813.119,HNL
ocds-lcuori-11733,ocds-lcuori-11733/3-contract,11733,PARA USO DEL INM,474922.4,HNL
ocds-lcuori-11734,ocds-lcuori-11734/3-contract,11734,PARA USO DEL INM,244216.25,HNL
ocds-lcuori-11735,ocds-lcuori-11735/3-contract,11735,INSUMOS PARA ATENCIONES A VISITAS QUE ASISTEN A LA GERENCIA ADMINISTRATIVA FINANCIERA ASI MO PARA PERSONAL QUE ASISTE A REUNIONES DE TRABAJO,30960.626,HNL
ocds-lcuori-9499,ocds-lcuori-9499/3-contract,9499,Carpeta archivadora tipo leitz de carton color negro tama?o oficio y tape transparente de un cuarto por hasta setenta y cinco yardas de largo,5264.7,HNL
ocds-lcuori-9500,ocds-lcuori-9500/3-contract,9500,Perforadora,1092.5,HNL
ocds-lcuori-9532,ocds-lcuori-9532/3-contract,9532,1 TONER HP Q2613A NEGRO 13A ZONA 1,1707.037,HNL
ocds-lcuori-9534,ocds-lcuori-9534/3-contract,9534,UTILES DE ESCRITORIO OFICINA Y ENSE?ANZA,4795.5,HNL
ocds-lcuori-9536,ocds-lcuori-9536/3-contract,9536,UTILES DE ESCRITORIO OFICINA Y ENSE?ANZA,4456.25,HNL
ocds-lcuori-9542,ocds-lcuori-9542/3-contract,9542,COMPRA DE SCANNER,55182.75,HNL
ocds-lcuori-9555,ocds-lcuori-9555/3-contract,9555,solicitado por la fiscalia de impugnaciones,1583.481,HNL
ocds-lcuori-9569,ocds-lcuori-9569/3-contract,9569,COMPRA DE TONER,2041.25,HNL
ocds-lcuori-9583,ocds-lcuori-9583/3-contract,9583,compra de toner,7757.992,HNL
ocds-lcuori-9615,ocds-lcuori-9615/3-contract,9615,ADMISION 2015,856.451,HNL
ocds-lcuori-9641,ocds-lcuori-9641/3-contract,9641,COMPRA DE TINTA CANON CL 211 PARA ABASTECIMIENTO DE LA INSTITUCION,1508.9955,HNL
ocds-lcuori-9652,ocds-lcuori-9652/3-contract,9652,Compra de 1 torre de CDS de 50 unidades,631.856,HNL
ocds-lcuori-9660,ocds-lcuori-9660/3-contract,9660,Compra de una torre de CDR de 50 unidades,631.856,HNL
ocds-lcuori-9671,ocds-lcuori-9671/3-contract,9671,utiles de Oficina ,1155.75,HNL
ocds-lcuori-9686,ocds-lcuori-9686/3-contract,9686,200 RESMAS DE PAPEL BOND TAMA?O CARTA BASE 20,14363.5,HNL
ocds-lcuori-9710,ocds-lcuori-9710/3-contract,9710,SUMINISTRO DE UN TONER LEXMARK T650A11L PARA USO DE LA UNIDAD DE GENERO,4264.361,HNL
ocds-lcuori-9721,ocds-lcuori-9721/3-contract,9721,PARA USO EN EL DESPACHO DE LA SUB TESORERA GENERAL DE LA REPUBLICA,1552.5,HNL
ocds-lcuori-9731,ocds-lcuori-9731/3-contract,9731,COMPRA DE CAJAS PARA ARCHIVO TAMA?O OFICIO,5893.75,HNL
ocds-lcuori-9744,ocds-lcuori-9744/3-contract,9744,Compra de tintas y tones para uso de las diferentes unidades de la Secretaria de Educacion,7969.5,HNL
ocds-lcuori-9750,ocds-lcuori-9750/3-contract,9750,COMPRA DE MONITOR,2557.301,HNL
ocds-lcuori-9783,ocds-lcuori-9783/3-contract,9783,COMPRA PARA USO DE LAS OFICINAS DE SERVICIO CIVIL,5744.25,HNL
ocds-lcuori-9786,ocds-lcuori-9786/3-contract,9786,COMPRA PARA USO DE LAS OFICINAS DE SERVICIO CIVIL,7097.5470000000005,HNL
ocds-lcuori-9801,ocds-lcuori-9801/3-contract,9801,12 UNIDADES DE DVD R CAJA DE UNA PIEZA,248.4,HNL
ocds-lcuori-9804,ocds-lcuori-9804/3-contract,9804,COMPRA DE TINTA CEAN,1240.045,HNL
ocds-lcuori-9815,ocds-lcuori-9815/3-contract,9815,solicitado por la administracion regional de copan,12345.802,HNL
ocds-lcuori-9824,ocds-lcuori-9824/3-contract,9824,TONER 78 A HP,4450.5,HNL
ocds-lcuori-9827,ocds-lcuori-9827/3-contract,9827,UTILES DE OFICINA,2197.76,HNL
ocds-lcuori-9846,ocds-lcuori-9846/3-contract,9846,Vida Mejor,105.60000000000001,HNL
ocds-lcuori-9849,ocds-lcuori-9849/3-contract,9849,PARA USO DE OFICINAS ADMINISTRATIVAS,3230.4,HNL
ocds-lcuori-9858,ocds-lcuori-9858/3-contract,9858,39341,1077.2625,HNL
ocds-lcuori-9861,ocds-lcuori-9861/3-contract,9861,xxxx,60.892500000000005,HNL
ocds-lcuori-9892,ocds-lcuori-9892/3-contract,9892,AGUA PURIFICADA,1040.0,HNL
ocds-lcuori-9896,ocds-lcuori-9896/3-contract,9896,Utiles de Oficina,106.72,HNL
ocds-lcuori-9916,ocds-lcuori-9916/3-contract,9916,SUMINISTROS DE ACCESORIOS PARA USO EN LA DIRECCION GENERAL DE CREDITO PUBLICO ,7125.63,HNL
ocds-lcuori-9924,ocds-lcuori-9924/3-contract,9924,TONER HP CF 280A,6034.05,HNL
ocds-lcuori-9934,ocds-lcuori-9934/3-contract,9934,CAJAS PARA EL DEPARTAMENTO DE ARCHIVO ,9430.0,HNL
ocds-lcuori-9936,ocds-lcuori-9936/3-contract,9936,ADQUISICION DE SOBRES RADIOGRAFICOS,1152.3,HNL
ocds-lcuori-9956,ocds-lcuori-9956/3-contract,9956,PARA USO DEL INSTITUTO NACIONAL DE MIGRACION,12843.2,HNL
ocds-lcuori-9959,ocds-lcuori-9959/3-contract,9959,COMPRA DE CAJAS PARA ARCHIVO TAMA?O OFICIO,1009.47,HNL
ocds-lcuori-9975,ocds-lcuori-9975/3-contract,9975,solicitado por la fiscalia de trujillo y direccion de fiscalias,6382.5,HNL
ocds-lcuori-9980,ocds-lcuori-9980/3-contract,9980,solicitado por la administracion regional de copan,4172.0,HNL
ocds-lcuori-9987,ocds-lcuori-9987/3-contract,9987,COMPRA DE TINTAS Y THONNER,4673.784000000001,HNL
ocds-lcuori-10006,ocds-lcuori-10006/3-contract,10006,TONER PARA FOTOCOPIADORA RICOH SOLICITADO POR LA GERENCIA COMERCIAL,9056.25,HNL
ocds-lcuori-10017,ocds-lcuori-10017/3-contract,10017,desechables,,
ocds-lcuori-10054,ocds-lcuori-10054/3-contract,10054,COMPRA DE RESMAS DE PAPEL BOND TAMA?O CARTA,6966.297500000001,HNL
ocds-lcuori-10061,ocds-lcuori-10061/3-contract,10061,COMPRA DE THONEER,2617.768,HNL
ocds-lcuori-10073,ocds-lcuori-10073/3-contract,10073,COMPRA DE PAPEL BOND TAMA?O CARTA,57454.0,HNL
ocds-lcuori-10087,ocds-lcuori-10087/3-contract,10087,PARA USO DE LA OFICINA,6407.8,HNL
ocds-lcuori-10092,ocds-lcuori-10092/3-contract,10092,MESA DE AYUDA,23.28,HNL
ocds-lcuori-10104,ocds-lcuori-10104/3-contract,10104,495 2015,5171.55,HNL
ocds-lcuori-10106,ocds-lcuori-10106/3-contract,10106,Suministro de materiales de oficina para uso en el Estado Mayor General del Ejercito,,
ocds-lcuori-10117,ocds-lcuori-10117/3-contract,10117,DESTINADO PARA CENTRO DE COPIADO,4360.8,HNL
ocds-lcuori-10137,ocds-lcuori-10137/3-contract,10137,PARA USO DE LA OFICINA,728.64,HNL
ocds-lcuori-10147,ocds-lcuori-10147/3-contract,10147,adadsadsad,6503.25,HNL
ocds-lcuori-10153,ocds-lcuori-10153/3-contract,10153,COMPRA DE CUATRO TELEFONOS FIJOS PARA USO DE LA PGR,2297.7000000000003,HNL
ocds-lcuori-10155,ocds-lcuori-10155/3-contract,10155,Hechos vitales,56.212,HNL
ocds-lcuori-10164,ocds-lcuori-10164/3-contract,10164,PAPEL BOND BASE 20 TAMA?O OFICIO,87285.0,HNL
ocds-lcuori-10171,ocds-lcuori-10171/3-contract,10171,Memoria que sera utilizada en las oficinas centrales del IHAH,118.76050000000001,HNL
ocds-lcuori-10174,ocds-lcuori-10174/3-contract,10174,PAPEL CARBON TAMA?O CARTA,14030.0,HNL
ocds-lcuori-10184,ocds-lcuori-10184/3-contract,10184,ADHAJKDH,856.451,HNL
ocds-lcuori-10211,ocds-lcuori-10211/3-contract,10211,COMPRA DE BOTELLONES CON AGUA ,3666.0,HNL
ocds-lcuori-10222,ocds-lcuori-10222/3-contract,10222,SUMINISTRO PARA USO DEL PERSONAL EN LA DIRECCION GENERAL DE CREDITO PUBLICO,5025.5,HNL
ocds-lcuori-10230,ocds-lcuori-10230/3-contract,10230,PARA CONSUMO DEL INM,14582.0,HNL
ocds-lcuori-10261,ocds-lcuori-10261/3-contract,10261,CAMARA DIGITAL DEPARTAMENTO DE RECURSOS HUMANOS,4024.31,HNL
ocds-lcuori-10265,ocds-lcuori-10265/3-contract,10265,PEGAMENTO EN BARRA,6831.0,HNL
ocds-lcuori-10276,ocds-lcuori-10276/3-contract,10276,compra de un cartucho epson t073320 para ser utilizado en el departamento de control de calidad segun memorando 244,928.0500000000001,HNL
ocds-lcuori-10280,ocds-lcuori-10280/3-contract,10280,materiales,24.05,HNL
ocds-lcuori-10284,ocds-lcuori-10284/3-contract,10284,Materiales de Oficina,4.8100000000000005,HNL
ocds-lcuori-10288,ocds-lcuori-10288/3-contract,10288,para vehiculos del inm,,
ocds-lcuori-10298,ocds-lcuori-10298/3-contract,10298,PARA VEHICULOS INM,,
ocds-lcuori-10312,ocds-lcuori-10312/3-contract,10312,COMPRA DE 4 LLANTAS 700 R16 CONVENCIONAL PARA EL BUS TOYOTA COASTER PLACA 06896 EL CUAL ES PROPIEDAD DE ESTA DIRECCION,,
ocds-lcuori-10316,ocds-lcuori-10316/3-contract,10316,SOLICITADO POR LA UNIDAD DE SERVICIOS GENERALES PARA CUBRIR NECESIDADES DE TODAS LAS UNIDADESDE TODA LA INSTITUCION,520.0,HNL
ocds-lcuori-10360,ocds-lcuori-10360/3-contract,10360,COMPRA DE SOBRES MANILA PARA USO DE LA FACULTAD DE CIENCIAS JURIDICAS,576.15,HNL
ocds-lcuori-10366,ocds-lcuori-10366/3-contract,10366,COMPRA DE SOBRES DE MANILA TAMA?O RADIGRAFICO,501.0,HNL
ocds-lcuori-10370,ocds-lcuori-10370/3-contract,10370,20 botellones de agua purificada de 5 galones,598.0,HNL
ocds-lcuori-10383,ocds-lcuori-10383/3-contract,10383,PARA VEHICULOS DEL INM,,
ocds-lcuori-10386,ocds-lcuori-10386/3-contract,10386,toner,1719.25,HNL
ocds-lcuori-10391,ocds-lcuori-10391/3-contract,10391,4 juegos de llantas semitractoras,,
ocds-lcuori-10425,ocds-lcuori-10425/3-contract,10425,LLANTAS,,
ocds-lcuori-10427,ocds-lcuori-10427/3-contract,10427,LLANTAS,,
ocds-lcuori-10452,ocds-lcuori-10452/3-contract,10452,MATERIAL DE OFICINA,213.44,HNL
ocds-lcuori-10477,ocds-lcuori-10477/3-contract,10477,Compra de 4 juegos de llantas semi tractoras,,
ocds-lcuori-10482,ocds-lcuori-10482/3-contract,10482,Compra de 2 juegos de llantas semi tractoras ,,
ocds-lcuori-10494,ocds-lcuori-10494/3-contract,10494,ALMOHADILLA DE TINTA,804.4250000000001,HNL
ocds-lcuori-10497,ocds-lcuori-10497/3-contract,10497,COMPRA DE MATERIALES QUE SERAN UTILIZADOS EN LA ENCUESTA PROGRAMA BONO VIDA MEJOR,458.85,HNL
ocds-lcuori-10503,ocds-lcuori-10503/3-contract,10503,MATERIALES NECESARIOS PARA LA REVISITA DIGITAL DE DERECHO DEL A?O 2015 CUYA PRESENTACION SE REALIZARA EL PROXIMO 8 DE DICIEMBRE,,
ocds-lcuori-10516,ocds-lcuori-10516/3-contract,10516,Agua Purificada en Botellon de cinco galones con agua purificada,26.0,HNL
ocds-lcuori-10517,ocds-lcuori-10517/3-contract,10517,COMPRA DE LLANTAS,,
ocds-lcuori-10518,ocds-lcuori-10518/3-contract,10518,COMPRA DE LLANTAS,,
ocds-lcuori-10552,ocds-lcuori-10552/3-contract,10552,LLANTAS,,
ocds-lcuori-10554,ocds-lcuori-10554/3-contract,10554,COMPRA DE FILMINAS PARA VARIAS DEPENDENCIAS,757.068,HNL
ocds-lcuori-10584,ocds-lcuori-10584/3-contract,10584,Material que sera utilizado en las oficinas del IHT,1966.5,HNL
ocds-lcuori-10595,ocds-lcuori-10595/3-contract,10595,COMPRA DE TONER,17773.02,HNL
ocds-lcuori-10596,ocds-lcuori-10596/3-contract,10596,COMPRA DE TONER,2578.3,HNL
ocds-lcuori-10609,ocds-lcuori-10609/3-contract,10609,50 botellones con agua purificada ,1200.0,HNL
ocds-lcuori-10615,ocds-lcuori-10615/3-contract,10615,Compra de 30 paquetes de servilletas,422.625,HNL
ocds-lcuori-10623,ocds-lcuori-10623/3-contract,10623,DESECHABLES,623.4,HNL
ocds-lcuori-10641,ocds-lcuori-10641/3-contract,10641,TONER HP 12A,34385.0,HNL
ocds-lcuori-10648,ocds-lcuori-10648/3-contract,10648,Realiza la compra en vista que no hay en existencia a nivel nacional ya que se requiere para los vehiculos con reg 784 y reg 787,,
ocds-lcuori-10653,ocds-lcuori-10653/3-contract,10653,COMPRA DE 6 RESMAS DE PAPEL BOND 20 LEGAL,561.936,HNL
ocds-lcuori-10660,ocds-lcuori-10660/3-contract,10660,agua purificada en dos botellones de cinco galones para uso del Departamento de Cobranzas ,52.0,HNL
ocds-lcuori-10669,ocds-lcuori-10669/3-contract,10669,COMPRA DE LLANTAS,,
ocds-lcuori-10675,ocds-lcuori-10675/3-contract,10675,PARA SER UTILIZADOS EN LOS VEHICULOS DE LA SECRETARIA DE DEFENSA,,
ocds-lcuori-10681,ocds-lcuori-10681/3-contract,10681,TONER HP 35 A,12295.685,HNL
ocds-lcuori-10682,ocds-lcuori-10682/3-contract,10682,AGUA  PURIFICADA EN BOTELLONES DE CINCO GALONES ,4215.9,HNL
ocds-lcuori-10686,ocds-lcuori-10686/3-contract,10686,CARTUCHO DE TINTA HP 22XL,6785.0,HNL
ocds-lcuori-10689,ocds-lcuori-10689/3-contract,10689,xxxx,26.0,HNL
ocds-lcuori-10706,ocds-lcuori-10706/3-contract,10706,XXXX,132.0,HNL
ocds-lcuori-10708,ocds-lcuori-10708/3-contract,10708,alimentos y bebidas,1700.16,HNL
ocds-lcuori-10730,ocds-lcuori-10730/3-contract,10730,TONERS,322500.0,HNL
ocds-lcuori-10762,ocds-lcuori-10762/3-contract,10762,COMPRA DE PIZARRA DE FORMICA,2127.5,HNL
ocds-lcuori-10781,ocds-lcuori-10781/3-contract,10781,agua purificada en botellon de cinco galones,2600.0,HNL
ocds-lcuori-10804,ocds-lcuori-10804/3-contract,10804,COMPRA DE TONER,10432.455,HNL
ocds-lcuori-10826,ocds-lcuori-10826/3-contract,10826,tijeras,645.15,HNL
ocds-lcuori-10829,ocds-lcuori-10829/3-contract,10829,DSFSGSG,5652.25,HNL
ocds-lcuori-10843,ocds-lcuori-10843/3-contract,10843,PLAN DE COMPRAS 2015,2193.51,HNL
ocds-lcuori-10845,ocds-lcuori-10845/3-contract,10845,PLAN DE COMPRAS 2015,41397.24,HNL
ocds-lcuori-10862,ocds-lcuori-10862/3-contract,10862,compra de camras para uso de la dinaf,28170.170000000002,HNL
ocds-lcuori-10880,ocds-lcuori-10880/3-contract,10880,COMPRA DE UTILES DE ESCRITORIO OFICINA Y ENSE?ANZA,211.20000000000002,HNL
ocds-lcuori-10899,ocds-lcuori-10899/3-contract,10899,COMPRA DE TONER SEGUN REQUISICION No 47 DE ASESORIA LEGAL,4968.736,HNL
ocds-lcuori-10948,ocds-lcuori-10948/3-contract,10948,PROYECTO SECRETARIA DE EDUCACION,25.806,HNL
ocds-lcuori-10953,ocds-lcuori-10953/3-contract,10953,PROYECTO SECRETARIA DE EDUCACION,11.362,HNL
ocds-lcuori-10959,ocds-lcuori-10959/3-contract,10959,Compra de folder de varios tama?os para uso en los centros educativos del departamento de Santa Barbara,4692.0,HNL
ocds-lcuori-10982,ocds-lcuori-10982/3-contract,10982,GRAPAS STANDAR,4781.7,HNL
ocds-lcuori-10992,ocds-lcuori-10992/3-contract,10992,Agua 30 botellones para consumo,780.0,HNL
ocds-lcuori-10994,ocds-lcuori-10994/3-contract,10994,Agua 30 botellones para consumo,,
ocds-lcuori-11016,ocds-lcuori-11016/3-contract,11016,PRODUCTOS PARA CONSUMO DE LA DIRECCION DE INGRESO PERMANENCIA Y PROMOCION,,
ocds-lcuori-11038,ocds-lcuori-11038/3-contract,11038,agua purificada para los participantes de los talleres del CAC UNAH,,
ocds-lcuori-11042,ocds-lcuori-11042/3-contract,11042,Vasos conicos,521.16,HNL
ocds-lcuori-11052,ocds-lcuori-11052/3-contract,11052,UTILES DE OFICINA,94.53,HNL
ocds-lcuori-11058,ocds-lcuori-11058/3-contract,11058,PARA EXISTENCIA EN ALMACEN CENTRAL,4682.8,HNL
ocds-lcuori-11059,ocds-lcuori-11059/3-contract,11059,ADQUISICION DE PEGAMENTO EN GALON ,1290.53,HNL
ocds-lcuori-11061,ocds-lcuori-11061/3-contract,11061,COMPRA DE 24 BATERIAS DE 9 VOLTIOS,1502.544,HNL
ocds-lcuori-11091,ocds-lcuori-11091/3-contract,11091,Compra de tinta,6128.5,HNL
ocds-lcuori-11116,ocds-lcuori-11116/3-contract,11116,COMPRA DE 4 MEMORIAS USB PARA INFORMATICA,2061.03,HNL
ocds-lcuori-11120,ocds-lcuori-11120/3-contract,11120,COMPRA DE 1 MEMORIA MICRO SD PARA CAMARA PROFESIONAL NIKON PROPIEDAD DE LA PGR,505.35600000000005,HNL
ocds-lcuori-11137,ocds-lcuori-11137/3-contract,11137,Ninguna,386.009,HNL
ocds-lcuori-11144,ocds-lcuori-11144/3-contract,11144,este equipo sera asignado a la direccion de lucha contra el narcotrafico,46184.0,HNL
ocds-lcuori-11147,ocds-lcuori-11147/3-contract,11147,solicitado para ser asignado a la unidad de auditoria forense de la FETCCOP,138552.0,HNL
ocds-lcuori-11162,ocds-lcuori-11162/3-contract,11162,FOLDER TAMA?O CARTA,476.64,HNL
ocds-lcuori-11191,ocds-lcuori-11191/3-contract,11191,TONER PARA OFICINA DE SANTA BARBARA,2645.0,HNL
ocds-lcuori-11200,ocds-lcuori-11200/3-contract,11200,COMPRA DE MATERIAL DE OFICINA PARA LA DIRECCION,51.612,HNL
ocds-lcuori-11206,ocds-lcuori-11206/3-contract,11206,Material de oficina,51.612,HNL
ocds-lcuori-11213,ocds-lcuori-11213/3-contract,11213,Compra de suministros de oficina,252.35600000000002,HNL
ocds-lcuori-11232,ocds-lcuori-11232/3-contract,11232,PARA EXISTENCIA EN ALMACEN CENTRAL,1922.8,HNL
ocds-lcuori-11237,ocds-lcuori-11237/3-contract,11237,CD PARA USO DE LA ADMINISTRACION,631.856,HNL
ocds-lcuori-11257,ocds-lcuori-11257/3-contract,11257,COMPRA DE TONER,5468.25,HNL
ocds-lcuori-11263,ocds-lcuori-11263/3-contract,11263,SE REQUIERE PARA LA IMPRESION DE ORDENES DE TRABAJO,6894.25,HNL
ocds-lcuori-11273,ocds-lcuori-11273/3-contract,11273,SE REQUIERE PARA USO DE LA SECCION DEINTALACION Y MANTENIMIENTO DE SERVICIOS,39578.768,HNL
ocds-lcuori-11280,ocds-lcuori-11280/3-contract,11280,AGUA PURIFICADA PARA LAS DIFERENTES AREAS DEL CURLP,220.0,HNL
ocds-lcuori-11292,ocds-lcuori-11292/3-contract,11292,Compra de 12 computadoras para la unidad macro fiscal a ser canceladas con fondos externos provenientes del proyecto BID ATN 13582 HO administrado por la Unidad Administradora de Proyectos de la SEFIN,380403.072,HNL
ocds-lcuori-11302,ocds-lcuori-11302/3-contract,11302,CARTUCHO DE TINTA CANON 40 NEGRO,4577.0,HNL
ocds-lcuori-11381,ocds-lcuori-11381/3-contract,11381,30 UPS ,72450.0,HNL
ocds-lcuori-11397,ocds-lcuori-11397/3-contract,11397,Suministro de botellones de agua para uso en el Estado Mayor General del Ejercito,20800.0,HNL
ocds-lcuori-11403,ocds-lcuori-11403/3-contract,11403,1ESCANER,33570.8,HNL
ocds-lcuori-11404,ocds-lcuori-11404/3-contract,11404,adsadadada,1275.0,HNL
ocds-lcuori-11410,ocds-lcuori-11410/3-contract,11410,COMPUTADORA EJECUTIVA,32177.0,HNL
ocds-lcuori-11411,ocds-lcuori-11411/3-contract,11411,Compra de 05 telefonos,2872.125,HNL
ocds-lcuori-11427,ocds-lcuori-11427/3-contract,11427,531 2015,3027.306,HNL
ocds-lcuori-11430,ocds-lcuori-11430/3-contract,11430,compra de foliadores numericos,818.8000000000001,HNL
ocds-lcuori-11437,ocds-lcuori-11437/3-contract,11437,PRUEBA MESA DE AYUDA,2536.9,HNL
ocds-lcuori-11441,ocds-lcuori-11441/3-contract,11441,CMA 041 2015 MOUSE PARA COMPUTADORA MARCA GENIUS NET ATENCION AL CIUDADANO,111.4925,HNL
ocds-lcuori-11450,ocds-lcuori-11450/3-contract,11450,CMA 063 2015 MOUSE PARA COMPUTADORA ATENCION AL CIUDADANO,1114.925,HNL
ocds-lcuori-11459,ocds-lcuori-11459/3-contract,11459,sadad,2127.5,HNL
ocds-lcuori-11463,ocds-lcuori-11463/3-contract,11463,AGUA PURIFICADA EN BOTELLON DE 5 GALONES PARA PERSONAL OPERATIVO ADMINISTRATIVO,1300.0,HNL
ocds-lcuori-11477,ocds-lcuori-11477/3-contract,11477,ASDAD,2127.5,HNL
ocds-lcuori-11481,ocds-lcuori-11481/3-contract,11481,computadoras i3 de escritorio,207649.75,HNL
ocds-lcuori-11482,ocds-lcuori-11482/3-contract,11482,compra de impresoras,27577.0,HNL
ocds-lcuori-11501,ocds-lcuori-11501/3-contract,11501,TONER HP 85A,2617.768,HNL
ocds-lcuori-11503,ocds-lcuori-11503/3-contract,11503,TONER HP 85A NEGRO,2617.768,HNL
ocds-lcuori-11510,ocds-lcuori-11510/3-contract,11510,CMA 050 2015 MATERIAL DE OFICINA GERENCIA DE CATASTRO,51.612,HNL
ocds-lcuori-11518,ocds-lcuori-11518/3-contract,11518,2 TONERS,3033.7000000000003,HNL
ocds-lcuori-11525,ocds-lcuori-11525/3-contract,11525,20 botellones de agua purificada de cinco galones,520.0,HNL
ocds-lcuori-11560,ocds-lcuori-11560/3-contract,11560,COMPRA DE PRODUCTOS DESECHABLES,90453.25,HNL
ocds-lcuori-11572,ocds-lcuori-11572/3-contract,11572,PARA USO DEL INM,36788.5,HNL
ocds-lcuori-11581,ocds-lcuori-11581/3-contract,11581,PROYECTOR MARCA EPSON ,15666.45,HNL
ocds-lcuori-11587,ocds-lcuori-11587/3-contract,11587,COMPRA DE TRES TONER,8790.0,HNL
ocds-lcuori-11589,ocds-lcuori-11589/3-contract,11589,COMPRA DE CANASTAS GOURMET,9299.9925,HNL
ocds-lcuori-11607,ocds-lcuori-11607/3-contract,11607,Adquiiscion de toner para uso de la Sub Direccion General de Talento Humano Administrativo,8096.0,HNL
ocds-lcuori-11653,ocds-lcuori-11653/3-contract,11653,atencion a reuniones en decanato facultad de ingenieria,,
ocds-lcuori-11657,ocds-lcuori-11657/3-contract,11657,PARA CONSUMO DE VISITAS INM,6229.5,HNL
ocds-lcuori-11684,ocds-lcuori-11684/3-contract,11684,confites,5735.4525,HNL
ocds-lcuori-11709,ocds-lcuori-11709/3-contract,11709,Este material sera utilizado en las diferentes oficinas del Instituto Hondure?o de Turismo para realizar las diferentes actividades,258.329,HNL
ocds-lcuori-11732,ocds-lcuori-11732/3-contract,11732,PARA USO DEL INM,2477.1,HNL
ocds-lcuori-5818,ocds-lcuori-5818/3-contract,5818,ZAPATOS PARA PERSONAL,,
ocds-lcuori-5819,ocds-lcuori-5819/3-contract,5819,compra de catalago,818.225,HNL
ocds-lcuori-5831,ocds-lcuori-5831/3-contract,5831,prueb cm,34.5,HNL
ocds-lcuori-5832,ocds-lcuori-5832/3-contract,5832,suministro de agua para el gerencia administrativa de la ENAG,50040.0,HNL
ocds-lcuori-5835,ocds-lcuori-5835/3-contract,5835,Agua purificada para el departamento de compras,30.0,HNL
ocds-lcuori-5836,ocds-lcuori-5836/3-contract,5836,Compra de Agua para departamento legal,50040.0,HNL
ocds-lcuori-5843,ocds-lcuori-5843/3-contract,5843,SUMINISTRO DE AGUA DEL III TRIMESTRE DEL A?O 2015 DEL HOSPITAL ANIBAL CERRATO,46700.0,HNL
ocds-lcuori-5847,ocds-lcuori-5847/3-contract,5847,Compra de Agua para el III Trimestre,53705.0,HNL
ocds-lcuori-5848,ocds-lcuori-5848/3-contract,5848,Compra de agua para el tercer trimestre Estado Mayor del Ejercito,46700.0,HNL
ocds-lcuori-5870,ocds-lcuori-5870/3-contract,5870,solicitud de la Gerencia Administrativa y Financiera mediante memorando 2165 GAYF 2015 para uso Institucional varias areas del Instituto San Pedro Sula y Tegucigalpa,,
ocds-lcuori-5879,ocds-lcuori-5879/3-contract,5879,ORDEN NUMERO 00664,5791.2390000000005,HNL
ocds-lcuori-5883,ocds-lcuori-5883/3-contract,5883,ORDEN DE COMPRA NUMERO 00669,403.9375,HNL
ocds-lcuori-5886,ocds-lcuori-5886/3-contract,5886,Producto que sera utilizado en las oficinas centrales,205.16,HNL
ocds-lcuori-5898,ocds-lcuori-5898/3-contract,5898,Compra de disco duro externo para uso general en la institucion ,6037.5,HNL
ocds-lcuori-5899,ocds-lcuori-5899/3-contract,5899,100 Resma folder tama?o carta de 100 unidades,7794.0,HNL
ocds-lcuori-5903,ocds-lcuori-5903/3-contract,5903,COMPRA DE 23 REGLAS DE ALUMINIO,52.9,HNL
ocds-lcuori-5907,ocds-lcuori-5907/3-contract,5907,REGLA DE ALUMINIO GRIS DE 12 UNIDADES,52.9,HNL
ocds-lcuori-5909,ocds-lcuori-5909/3-contract,5909,100 resmas de Folder tama?o carta de 100 unidades color manila,7794.0,HNL
ocds-lcuori-5926,ocds-lcuori-5926/3-contract,5926,COMPRA SEMESTRAL,193.3725,HNL
ocds-lcuori-5927,ocds-lcuori-5927/3-contract,5927,COMPRA SEMESTRAL ,710.6195,HNL
ocds-lcuori-5936,ocds-lcuori-5936/3-contract,5936,5 paquetes de vi?etas autoadhesibles para cd paquete de 50 hojas son 500 en total,738.53,HNL
ocds-lcuori-5939,ocds-lcuori-5939/3-contract,5939,COMPRA SEMESTRAL PAPELERIA,2750.8,HNL
ocds-lcuori-5948,ocds-lcuori-5948/3-contract,5948,COMPRA SEMESTRAL PAPELERIA,402.5,HNL
ocds-lcuori-5960,ocds-lcuori-5960/3-contract,5960,PCCONV0112015,7084.0,HNL
ocds-lcuori-5984,ocds-lcuori-5984/3-contract,5984,40 RESMAS DE PAPEL LEGAL BASE 20 PARA EL USO EN LAS OFICINAS DE LA DINAF,3036.0,HNL
ocds-lcuori-5988,ocds-lcuori-5988/3-contract,5988,Compra de suministros para la unidad de audiovideo ,1159.2,HNL
ocds-lcuori-5999,ocds-lcuori-5999/3-contract,5999,compra de 100 resmas de folder cartulina tama?o carta de 100 unidades,7794.0,HNL
ocds-lcuori-6004,ocds-lcuori-6004/3-contract,6004,Proceso de Compra SCS 86 2015,414.0,HNL
ocds-lcuori-6009,ocds-lcuori-6009/3-contract,6009,COMPRA DE SUMINITROS DE OFICINA PARA LA DINAF,4140.0,HNL
