ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/unit/name,contracts/0/items/0/unit/value/amount,contracts/0/items/0/unit/value/currency,contracts/0/items/0/description,contracts/0/items/0/quantity,contracts/0/items/0/classification/id,contracts/0/items/0/classification/scheme,contracts/0/items/0/classification/description
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33075,Unidad,21.85,HNL,DORITOS NACHO ATREVIDO (150 GRAMOS) ZONA 1,10.0,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33076,Unidad,20.5,HNL,GALLETA DULCE RELLENA DE VAINILLA	PAQUETE DE 12 UNIDADES(ZONA 1) PRODUCTO EXENTO,20.0,50181905,UNSPSC,Galletas dulces o pastelitos
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33077,Paquete,20.5,HNL,GALLETA DULCE RELLENA DE FRESA PAQUETE DE 12 UNIDADES(ZONA 1) PRODUCTO EXENTO,20.0,50181905,UNSPSC,Galletas dulces o pastelitos
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33078,Unidad,21.85,HNL,RANCHITAS NACHO CON QUESO (150 GRAMOS) ZONA 1,10.0,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33079,Unidad,56.4995,HNL,LAYS CLASICO (184.2 GRAMOS)	 ZONA 1,10.0,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33080,Unidad,63.6525,HNL,LATA DE MANI	UNIDAD EN PRESENTACION DE 6.5 OZ. (ZONA 1),10.0,50192110,UNSPSC,Nueces o frutos secos
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33081,Paquete,57.45,HNL,GALLETAS OREO EN PAQUETE DE 12 UNIDADES (432 GRAMOS) 	(ZONA 1) PRODUCTO EXENTO,20.0,50181905,UNSPSC,Galletas dulces o pastelitos
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33082,Unidad,194.948,HNL,LATA DE TE FRIO SABOR LIMON DE 2.88 KG EN ADELANTE (ZONA 1),10.0,50201711,UNSPSC,T? Instantaneo
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33083,Paquete,46.25,HNL,GALLETAS DE MANTEQUILLA (RIVIANA POZUELO) (312 GRAMOS) PAQUETE DE 12 UNIDADES (ZONA 1)PRODUCTO EXENTO,25.0,50181909,UNSPSC,Galletas saladas
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33084,Unidad,21.85,HNL,DORITOS QUESO (150 GRAMOS) ZONA 1,10.0,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33085,Unidad,56.4995,HNL,LAYS SOUR CREAM AND ONION (184.2 GRAMOS) ZONA 1,10.0,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33086,Bolsa,127.4545,HNL,BOLSA DE CONFITES DE 5 LIBRAS(ZONA 1),5.0,50161814,UNSPSC,Cande de Az?car o Sustituto de Az?car
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33087,Bolsa,42.95,HNL,CAFE EL INDIO EN BOLSA (16 ONZAS) EN BOLSA DE 16 UNIDADES (ZONA 1) PRODUCTO EXENTO,50.0,50201708,UNSPSC,Bebidas de Caf?
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33088,Unidad,35.35,HNL,AZUCAR BLANCA 1 KG HASTA 1.8 KG (ZONA 1) PRODUCTO EXENTO,25.0,50161509,UNSPSC,Productos de edulcorantes o az?cares naturales
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33089,Unidad,113.6545,HNL,CREMORA MARCA FANS EN BOTE DE 1 KG GRAMOS (ZONA 1),10.0,50201714,UNSPSC,Cremas no l?cteas
ocds-lcuori-11679,ocds-lcuori-11679/3-contract,11679,33090,Caja,46.25,HNL,GALLETAS AVENY BRAND CAJA DE 5 PAQUETES (339 GRAMOS) 	(ZONA 1) PRODUCTO EXENTO,15.0,50181905,UNSPSC,Galletas dulces o pastelitos
ocds-lcuori-11685,ocds-lcuori-11685/3-contract,11685,33101,Unidad,2630.8665,HNL,"DISCO DURO EXTERNO USB 3.0/2T DE 2.5"", ALTA CALIDAD (ZONA 1)",1.0,43201803,UNSPSC,Discos duros
ocds-lcuori-11686,ocds-lcuori-11686/3-contract,11686,33102,Paquete,23.897,HNL,PLATO DESECHABLE No. 8 EN PAQUETE DE 25 UNIDADES (ZONA 1),6.0,52151504,UNSPSC,Tazas o vasos desechables dom?sticos
ocds-lcuori-11686,ocds-lcuori-11686/3-contract,11686,33103,Caja,51.85,HNL,GALLETAS CHIPS AHOY  EN CAJA DE 6 PAQUETES (342 GRAMOS) (ZONA 1) PRODUCTO EXENTO,12.0,50181905,UNSPSC,Galletas dulces o pastelitos
ocds-lcuori-11686,ocds-lcuori-11686/3-contract,11686,33104,Paquete,57.45,HNL,GALLETAS OREO EN PAQUETE DE 12 UNIDADES (432 GRAMOS) 	(ZONA 1) PRODUCTO EXENTO,6.0,50181905,UNSPSC,Galletas dulces o pastelitos
ocds-lcuori-11686,ocds-lcuori-11686/3-contract,11686,33105,Paquete,18.653,HNL,VASO PLASTICO DESECHABLE DE 12 ONZAS EN PAQUETE DE 25 UNIDADES (ZONA 1),15.0,52151504,UNSPSC,Tazas o vasos desechables dom?sticos
ocds-lcuori-11686,ocds-lcuori-11686/3-contract,11686,33106,Paquete,91.448,HNL,GALLETAS ROYAL DANSK (DANISH BUTTER COOKIES (340 GRAMOS) ZONA 1,6.0,50181909,UNSPSC,Galletas saladas
ocds-lcuori-11686,ocds-lcuori-11686/3-contract,11686,33107,Paquete,286.8,HNL,PAQUETE DE 24 UNIDADES DE REFRESCO CARBONATADO MARCA COCA COLA EN ENVASE LATA 12 ONZ (ZONA 1) PRODUCTO EXENTO,2.0,50202306,UNSPSC,Refrescos
ocds-lcuori-11686,ocds-lcuori-11686/3-contract,11686,33108,Paquete,286.8,HNL,PAQUETE DE 24 UNIDADES DE REFRESCO CARBONATADO MARCA COCA COLA LIGHT EN ENVASE LATA 12 ONZ (ZONA 1) PRODUCTO EXENTO,1.0,50202306,UNSPSC,Refrescos
ocds-lcuori-11686,ocds-lcuori-11686/3-contract,11686,33109,Unidad,35.35,HNL,AZUCAR BLANCA 1 KG HASTA 1.8 KG (ZONA 1) PRODUCTO EXENTO,12.0,50161509,UNSPSC,Productos de edulcorantes o az?cares naturales
ocds-lcuori-11686,ocds-lcuori-11686/3-contract,11686,33110,Caja,46.25,HNL,GALLETAS AVENY BRAND CAJA DE 5 PAQUETES (339 GRAMOS) 	(ZONA 1) PRODUCTO EXENTO,12.0,50181905,UNSPSC,Galletas dulces o pastelitos
ocds-lcuori-11683,ocds-lcuori-11683/3-contract,11683,33099,Unidad,26.0,HNL,AGUA PURIFICADA EN BOTELLON DE 5 GALONES(ZONA 1)PRODUCTO EXENTO,961.0,50202301,UNSPSC,Agua purificada
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33111,Unidad,11.2125,HNL,"MARCADOR PERMANENTE ULTRA FINO (0.3MM - 0.9MM) COLOR NEGRO, CALIDAD INTERMEDIA (ZONA 1)",48.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33112,Paquete,12.48,HNL,LAPIZ PARA DIBUJO HB CON GOMA DE BORRAR INCORPORADA PAQUETE DE 12 UNIDADES ALTA CALIDAD (ZONA 7) PRODUCTO EXENTO,15.0,44121706,UNSPSC,L?pices grafito normal
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33113,Caja,113.16,HNL,"CORRECTOR EN LIQUIDO COLOR BLANCO TIPO LAPIZ 8ML MINIMO HASTA 10ML O 10G MAXIMO CAJA DE 12 UNIDADES, ALTA CALIDAD, (ZONA 1)",5.0,44121805,UNSPSC,L?piz corrector
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33114,Unidad,8.0385,HNL,"CINTA DUCK TAPE CAFE DE 2"" X HASTA 40 YARDAS DE LARGO PARA SELLAR, ALTA CALIDAD, (ZONA 1)",60.0,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33115,Unidad,43.7,HNL,"DISPENSADOR DE CINTA ADHESIVA MEDIANO,ALTA CALIDAD, (ZONA 1)

",5.0,44121635,UNSPSC,Portarrollos de cinta adhesiva
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33116,Unidad,42.435,HNL,"ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS, ALTA CALIDAD, (ZONA 1)",10.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33117,Unidad,0.96,HNL,"LAPIZ PARA DIBUJO HB CON GOMA DE BORRAR INCORPORADA, ALTA CALIDAD (ZONA 1) PRODUCTO EXENTO",15.0,44121706,UNSPSC,L?pices grafito normal
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33118,Unidad,12.9,HNL,"LIBRETA BLOCK RAYADO MINIMO 50 HOJAS TAMA?O CARTA COLOR AMARILLO, ALTA CALIDAD (ZONA 1) PRODUCTO EXENTO",30.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33119,Unidad,42.0,HNL,"CUADERNO UNICO PEQUE?O PLASTIFICADO DE 400 PAGINAS, CALIDAD INTERMEDIA (ZONA 1) PRODUCTO EXENTO",5.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33120,Unidad,73.25,HNL,"CUADERNO UNICO GRANDE PLASTIFICADO DE 400 PAGINAS, CALIDAD INTERMEDIA (ZONA 1) PRODUCTO EXENTO",20.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33121,Unidad,33.925,HNL,"CARPETA ARCHIVADORA DE CARTON COLOR NEGRO TAMA?O CARTA TIPO LEITZ, CALIDAD INTERMEDIA (ZONA 1)",150.0,44122027,UNSPSC,Clasificadores de documentos
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33122,Unidad,1.6,HNL,"BORRADOR PARA LAPIZ GRAFITO QUE NO MANCHE DIMENSIONES MINIMAS DE 4 CM X 1 CMX 1CM, SUSTENTABLE (ZONA 1)  PRODUCTO EXENTO",20.0,44121804,UNSPSC,Borradores
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33123,Caja,9.476,HNL,"CLIP JUMBO COLOR PLATEADO, CAJA DE 100 UNIDADES, ALTA CALIDAD (ZONA 1)",20.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33124,Caja,12.42,HNL,"GRAPAS DE ESTANDAR CAJA DE 5000 UNIDADES, ALTA CALIDAD, (ZONA 1)",20.0,44122107,UNSPSC,Grapas
ocds-lcuori-11687,ocds-lcuori-11687/3-contract,11687,33125,Unidad,13.5125,HNL,"CERA PARA CONTAR DE 1.5 ONZAS, ALTA CALIDAD (ZONA 1)
",50.0,44121622,UNSPSC,Humedecedores de dedos
ocds-lcuori-11688,ocds-lcuori-11688/3-contract,11688,33126,Unidad,5.44,HNL,"MARCADOR PARA PIZARRA NEGRO PUNTA GRUESA (3MM - 5MM), ALTA CALIDAD (ZONA 1) PRODUCTO EXENTO",10.0,44121711,UNSPSC,Marcadores no permanentes
ocds-lcuori-11688,ocds-lcuori-11688/3-contract,11688,33127,Resma,95.91,HNL,"CARPETA FOLDER DE CARTULINA TAMA?O CARTA COLOR MANILA, RESMA DE 100 UNIDADES, ALTA CALIDAD (ZONA 6)",1.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-11688,ocds-lcuori-11688/3-contract,11688,33128,Caja,20.32,HNL,"BOLIGRAFOS DE TINTA DE ACEITE PUNTA MEDIANA COLOR NEGRO, CAJA DE 12 UNIDADES, ALTA CALIDAD PRODUCTO EXENTO (ZONA 6)",2.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-11688,ocds-lcuori-11688/3-contract,11688,33129,Resma,108.606,HNL,"CARPETA FOLDER DE CARTULINA TAMA?O OFICIO COLOR MANILA, RESMA DE 100 UNIDADES, ALTA CALIDAD (ZONA 1)",3.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-11688,ocds-lcuori-11688/3-contract,11688,33130,Unidad,45.356,HNL,"PERFORADORA DE DOS ORIFICIOS METALICA CAPACIDAD HASTA 20 HOJAS, ALTA CALIDAD (ZONA 1)",10.0,44121611,UNSPSC,Perforadora  de escritorio
ocds-lcuori-11691,ocds-lcuori-11691/3-contract,11691,33135,Unidad,5.1175,HNL,MARCADOR PERMANENTE DE PUNTA GRUESA COLOR NEGRO  (3MM - 5MM) ALTA CALIDAD (ZONA 1),3.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-11691,ocds-lcuori-11691/3-contract,11691,33136,Caja,61.41,HNL,"MARCADOR PERMANENTE DE PUNTA GRUESA COLOR AZUL  (3MM - 5MM), CAJA DE 12 UNIDADES, ALTA CALIDAD (ZONA 1)",1.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-11691,ocds-lcuori-11691/3-contract,11691,33137,Resma,92.0,HNL,"CARPETA FOLDER DE CARTULINA TAMA?O CARTA COLOR MANILA, RESMA DE 100 UNIDADES, MARCA PROPIA (ZONA 1)",10.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-11691,ocds-lcuori-11691/3-contract,11691,33138,Unidad,80.5,HNL,"DISPENSADOR DE CINTA ADHESIVA GRANDE,ALTA CALIDAD, (ZONA 1)",10.0,44121635,UNSPSC,Portarrollos de cinta adhesiva
ocds-lcuori-11691,ocds-lcuori-11691/3-contract,11691,33139,Caja,23.88,HNL,"BOLIGRAFOS DE TINTA DE ACEITE PUNTA MEDIANA COLOR NEGRO,CAJA DE 12 UNIDADES,ALTA CALIDAD (ZONA 1)PRODUCTO EXENTO",15.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-11691,ocds-lcuori-11691/3-contract,11691,33140,Caja,4.117,HNL,"CLIP ESTANDAR PEQUE?O COLOR PLATEADO, CAJA DE 100 UNIDADES, ALTA CALIDAD (ZONA 1)",30.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-11692,ocds-lcuori-11692/3-contract,11692,33141,Caja,59.6275,HNL,GALLETAS CHIPS AHOY  EN CAJA DE 6 PAQUETES (342 GRAMOS) (ZONA 1) PRODUCTO EXENTO,5.0,50181905,UNSPSC,Galletas dulces o pastelitos
ocds-lcuori-11692,ocds-lcuori-11692/3-contract,11692,33142,Paquete,91.448,HNL,GALLETAS ROYAL DANSK (DANISH BUTTER COOKIES (340 GRAMOS) ZONA 1,5.0,50181909,UNSPSC,Galletas saladas
ocds-lcuori-11692,ocds-lcuori-11692/3-contract,11692,33143,Paquete,53.1875,HNL,GALLETAS DE MANTEQUILLA (RIVIANA POZUELO) (312 GRAMOS) PAQUETE DE 12 UNIDADES (ZONA 1)PRODUCTO EXENTO,5.0,50181909,UNSPSC,Galletas saladas
ocds-lcuori-11692,ocds-lcuori-11692/3-contract,11692,33144,Unidad,194.8675,HNL,VINO TINTO UNIDAD ZONA 1) ,12.0,50202203,UNSPSC,Vino
ocds-lcuori-11692,ocds-lcuori-11692/3-contract,11692,33145,Unidad,194.8675,HNL,VINO BLANCO UNIDAD (ZONA 1),1.0,50202203,UNSPSC,Vino
ocds-lcuori-11692,ocds-lcuori-11692/3-contract,11692,33146,Unidad,42.4925,HNL,AZUCAR MORENA DE 1800 GRAMOS (ZONA 1) PRODUCTO EXENTO,3.0,50161509,UNSPSC,Productos de edulcorantes o az?cares naturales
ocds-lcuori-11693,ocds-lcuori-11693/3-contract,11693,33147,Unidad,79.212,HNL,"RESALTADORES FLUORESCENTES GRUESOS AMARILLO (3MM - 5MM) 12 UNIDADES, ALTA CALIDAD (ZONA 1)",4.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-11693,ocds-lcuori-11693/3-contract,11693,33148,Unidad,10.626,HNL,"TAPE TRANSPARENTE DE 1"" X HASTA 40 YARDAS DE LARGO, ALTA CALIDAD (ZONA 1)",30.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-11693,ocds-lcuori-11693/3-contract,11693,33149,Unidad,11.4425,HNL,"MASKING TAPE DE 1"" X HASTA 40 YARDAS DE LARGO, ALTA CALIDAD ( ZONA 1)",30.0,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape
ocds-lcuori-11693,ocds-lcuori-11693/3-contract,11693,33150,Unidad,19.7685,HNL,"PEGAMENTO EN BARRA DE 40 GRAMOS EN ADELANTE, ALTA CALIDAD (ZONA 1)",50.0,44121634,UNSPSC,Rollos dispensadores de pegamento
ocds-lcuori-11694,ocds-lcuori-11694/3-contract,11694,33151,Unidad,3795.0,HNL,"LLANTA No 265/75R16 SEMITRACTORA 6L RADIAL, TIPO B, (ZONA 1)",8.0,25171901,UNSPSC,Llantas para autom?viles
ocds-lcuori-11695,ocds-lcuori-11695/3-contract,11695,33152,Caja,32.38,HNL,"BOLIGRAFOS DE TINTA DE ACEITE PUNTA FINA COLOR NEGRO, CAJA DE 12 UNIDADES, ALTA CALIDAD (ZONA 1)PRODUCTO EXENTO",5.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-11695,ocds-lcuori-11695/3-contract,11695,33153,Unidad,12.903,HNL,"TIJERA DE ACERO INOXIDABLE DE 8"" DE LARGO, ALTA CALIDAD (ZONA 1)
",3.0,44121618,UNSPSC,Tijeras
ocds-lcuori-11695,ocds-lcuori-11695/3-contract,11695,33154,Paquete,57.72,HNL,"LAPIZ PARA DIBUJO TECNICO B, PAQUETE DE 12 UNIDADES, ALTA CALIDAD (ZONA 1) PRODUCTO EXENTO",1.0,44121706,UNSPSC,L?pices grafito normal
ocds-lcuori-11695,ocds-lcuori-11695/3-contract,11695,33155,Unidad,15.732,HNL,"TIJERA DE ACERO INOXIDABLE DE 8"" DE LARGO, ALTA CALIDAD (ZONA 5)",3.0,44121618,UNSPSC,Tijeras
ocds-lcuori-11696,ocds-lcuori-11696/3-contract,11696,33156,Unidad,12.581,HNL,"GRAPAS DE 26/6, CAJA DE 1000 UNIDADES ALTA CALIDAD (ZONA 1)",2.0,44122107,UNSPSC,Grapas
ocds-lcuori-11696,ocds-lcuori-11696/3-contract,11696,33157,Unidad,11.4425,HNL,"MASKING TAPE DE 1"" X HASTA 40 YARDAS DE LARGO, ALTA CALIDAD ( ZONA 1)",6.0,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape
ocds-lcuori-11696,ocds-lcuori-11696/3-contract,11696,33158,Resma,91.356,HNL,"CARPETA FOLDER DE CARTULINA TAMA?O CARTA COLOR MANILA, RESMA DE 100 UNIDADES, ALTA CALIDAD (ZONA 1)",2.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-11696,ocds-lcuori-11696/3-contract,11696,33159,Resma,108.606,HNL,"CARPETA FOLDER DE CARTULINA TAMA?O OFICIO COLOR MANILA, RESMA DE 100 UNIDADES, ALTA CALIDAD (ZONA 1)",2.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-11696,ocds-lcuori-11696/3-contract,11696,33160,Unidad,19.7685,HNL,"PEGAMENTO EN BARRA DE 40 GRAMOS EN ADELANTE, ALTA CALIDAD (ZONA 1)",10.0,44121634,UNSPSC,Rollos dispensadores de pegamento
ocds-lcuori-11696,ocds-lcuori-11696/3-contract,11696,33161,Unidad,223.606,HNL,"ENGRAPADORA DE TENAZA, CAPACIDAD HASTA HOJAS,CALIDAD INTERMEDIA (ZONA 1)",2.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-11701,ocds-lcuori-11701/3-contract,11701,33166,Unidad,42.0,HNL,REFRESCO CARBONATADO MARCA COCA COLA EN ENVASE PET 3 LITROS (ZONA 1) PRODUCTO EXENTO,10.0,50202306,UNSPSC,Refrescos
ocds-lcuori-11699,ocds-lcuori-11699/3-contract,11699,33164,Paquete,18.285,HNL,"BATERIAS ALCALINAS AAA,PAQUETE DE 2 UNIDADES, ALTA CALIDAD (ZONA 1)
",6.0,26111705,UNSPSC,Pilas secas o baterias comunes AA o AAA
ocds-lcuori-11700,ocds-lcuori-11700/3-contract,11700,33165,Caja,83.95,HNL,TE MCCORMICK DE 50 GRAMOS EN CAJA DE 50 BOLSITAS (ZONA 1) ,2.0,50201711,UNSPSC,T? Instantaneo
ocds-lcuori-11703,ocds-lcuori-11703/3-contract,11703,33168,Unidad,128.8,HNL,"MEMORIA USB DE 8GB, ALTA CALIDAD(ZONA 1) ",20.0,43202005,UNSPSC,Dispositivos de almacenamiento de memoria flash (USB Memory)
ocds-lcuori-11704,ocds-lcuori-11704/3-contract,11704,33169,Unidad,128.8,HNL,"MEMORIA USB DE 8GB, ALTA CALIDAD(ZONA 1) ",20.0,43202005,UNSPSC,Dispositivos de almacenamiento de memoria flash (USB Memory)
ocds-lcuori-11705,ocds-lcuori-11705/3-contract,11705,33170,Unidad,93.472,HNL,"PAPEL BOND BASE 20 TAMA?O LEGAL COLOR BLANCO,RESMA DE 500 UNIDADES, ALTA CALIDAD (ZONA 1)",950.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-11711,ocds-lcuori-11711/3-contract,11711,33190,Caja,32.38,HNL,"BOLIGRAFOS DE TINTA DE ACEITE PUNTA FINA COLOR NEGRO, CAJA DE 12 UNIDADES, ALTA CALIDAD (ZONA 1)PRODUCTO EXENTO",5.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-11711,ocds-lcuori-11711/3-contract,11711,33191,Paquete,57.72,HNL,"LAPIZ PARA DIBUJO TECNICO B, PAQUETE DE 12 UNIDADES, ALTA CALIDAD (ZONA 1) PRODUCTO EXENTO",1.0,44121706,UNSPSC,L?pices grafito normal
ocds-lcuori-11711,ocds-lcuori-11711/3-contract,11711,33192,Unidad,15.732,HNL,"TIJERA DE ACERO INOXIDABLE DE 8"" DE LARGO, ALTA CALIDAD (ZONA 5)",3.0,44121618,UNSPSC,Tijeras
ocds-lcuori-11712,ocds-lcuori-11712/3-contract,11712,33193,Unidad,63.6525,HNL,LATA DE MANI	UNIDAD EN PRESENTACION DE 6.5 OZ. (ZONA 1),10.0,50192110,UNSPSC,Nueces o frutos secos
ocds-lcuori-11712,ocds-lcuori-11712/3-contract,11712,33194,Unidad,114.5055,HNL,NESCAFE EN BOTE DE 100 GRAMOS (ZONA 1) ,10.0,50201709,UNSPSC,Caf? Instantaneo
ocds-lcuori-11712,ocds-lcuori-11712/3-contract,11712,33195,Caja,43.953,HNL,TE SUPREMO SABOR NARANJA 40 GRAMOS EN CAJA DE 20 BOLSITAS (ZONA 1),2.0,50201711,UNSPSC,T? Instantaneo
ocds-lcuori-11712,ocds-lcuori-11712/3-contract,11712,33196,Paquete,91.448,HNL,GALLETAS ROYAL DANSK (DANISH BUTTER COOKIES (340 GRAMOS) ZONA 1,5.0,50181909,UNSPSC,Galletas saladas
ocds-lcuori-11712,ocds-lcuori-11712/3-contract,11712,33197,Paquete,286.8,HNL,PAQUETE DE 24 UNIDADES DE REFRESCO CARBONATADO MARCA COCA COLA EN ENVASE LATA 12 ONZ (ZONA 1) PRODUCTO EXENTO,12.0,50202306,UNSPSC,Refrescos
ocds-lcuori-11712,ocds-lcuori-11712/3-contract,11712,33198,Paquete,286.8,HNL,PAQUETE DE 24 UNIDADES DE REFRESCO CARBONATADO MARCA COCA COLA LIGHT EN ENVASE LATA 12 ONZ (ZONA 1) PRODUCTO EXENTO,10.0,50202306,UNSPSC,Refrescos
ocds-lcuori-11712,ocds-lcuori-11712/3-contract,11712,33199,Unidad,63.4455,HNL,CREMORA MARCA FANS EN BOTE DE 624 GRAMOS (ZONA 1),30.0,50201714,UNSPSC,Cremas no l?cteas
ocds-lcuori-11712,ocds-lcuori-11712/3-contract,11712,33200,Unidad,11.95,HNL,REFRESCO CARBONATADO MARCA 7UP EN ENVASE LATA 355 ML (ZONA 1) PRODUCTO EXENTO,48.0,50202306,UNSPSC,Refrescos
ocds-lcuori-11712,ocds-lcuori-11712/3-contract,11712,33201,Bolsa,42.95,HNL,CAFE EL INDIO EN BOLSA (16 ONZAS) EN BOLSA DE 16 UNIDADES (ZONA 1) PRODUCTO EXENTO,30.0,50201708,UNSPSC,Bebidas de Caf?
ocds-lcuori-11712,ocds-lcuori-11712/3-contract,11712,33202,Unidad,35.35,HNL,AZUCAR BLANCA 1 KG HASTA 1.8 KG (ZONA 1) PRODUCTO EXENTO,12.0,50161509,UNSPSC,Productos de edulcorantes o az?cares naturales
ocds-lcuori-11707,ocds-lcuori-11707/3-contract,11707,33172,Unidad,26.0,HNL,AGUA PURIFICADA EN BOTELLON DE 5 GALONES(ZONA 1)PRODUCTO EXENTO,700.0,50202301,UNSPSC,Agua purificada
ocds-lcuori-11708,ocds-lcuori-11708/3-contract,11708,33173,Unidad,11.2125,HNL,"MARCADOR PERMANENTE ULTRA FINO (0.3MM - 0.9MM) COLOR NEGRO, CALIDAD INTERMEDIA (ZONA 1)",48.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-11708,ocds-lcuori-11708/3-contract,11708,33174,Caja,113.16,HNL,"CORRECTOR EN LIQUIDO COLOR BLANCO TIPO LAPIZ 8ML MINIMO HASTA 10ML O 10G MAXIMO CAJA DE 12 UNIDADES, ALTA CALIDAD, (ZONA 1)",5.0,44121805,UNSPSC,L?piz corrector
ocds-lcuori-11708,ocds-lcuori-11708/3-contract,11708,33175,Unidad,8.0385,HNL,"CINTA DUCK TAPE CAFE DE 2"" X HASTA 40 YARDAS DE LARGO PARA SELLAR, ALTA CALIDAD, (ZONA 1)",60.0,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape
ocds-lcuori-11708,ocds-lcuori-11708/3-contract,11708,33176,Unidad,43.7,HNL,"DISPENSADOR DE CINTA ADHESIVA MEDIANO,ALTA CALIDAD, (ZONA 1)

",5.0,44121635,UNSPSC,Portarrollos de cinta adhesiva
ocds-lcuori-11708,ocds-lcuori-11708/3-contract,11708,33177,Unidad,42.435,HNL,"ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS, ALTA CALIDAD, (ZONA 1)",10.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-11708,ocds-lcuori-11708/3-contract,11708,33178,Paquete,11.5,HNL,LAPIZ PARA DIBUJO HB CON GOMA DE BORRAR INCORPORADA PAQUETE DE 12 UNIDADES ALTA CALIDAD (ZONA 1) PRODUCTO EXENTO,15.0,44121706,UNSPSC,L?pices grafito normal
ocds-lcuori-11708,ocds-lcuori-11708/3-contract,11708,33179,Unidad,12.9,HNL,"LIBRETA BLOCK RAYADO MINIMO 50 HOJAS TAMA?O CARTA COLOR AMARILLO, ALTA CALIDAD (ZONA 1) PRODUCTO EXENTO",30.0,14111531,UNSPSC,Libros o cuadernos de registro
