ocid,id,contracts/0/id,contracts/0/awardID,contracts/0/title,contracts/0/localProcurementCategory,contracts/0/status,contracts/0/period/startDate,contracts/0/description,contracts/0/statusDetails,contracts/0/value/amount,contracts/0/value/currency,contracts/0/buyer/id,contracts/0/buyer/name
ocds-lcuori-10561,ocds-lcuori-10561/3-contract,10561,10561,100-1-20-0030-2015,goodsOrServices,pending,2015-12-01T11:26:16-06:00,SUMINISTRO DE 30 CAJAS DE BOLIGRAFOS DE TINTA DE ACEITE PUNTA FINA COLOR NEGRO CAJA DE 12 UNIDADES ALTA CALIDAD PRODUCTO EXENTO PARA USO DE LA DIRECCION GENERAL DE FRANQUICIAS ADUANERAS ,Impreso,971.4,HNL,BzXX7z-byP1K8-byQqyG,FRANQUICIAS ADUANERAS
ocds-lcuori-10564,ocds-lcuori-10564/3-contract,10564,10564,701-1-67-0004-2015,goodsOrServices,pending,2015-12-01T12:14:39-06:00,un UPS  marca CDP para uso del Departamento de Compras de ,Impreso,2415.0,HNL,byPeXK-byP1K8-6zmvxy,DEPARTAMENTO DE GESTION DE COBRO
ocds-lcuori-10577,ocds-lcuori-10577/3-contract,10577,10577,3-1-1-0285-2015,goodsOrServices,pending,2015-12-01T16:34:00-06:00,DESTINADO PARA CONTABILIDAD,Impreso,1753.75,HNL,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-10578,ocds-lcuori-10578/3-contract,10578,10578,3-1-1-0286-2015,goodsOrServices,pending,2015-12-01T16:36:01-06:00,DESTINADO PARA CONTABILIDAD,Impreso,3572.6130000000003,HNL,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-10585,ocds-lcuori-10585/3-contract,10585,10585,902-1-5-0204-2015,goodsOrServices,pending,2015-12-01T19:12:29-06:00,COMPRA DE TONER PARA USO DE LA PRESIDENCIA DEL BANCO CENTRAL DE HONDURAS,Impreso,1678.747,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-10588,ocds-lcuori-10588/3-contract,10588,10588,340-1-1-0006-2015,goodsOrServices,pending,2015-12-02T09:40:56-06:00,adquisicion de 8 calculadoras solares de 10 digitos ,Impreso,1435.2,HNL,VyMY2y-byP1K8-byP1K8,COORDINACION DEL SECTOR
ocds-lcuori-10591,ocds-lcuori-10591/3-contract,10591,10591,702-1-24-0019-2015,goodsOrServices,pending,2015-12-02T10:28:33-06:00,001,Impreso,15525.0,HNL,NzBkRy-byP1K8-ero6KM,Unidad de Medicion de la Calidad Educativa
ocds-lcuori-10600,ocds-lcuori-10600/3-contract,10600,10600,702-1-1-0193-2015,goodsOrServices,pending,2015-12-02T11:22:29-06:00,COMPRA DE TONER ,Impreso,1461.9375,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10604,ocds-lcuori-10604/3-contract,10604,10604,90-1-12-0042-2015,goodsOrServices,pending,2015-12-02T11:43:50-06:00,COMPRA DE CUADERNOS DE TAREAS PARA KIT ESCOLARES,Impreso,139000.0,HNL,NzBWWy-byP1K8-az8Qyd,INDUSTRIA MILITAR DE LAS FUERZAS ARMADAS IMFFAA
ocds-lcuori-10608,ocds-lcuori-10608/3-contract,10608,10608,701-1-4-0138-2015,goodsOrServices,pending,2015-12-02T12:20:55-06:00,Toner,Impreso,7494.0,HNL,byPeXK-byP1K8-RyYNKL,SECRETARIA DE ADMINISTRACION Y FINANZAS
ocds-lcuori-10610,ocds-lcuori-10610/3-contract,10610,10610,,goodsOrServices,cancelled,2015-12-02T12:56:42-06:00,50 botellones con agua purificada ,Anulado,,,7rEMr2-byP1K8-7zv2zR,Cuerpo de Bomberos Choluteca
ocds-lcuori-10612,ocds-lcuori-10612/3-contract,10612,10612,701-1-45-0009-2015,goodsOrServices,pending,2015-12-02T13:26:12-06:00,Compra de agua purificada para el personal del CAC,Impreso,234.0,HNL,byPeXK-byP1K8-byP11K,DIRECCION DEL CENTRO DE ARTE Y CULTURA
ocds-lcuori-10617,ocds-lcuori-10617/3-contract,10617,10617,702-1-1-0199-2015,goodsOrServices,pending,2015-12-02T13:52:14-06:00,COMPRA DE BATERIAS ,Impreso,626.0600000000001,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10621,ocds-lcuori-10621/3-contract,10621,10621,41-1-1-0058-2015,goodsOrServices,pending,2015-12-02T14:17:31-06:00,compra de agua purificada para suplir las oficinas de COPECO ,Impreso,1560.0,HNL,mKebrp-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-10627,ocds-lcuori-10627/3-contract,10627,10627,902-1-5-0206-2015,goodsOrServices,cancelled,2015-12-02T14:37:37-06:00,COMPRA DE TINTAS HP,Anulado,3447.723,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-10634,ocds-lcuori-10634/3-contract,10634,10634,702-1-1-0206-2015,goodsOrServices,pending,2015-12-02T15:00:13-06:00,COMPRA DE 5 VEHICULOS,Impreso,2508604.9975,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10635,ocds-lcuori-10635/3-contract,10635,10635,150-1-5-0211-2015,goodsOrServices,cancelled,2015-12-02T15:04:34-06:00,folder tama?o carta,Anulado,5520.0,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10640,ocds-lcuori-10640/3-contract,10640,10640,150-1-5-0214-2015,goodsOrServices,cancelled,2015-12-02T15:14:32-06:00,FOLDER TAMA?O OFICIO,Anulado,6516.360000000001,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10646,ocds-lcuori-10646/3-contract,10646,10646,101-1-1-0061-2015,goodsOrServices,pending,2015-12-02T15:41:44-06:00,Para abastecer las oficinas de Conatel,Impreso,1170.0,HNL,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-10650,ocds-lcuori-10650/3-contract,10650,10650,3-1-1-0287-2015,goodsOrServices,pending,2015-12-02T16:31:15-06:00,SUMIISTRO PARA OFICINA CENTRAL,Impreso,2121.0,HNL,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-10655,ocds-lcuori-10655/3-contract,10655,10655,150-1-5-0215-2015,goodsOrServices,pending,2015-12-02T16:51:44-06:00,compra de 9 computadoras,Impreso,275206.5,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10656,ocds-lcuori-10656/3-contract,10656,10656,701-1-15-0007-2015,goodsOrServices,pending,2015-12-02T17:10:33-06:00,tintas,Impreso,39299.8,HNL,byPeXK-byP1K8-JyjxrP,DECANATO DE HUMANIDADES Y ARTE
ocds-lcuori-10662,ocds-lcuori-10662/3-contract,10662,10662,509-1-1-0057-2015,goodsOrServices,pending,2015-12-03T10:13:19-06:00,COMPRA DE VASOS PARA RECREOVIAS,Impreso,49.496,HNL,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-10667,ocds-lcuori-10667/3-contract,10667,10667,701-1-19-0005-2015,goodsOrServices,pending,2015-12-03T10:29:57-06:00,cd,Elaboracion OC,523.871,HNL,byPeXK-byP1K8-qyVbya,DIRECCION POSTGRADOS
ocds-lcuori-10670,ocds-lcuori-10670/3-contract,10670,10670,,goodsOrServices,pending,2015-12-03T10:57:44-06:00,dadsa,Elaboracion OC,,,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-10678,ocds-lcuori-10678/3-contract,10678,10678,,goodsOrServices,cancelled,2015-12-03T11:17:45-06:00,PARA SER UTILIZADO POR LOS VEHICULOS DE LA SECRETARIA DE DEFENSA NACIONAL,Anulado,,,NzBWWy-byP1K8-6Kdoye,SERVICIOS ADMINISTRATIVOS Y CONTABLES
ocds-lcuori-10685,ocds-lcuori-10685/3-contract,10685,10685,701-10-36-0052-2015,goodsOrServices,pending,2015-12-03T12:02:47-06:00,CARTUCHO DE TINTA HP 21,Impreso,15945.325,HNL,byPeXK-6Kdoye-nz0RKj,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-10690,ocds-lcuori-10690/3-contract,10690,10690,702-1-1-0208-2015,goodsOrServices,pending,2015-12-03T13:34:25-06:00,COMPRA DE UTILES DE ESCRITORIO,Impreso,82.8,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10696,ocds-lcuori-10696/3-contract,10696,10696,40-1-42-0034-2015,goodsOrServices,pending,2015-12-03T14:12:50-06:00,SUMINISTRO A SER UTILIZADO EN ESTA SECRETARIA DE ESTADO,Impreso,72910.0,HNL,VyMDzX-byP1K8-7rEMr2,SERVICIOS ADMINISTRATIVOS
ocds-lcuori-10702,ocds-lcuori-10702/3-contract,10702,10702,10-1-1-0148-2015,goodsOrServices,pending,2015-12-03T14:43:19-06:00,Para uso en la Unidad de Antecedentes Penales y la Defensa Publica de la Zona Atlantida,Impreso,41085.0495,HNL,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-10711,ocds-lcuori-10711/3-contract,10711,10711,150-1-5-0221-2015,goodsOrServices,pending,2015-12-03T15:18:18-06:00,COMPRA DE FOLDER TAMA?O CARTA,Impreso,1840.0,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10714,ocds-lcuori-10714/3-contract,10714,10714,34-1-1-0009-2015,goodsOrServices,pending,2015-12-03T15:28:18-06:00,Compra de toners para impresoras HP y LEXMARK,Impreso,7802.75,HNL,7rqErZ-byP1K8-byP1K8,PLAN DE NACION
ocds-lcuori-10722,ocds-lcuori-10722/3-contract,10722,10722,,goodsOrServices,cancelled,2015-12-03T17:30:50-06:00,PRUEBA,Anulado,3007.25,HNL,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-10725,ocds-lcuori-10725/3-contract,10725,10725,902-1-5-0213-2015,goodsOrServices,pending,2015-12-03T19:46:14-06:00,COMPRA DE 6 DVD RW PARA USO DEL DEPTO DE GESTION DE RIESGOS ,Impreso,248.4,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-10728,ocds-lcuori-10728/3-contract,10728,10728,130-1-13-0060-2015,goodsOrServices,cancelled,2015-12-04T09:23:22-06:00,LapTops,Anulado,94599.0,HNL,gywRvz-byP1K8-lzWOzp,DIRECCION GENERAL DE EMPLEO
ocds-lcuori-10744,ocds-lcuori-10744/3-contract,10744,10744,701-1-12-0021-2015,goodsOrServices,pending,2015-12-04T10:18:02-06:00,toner y tintas,Impreso,3980.0,HNL,byPeXK-byP1K8-az8Qyd,DECANATO CIENCIAS ECONOMICAS
ocds-lcuori-10745,ocds-lcuori-10745/3-contract,10745,10745,701-1-12-0022-2015,goodsOrServices,pending,2015-12-04T10:19:05-06:00,toner y tintas,Impreso,1690.0,HNL,byPeXK-byP1K8-az8Qyd,DECANATO CIENCIAS ECONOMICAS
ocds-lcuori-10751,ocds-lcuori-10751/3-contract,10751,10751,701-1-27-0009-2015,goodsOrServices,pending,2015-12-04T10:38:01-06:00,Desechables,Impreso,2250.0,HNL,byPeXK-byP1K8-5y2ZyN,DIRECCION CURC
ocds-lcuori-10756,ocds-lcuori-10756/3-contract,10756,10756,702-1-1-0211-2015,goodsOrServices,pending,2015-12-04T11:02:33-06:00,COMPRA DE EQUIPO VARIOS DE OFICINA,Impreso,1255.8,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10761,ocds-lcuori-10761/3-contract,10761,10761,150-1-5-0228-2015,goodsOrServices,pending,2015-12-04T11:55:32-06:00,compra de marcadores,Impreso,130.56,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10763,ocds-lcuori-10763/3-contract,10763,10763,701-1-2-0005-2015,goodsOrServices,pending,2015-12-04T12:09:47-06:00,Insumos de oficina,Impreso,2151.2,HNL,byPeXK-byP1K8-NzBWyw,DIRECCION DE EDUCACION SUPERIOR
ocds-lcuori-10768,ocds-lcuori-10768/3-contract,10768,10768,140-1-62-0035-2015,goodsOrServices,cancelled,2015-12-04T12:47:27-06:00,ESTAS MEMORIAS USB SERAN UTILIZADAS  POR EL PERSONAL ASIGNADO A LA UNIDAD DE AUDITORIA INTERNA DE LA  SAG ,Anulado,866.34,HNL,VyMJlK-byP1K8-wr1v3z,SECRETARIA GENERAL
ocds-lcuori-10769,ocds-lcuori-10769/3-contract,10769,10769,701-1-49-0006-2015,goodsOrServices,pending,2015-12-04T13:24:00-06:00,BEBIDAS PARA ATENCION DE INVITADOS A LA PRESENTACION DE LA REVISTA DE DERECHO DEL A?O 2015,Impreso,191.20000000000002,HNL,byPeXK-byP1K8-by4AGK,INSTITUTO DE INVESTIGACIONES JURIDICAS Y SOCIALES
ocds-lcuori-10773,ocds-lcuori-10773/3-contract,10773,10773,701-1-9-0007-2015,goodsOrServices,pending,2015-12-04T14:02:06-06:00,Tintas,Impreso,25350.0,HNL,byPeXK-byP1K8-OzGAKn,DECANATO CIENCIAS MEDICAS
ocds-lcuori-10778,ocds-lcuori-10778/3-contract,10778,10778,701-1-16-0011-2015,goodsOrServices,pending,2015-12-04T14:28:32-06:00,Toner,Impreso,2484.368,HNL,byPeXK-byP1K8-lzlXz1,DECANATO DE CIENCIAS SOCIALES
ocds-lcuori-10783,ocds-lcuori-10783/3-contract,10783,10783,,goodsOrServices,cancelled,2015-12-04T15:20:16-06:00,PRUEBA DE ORDEN DE COMPRA,Anulado,158.75,HNL,nz04Yz-byP1K8-7zv2zR,TRANSPARENCIA Y MODERNIZACION DEL ESTADO
ocds-lcuori-10787,ocds-lcuori-10787/3-contract,10787,10787,702-1-1-0212-2015,goodsOrServices,pending,2015-12-04T15:42:48-06:00,compra de TONER Y TINTAS,Impreso,7742.375,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10792,ocds-lcuori-10792/3-contract,10792,10792,130-1-13-0062-2015,goodsOrServices,pending,2015-12-05T08:48:00-06:00,Laptop,Impreso,93219.0,HNL,gywRvz-byP1K8-lzWOzp,DIRECCION GENERAL DE EMPLEO
ocds-lcuori-10797,ocds-lcuori-10797/3-contract,10797,10797,804-18-18-0067-2015,goodsOrServices,pending,2015-12-07T08:23:47-06:00,PARA USO EN LA MAQUINA IMPRESORA DE USO DE LA DIRECCION DE OPERACIONES,Impreso,2346.0,HNL,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-10800,ocds-lcuori-10800/3-contract,10800,10800,804-18-18-0068-2015,goodsOrServices,pending,2015-12-07T08:34:13-06:00,PARA USO EN LA IMPRESORA DEL DEPARTAMENTO DE SERVICIOS GENERALES,Impreso,1173.0,HNL,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-10806,ocds-lcuori-10806/3-contract,10806,10806,140-1-62-0039-2015,goodsOrServices,pending,2015-12-07T10:20:45-06:00,COMPRA DE TONER,Impreso,3888.8055000000004,HNL,VyMJlK-byP1K8-wr1v3z,SECRETARIA GENERAL
ocds-lcuori-10810,ocds-lcuori-10810/3-contract,10810,10810,701-1-10-0007-2015,goodsOrServices,pending,2015-12-07T10:23:03-06:00,PAPEL ALUMINIO,Impreso,7500.0,HNL,byPeXK-byP1K8-6Kdoye,DECANATO QUIMICA Y FARMACIA
ocds-lcuori-10812,ocds-lcuori-10812/3-contract,10812,10812,130-1-13-0067-2015,goodsOrServices,pending,2015-12-07T10:25:44-06:00,materiales,Impreso,43090.5,HNL,gywRvz-byP1K8-lzWOzp,DIRECCION GENERAL DE EMPLEO
ocds-lcuori-10815,ocds-lcuori-10815/3-contract,10815,10815,804-18-18-0071-2015,goodsOrServices,cancelled,2015-12-07T10:36:56-06:00,PARA USO EN LAS IMPRESORAS DE ATENCION AL CLIENTE,Anulado,3936.0935000000004,HNL,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-10818,ocds-lcuori-10818/3-contract,10818,10818,701-1-9-0011-2015,goodsOrServices,pending,2015-12-07T10:53:39-06:00,PAPEL BOND,Impreso,42565.0,HNL,byPeXK-byP1K8-OzGAKn,DECANATO CIENCIAS MEDICAS
ocds-lcuori-10819,ocds-lcuori-10819/3-contract,10819,10819,804-18-18-0072-2015,goodsOrServices,pending,2015-12-07T10:55:42-06:00,CARTUCHOS PARA USO EN LA IMPRESORA DE LA OFCNA DE SUBDIRECCION DE TECNOLOGIA INALAMBRICA,Impreso,2074.232,HNL,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-10824,ocds-lcuori-10824/3-contract,10824,10824,130-1-13-0069-2015,goodsOrServices,pending,2015-12-07T11:14:06-06:00,azucar,Impreso,1767.5,HNL,gywRvz-byP1K8-lzWOzp,DIRECCION GENERAL DE EMPLEO
ocds-lcuori-10827,ocds-lcuori-10827/3-contract,10827,10827,140-1-62-0041-2015,goodsOrServices,pending,2015-12-07T11:22:44-06:00,COMPRA DE AGUA PURIFICADA EN BOTELLONES DE 5 GALONES,Impreso,7228.0,HNL,VyMJlK-byP1K8-wr1v3z,SECRETARIA GENERAL
ocds-lcuori-10832,ocds-lcuori-10832/3-contract,10832,10832,100-1-19-0130-2015,goodsOrServices,cancelled,2015-12-07T13:35:35-06:00,xxxxxxxxxxxx,Anulado,65.87,HNL,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-10836,ocds-lcuori-10836/3-contract,10836,10836,100-1-19-0131-2015,goodsOrServices,cancelled,2015-12-07T14:17:06-06:00,xxxxxxxxxxxxxxxx,Anulado,36.95,HNL,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-10840,ocds-lcuori-10840/3-contract,10840,10840,3-1-1-0294-2015,goodsOrServices,pending,2015-12-07T14:51:48-06:00,DESTINADO PARA OFICINA CENTRAL,Impreso,106559.0,HNL,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-10847,ocds-lcuori-10847/3-contract,10847,10847,702-1-1-0217-2015,goodsOrServices,pending,2015-12-07T15:11:20-06:00,PLAN DE COMPRAS 2015 SEGUNDO SEMESTRE,Impreso,41397.24,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10851,ocds-lcuori-10851/3-contract,10851,10851,702-1-1-0218-2015,goodsOrServices,pending,2015-12-07T15:30:40-06:00,PLAN DE COMPRAS 2015,Impreso,655.5,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10859,ocds-lcuori-10859/3-contract,10859,10859,701-10-36-0054-2015,goodsOrServices,pending,2015-12-07T16:01:23-06:00,CLIP JUMBO ,Impreso,943.0,HNL,byPeXK-6Kdoye-nz0RKj,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-10860,ocds-lcuori-10860/3-contract,10860,10860,80-1-15-0032-2015,goodsOrServices,pending,2015-12-07T16:02:52-06:00,COMPRA DE NOTAS ADHESIVAS,Impreso,1265.0,HNL,nz0ARy-byP1K8-JyjxrP,.
ocds-lcuori-10864,ocds-lcuori-10864/3-contract,10864,10864,80-1-15-0033-2015,goodsOrServices,pending,2015-12-07T16:13:20-06:00,COMPRA DE PLATOS DESECHABLES,Impreso,2389.7000000000003,HNL,nz0ARy-byP1K8-JyjxrP,.
ocds-lcuori-10876,ocds-lcuori-10876/3-contract,10876,10876,500-1-4-0044-2015,goodsOrServices,pending,2015-12-07T17:11:18-06:00,PARA SER UTILIZADO EN EL DEPARTAMENTO DE PRESUPUESTO,Impreso,5301.822,HNL,BzXm8y-byP1K8-RyYNKL,FRANCISCO MORAZAN
ocds-lcuori-10887,ocds-lcuori-10887/3-contract,10887,10887,35-1-2-0039-2015,goodsOrServices,cancelled,2015-12-08T08:32:01-06:00,producto solocitado por la unidad de  servicios generales para cubrir la necesidad de todas las unidades de la institucion,Anulado,6500.0,HNL,6y6kKW-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-10892,ocds-lcuori-10892/3-contract,10892,10892,35-1-2-0041-2015,goodsOrServices,pending,2015-12-08T08:41:56-06:00,producto solocitado por la unidad de  servicios generales para cubrir la necesidad de todas las unidades de la institucion,Impreso,6500.0,HNL,6y6kKW-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-10893,ocds-lcuori-10893/3-contract,10893,10893,90-1-12-0043-2015,goodsOrServices,pending,2015-12-08T08:46:02-06:00,COMPRA DE UPS PARA LAS DIFERENTES AREAS DE LA INDUSTRIA MILITAR,Impreso,30429.0,HNL,NzBWWy-byP1K8-az8Qyd,INDUSTRIA MILITAR DE LAS FUERZAS ARMADAS IMFFAA
ocds-lcuori-10898,ocds-lcuori-10898/3-contract,10898,10898,42-1-1-0061-2015,goodsOrServices,cancelled,2015-12-08T09:22:28-06:00,Para ser utilizado en la Central y Estaciones de Bomberos,Anulado,148.35,HNL,7rEMr2-byP1K8-byP1K8,COMANDANCIA GENERAL
ocds-lcuori-10902,ocds-lcuori-10902/3-contract,10902,10902,801-1-1-0086-2015,goodsOrServices,pending,2015-12-08T10:03:50-06:00,SEGUN REQUISICION No 21 SOLICITADO POR LA UCP BID JICA ENEE DE FECHA 26 11 15,Impreso,2630.8665,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-10910,ocds-lcuori-10910/3-contract,10910,10910,702-1-1-0227-2015,goodsOrServices,pending,2015-12-08T10:35:01-06:00,PLAN DE COMPRAS 2015,Impreso,441.37,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10915,ocds-lcuori-10915/3-contract,10915,10915,903-1-10-0056-2015,goodsOrServices,cancelled,2015-12-08T10:56:44-06:00,UTILES DE OFICINA ,Anulado,404.892,HNL,wrL9Pz-byP1K8-6Kdoye,SUBGERENCIA ADMINISTRATIVA
ocds-lcuori-10921,ocds-lcuori-10921/3-contract,10921,10921,144-1-1-0061-2015,goodsOrServices,pending,2015-12-08T11:20:53-06:00,COMPRA DE UTILES DE OFICINA PARA ABASTECER ALMACEN,Impreso,411.7,HNL,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-10930,ocds-lcuori-10930/3-contract,10930,10930,50-1-95-0002-2015,goodsOrServices,pending,2015-12-08T11:44:11-06:00,compra de papel bond tama?o oficio para los diferentes centros educativos del departamento de santa barbara,Impreso,1368.9,HNL,7zv12r-byP1K8-xK3gqK,COORDINACION DEPARTAMENTAL DE SANTA BARBARA
ocds-lcuori-10932,ocds-lcuori-10932/3-contract,10932,10932,902-1-5-0215-2015,goodsOrServices,pending,2015-12-08T11:49:03-06:00,COMPRA DE 10 CDS RW REGRAVABLES PARA USO DEL DEPTO DE ABN,Impreso,178.25,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-10938,ocds-lcuori-10938/3-contract,10938,10938,50-1-95-0005-2015,goodsOrServices,pending,2015-12-08T12:03:38-06:00,compra de papel bond tama?o oficio para los diferentes centros educativos del departamento de santa barbara,Impreso,1686.56,HNL,7zv12r-byP1K8-xK3gqK,COORDINACION DEPARTAMENTAL DE SANTA BARBARA
ocds-lcuori-10946,ocds-lcuori-10946/3-contract,10946,10946,701-1-19-0007-2015,goodsOrServices,pending,2015-12-08T13:37:25-06:00,Compra de memoria USB para uso del personal administrativo,Impreso,167.83,HNL,byPeXK-byP1K8-qyVbya,DIRECCION POSTGRADOS
ocds-lcuori-10951,ocds-lcuori-10951/3-contract,10951,10951,801-1-1-0094-2015,goodsOrServices,pending,2015-12-08T13:44:58-06:00,SEGUN REQUISICION No 2015 943 0008 SOLICITADO POR ANALISIS E INVESTIGACION DE CUENTAS FECHA 19 11 15,Impreso,6034.05,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-10955,ocds-lcuori-10955/3-contract,10955,10955,801-1-1-0095-2015,goodsOrServices,pending,2015-12-08T13:58:37-06:00,SEGUN REQUISICION No 430 SOLICITADO POR ADMINISTRACION FINANCIERA FECHA 21 10 15,Impreso,10318.95,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-10958,ocds-lcuori-10958/3-contract,10958,10958,702-1-1-0240-2015,goodsOrServices,pending,2015-12-08T14:22:19-06:00,COMPRAS PREYECTO SE,Impreso,20.47,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10960,ocds-lcuori-10960/3-contract,10960,10960,701-10-36-0058-2015,goodsOrServices,pending,2015-12-08T14:26:40-06:00,MARCADOR PARA PIZARRA  PUNTA GRUESA NEGRO,Impreso,1086.0,HNL,byPeXK-6Kdoye-nz0RKj,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-10962,ocds-lcuori-10962/3-contract,10962,10962,702-1-1-0241-2015,goodsOrServices,pending,2015-12-08T14:37:24-06:00,COMPRAS PROYECTO SECRETARIA DE EDUCACION,Impreso,769.12,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10965,ocds-lcuori-10965/3-contract,10965,10965,,goodsOrServices,cancelled,2015-12-08T14:47:12-06:00,Compra de folder para uso en los distintos Centros Educativos del Departamento de Santa Barbara segun Orden de compra 0076,Anulado,,,7zv12r-byP1K8-xK3gqK,COORDINACION DEPARTAMENTAL DE SANTA BARBARA
ocds-lcuori-10967,ocds-lcuori-10967/3-contract,10967,10967,702-1-1-0243-2015,goodsOrServices,pending,2015-12-08T14:49:19-06:00,COMPRA DE TINTAS ,Impreso,3019.6815,HNL,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10975,ocds-lcuori-10975/3-contract,10975,10975,100-1-9-0040-2015,goodsOrServices,pending,2015-12-08T15:14:15-06:00,SUMINISTRO DE DISCO DURO EXTERNO PARA USO DE LA DGCP,Impreso,5635.0,HNL,BzXX7z-byP1K8-OzGAKn,DIRECCION GENERAL DE CREDITO PUBLICO
ocds-lcuori-10985,ocds-lcuori-10985/3-contract,10985,10985,100-1-9-0039-2015,goodsOrServices,pending,2015-12-08T16:04:38-06:00,SUMINISTRO DE ENGRAPADORAS DE ESRITORIO PARA USO EN LA DGCP,Impreso,2574.5280000000002,HNL,BzXX7z-byP1K8-OzGAKn,DIRECCION GENERAL DE CREDITO PUBLICO
ocds-lcuori-10988,ocds-lcuori-10988/3-contract,10988,10988,9004-1-1-0028-2015,goodsOrServices,pending,2015-12-08T17:26:15-06:00,1 DATA SHOW AUTORIZADO POR LA SEFIN,Impreso,25208.0,HNL,yYNRRK-byP1K8-byP1K8,Unidad Central
ocds-lcuori-10993,ocds-lcuori-10993/3-contract,10993,10993,701-1-19-0009-2015,goodsOrServices,pending,2015-12-09T08:56:46-06:00,Agua 30 botellones para consumo,Impreso,,,byPeXK-byP1K8-qyVbya,DIRECCION POSTGRADOS
