ocid,id,tender/id,tender/documents/0/id,tender/documents/0/documentType,tender/documents/0/datePublished,tender/documents/0/description,tender/documents/0/format,tender/documents/0/title,tender/documents/0/url
ocds-lcuori-1RaMPR-CI-DCPV-009-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-009-2019-2/4,1RaMPR-CI-DCPV-009-2019-2,134499,biddingDocuments,2019-06-03T09:10:42.170000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-009-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CI-DCPV-009-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-009-2019-2/4,1RaMPR-CI-DCPV-009-2019-2,139540,x_recordOpeningTendersReceived,2019-09-16T11:28:04.900000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-009-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-4LOxWG-139-2019-2,ocds-lcuori-4LOxWG-139-2019-2/5,4LOxWG-139-2019-2,135976,biddingDocuments,2019-07-04T12:16:53.830000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic83139-2019200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-4LOxWG-139-2019-2,ocds-lcuori-4LOxWG-139-2019-2/5,4LOxWG-139-2019-2,142392,x_recordOpeningTendersReceived,2019-11-08T13:44:25.367000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic83139-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CI-DCPV-010-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-010-2019-2/3,1RaMPR-CI-DCPV-010-2019-2,134500,tenderNotice,2019-06-03T09:28:28.650000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-010-2019100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CI-DCPV-010-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-010-2019-2/3,1RaMPR-CI-DCPV-010-2019-2,134501,biddingDocuments,2019-06-03T09:31:06.500000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-010-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CI-DCPV-010-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-010-2019-2/3,1RaMPR-CI-DCPV-010-2019-2,146083,cancellationDetails,2020-03-08T11:38:36.720000-06:00,Declaratoria de Proceso Desierto,application/pdf,Declaratoria de Proceso Desierto,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-010-20191102-DeclaratoriadeProcesoDesierto.pdf
ocds-lcuori-4LOxWG-140-2019-2,ocds-lcuori-4LOxWG-140-2019-2/4,4LOxWG-140-2019-2,135977,biddingDocuments,2019-07-04T12:22:18.047000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic83140-2019200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-4LOxWG-140-2019-2,ocds-lcuori-4LOxWG-140-2019-2/4,4LOxWG-140-2019-2,142115,x_recordOpeningTendersReceived,2019-11-04T11:35:22.267000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic83140-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-4LOxWG-140-2019-2,ocds-lcuori-4LOxWG-140-2019-2/4,4LOxWG-140-2019-2,142116,x_recordOpeningTendersReceived,2019-11-04T11:37:00.493000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic83140-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-4LOxWG-140-2019-2,ocds-lcuori-4LOxWG-140-2019-2/4,4LOxWG-140-2019-2,142118,x_recordOpeningTendersReceived,2019-11-04T11:39:59.740000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic83140-2019603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-4LOxWG-140-2019-2,ocds-lcuori-4LOxWG-140-2019-2/4,4LOxWG-140-2019-2,142119,x_recordOpeningTendersReceived,2019-11-04T11:40:47.880000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic83140-2019603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-4LOxWG-141-2019-2,ocds-lcuori-4LOxWG-141-2019-2/4,4LOxWG-141-2019-2,135978,biddingDocuments,2019-07-04T12:28:45.270000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic83141-2019200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-4LOxWG-141-2019-2,ocds-lcuori-4LOxWG-141-2019-2/4,4LOxWG-141-2019-2,143108,x_recordOpeningTendersReceived,2019-11-22T16:36:17.203000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic83141-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CI-DCPV-011-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-011-2019-2/3,1RaMPR-CI-DCPV-011-2019-2,134502,tenderNotice,2019-06-03T09:33:55.483000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-011-2019100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CI-DCPV-011-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-011-2019-2/3,1RaMPR-CI-DCPV-011-2019-2,134503,biddingDocuments,2019-06-03T09:34:03.723000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-011-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CI-DCPV-012-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-012-2019-2/3,1RaMPR-CI-DCPV-012-2019-2,134504,tenderNotice,2019-06-03T09:38:30.947000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-012-2019100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CI-DCPV-012-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-012-2019-2/3,1RaMPR-CI-DCPV-012-2019-2,134505,biddingDocuments,2019-06-03T09:38:40.220000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-012-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CI-DCPV-012-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-012-2019-2/3,1RaMPR-CI-DCPV-012-2019-2,146082,cancellationDetails,2020-03-08T11:37:57.047000-06:00,Declaratoria de Proceso Desierto,application/pdf,Declaratoria de Proceso Desierto,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-012-20191102-DeclaratoriadeProcesoDesierto.pdf
ocds-lcuori-1RaMPR-CI-DCPV-013-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-013-2019-2/6,1RaMPR-CI-DCPV-013-2019-2,134506,tenderNotice,2019-06-03T09:41:36.017000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-013-2019100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CI-DCPV-013-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-013-2019-2/6,1RaMPR-CI-DCPV-013-2019-2,134507,biddingDocuments,2019-06-03T09:41:45.847000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-013-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CI-DCPV-013-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-013-2019-2/6,1RaMPR-CI-DCPV-013-2019-2,138490,x_recordOpeningTendersReceived,2019-08-21T15:33:52.143000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-013-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CI-DCPV-014-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-014-2019-2/4,1RaMPR-CI-DCPV-014-2019-2,134508,tenderNotice,2019-06-03T09:44:04.400000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-014-2019100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CI-DCPV-014-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-014-2019-2/4,1RaMPR-CI-DCPV-014-2019-2,134509,biddingDocuments,2019-06-03T09:44:27.217000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-014-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CI-DCPV-014-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-014-2019-2/4,1RaMPR-CI-DCPV-014-2019-2,142572,x_recordOpeningTendersReceived,2019-11-12T11:19:20.250000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-014-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CI-DCPV-015-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-015-2019-2/4,1RaMPR-CI-DCPV-015-2019-2,134511,tenderNotice,2019-06-03T09:47:57.933000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-015-2019100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CI-DCPV-015-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-015-2019-2/4,1RaMPR-CI-DCPV-015-2019-2,134512,biddingDocuments,2019-06-03T09:48:07.260000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-015-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CI-DCPV-015-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-015-2019-2/4,1RaMPR-CI-DCPV-015-2019-2,139099,x_recordOpeningTendersReceived,2019-09-05T17:37:53.030000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-015-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-1RaMPR-CI-DCPV-015-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-015-2019-2/4,1RaMPR-CI-DCPV-015-2019-2,146080,cancellationDetails,2020-03-08T11:35:41.673000-06:00,Declaratoria de Proceso Fracasado,application/pdf,Declaratoria de Proceso Fracasado,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-015-20191003-DeclaratoriadeProcesoFracasado.pdf
ocds-lcuori-1RaMPR-CI-DCPV-016-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-016-2019-2/3,1RaMPR-CI-DCPV-016-2019-2,134513,tenderNotice,2019-06-03T09:50:27.513000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-016-2019100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CI-DCPV-016-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-016-2019-2/3,1RaMPR-CI-DCPV-016-2019-2,134514,biddingDocuments,2019-06-03T09:50:37.907000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-016-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CI-DCPV-016-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-016-2019-2/3,1RaMPR-CI-DCPV-016-2019-2,146081,cancellationDetails,2020-03-08T11:37:05.593000-06:00,Declaratoria de Proceso Desierto,application/pdf,Declaratoria de Proceso Desierto,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-016-20191102-DeclaratoriadeProcesoDesierto.pdf
ocds-lcuori-1RaMPR-CI-DCPV-017-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-017-2019-2/4,1RaMPR-CI-DCPV-017-2019-2,134515,tenderNotice,2019-06-03T09:53:21.690000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-017-2019100-AvisodePrensa.pdf
ocds-lcuori-1RaMPR-CI-DCPV-017-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-017-2019-2/4,1RaMPR-CI-DCPV-017-2019-2,134516,biddingDocuments,2019-06-03T09:53:30.830000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-017-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-1RaMPR-CI-DCPV-017-2019-2,ocds-lcuori-1RaMPR-CI-DCPV-017-2019-2/4,1RaMPR-CI-DCPV-017-2019-2,139098,x_recordOpeningTendersReceived,2019-09-05T16:37:07.647000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic703CI-DCPV-017-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2,ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2/6,NLP4qL-SEFIN-UAP-EI-004-2019-2,134518,tenderNotice,2019-06-03T10:04:44.323000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic222SEFIN-UAP-EI-004-2019100-AvisodePrensa.pdf
ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2,ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2/6,NLP4qL-SEFIN-UAP-EI-004-2019-2,134519,biddingDocuments,2019-06-03T10:05:16.147000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic222SEFIN-UAP-EI-004-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2,ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2/6,NLP4qL-SEFIN-UAP-EI-004-2019-2,135112,x_amendment,2019-06-17T11:42:13.463000-06:00,Enmienda o Adendum,application/pdf,Enmienda o Adendum,http://h1.honducompras.gob.hn/Docs/Lic222SEFIN-UAP-EI-004-2019403-EnmiendaoAdendum.pdf
ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2,ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2/6,NLP4qL-SEFIN-UAP-EI-004-2019-2,135579,x_recordOpeningTendersReceived,2019-06-27T10:34:58.860000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic222SEFIN-UAP-EI-004-2019604-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2,ocds-lcuori-NLP4qL-SEFIN-UAP-EI-004-2019-2/6,NLP4qL-SEFIN-UAP-EI-004-2019-2,134520,x_solicitationDocumentAnnexe,2019-06-03T10:05:32.227000-06:00,Anexos al Pliego ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Anexos al Pliego ,http://h1.honducompras.gob.hn/Docs/Lic222SEFIN-UAP-EI-004-20191402-AnexosalPliego.docx
ocds-lcuori-grxXEr-L.P. 13-046-2019-2,ocds-lcuori-grxXEr-L.P. 13-046-2019-2/7,grxXEr-L.P. 13-046-2019-2,134341,biddingDocuments,2019-05-28T16:00:35.937000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%2013-046-2019200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-grxXEr-L.P. 13-046-2019-2,ocds-lcuori-grxXEr-L.P. 13-046-2019-2/7,grxXEr-L.P. 13-046-2019-2,135306,x_recordOpeningTendersReceived,2019-06-19T15:40:42.863000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic97L.P.%2013-046-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2/8,MrMPYR-LPN-CNBS-03-2019-2,134525,tenderNotice,2019-06-03T10:47:24.117000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-03-2019100-AvisodePrensa.pdf
ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2/8,MrMPYR-LPN-CNBS-03-2019-2,134526,biddingDocuments,2019-06-03T10:51:03.437000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-03-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2/8,MrMPYR-LPN-CNBS-03-2019-2,135393,clarifications,2019-06-21T14:39:37.353000-06:00,Aclaratoria,application/pdf,Aclaratoria,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-03-2019502-Aclaratoria.pdf
ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2/8,MrMPYR-LPN-CNBS-03-2019-2,135880,clarifications,2019-07-03T14:44:11.957000-06:00,Aclaratoria,application/pdf,Aclaratoria,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-03-2019503-Aclaratoria.pdf
ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2/8,MrMPYR-LPN-CNBS-03-2019-2,136083,clarifications,2019-07-05T15:16:54.657000-06:00,Aclaratoria,application/pdf,Aclaratoria,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-03-2019504-Aclaratoria.PDF
ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2/8,MrMPYR-LPN-CNBS-03-2019-2,136658,x_recordOpeningTendersReceived,2019-07-17T09:42:05.683000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-03-2019605-ActadeRecepcionyAperturadeOfertas.PDF
ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2,ocds-lcuori-MrMPYR-LPN-CNBS-03-2019-2/8,MrMPYR-LPN-CNBS-03-2019-2,142163,cancellationDetails,2019-11-04T16:36:46.560000-06:00,Declaratoria de Proceso Fracasado,application/pdf,Declaratoria de Proceso Fracasado,http://h1.honducompras.gob.hn/Docs/Lic140LPN-CNBS-03-20191006-DeclaratoriadeProcesoFracasado.pdf
ocds-lcuori-gGyM4G-PCCMB-154-3CV-CI-24-2019-2,ocds-lcuori-gGyM4G-PCCMB-154-3CV-CI-24-2019-2/4,gGyM4G-PCCMB-154-3CV-CI-24-2019-2,134347,biddingDocuments,2019-05-28T17:01:02.093000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic1138PCCMB-154-3CV-CI-24-2019200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-gGyM4G-PCCMB-154-3CV-CI-24-2019-2,ocds-lcuori-gGyM4G-PCCMB-154-3CV-CI-24-2019-2/4,gGyM4G-PCCMB-154-3CV-CI-24-2019-2,134836,x_amendment,2019-06-10T14:55:42.683000-06:00,Enmienda o Adendum,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Enmienda o Adendum,http://h1.honducompras.gob.hn/Docs/Lic1138PCCMB-154-3CV-CI-24-2019401-EnmiendaoAdendum.doc
ocds-lcuori-grxXEr-L.P.036-2019-2,ocds-lcuori-grxXEr-L.P.036-2019-2/5,grxXEr-L.P.036-2019-2,133249,biddingDocuments,2019-05-09T14:15:52.680000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic97L.P.036-2019200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-grxXEr-L.P.036-2019-2,ocds-lcuori-grxXEr-L.P.036-2019-2/5,grxXEr-L.P.036-2019-2,135069,x_recordOpeningTendersReceived,2019-06-14T16:34:25.367000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic97L.P.036-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-grxXEr-L.P.036-2019-2,ocds-lcuori-grxXEr-L.P.036-2019-2/5,grxXEr-L.P.036-2019-2,135070,x_recordOpeningTendersReceived,2019-06-14T16:34:31.887000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic97L.P.036-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-7rBxpG-CPrivado No.01-2019-2,ocds-lcuori-7rBxpG-CPrivado No.01-2019-2/6,7rBxpG-CPrivado No.01-2019-2,133232,tenderNotice,2019-05-09T13:29:34.913000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic123CPrivado%20No.01-2019100-AvisodePrensa.pdf
ocds-lcuori-7rBxpG-CPrivado No.01-2019-2,ocds-lcuori-7rBxpG-CPrivado No.01-2019-2/6,7rBxpG-CPrivado No.01-2019-2,135021,biddingDocuments,2019-06-14T09:39:19.793000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic123CPrivado%20No.01-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7rBxpG-CPrivado No.01-2019-2,ocds-lcuori-7rBxpG-CPrivado No.01-2019-2/6,7rBxpG-CPrivado No.01-2019-2,135050,clarifications,2019-06-14T14:20:19.723000-06:00,Aclaratoria,application/pdf,Aclaratoria,http://h1.honducompras.gob.hn/Docs/Lic123CPrivado%20No.01-2019502-Aclaratoria.pdf
ocds-lcuori-7rBxpG-CPrivado No.01-2019-2,ocds-lcuori-7rBxpG-CPrivado No.01-2019-2/6,7rBxpG-CPrivado No.01-2019-2,135204,clarifications,2019-06-18T13:28:46.890000-06:00,Aclaratoria,application/pdf,Aclaratoria,http://h1.honducompras.gob.hn/Docs/Lic123CPrivado%20No.01-2019503-Aclaratoria.pdf
ocds-lcuori-7rBxpG-CPrivado No.01-2019-2,ocds-lcuori-7rBxpG-CPrivado No.01-2019-2/6,7rBxpG-CPrivado No.01-2019-2,140577,x_recordOpeningTendersReceived,2019-10-10T15:15:25.097000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic123CPrivado%20No.01-2019604-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-7rBxpG-CPrivado No.01-2019-2,ocds-lcuori-7rBxpG-CPrivado No.01-2019-2/6,7rBxpG-CPrivado No.01-2019-2,140578,cancellationDetails,2019-10-10T15:16:01.417000-06:00,Declaratoria de Proceso Fracasado,application/pdf,Declaratoria de Proceso Fracasado,http://h1.honducompras.gob.hn/Docs/Lic123CPrivado%20No.01-20191005-DeclaratoriadeProcesoFracasado.pdf
ocds-lcuori-PR8Q5r-03-LPN-IHT-2019-2,ocds-lcuori-PR8Q5r-03-LPN-IHT-2019-2/5,PR8Q5r-03-LPN-IHT-2019-2,134153,tenderNotice,2019-05-23T16:27:28.877000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic113603-LPN-IHT-2019100-AvisodePrensa.pdf
ocds-lcuori-PR8Q5r-03-LPN-IHT-2019-2,ocds-lcuori-PR8Q5r-03-LPN-IHT-2019-2/5,PR8Q5r-03-LPN-IHT-2019-2,134154,biddingDocuments,2019-05-23T16:28:04.123000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic113603-LPN-IHT-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-PR8Q5r-03-LPN-IHT-2019-2,ocds-lcuori-PR8Q5r-03-LPN-IHT-2019-2/5,PR8Q5r-03-LPN-IHT-2019-2,135080,x_amendment,2019-06-14T17:22:51.437000-06:00,Enmienda o Adendum,application/pdf,Enmienda o Adendum,http://h1.honducompras.gob.hn/Docs/Lic113603-LPN-IHT-2019403-EnmiendaoAdendum.pdf
ocds-lcuori-PR8Q5r-03-LPN-IHT-2019-2,ocds-lcuori-PR8Q5r-03-LPN-IHT-2019-2/5,PR8Q5r-03-LPN-IHT-2019-2,135065,clarifications,2019-06-14T16:22:35.753000-06:00,Aclaratoria,application/pdf,Aclaratoria,http://h1.honducompras.gob.hn/Docs/Lic113603-LPN-IHT-2019502-Aclaratoria.pdf
ocds-lcuori-NrdVGA-LPN-002-DGA-SE-2019-2,ocds-lcuori-NrdVGA-LPN-002-DGA-SE-2019-2/7,NrdVGA-LPN-002-DGA-SE-2019-2,134529,tenderNotice,2019-06-03T11:52:23.373000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic13LPN-002-DGA-SE-2019100-AvisodePrensa.pdf
ocds-lcuori-NrdVGA-LPN-002-DGA-SE-2019-2,ocds-lcuori-NrdVGA-LPN-002-DGA-SE-2019-2/7,NrdVGA-LPN-002-DGA-SE-2019-2,134541,biddingDocuments,2019-06-03T13:22:59.890000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic13LPN-002-DGA-SE-2019201-PliegooTerminosdeReferencia.pdf
