ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name,planning/budget/budgetBreakdown/0/description
ocds-lcuori-vGZWNR-CD-IHSS-10006302-2,ocds-lcuori-vGZWNR-CD-IHSS-10006302-2/2,vGZWNR-CD-IHSS-10006302-2,1.0-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-yRl6pL-CI-029-SSIS-BID-3371-2019-2,ocds-lcuori-yRl6pL-CI-029-SSIS-BID-3371-2019-2/2,yRl6pL-CI-029-SSIS-BID-3371-2019-2,3.0-FMLQALQ,FMLQALQ,BID,Prestamo
ocds-lcuori-grxELe-525-2019-SAG-1,ocds-lcuori-grxELe-525-2019-SAG-1/2,grxELe-525-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-WRz5vG-Licitación Privada No. 06-2019 -2,ocds-lcuori-WRz5vG-Licitación Privada No. 06-2019 -2/2,WRz5vG-Licitación Privada No. 06-2019 -2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-852-INP-2019-1,ocds-lcuori-orvwnL-CM-852-INP-2019-1/2,orvwnL-CM-852-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-wrVggL-CM-080-CHOLU-2019-1,ocds-lcuori-wrVggL-CM-080-CHOLU-2019-1/2,wrVggL-CM-080-CHOLU-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-kG1kDr-CM-025-2019-CENET-1,ocds-lcuori-kG1kDr-CM-025-2019-CENET-1/2,kG1kDr-CM-025-2019-CENET-1,2-F7G3yrQ,F7G3yrQ,España,Donación
ocds-lcuori-wrVggL-CM-081-CHOLU-2019-1,ocds-lcuori-wrVggL-CM-081-CHOLU-2019-1/2,wrVggL-CM-081-CHOLU-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-wrVggL-CM-082-CHOLU-2019-1,ocds-lcuori-wrVggL-CM-082-CHOLU-2019-1/2,wrVggL-CM-082-CHOLU-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-0rwYG8-SOLPED-10001832-1,ocds-lcuori-0rwYG8-SOLPED-10001832-1/2,0rwYG8-SOLPED-10001832-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZWNR-CD-IHSS-10006303-2,ocds-lcuori-vGZWNR-CD-IHSS-10006303-2/2,vGZWNR-CD-IHSS-10006303-2,1.0-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-7GXbbr-LPN-MCH-004-2019-2,ocds-lcuori-7GXbbr-LPN-MCH-004-2019-2/2,7GXbbr-LPN-MCH-004-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZKAR-CM-AMD-CS-1057-2019-1,ocds-lcuori-vGZKAR-CM-AMD-CS-1057-2019-1/2,vGZKAR-CM-AMD-CS-1057-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-8L47Pr-CD-072-2019-HO-1,ocds-lcuori-8L47Pr-CD-072-2019-HO-1/2,8L47Pr-CD-072-2019-HO-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-WRz5vG-LICITACION PRIVADA NACIONAL N°04-2019-2,ocds-lcuori-WRz5vG-LICITACION PRIVADA NACIONAL N°04-2019-2/2,WRz5vG-LICITACION PRIVADA NACIONAL N°04-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7GXa9R-CMA-UDH-180-2019-1,ocds-lcuori-7GXa9R-CMA-UDH-180-2019-1/2,7GXa9R-CMA-UDH-180-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-069-2019-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-069-2019-1/2,MrM6zL-CM-CONEANFO-UAF-069-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-8L42ZR-l.p 07-2019-2,ocds-lcuori-8L42ZR-l.p 07-2019-2/2,8L42ZR-l.p 07-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-8L42ZR-L.P 08-2019-2,ocds-lcuori-8L42ZR-L.P 08-2019-2/2,8L42ZR-L.P 08-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-wrVggL-CM-083-CHOLU-2019-1,ocds-lcuori-wrVggL-CM-083-CHOLU-2019-1/2,wrVggL-CM-083-CHOLU-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-853-INP-2019-1,ocds-lcuori-orvwnL-CM-853-INP-2019-1/2,orvwnL-CM-853-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mrYQZr-CM-451-SDN-SGRMSG-2019-1,ocds-lcuori-mrYQZr-CM-451-SDN-SGRMSG-2019-1/2,mrYQZr-CM-451-SDN-SGRMSG-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-grxELe-485-2019-SAG-1,ocds-lcuori-grxELe-485-2019-SAG-1/2,grxELe-485-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-WRz5vG-LICITACION PRIVADA NACIONAL N°03-2019-2,ocds-lcuori-WRz5vG-LICITACION PRIVADA NACIONAL N°03-2019-2/2,WRz5vG-LICITACION PRIVADA NACIONAL N°03-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-JLKjmr-CM-0231-HBCBL-2019-1,ocds-lcuori-JLKjmr-CM-0231-HBCBL-2019-1/2,JLKjmr-CM-0231-HBCBL-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZWNR-50001110-TEG-1,ocds-lcuori-vGZWNR-50001110-TEG-1/2,vGZWNR-50001110-TEG-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-jRDA5r-solicitud 996-1,ocds-lcuori-jRDA5r-solicitud 996-1/2,jRDA5r-solicitud 996-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-4LOV1r-DICTA-SAG-LPN-004-2019-2,ocds-lcuori-4LOV1r-DICTA-SAG-LPN-004-2019-2/2,4LOV1r-DICTA-SAG-LPN-004-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NrdVGA-CM-669-SEDUC-2019-1,ocds-lcuori-NrdVGA-CM-669-SEDUC-2019-1/3,NrdVGA-CM-669-SEDUC-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-NLPAVG-2019-134-FN-INAM-1,ocds-lcuori-NLPAVG-2019-134-FN-INAM-1/2,NLPAVG-2019-134-FN-INAM-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orveZR-LP-RDC-25-2019-2,ocds-lcuori-orveZR-LP-RDC-25-2019-2/2,orveZR-LP-RDC-25-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDA5r-SOLICITUD1102-1,ocds-lcuori-jRDA5r-SOLICITUD1102-1/2,jRDA5r-SOLICITUD1102-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MLQmwL-CM-282-2019-1,ocds-lcuori-MLQmwL-CM-282-2019-1/3,MLQmwL-CM-282-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZWNR-20001690-TEG-1,ocds-lcuori-vGZWNR-20001690-TEG-1/2,vGZWNR-20001690-TEG-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-8L47Pr-CD-090-2019-HO-1,ocds-lcuori-8L47Pr-CD-090-2019-HO-1/2,8L47Pr-CD-090-2019-HO-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvkNL-LPN No.24-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.24-2019-SEAF-UNAH-2/2,orvkNL-LPN No.24-2019-SEAF-UNAH-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-0rw5YG-16-2019-2,ocds-lcuori-0rw5YG-16-2019-2/2,0rw5YG-16-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-grxELe-350-2019-SAG-1,ocds-lcuori-grxELe-350-2019-SAG-1/4,grxELe-350-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-gLn82R-CONCURSO PRIVADO No 11 400159-2,ocds-lcuori-gLn82R-CONCURSO PRIVADO No 11 400159-2/3,gLn82R-CONCURSO PRIVADO No 11 400159-2,2.0-F7G3yrQ,F7G3yrQ,España,Donación
ocds-lcuori-orvPDG-LP-077-HGA-2019-2,ocds-lcuori-orvPDG-LP-077-HGA-2019-2/2,orvPDG-LP-077-HGA-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7G3oBG-LP12-RMSPS-19-2,ocds-lcuori-7G3oBG-LP12-RMSPS-19-2/4,7G3oBG-LP12-RMSPS-19-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLewkR-HBCBCH-468-2019-1,ocds-lcuori-PLewkR-HBCBCH-468-2019-1/2,PLewkR-HBCBCH-468-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLewkR-HBCBCH-469-2019-1,ocds-lcuori-PLewkR-HBCBCH-469-2019-1/2,PLewkR-HBCBCH-469-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLewkR-HBCBCH-470-2019-1,ocds-lcuori-PLewkR-HBCBCH-470-2019-1/2,PLewkR-HBCBCH-470-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLewkR-HBCBCH-471-2019-1,ocds-lcuori-PLewkR-HBCBCH-471-2019-1/2,PLewkR-HBCBCH-471-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-Er6z7r-CM-CONEANFO-USE-AECID-022-2019-1,ocds-lcuori-Er6z7r-CM-CONEANFO-USE-AECID-022-2019-1/2,Er6z7r-CM-CONEANFO-USE-AECID-022-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLewkR-HBCBCH-473-2019-1,ocds-lcuori-PLewkR-HBCBCH-473-2019-1/2,PLewkR-HBCBCH-473-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLewkR-HBCBCH-476-2019-1,ocds-lcuori-PLewkR-HBCBCH-476-2019-1/2,PLewkR-HBCBCH-476-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLewkR-HBCBCH-477-2019-1,ocds-lcuori-PLewkR-HBCBCH-477-2019-1/2,PLewkR-HBCBCH-477-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-JL7JBr-CM-90-HBCBHR-2019-1,ocds-lcuori-JL7JBr-CM-90-HBCBHR-2019-1/2,JL7JBr-CM-90-HBCBHR-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-JL7JBr-CM-91-HBCBHR-2019-1,ocds-lcuori-JL7JBr-CM-91-HBCBHR-2019-1/2,JL7JBr-CM-91-HBCBHR-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-JL7JBr-CM-92-HBCBHR-2019-1,ocds-lcuori-JL7JBr-CM-92-HBCBHR-2019-1/2,JL7JBr-CM-92-HBCBHR-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-JL7JBr-CM-93-HBCBHR-2019-1,ocds-lcuori-JL7JBr-CM-93-HBCBHR-2019-1/2,JL7JBr-CM-93-HBCBHR-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-Er6z7r-CM-CONEANFO-USE-AECID-023-2019-1,ocds-lcuori-Er6z7r-CM-CONEANFO-USE-AECID-023-2019-1/2,Er6z7r-CM-CONEANFO-USE-AECID-023-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-grxELe-468-2019-SAG-1,ocds-lcuori-grxELe-468-2019-SAG-1/2,grxELe-468-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-JL7JBr-CM-94-HBCBHR-2019-1,ocds-lcuori-JL7JBr-CM-94-HBCBHR-2019-1/2,JL7JBr-CM-94-HBCBHR-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-JL7JBr-CM-95-HBCBHR-2019-1,ocds-lcuori-JL7JBr-CM-95-HBCBHR-2019-1/2,JL7JBr-CM-95-HBCBHR-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8Q5r-281-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-281-CM-IHT-2019-1/2,PR8Q5r-281-CM-IHT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR8Q5r-295-CM-IHT-2019-1,ocds-lcuori-PR8Q5r-295-CM-IHT-2019-1/2,PR8Q5r-295-CM-IHT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZWNR-CD-IHSS-10006270-2,ocds-lcuori-vGZWNR-CD-IHSS-10006270-2/2,vGZWNR-CD-IHSS-10006270-2,1.0-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-grxELe-463-2019-SAG-1,ocds-lcuori-grxELe-463-2019-SAG-1/2,grxELe-463-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NrdVGA-CM-670-SEDUC-2019-1,ocds-lcuori-NrdVGA-CM-670-SEDUC-2019-1/3,NrdVGA-CM-670-SEDUC-2019-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-grxELe-461-2019-SAG-1,ocds-lcuori-grxELe-461-2019-SAG-1/2,grxELe-461-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7G3mOr-CM-777-HBCBHSPS-2019-1,ocds-lcuori-7G3mOr-CM-777-HBCBHSPS-2019-1/2,7G3mOr-CM-777-HBCBHSPS-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLeQ0L-CON-MEP-086-19-1,ocds-lcuori-PLeQ0L-CON-MEP-086-19-1/2,PLeQ0L-CON-MEP-086-19-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-8L47Pr-CD-068-2019-1,ocds-lcuori-8L47Pr-CD-068-2019-1/2,8L47Pr-CD-068-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-WRz0xL-CM-SAR-324-2019-1,ocds-lcuori-WRz0xL-CM-SAR-324-2019-1/2,WRz0xL-CM-SAR-324-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-Zr5B9L-CM-SESAL-NC-0707-P-0499-2019-1,ocds-lcuori-Zr5B9L-CM-SESAL-NC-0707-P-0499-2019-1/2,Zr5B9L-CM-SESAL-NC-0707-P-0499-2019-1,1-FgRNyG6,FgRNyG6,Fondo Común ,Recursos Nacionales
ocds-lcuori-DRW78R-CM-0120-CBSB-2019-1,ocds-lcuori-DRW78R-CM-0120-CBSB-2019-1/2,DRW78R-CM-0120-CBSB-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mrYQZr-CM-457-SDN-SGRMSG-2019-1,ocds-lcuori-mrYQZr-CM-457-SDN-SGRMSG-2019-1/2,mrYQZr-CM-457-SDN-SGRMSG-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mrYQZr-CM-458-SDN-SGRMSG-2019-1,ocds-lcuori-mrYQZr-CM-458-SDN-SGRMSG-2019-1/2,mrYQZr-CM-458-SDN-SGRMSG-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mrYQZr-CM-459-SDN-SGRMSG-2019-1,ocds-lcuori-mrYQZr-CM-459-SDN-SGRMSG-2019-1/2,mrYQZr-CM-459-SDN-SGRMSG-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mrYQZr-CM-460-SDN-SGRMSG-2019-1,ocds-lcuori-mrYQZr-CM-460-SDN-SGRMSG-2019-1/2,mrYQZr-CM-460-SDN-SGRMSG-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvkNL-LPN No.16-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.16-2019-SEAF-UNAH-2/2,orvkNL-LPN No.16-2019-SEAF-UNAH-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDkQG-CM-286-2019-2,ocds-lcuori-jRDkQG-CM-286-2019-2/2,jRDkQG-CM-286-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvkNL-LPN No.19-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.19-2019-SEAF-UNAH-2/2,orvkNL-LPN No.19-2019-SEAF-UNAH-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLeQ0L-CON-MEP-079-19-1,ocds-lcuori-PLeQ0L-CON-MEP-079-19-1/2,PLeQ0L-CON-MEP-079-19-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLeQ0L-CON-MEP-080-19-1,ocds-lcuori-PLeQ0L-CON-MEP-080-19-1/2,PLeQ0L-CON-MEP-080-19-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLeQ0L-CON-MEP-081-19-1,ocds-lcuori-PLeQ0L-CON-MEP-081-19-1/2,PLeQ0L-CON-MEP-081-19-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PLeQ0L-CON-MEP-082-19-1,ocds-lcuori-PLeQ0L-CON-MEP-082-19-1/2,PLeQ0L-CON-MEP-082-19-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvkNL-LPN No.20-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.20-2019-SEAF-UNAH-2/2,orvkNL-LPN No.20-2019-SEAF-UNAH-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-067A-2019-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-067A-2019-1/2,MrM6zL-CM-CONEANFO-UAF-067A-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-067B-2019-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-067B-2019-1/2,MrM6zL-CM-CONEANFO-UAF-067B-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDkVG-LP-026-2019-2,ocds-lcuori-jRDkVG-LP-026-2019-2/2,jRDkVG-LP-026-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-gGyzvR-CBH-CBO-049-2019-1,ocds-lcuori-gGyzvR-CBH-CBO-049-2019-1/2,gGyzvR-CBH-CBO-049-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-jRDA5r-solicitud 995-1,ocds-lcuori-jRDA5r-solicitud 995-1/2,jRDA5r-solicitud 995-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-XRbOkr-CS-CSJ-2019-1054-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-1054-1/3,XRbOkr-CS-CSJ-2019-1054-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-vGZWNR-LPN-017-2019-2,ocds-lcuori-vGZWNR-LPN-017-2019-2/2,vGZWNR-LPN-017-2019-2,1.0-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-orvkNL-LPN No.23-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.23-2019-SEAF-UNAH-2/2,orvkNL-LPN No.23-2019-SEAF-UNAH-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-WRz5vG-LPN 12-2019 TORRE DE PARQUEO-2,ocds-lcuori-WRz5vG-LPN 12-2019 TORRE DE PARQUEO-2/2,WRz5vG-LPN 12-2019 TORRE DE PARQUEO-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-yRlZYL-SEP-GA-129-2019-1,ocds-lcuori-yRlZYL-SEP-GA-129-2019-1/2,yRlZYL-SEP-GA-129-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-XRbOkr-CS-CSJ-2019-1159-1,ocds-lcuori-XRbOkr-CS-CSJ-2019-1159-1/3,XRbOkr-CS-CSJ-2019-1159-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvkNL-LPN NO.22-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN NO.22-2019-SEAF-UNAH-2/2,orvkNL-LPN NO.22-2019-SEAF-UNAH-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-yRl8kR-CM-036-FIHTT-2019-1,ocds-lcuori-yRl8kR-CM-036-FIHTT-2019-1/4,yRl8kR-CM-036-FIHTT-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-NrdVGA-CM-675-SEDUC-2019-1,ocds-lcuori-NrdVGA-CM-675-SEDUC-2019-1/2,NrdVGA-CM-675-SEDUC-2019-1,1-FgLkyRb,FgLkyRb,Hispano-Hondureño,Recursos Nacionales
ocds-lcuori-7G3mOr-CM-792-HBCBHSPS-2019-1,ocds-lcuori-7G3mOr-CM-792-HBCBHSPS-2019-1/2,7G3mOr-CM-792-HBCBHSPS-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7G3mOr-CM-793-HBCBHSPS-2019-1,ocds-lcuori-7G3mOr-CM-793-HBCBHSPS-2019-1/2,7G3mOr-CM-793-HBCBHSPS-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED50004765-1-1,ocds-lcuori-PR85r9-SOL-PED50004765-1-1/2,PR85r9-SOL-PED50004765-1-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwoL-CP-01-EQUIPAMIENTO-UNA-PINPROS-2019-1,ocds-lcuori-orvwoL-CP-01-EQUIPAMIENTO-UNA-PINPROS-2019-1/6,orvwoL-CP-01-EQUIPAMIENTO-UNA-PINPROS-2019-1,3-FjRDVLk,FjRDVLk,BCIE,Prestamo
ocds-lcuori-7GXa9R-CM-UDH-118-2019-1,ocds-lcuori-7GXa9R-CM-UDH-118-2019-1/2,7GXa9R-CM-UDH-118-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-mGEMGM-SEFIN-UDEM-UIT-41-2019-1,ocds-lcuori-mGEMGM-SEFIN-UDEM-UIT-41-2019-1/2,mGEMGM-SEFIN-UDEM-UIT-41-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED50004810-1-1,ocds-lcuori-PR85r9-SOL-PED50004810-1-1/2,PR85r9-SOL-PED50004810-1-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7GXa9R-CMA-UDH-172-2019-1,ocds-lcuori-7GXa9R-CMA-UDH-172-2019-1/2,7GXa9R-CMA-UDH-172-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7GXa9R-CM-UDH-119-2019-1,ocds-lcuori-7GXa9R-CM-UDH-119-2019-1/2,7GXa9R-CM-UDH-119-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-855-INP-2019-1,ocds-lcuori-orvwnL-CM-855-INP-2019-1/2,orvwnL-CM-855-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-XRbOkr-zn-csj-2019-0064-1,ocds-lcuori-XRbOkr-zn-csj-2019-0064-1/3,XRbOkr-zn-csj-2019-0064-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-grxELe-408-2019-SAG-1,ocds-lcuori-grxELe-408-2019-SAG-1/2,grxELe-408-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-grxELe-211-2019-SAG-1,ocds-lcuori-grxELe-211-2019-SAG-1/5,grxELe-211-2019-SAG-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED50005043-1,ocds-lcuori-PR85r9-SOL-PED50005043-1/2,PR85r9-SOL-PED50005043-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-JL7W2L-LP 018-2019-2,ocds-lcuori-JL7W2L-LP 018-2019-2/2,JL7W2L-LP 018-2019-2,1.0-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-gLkw4L-CM-615-CBD-2019-1,ocds-lcuori-gLkw4L-CM-615-CBD-2019-1/2,gLkw4L-CM-615-CBD-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED30000616-1,ocds-lcuori-PR85r9-SOL-PED30000616-1/2,PR85r9-SOL-PED30000616-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-7rBxpG-LPública No.30-2019-2,ocds-lcuori-7rBxpG-LPública No.30-2019-2/3,7rBxpG-LPública No.30-2019-2,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-PR85r9-SOL-PED50005019-1,ocds-lcuori-PR85r9-SOL-PED50005019-1/2,PR85r9-SOL-PED50005019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
ocds-lcuori-orvwnL-CM-858-INP-2019-1,ocds-lcuori-orvwnL-CM-858-INP-2019-1/2,orvwnL-CM-858-INP-2019-1,1-FlRo2G5,FlRo2G5,Entidad,Recursos Nacionales
