ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/type,tender/participationFees/0/value/amount
ocds-lcuori-kR05rP-CPS-004-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-CPS-004-UDEIP-INSEP-2019-2/4,kR05rP-CPS-004-UDEIP-INSEP-2019-2,kR05rP-CPS-004-UDEIP-INSEP-2019-2,document,200.0
ocds-lcuori-kG1ger-PUB 01-2019-2,ocds-lcuori-kG1ger-PUB 01-2019-2/3,kG1ger-PUB 01-2019-2,kG1ger-PUB 01-2019-2,document,500.0
ocds-lcuori-2LmqDL-LPrNBS-01-AMDC-36-2019-2,ocds-lcuori-2LmqDL-LPrNBS-01-AMDC-36-2019-2/6,2LmqDL-LPrNBS-01-AMDC-36-2019-2,2LmqDL-LPrNBS-01-AMDC-36-2019-2,document,200.0
ocds-lcuori-kG1ger-LPN-ENP-02-2019-2,ocds-lcuori-kG1ger-LPN-ENP-02-2019-2/5,kG1ger-LPN-ENP-02-2019-2,kG1ger-LPN-ENP-02-2019-2,document,500.0
ocds-lcuori-2LmqDL-LPrNO-06-AMDC-22-2019-2,ocds-lcuori-2LmqDL-LPrNO-06-AMDC-22-2019-2/5,2LmqDL-LPrNO-06-AMDC-22-2019-2,2LmqDL-LPrNO-06-AMDC-22-2019-2,document,200.0
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-01-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-01-2019-2/4,mGE4eL-COT-IDECOAS-FHIS-01-2019-2,mGE4eL-COT-IDECOAS-FHIS-01-2019-2,document,200.0
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-02-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-02-2019-2/4,mGE4eL-COT-IDECOAS-FHIS-02-2019-2,mGE4eL-COT-IDECOAS-FHIS-02-2019-2,document,200.0
ocds-lcuori-orveZR-LP-RDC-08-2019-2,ocds-lcuori-orveZR-LP-RDC-08-2019-2/3,orveZR-LP-RDC-08-2019-2,orveZR-LP-RDC-08-2019-2,document,300000.0
ocds-lcuori-7rBxpG-LPública No.09-2019-2,ocds-lcuori-7rBxpG-LPública No.09-2019-2/3,7rBxpG-LPública No.09-2019-2,7rBxpG-LPública No.09-2019-2,document,200.0
ocds-lcuori-7rBxpG-LPública No.13-2019-2,ocds-lcuori-7rBxpG-LPública No.13-2019-2/6,7rBxpG-LPública No.13-2019-2,7rBxpG-LPública No.13-2019-2,document,200.0
ocds-lcuori-2LmqDL-LPrNO-08-AMDC-25-2019-2,ocds-lcuori-2LmqDL-LPrNO-08-AMDC-25-2019-2/3,2LmqDL-LPrNO-08-AMDC-25-2019-2,2LmqDL-LPrNO-08-AMDC-25-2019-2,document,200.0
ocds-lcuori-2LmqDL-LPrNO-07-AMDC-24-2019-2,ocds-lcuori-2LmqDL-LPrNO-07-AMDC-24-2019-2/4,2LmqDL-LPrNO-07-AMDC-24-2019-2,2LmqDL-LPrNO-07-AMDC-24-2019-2,document,200.0
ocds-lcuori-orveZR-LP-RDC-09-2019-2,ocds-lcuori-orveZR-LP-RDC-09-2019-2/3,orveZR-LP-RDC-09-2019-2,orveZR-LP-RDC-09-2019-2,document,500000.0
ocds-lcuori-orveZR-LP-RDC-10-2019-2,ocds-lcuori-orveZR-LP-RDC-10-2019-2/3,orveZR-LP-RDC-10-2019-2,orveZR-LP-RDC-10-2019-2,document,300000.0
ocds-lcuori-gLkXWG-LPUB-PIHSESAL-004-2019-2,ocds-lcuori-gLkXWG-LPUB-PIHSESAL-004-2019-2/3,gLkXWG-LPUB-PIHSESAL-004-2019-2,gLkXWG-LPUB-PIHSESAL-004-2019-2,document,790000.0
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-04-2019-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-04-2019-HO-OBRAS-2/4,PR8wNG-IDECOAS-PRONADERS-LPRI-04-2019-HO-OBRAS-2,PR8wNG-IDECOAS-PRONADERS-LPRI-04-2019-HO-OBRAS-2,document,300.0
ocds-lcuori-gLkXWG-LPUB-PIHSESAL-005-2019-2,ocds-lcuori-gLkXWG-LPUB-PIHSESAL-005-2019-2/3,gLkXWG-LPUB-PIHSESAL-005-2019-2,gLkXWG-LPUB-PIHSESAL-005-2019-2,document,314000.0
ocds-lcuori-2LmKVR-LPN-02-2019-INAMI-2,ocds-lcuori-2LmKVR-LPN-02-2019-INAMI-2/3,2LmKVR-LPN-02-2019-INAMI-2,2LmKVR-LPN-02-2019-INAMI-2,document,200.0
ocds-lcuori-2LmqDL-COT-05-AMDC-46-2019-2,ocds-lcuori-2LmqDL-COT-05-AMDC-46-2019-2/4,2LmqDL-COT-05-AMDC-46-2019-2,2LmqDL-COT-05-AMDC-46-2019-2,document,200.0
ocds-lcuori-4LOpdG-LNP NO. 01-2019-RNP-2,ocds-lcuori-4LOpdG-LNP NO. 01-2019-RNP-2/4,4LOpdG-LNP NO. 01-2019-RNP-2,4LOpdG-LNP NO. 01-2019-RNP-2,document,500.0
ocds-lcuori-2Lmz0G-LPN-005-2019-2,ocds-lcuori-2Lmz0G-LPN-005-2019-2/3,2Lmz0G-LPN-005-2019-2,2Lmz0G-LPN-005-2019-2,document,500.0
ocds-lcuori-2LmqDL-CPuNO-02-AMDC-33-2019-2,ocds-lcuori-2LmqDL-CPuNO-02-AMDC-33-2019-2/5,2LmqDL-CPuNO-02-AMDC-33-2019-2,2LmqDL-CPuNO-02-AMDC-33-2019-2,document,500.0
ocds-lcuori-JLKAbR-LP-001-2019-2,ocds-lcuori-JLKAbR-LP-001-2019-2/5,JLKAbR-LP-001-2019-2,JLKAbR-LP-001-2019-2,document,300.0
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-03-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-03-2019-2/4,mGE4eL-LPN-IDECOAS-FHIS-03-2019-2,mGE4eL-LPN-IDECOAS-FHIS-03-2019-2,document,300.0
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-06-2019-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-06-2019-HO-OBRAS-2/3,PR8wNG-IDECOAS-PRONADERS-LPRI-06-2019-HO-OBRAS-2,PR8wNG-IDECOAS-PRONADERS-LPRI-06-2019-HO-OBRAS-2,document,300.0
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-07-2019-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-07-2019-HO-OBRAS-2/1,PR8wNG-IDECOAS-PRONADERS-LPRI-07-2019-HO-OBRAS-2,PR8wNG-IDECOAS-PRONADERS-LPRI-07-2019-HO-OBRAS-2,document,300.0
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-08-2019-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-08-2019-HO-OBRAS-2/3,PR8wNG-IDECOAS-PRONADERS-LPRI-08-2019-HO-OBRAS-2,PR8wNG-IDECOAS-PRONADERS-LPRI-08-2019-HO-OBRAS-2,document,300.0
ocds-lcuori-mrYQZr-LPN-001-2019-SDN-2,ocds-lcuori-mrYQZr-LPN-001-2019-SDN-2/3,mrYQZr-LPN-001-2019-SDN-2,mrYQZr-LPN-001-2019-SDN-2,document,500.0
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-09-2019-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-09-2019-HO-OBRAS-2/3,PR8wNG-IDECOAS-PRONADERS-LPRI-09-2019-HO-OBRAS-2,PR8wNG-IDECOAS-PRONADERS-LPRI-09-2019-HO-OBRAS-2,document,300.0
ocds-lcuori-2LmKVR-LPN-03-2019-INAMI-2,ocds-lcuori-2LmKVR-LPN-03-2019-INAMI-2/4,2LmKVR-LPN-03-2019-INAMI-2,2LmKVR-LPN-03-2019-INAMI-2,document,200.0
ocds-lcuori-7G3n9L-LPN 002-2019 FUNDAGES HEAC-2,ocds-lcuori-7G3n9L-LPN 002-2019 FUNDAGES HEAC-2/3,7G3n9L-LPN 002-2019 FUNDAGES HEAC-2,7G3n9L-LPN 002-2019 FUNDAGES HEAC-2,document,100.0
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-07-2019-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-07-2019-2/4,mGE4eL-COT-IDECOAS-FHIS-07-2019-2,mGE4eL-COT-IDECOAS-FHIS-07-2019-2,document,200.0
ocds-lcuori-7rBxpG-LPública No.14-2019-2,ocds-lcuori-7rBxpG-LPública No.14-2019-2/6,7rBxpG-LPública No.14-2019-2,7rBxpG-LPública No.14-2019-2,document,200.0
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-13-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-13-2019-2/6,mGE4eL-LPN-IDECOAS-FHIS-13-2019-2,mGE4eL-LPN-IDECOAS-FHIS-13-2019-2,document,300.0
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-14-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-14-2019-2/6,mGE4eL-LPN-IDECOAS-FHIS-14-2019-2,mGE4eL-LPN-IDECOAS-FHIS-14-2019-2,document,400.0
ocds-lcuori-orveZR-LP-RDC-11-2019-2,ocds-lcuori-orveZR-LP-RDC-11-2019-2/3,orveZR-LP-RDC-11-2019-2,orveZR-LP-RDC-11-2019-2,document,445500.0
ocds-lcuori-WRz0xL-LPN-SAR-002-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-002-2019-2/3,WRz0xL-LPN-SAR-002-2019-2,WRz0xL-LPN-SAR-002-2019-2,document,500.0
ocds-lcuori-orvkNL-LPN No.35-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.35-2018-SEAF-UNAH-2/5,orvkNL-LPN No.35-2018-SEAF-UNAH-2,orvkNL-LPN No.35-2018-SEAF-UNAH-2,document,500.0
ocds-lcuori-orveZR-LP-RDC-12-2019-2,ocds-lcuori-orveZR-LP-RDC-12-2019-2/3,orveZR-LP-RDC-12-2019-2,orveZR-LP-RDC-12-2019-2,document,300000.0
ocds-lcuori-2LmqDL-LPrNO-16-AMDC-34-2019-2,ocds-lcuori-2LmqDL-LPrNO-16-AMDC-34-2019-2/3,2LmqDL-LPrNO-16-AMDC-34-2019-2,2LmqDL-LPrNO-16-AMDC-34-2019-2,document,200.0
ocds-lcuori-oLj5br-LPN-AMSG-2019-001-2,ocds-lcuori-oLj5br-LPN-AMSG-2019-001-2/3,oLj5br-LPN-AMSG-2019-001-2,oLj5br-LPN-AMSG-2019-001-2,document,100.0
ocds-lcuori-7GXmzR-LPN-004-2019 CCIVS -2,ocds-lcuori-7GXmzR-LPN-004-2019 CCIVS -2/6,7GXmzR-LPN-004-2019 CCIVS -2,7GXmzR-LPN-004-2019 CCIVS -2,document,1000.0
ocds-lcuori-0rwyzG-MSPS-GI-02-2019-2,ocds-lcuori-0rwyzG-MSPS-GI-02-2019-2/6,0rwyzG-MSPS-GI-02-2019-2,0rwyzG-MSPS-GI-02-2019-2,document,2500.0
ocds-lcuori-DL9YoL-LPN 01-2019-FAHM-2,ocds-lcuori-DL9YoL-LPN 01-2019-FAHM-2/3,DL9YoL-LPN 01-2019-FAHM-2,DL9YoL-LPN 01-2019-FAHM-2,document,500.0
ocds-lcuori-DL9YoL-LPN 02-2019-FAHM-2,ocds-lcuori-DL9YoL-LPN 02-2019-FAHM-2/3,DL9YoL-LPN 02-2019-FAHM-2,DL9YoL-LPN 02-2019-FAHM-2,document,500.0
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-08-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-08-2019-2/5,mGE4eL-LPN-IDECOAS-FHIS-08-2019-2,mGE4eL-LPN-IDECOAS-FHIS-08-2019-2,document,300.0
ocds-lcuori-2LmqDL-LPrNO-09-AMDC-26-2019 -2,ocds-lcuori-2LmqDL-LPrNO-09-AMDC-26-2019 -2/4,2LmqDL-LPrNO-09-AMDC-26-2019 -2,2LmqDL-LPrNO-09-AMDC-26-2019 -2,document,200.0
ocds-lcuori-orvkNL-LPN No.30-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.30-2018-SEAF-UNAH-2/5,orvkNL-LPN No.30-2018-SEAF-UNAH-2,orvkNL-LPN No.30-2018-SEAF-UNAH-2,document,500.0
ocds-lcuori-2LmqDL-LPrNO-24-AMDC-47-2019-2,ocds-lcuori-2LmqDL-LPrNO-24-AMDC-47-2019-2/5,2LmqDL-LPrNO-24-AMDC-47-2019-2,2LmqDL-LPrNO-24-AMDC-47-2019-2,document,200.0
ocds-lcuori-2LmqDL-LPrNO-25-AMDC-48-2019 -2,ocds-lcuori-2LmqDL-LPrNO-25-AMDC-48-2019 -2/4,2LmqDL-LPrNO-25-AMDC-48-2019 -2,2LmqDL-LPrNO-25-AMDC-48-2019 -2,document,200.0
ocds-lcuori-gRN9jG-LPN SS-FAHSL-001-2019-2,ocds-lcuori-gRN9jG-LPN SS-FAHSL-001-2019-2/3,gRN9jG-LPN SS-FAHSL-001-2019-2,gRN9jG-LPN SS-FAHSL-001-2019-2,document,300.0
ocds-lcuori-0rwyzG-MSPS-GI-03-2019-2,ocds-lcuori-0rwyzG-MSPS-GI-03-2019-2/6,0rwyzG-MSPS-GI-03-2019-2,0rwyzG-MSPS-GI-03-2019-2,document,2500.0
ocds-lcuori-grxELe-LPI 01 2015-2,ocds-lcuori-grxELe-LPI 01 2015-2/3,grxELe-LPI 01 2015-2,grxELe-LPI 01 2015-2,document,673970.0
ocds-lcuori-7rBxpG-LPública No.20-2019-2,ocds-lcuori-7rBxpG-LPública No.20-2019-2/10,7rBxpG-LPública No.20-2019-2,7rBxpG-LPública No.20-2019-2,document,200.0
ocds-lcuori-grxELe-LPI SAG 001 2013-2,ocds-lcuori-grxELe-LPI SAG 001 2013-2/3,grxELe-LPI SAG 001 2013-2,grxELe-LPI SAG 001 2013-2,document,24000000.0
ocds-lcuori-jRDZVL-CN-SEDH-001-2019-2,ocds-lcuori-jRDZVL-CN-SEDH-001-2019-2/4,jRDZVL-CN-SEDH-001-2019-2,jRDZVL-CN-SEDH-001-2019-2,document,50000.0
ocds-lcuori-2LmqDL-LPrNO-26-AMDC-49-2019-2,ocds-lcuori-2LmqDL-LPrNO-26-AMDC-49-2019-2/6,2LmqDL-LPrNO-26-AMDC-49-2019-2,2LmqDL-LPrNO-26-AMDC-49-2019-2,document,200.0
ocds-lcuori-jRDkQG-LPN-003-2019FUNDAHMCR-2,ocds-lcuori-jRDkQG-LPN-003-2019FUNDAHMCR-2/4,jRDkQG-LPN-003-2019FUNDAHMCR-2,jRDkQG-LPN-003-2019FUNDAHMCR-2,document,1000.0
ocds-lcuori-2LmqDL-LPrNO-27-AMDC-50-2019 -2,ocds-lcuori-2LmqDL-LPrNO-27-AMDC-50-2019 -2/6,2LmqDL-LPrNO-27-AMDC-50-2019 -2,2LmqDL-LPrNO-27-AMDC-50-2019 -2,document,200.0
ocds-lcuori-2LmqDL-LPrNO-28-AMDC-52-2019-2,ocds-lcuori-2LmqDL-LPrNO-28-AMDC-52-2019-2/5,2LmqDL-LPrNO-28-AMDC-52-2019-2,2LmqDL-LPrNO-28-AMDC-52-2019-2,document,200.0
ocds-lcuori-7GX4eG-LPN-INE-FN-001-2019-2,ocds-lcuori-7GX4eG-LPN-INE-FN-001-2019-2/3,7GX4eG-LPN-INE-FN-001-2019-2,7GX4eG-LPN-INE-FN-001-2019-2,document,400.0
ocds-lcuori-2LmqDL-LPrNO-29-AMDC-53-2019-2,ocds-lcuori-2LmqDL-LPrNO-29-AMDC-53-2019-2/6,2LmqDL-LPrNO-29-AMDC-53-2019-2,2LmqDL-LPrNO-29-AMDC-53-2019-2,document,200.0
ocds-lcuori-orvkNL-LPN No.04-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.04-2019-SEAF-UNAH-2/4,orvkNL-LPN No.04-2019-SEAF-UNAH-2,orvkNL-LPN No.04-2019-SEAF-UNAH-2,document,500.0
ocds-lcuori-orvkNL-LPN No.07-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.07-2019-SEAF-UNAH-2/5,orvkNL-LPN No.07-2019-SEAF-UNAH-2,orvkNL-LPN No.07-2019-SEAF-UNAH-2,document,500.0
ocds-lcuori-7rBxpG-LPrivada No.02-2019-2,ocds-lcuori-7rBxpG-LPrivada No.02-2019-2/8,7rBxpG-LPrivada No.02-2019-2,7rBxpG-LPrivada No.02-2019-2,document,200.0
ocds-lcuori-7rBxpG-LPública No.16-2019-2,ocds-lcuori-7rBxpG-LPública No.16-2019-2/5,7rBxpG-LPública No.16-2019-2,7rBxpG-LPública No.16-2019-2,document,200.0
ocds-lcuori-0rwyzG-MSPS-GI-04-2019-2,ocds-lcuori-0rwyzG-MSPS-GI-04-2019-2/7,0rwyzG-MSPS-GI-04-2019-2,0rwyzG-MSPS-GI-04-2019-2,document,2500.0
ocds-lcuori-MLQ18L-LPN-HBCBH-05-2018-2,ocds-lcuori-MLQ18L-LPN-HBCBH-05-2018-2/3,MLQ18L-LPN-HBCBH-05-2018-2,MLQ18L-LPN-HBCBH-05-2018-2,document,250.0
ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-04-2019-2,ocds-lcuori-mGE4eL-LPN-IDECOAS-FHIS-04-2019-2/4,mGE4eL-LPN-IDECOAS-FHIS-04-2019-2,mGE4eL-LPN-IDECOAS-FHIS-04-2019-2,document,300.0
ocds-lcuori-orvkNL-LPN No.09-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.09-2019-SEAF-UNAH-2/5,orvkNL-LPN No.09-2019-SEAF-UNAH-2,orvkNL-LPN No.09-2019-SEAF-UNAH-2,document,500.0
ocds-lcuori-orvDGM-LPN-SANAA-DM-16-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-16-2019-2/5,orvDGM-LPN-SANAA-DM-16-2019-2,orvDGM-LPN-SANAA-DM-16-2019-2,document,800.0
ocds-lcuori-7rBxpG-LPÚBLICA NO.25-2019-2,ocds-lcuori-7rBxpG-LPÚBLICA NO.25-2019-2/4,7rBxpG-LPÚBLICA NO.25-2019-2,7rBxpG-LPÚBLICA NO.25-2019-2,document,200.0
ocds-lcuori-jRDkQG-LPN-005-2019FUNDAHMCR-2,ocds-lcuori-jRDkQG-LPN-005-2019FUNDAHMCR-2/7,jRDkQG-LPN-005-2019FUNDAHMCR-2,jRDkQG-LPN-005-2019FUNDAHMCR-2,document,1000.0
ocds-lcuori-jRDkQG-LPN-006-2019FUNDAHMCR-2,ocds-lcuori-jRDkQG-LPN-006-2019FUNDAHMCR-2/6,jRDkQG-LPN-006-2019FUNDAHMCR-2,jRDkQG-LPN-006-2019FUNDAHMCR-2,document,1000.0
ocds-lcuori-vGZWNR-LPN-001-2019-2,ocds-lcuori-vGZWNR-LPN-001-2019-2/5,vGZWNR-LPN-001-2019-2,vGZWNR-LPN-001-2019-2,document,300.0
ocds-lcuori-0rwyzG-MSPS-GI-05-2019-2,ocds-lcuori-0rwyzG-MSPS-GI-05-2019-2/7,0rwyzG-MSPS-GI-05-2019-2,0rwyzG-MSPS-GI-05-2019-2,document,2500.0
ocds-lcuori-2LmXXr-LPN-005-I-2019-2,ocds-lcuori-2LmXXr-LPN-005-I-2019-2/4,2LmXXr-LPN-005-I-2019-2,2LmXXr-LPN-005-I-2019-2,document,500.0
ocds-lcuori-2LmqDL-LPrNBS-02-AMDC-51-2019-2,ocds-lcuori-2LmqDL-LPrNBS-02-AMDC-51-2019-2/6,2LmqDL-LPrNBS-02-AMDC-51-2019-2,2LmqDL-LPrNBS-02-AMDC-51-2019-2,document,200.0
ocds-lcuori-1RaEMR-LP-HJMG-007-2019-2,ocds-lcuori-1RaEMR-LP-HJMG-007-2019-2/4,1RaEMR-LP-HJMG-007-2019-2,1RaEMR-LP-HJMG-007-2019-2,document,150.0
ocds-lcuori-1RaEMR-LP-HJMG-008-2019-2,ocds-lcuori-1RaEMR-LP-HJMG-008-2019-2/6,1RaEMR-LP-HJMG-008-2019-2,1RaEMR-LP-HJMG-008-2019-2,document,150.0
ocds-lcuori-2LmqDL-LPrNO-30-AMDC-54-2019-2,ocds-lcuori-2LmqDL-LPrNO-30-AMDC-54-2019-2/6,2LmqDL-LPrNO-30-AMDC-54-2019-2,2LmqDL-LPrNO-30-AMDC-54-2019-2,document,200.0
ocds-lcuori-2LmqDL-COT-06-AMDC-55-2019-2,ocds-lcuori-2LmqDL-COT-06-AMDC-55-2019-2/6,2LmqDL-COT-06-AMDC-55-2019-2,2LmqDL-COT-06-AMDC-55-2019-2,document,200.0
ocds-lcuori-vGZWNR-LPN-005-2019-2,ocds-lcuori-vGZWNR-LPN-005-2019-2/4,vGZWNR-LPN-005-2019-2,vGZWNR-LPN-005-2019-2,document,300.0
ocds-lcuori-1RaEMR-LP-003-2019-2,ocds-lcuori-1RaEMR-LP-003-2019-2/4,1RaEMR-LP-003-2019-2,1RaEMR-LP-003-2019-2,document,500.0
ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-03-2019 2DO PROCESO-2,ocds-lcuori-mGE4eL-COT-IDECOAS-FHIS-03-2019 2DO PROCESO-2/4,mGE4eL-COT-IDECOAS-FHIS-03-2019 2DO PROCESO-2,mGE4eL-COT-IDECOAS-FHIS-03-2019 2DO PROCESO-2,document,200.0
ocds-lcuori-PR847R-ICF-GA-LPN-002-2019  -2,ocds-lcuori-PR847R-ICF-GA-LPN-002-2019  -2/5,PR847R-ICF-GA-LPN-002-2019  -2,PR847R-ICF-GA-LPN-002-2019  -2,document,500.0
ocds-lcuori-7rBxpG-LPública No.03-2019-2,ocds-lcuori-7rBxpG-LPública No.03-2019-2/4,7rBxpG-LPública No.03-2019-2,7rBxpG-LPública No.03-2019-2,document,200.0
ocds-lcuori-WRz0xL-LPN-SAR-007-2019-2,ocds-lcuori-WRz0xL-LPN-SAR-007-2019-2/5,WRz0xL-LPN-SAR-007-2019-2,WRz0xL-LPN-SAR-007-2019-2,document,500.0
ocds-lcuori-gLkjBr-LPN 01-2019-2,ocds-lcuori-gLkjBr-LPN 01-2019-2/3,gLkjBr-LPN 01-2019-2,gLkjBr-LPN 01-2019-2,document,200.0
ocds-lcuori-2LmqDL-CPrNO-06-AMDC-64-2019-2,ocds-lcuori-2LmqDL-CPrNO-06-AMDC-64-2019-2/7,2LmqDL-CPrNO-06-AMDC-64-2019-2,2LmqDL-CPrNO-06-AMDC-64-2019-2,document,200.0
ocds-lcuori-ZGqEaG-LPN-AMR-001-2019-2,ocds-lcuori-ZGqEaG-LPN-AMR-001-2019-2/4,ZGqEaG-LPN-AMR-001-2019-2,ZGqEaG-LPN-AMR-001-2019-2,document,500.0
ocds-lcuori-7rBxpG-LPública No.12-2019-2,ocds-lcuori-7rBxpG-LPública No.12-2019-2/6,7rBxpG-LPública No.12-2019-2,7rBxpG-LPública No.12-2019-2,document,200.0
ocds-lcuori-DL9YoL-LPI 01-2019-FAHM-2,ocds-lcuori-DL9YoL-LPI 01-2019-FAHM-2/4,DL9YoL-LPI 01-2019-FAHM-2,DL9YoL-LPI 01-2019-FAHM-2,document,500.0
ocds-lcuori-ZGqEaG-LPN-AMR-002-2019-2,ocds-lcuori-ZGqEaG-LPN-AMR-002-2019-2/4,ZGqEaG-LPN-AMR-002-2019-2,ZGqEaG-LPN-AMR-002-2019-2,document,500.0
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-01-2019-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-01-2019-HO-OBRAS-2/3,PR8wNG-IDECOAS-PRONADERS-LPRI-01-2019-HO-OBRAS-2,PR8wNG-IDECOAS-PRONADERS-LPRI-01-2019-HO-OBRAS-2,document,300.0
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-02-2019-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-02-2019-HO-OBRAS-2/3,PR8wNG-IDECOAS-PRONADERS-LPRI-02-2019-HO-OBRAS-2,PR8wNG-IDECOAS-PRONADERS-LPRI-02-2019-HO-OBRAS-2,document,300.0
ocds-lcuori-2LmqDL-LPrNO-23-AMDC-43-2019-2,ocds-lcuori-2LmqDL-LPrNO-23-AMDC-43-2019-2/5,2LmqDL-LPrNO-23-AMDC-43-2019-2,2LmqDL-LPrNO-23-AMDC-43-2019-2,document,200.0
ocds-lcuori-kR0qDr-LPN-012-2018-2,ocds-lcuori-kR0qDr-LPN-012-2018-2/4,kR0qDr-LPN-012-2018-2,kR0qDr-LPN-012-2018-2,document,500.0
ocds-lcuori-orveZR-LP-RDC-17-2,ocds-lcuori-orveZR-LP-RDC-17-2/4,orveZR-LP-RDC-17-2,orveZR-LP-RDC-17-2,document,486389.0
ocds-lcuori-2LmqDL-LPrNO-10-AMDC-27-2019-2,ocds-lcuori-2LmqDL-LPrNO-10-AMDC-27-2019-2/4,2LmqDL-LPrNO-10-AMDC-27-2019-2,2LmqDL-LPrNO-10-AMDC-27-2019-2,document,200.0
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-08-2019-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-08-2019-2/4,mGE4eL-LPR-IDECOAS-FHIS-08-2019-2,mGE4eL-LPR-IDECOAS-FHIS-08-2019-2,document,200.0
ocds-lcuori-ZGqEaG-CD-AMR-2019-001-2,ocds-lcuori-ZGqEaG-CD-AMR-2019-001-2/3,ZGqEaG-CD-AMR-2019-001-2,ZGqEaG-CD-AMR-2019-001-2,document,500.0
ocds-lcuori-PGJALo-LPN-100-029-2018-2,ocds-lcuori-PGJALo-LPN-100-029-2018-2/3,PGJALo-LPN-100-029-2018-2,PGJALo-LPN-100-029-2018-2,document,500.0
ocds-lcuori-PLeAqL-LPN-COPECO-01-2019-2,ocds-lcuori-PLeAqL-LPN-COPECO-01-2019-2/3,PLeAqL-LPN-COPECO-01-2019-2,PLeAqL-LPN-COPECO-01-2019-2,document,200.0
ocds-lcuori-PLeAqL-LPN-COPECO-02-2019-2,ocds-lcuori-PLeAqL-LPN-COPECO-02-2019-2/3,PLeAqL-LPN-COPECO-02-2019-2,PLeAqL-LPN-COPECO-02-2019-2,document,200.0
ocds-lcuori-7GX4eG-LPN-INE-ENDESA-005-2018-2,ocds-lcuori-7GX4eG-LPN-INE-ENDESA-005-2018-2/3,7GX4eG-LPN-INE-ENDESA-005-2018-2,7GX4eG-LPN-INE-ENDESA-005-2018-2,document,400.0
ocds-lcuori-PR847R-ICF-GA-LPN-001-2019-2,ocds-lcuori-PR847R-ICF-GA-LPN-001-2019-2/3,PR847R-ICF-GA-LPN-001-2019-2,PR847R-ICF-GA-LPN-001-2019-2,document,500.0
ocds-lcuori-7rBxpG-LPublica-No-06-2019-2,ocds-lcuori-7rBxpG-LPublica-No-06-2019-2/4,7rBxpG-LPublica-No-06-2019-2,7rBxpG-LPublica-No-06-2019-2,document,200.0
ocds-lcuori-7GX4eG-LPN-INE-FN-004-2019-2,ocds-lcuori-7GX4eG-LPN-INE-FN-004-2019-2/3,7GX4eG-LPN-INE-FN-004-2019-2,7GX4eG-LPN-INE-FN-004-2019-2,document,400.0
ocds-lcuori-7GXbbr-CP-MCH-001-2019-2,ocds-lcuori-7GXbbr-CP-MCH-001-2019-2/6,7GXbbr-CP-MCH-001-2019-2,7GXbbr-CP-MCH-001-2019-2,document,2000.0
