ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/documentType,awards/0/documents/0/datePublished,awards/0/documents/0/description,awards/0/documents/0/format,awards/0/documents/0/title,awards/0/documents/0/url
ocds-lcuori-8L47Pr-L-P HO-003-2019-2,ocds-lcuori-8L47Pr-L-P HO-003-2019-2/3,8L47Pr-L-P HO-003-2019-2,131705,awardNotice,2019-04-04T14:47:14.297000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20HO-003-2019802-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-gLkVEr-LPN CONADEH-003-2019-2,ocds-lcuori-gLkVEr-LPN CONADEH-003-2019-2/4,gLkVEr-LPN CONADEH-003-2019-2,139391,awardNotice,2019-09-11T13:26:07.547000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic571LPN%20CONADEH-003-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-grxXEr-LP. 028-19-2,ocds-lcuori-grxXEr-LP. 028-19-2/3,grxXEr-LP. 028-19-2,131060,awardNotice,2019-03-21T16:04:52.980000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20028-19802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-162-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-162-2019-HNMCR-2/3,jRDkQG-CM-162-2019-HNMCR-2,132923,awardNotice,2019-05-03T14:24:50.447000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-162-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-164-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-164-2019-HNMCR-2/3,jRDkQG-CM-164-2019-HNMCR-2,133605,awardNotice,2019-05-15T11:05:25.277000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-164-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-165-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-165-2019-HNMCR-2/3,jRDkQG-CM-165-2019-HNMCR-2,132815,awardNotice,2019-05-02T14:08:49.040000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-165-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-166-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-166-2019-HNMCR-2/3,jRDkQG-CM-166-2019-HNMCR-2,133366,awardNotice,2019-05-13T11:12:44.083000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-166-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-167-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-167-2019-HNMCR-2/4,jRDkQG-CM-167-2019-HNMCR-2,132842,awardNotice,2019-05-02T16:41:15.563000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-167-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-PLekaR-HND-001-B-001-2019-2,ocds-lcuori-PLekaR-HND-001-B-001-2019-2/4,PLekaR-HND-001-B-001-2019-2,134372,awardNotice,2019-05-29T17:19:36.817000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic241HND-001-B-001-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-168-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-168-2019-HNMCR-2/3,jRDkQG-CM-168-2019-HNMCR-2,133608,awardNotice,2019-05-15T11:21:51.043000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-168-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-169-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-169-2019-HNMCR-2/3,jRDkQG-CM-169-2019-HNMCR-2,132823,awardNotice,2019-05-02T14:44:14.290000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-169-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-170-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-170-2019-HNMCR-2/3,jRDkQG-CM-170-2019-HNMCR-2,132820,awardNotice,2019-05-02T14:34:10.120000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-170-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-171-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-171-2019-HNMCR-2/3,jRDkQG-CM-171-2019-HNMCR-2,132969,awardNotice,2019-05-06T10:58:56.870000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-171-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-172-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-172-2019-HNMCR-2/4,jRDkQG-CM-172-2019-HNMCR-2,132811,awardNotice,2019-05-02T13:56:43.020000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-172-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-173-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-173-2019-HNMCR-2/3,jRDkQG-CM-173-2019-HNMCR-2,133994,awardNotice,2019-05-21T14:05:22.493000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-173-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-174-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-174-2019-HNMCR-2/3,jRDkQG-CM-174-2019-HNMCR-2,133230,awardNotice,2019-05-09T13:05:01.120000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-174-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-175-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-175-2019-HNMCR-2/3,jRDkQG-CM-175-2019-HNMCR-2,132359,awardNotice,2019-04-24T11:53:18.577000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-175-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-gLkVEr-LP CONADEH-003-2019-2,ocds-lcuori-gLkVEr-LP CONADEH-003-2019-2/5,gLkVEr-LP CONADEH-003-2019-2,139392,awardNotice,2019-09-11T13:36:10.430000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic571LP%20CONADEH-003-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-176-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-176-2019-HNMCR-2/3,jRDkQG-CM-176-2019-HNMCR-2,132962,awardNotice,2019-05-06T10:44:48.990000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-176-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-177-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-177-2019-HNMCR-2/3,jRDkQG-CM-177-2019-HNMCR-2,132967,awardNotice,2019-05-06T10:53:11.560000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-177-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-PLe6mG-HSR-LP-039-2019-2,ocds-lcuori-PLe6mG-HSR-LP-039-2019-2/3,PLe6mG-HSR-LP-039-2019-2,137496,awardNotice,2019-08-01T11:54:32.943000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-039-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-178-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-178-2019-HNMCR-2/3,jRDkQG-CM-178-2019-HNMCR-2,134005,awardNotice,2019-05-21T14:48:40.540000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-178-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-179-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-179-2019-HNMCR-2/3,jRDkQG-CM-179-2019-HNMCR-2,133932,awardNotice,2019-05-21T09:57:01.760000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-179-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-PLe6mG-HRS-LP-39-2019-2,ocds-lcuori-PLe6mG-HRS-LP-39-2019-2/3,PLe6mG-HRS-LP-39-2019-2,137486,awardNotice,2019-08-01T11:11:51.567000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic85HRS-LP-39-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-180-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-180-2019-HNMCR-2/3,jRDkQG-CM-180-2019-HNMCR-2,134036,awardNotice,2019-05-21T16:07:37.687000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-180-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-181-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-181-2019-HNMCR-2/3,jRDkQG-CM-181-2019-HNMCR-2,133569,awardNotice,2019-05-15T07:57:41.457000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-181-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-PLe6mG-HSR-LP-040-2019-2,ocds-lcuori-PLe6mG-HSR-LP-040-2019-2/3,PLe6mG-HSR-LP-040-2019-2,137728,awardNotice,2019-08-07T09:41:12.700000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-040-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-PLe6mG-HSR-LP-040-2019-2,ocds-lcuori-PLe6mG-HSR-LP-040-2019-2/3,PLe6mG-HSR-LP-040-2019-2,137729,awardNotice,2019-08-07T09:41:17.283000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic85HSR-LP-040-2019802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10005990-2,ocds-lcuori-vGZWNR-CD-IHSS-10005990-2/3,vGZWNR-CD-IHSS-10005990-2,128285,awardNotice,2019-01-25T14:16:22.057000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005990803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-jRDkQG-CM-182-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-182-2019-HNMCR-2/3,jRDkQG-CM-182-2019-HNMCR-2,132876,awardNotice,2019-05-03T10:37:04.980000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-182-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-184-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-184-2019-HNMCR-2/3,jRDkQG-CM-184-2019-HNMCR-2,133990,awardNotice,2019-05-21T13:58:59.147000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-184-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-185-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-185-2019-HNMCR-2/4,jRDkQG-CM-185-2019-HNMCR-2,133580,awardNotice,2019-05-15T08:47:33.893000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-185-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-186-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-186-2019-HNMCR-2/3,jRDkQG-CM-186-2019-HNMCR-2,133985,awardNotice,2019-05-21T13:51:17.437000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-186-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-187-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-187-2019-HNMCR-2/3,jRDkQG-CM-187-2019-HNMCR-2,133958,awardNotice,2019-05-21T11:41:03.637000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-187-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-188-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-188-2019-HNMCR-2/3,jRDkQG-CM-188-2019-HNMCR-2,133586,awardNotice,2019-05-15T09:30:02.120000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-188-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-189-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-189-2019-HNMCR-2/4,jRDkQG-CM-189-2019-HNMCR-2,133981,awardNotice,2019-05-21T13:42:11.167000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-189-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-190-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-190-2019-HNMCR-2/4,jRDkQG-CM-190-2019-HNMCR-2,134055,awardNotice,2019-05-22T08:57:55.040000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-190-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10005987-2,ocds-lcuori-vGZWNR-CD-IHSS-10005987-2/3,vGZWNR-CD-IHSS-10005987-2,128278,awardNotice,2019-01-25T11:44:24.183000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005987803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-mGEMGM-LPN-SEFIN-015-2018-2,ocds-lcuori-mGEMGM-LPN-SEFIN-015-2018-2/4,mGEMGM-LPN-SEFIN-015-2018-2,137437,awardNotice,2019-08-01T09:04:41.953000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic42LPN-SEFIN-015-2018804-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-jRDkQG-CM-191-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-191-2019-HNMCR-2/4,jRDkQG-CM-191-2019-HNMCR-2,134041,awardNotice,2019-05-21T16:23:22.600000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-191-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-192-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-192-2019-HNMCR-2/4,jRDkQG-CM-192-2019-HNMCR-2,134046,awardNotice,2019-05-21T17:57:52.160000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-192-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-lRoxQr-AHMER-69-CP-B--2,ocds-lcuori-lRoxQr-AHMER-69-CP-B--2/4,lRoxQr-AHMER-69-CP-B--2,133674,awardNotice,2019-05-16T13:34:26.450000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic601AHMER-69-CP-B-804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-193-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-193-2019-HNMCR-2/3,jRDkQG-CM-193-2019-HNMCR-2,133014,awardNotice,2019-05-06T14:11:10.137000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-193-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-JLKQxR-LP.007-2019-2,ocds-lcuori-JLKQxR-LP.007-2019-2/5,JLKQxR-LP.007-2019-2,131645,awardNotice,2019-04-04T08:49:39.493000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic79LP.007-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-194-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-194-2019-HNMCR-2/3,jRDkQG-CM-194-2019-HNMCR-2,134043,awardNotice,2019-05-21T16:45:09.217000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-194-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-WRzbRe-LPR No.021-DGC-UATSV-2019-2,ocds-lcuori-WRzbRe-LPR No.021-DGC-UATSV-2019-2/4,WRzbRe-LPR No.021-DGC-UATSV-2019-2,139286,awardNotice,2019-09-10T11:38:11.440000-06:00,Resolucion de la Adjudicacion,image/jpeg,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.021-DGC-UATSV-2019803-ResoluciondelaAdjudicacion.jpg
ocds-lcuori-jRDkQG-CM-195-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-195-2019-HNMCR-2/3,jRDkQG-CM-195-2019-HNMCR-2,133582,awardNotice,2019-05-15T08:57:40.790000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-195-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-JLKQxR-LP. 008-2019-2,ocds-lcuori-JLKQxR-LP. 008-2019-2/3,JLKQxR-LP. 008-2019-2,131648,awardNotice,2019-04-04T09:10:27.100000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic79LP.%20008-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-196-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-196-2019-HNMCR-2/3,jRDkQG-CM-196-2019-HNMCR-2,133929,awardNotice,2019-05-21T09:50:24.640000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-196-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvkNL-LPN No.18-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.18-2018-SEAF-UNAH-2/5,orvkNL-LPN No.18-2018-SEAF-UNAH-2,144541,awardNotice,2020-01-16T15:29:48.767000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic907LPN%20No.18-2018-SEAF-UNAH807-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-JLKQxR-LP. 009-2019-2,ocds-lcuori-JLKQxR-LP. 009-2019-2/3,JLKQxR-LP. 009-2019-2,131650,awardNotice,2019-04-04T09:14:46.660000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic79LP.%20009-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-KLg9wR-LPR-002-2019DA-2,ocds-lcuori-KLg9wR-LPR-002-2019DA-2/3,KLg9wR-LPR-002-2019DA-2,131483,awardNotice,2019-04-01T12:39:49.907000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic175LPR-002-2019DA802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-KLg9wR-LPR-002-2019DA-2,ocds-lcuori-KLg9wR-LPR-002-2019DA-2/3,KLg9wR-LPR-002-2019DA-2,131484,awardNotice,2019-04-01T12:39:53.300000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic175LPR-002-2019DA802-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-197-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-197-2019-HNMCR-2/3,jRDkQG-CM-197-2019-HNMCR-2,133591,awardNotice,2019-05-15T10:11:32.973000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-197-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-198-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-198-2019-HNMCR-2/3,jRDkQG-CM-198-2019-HNMCR-2,133637,awardNotice,2019-05-15T15:04:18.453000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-198-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-jRDkQG-CM-199-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-199-2019-HNMCR-2/3,jRDkQG-CM-199-2019-HNMCR-2,132975,awardNotice,2019-05-06T11:08:28.970000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic104CM-199-2019-HNMCR803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-orvDGM-LPN-SANAA-DM-11-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-11-2019-2/5,orvDGM-LPN-SANAA-DM-11-2019-2,138721,awardNotice,2019-08-28T11:15:24.543000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic7LPN-SANAA-DM-11-2019803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-vGZWNR-CD-IHSS-10005989-2,ocds-lcuori-vGZWNR-CD-IHSS-10005989-2/3,vGZWNR-CD-IHSS-10005989-2,128283,awardNotice,2019-01-25T14:14:19.937000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005989803-ResoluciondelaAdjudicacion.PDF
ocds-lcuori-yRl6pL-CI 003 SSIS BID 3371 2019-2,ocds-lcuori-yRl6pL-CI 003 SSIS BID 3371 2019-2/7,yRl6pL-CI 003 SSIS BID 3371 2019-2,135555,awardNotice,2019-06-26T14:21:43.410000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic232CI%20003%20SSIS%20BID%203371%202019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-mrY67L-LP0709-RSGD-2,ocds-lcuori-mrY67L-LP0709-RSGD-2/3,mrY67L-LP0709-RSGD-2,133642,awardNotice,2019-05-15T16:23:19.527000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic616LP0709-RSGD803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP-16-025-2019 HEP-2,ocds-lcuori-ERpaDr-LP-16-025-2019 HEP-2/5,ERpaDr-LP-16-025-2019 HEP-2,134591,awardNotice,2019-06-04T10:10:58.980000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP-16-025-2019%20HEP803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP-16-017-2019-HEP-2,ocds-lcuori-ERpaDr-LP-16-017-2019-HEP-2/5,ERpaDr-LP-16-017-2019-HEP-2,134524,awardNotice,2019-06-03T10:40:30.640000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP-16-017-2019-HEP803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-MLQ18L-HBCBH 001-2019-2,ocds-lcuori-MLQ18L-HBCBH 001-2019-2/3,MLQ18L-HBCBH 001-2019-2,132049,awardNotice,2019-04-10T14:25:39.023000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic693HBCBH%20001-2019804-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP-16-018-2019-HEP-2,ocds-lcuori-ERpaDr-LP-16-018-2019-HEP-2/5,ERpaDr-LP-16-018-2019-HEP-2,134603,awardNotice,2019-06-04T10:26:34.130000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP-16-018-2019-HEP803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP-19-2019-HEP-2,ocds-lcuori-ERpaDr-LP-19-2019-HEP-2/5,ERpaDr-LP-19-2019-HEP-2,134582,awardNotice,2019-06-04T07:40:42.403000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP-19-2019-HEP803-ResoluciondelaAdjudicacion.pdf
ocds-lcuori-ERpaDr-LP-21-2019-HEP-2,ocds-lcuori-ERpaDr-LP-21-2019-HEP-2/5,ERpaDr-LP-21-2019-HEP-2,134584,awardNotice,2019-06-04T07:51:50.453000-06:00,Resolucion de la Adjudicacion,application/pdf,Resolucion de la Adjudicacion,http://h1.honducompras.gob.hn/Docs/Lic100LP-21-2019-HEP803-ResoluciondelaAdjudicacion.pdf
