ocid,id,awards/0/id,awards/0/value/currency,awards/0/value/amount,awards/0/description
ocds-lcuori-17255,ocds-lcuori-17255/3-contract,17255,HNL,1205.775,Papel de escritorio
ocds-lcuori-17260,ocds-lcuori-17260/3-contract,17260,HNL,48.231,sobres blancos tama?o oficio 
ocds-lcuori-30777,ocds-lcuori-30777/3-contract,30777,HNL,2771.5,UPS PARA COMPUTADORA 
ocds-lcuori-30783,ocds-lcuori-30783/3-contract,30783,HNL,4517.2,407 2016
ocds-lcuori-17274,ocds-lcuori-17274/3-contract,17274,HNL,3120.0,JUDUCA
ocds-lcuori-30785,ocds-lcuori-30785/3-contract,30785,HNL,108893.7875,COMPRA DE TONER
ocds-lcuori-17287,ocds-lcuori-17287/3-contract,17287,HNL,1895.568,Materiales de Oficina usado IARPACUNA Facultad Ciencias Espaciales UNAH
ocds-lcuori-30786,ocds-lcuori-30786/3-contract,30786,HNL,37588.1985,COMPRA DE TONER
ocds-lcuori-17298,ocds-lcuori-17298/3-contract,17298,HNL,14950.0,4 llantas semitractoras para ser utilizadas en la unidad HRB 00 813 asignada al Direccion sectorial de opreaciones
ocds-lcuori-17314,ocds-lcuori-17314/3-contract,17314,HNL,370.32300000000004,COMPRA DE 3 GALONES DE PEGAMENTO PARA ENCUADERNACION PARA SER UTILIZADOS EN LOS TRABAJOS DE LA IMPRENTA DE ESTA DIRECCION
ocds-lcuori-17343,ocds-lcuori-17343/3-contract,17343,,,MATERIAL PARA OFINA
ocds-lcuori-17354,ocds-lcuori-17354/3-contract,17354,,,Compra de insumos para uso del personal de la DINAF
ocds-lcuori-17356,ocds-lcuori-17356/3-contract,17356,HNL,318221.10000000003,solicitud de proveeduria en compra de 200 de toner 05 A para uso de las distintas oficinas a nivel nacional
ocds-lcuori-17369,ocds-lcuori-17369/3-contract,17369,HNL,12312.0,CARTUCHOS DE TINTA NEGRA CANON PG 145
ocds-lcuori-17377,ocds-lcuori-17377/3-contract,17377,,,Compra de botellones de agua para personal del IUDPAS reuniones y talleres que se desarrollan en el IUDPAS
ocds-lcuori-17395,ocds-lcuori-17395/3-contract,17395,HNL,667.0,Compra de 1 Toner para Fotocopiadora para uso de Fondo de Transparencia Municipal
ocds-lcuori-17406,ocds-lcuori-17406/3-contract,17406,HNL,22507.8,solicitados por la adminstracion regional de san pedro sula
ocds-lcuori-17407,ocds-lcuori-17407/3-contract,17407,HNL,225.0,AGUA DE CONSUMO PARA EVENTO DEL DIA MUNDIAL DE LA SALUD
ocds-lcuori-17419,ocds-lcuori-17419/3-contract,17419,HNL,483.0,Para ser utilizado en Administracion del Cuartel General
ocds-lcuori-17427,ocds-lcuori-17427/3-contract,17427,HNL,6440.0,PARA USO DEL DEPARTAMENTO DE BENEFICIOS SOLCIALES
ocds-lcuori-17432,ocds-lcuori-17432/3-contract,17432,HNL,13616.0,solicitadas por la coordinacion de la fiscalia de la ceiba
ocds-lcuori-17436,ocds-lcuori-17436/3-contract,17436,HNL,157.08,Pago contra entrega
ocds-lcuori-17453,ocds-lcuori-17453/3-contract,17453,HNL,59340.0,TONER 78A DUAL PAACK 
ocds-lcuori-17459,ocds-lcuori-17459/3-contract,17459,HNL,8303.0,Para uso de la Corte de Apelaciones de la Seccion Judicial de Comayagua
ocds-lcuori-17463,ocds-lcuori-17463/3-contract,17463,HNL,123.6825,Adquisicion de productos varios de oficina para usos de la Direccion General de Servicios Educativos
ocds-lcuori-17466,ocds-lcuori-17466/3-contract,17466,HNL,7866.0,LLANTAS
ocds-lcuori-17482,ocds-lcuori-17482/3-contract,17482,HNL,71300.0,solicitados por la direccion de lucha contra el narcotrafico
ocds-lcuori-17500,ocds-lcuori-17500/3-contract,17500,HNL,8068.83,COMPRA DE USB DE LATA CAPACIDAD DE ALMACENAMIENTO
ocds-lcuori-17505,ocds-lcuori-17505/3-contract,17505,,,Compra de un disco duro externo para uso de las oficinas de la Estacion Central de Bomberos Recklinghausen en Barrio Los Pinos
ocds-lcuori-17517,ocds-lcuori-17517/3-contract,17517,,,Para archivo de documentacion de la Comandancia General a?os 2011 al 2013
ocds-lcuori-30787,ocds-lcuori-30787/3-contract,30787,HNL,2967.0,DESTINADO PAR AOFICINA DE EL PROGRESO
ocds-lcuori-30799,ocds-lcuori-30799/3-contract,30799,HNL,29785.0,ESTOS SERAN UTILIZADOS EN DIFERENTES DEPTOS DE LA OFICINA DEL SECRETARIO SEGUN EXPEDIENTE OS01 309 2016
ocds-lcuori-17525,ocds-lcuori-17525/3-contract,17525,HNL,1566.72,solicitud de administraicion por fondo
ocds-lcuori-30804,ocds-lcuori-30804/3-contract,30804,HNL,7749.1945000000005,COMPRA DE TONER HP
ocds-lcuori-17542,ocds-lcuori-17542/3-contract,17542,HNL,86001.6,solicitado por la proveeduria central del MP
ocds-lcuori-30806,ocds-lcuori-30806/3-contract,30806,HNL,14436.525000000001,COMPRA DE MOUSE Y TONER HP 05A
ocds-lcuori-30807,ocds-lcuori-30807/3-contract,30807,HNL,4573.0740000000005,Para ser utilizado en la celebracion dia del ni?o que se llevara a cabo en el Cuartel General
ocds-lcuori-30808,ocds-lcuori-30808/3-contract,30808,HNL,11118.2,COMPRA DE TINTAS Y TONER HP
ocds-lcuori-17560,ocds-lcuori-17560/3-contract,17560,HNL,12420.0,solicitadas por la regional de la ceiba
ocds-lcuori-17571,ocds-lcuori-17571/3-contract,17571,HNL,22396.25,Compra de 1 impresora Laser 
ocds-lcuori-17578,ocds-lcuori-17578/3-contract,17578,HNL,22396.25,Compra de una impresora laser
ocds-lcuori-17591,ocds-lcuori-17591/3-contract,17591,HNL,123.6825,Compra de Materiales de oficina
ocds-lcuori-30809,ocds-lcuori-30809/3-contract,30809,HNL,3363.75,tinta que sera utilizada en las oficinas centrales del ihah PROYECTO
ocds-lcuori-17596,ocds-lcuori-17596/3-contract,17596,HNL,843.318,ACETATO O FILMINA TRANSPARENTE TAMANO CARTA RESMA DE 100 UNIDADES
ocds-lcuori-17617,ocds-lcuori-17617/3-contract,17617,HNL,6640.1,Adquisicion de accesorios para computadora para uso de la Direccion General de Servicios Educativos
ocds-lcuori-17637,ocds-lcuori-17637/4-contract,17637,HNL,14017.396,solicitud de orientacion atencion de participantes
ocds-lcuori-17644,ocds-lcuori-17644/3-contract,17644,HNL,19800.0,COMPRA DE BORRADORES PARA KIT ESCOLARES
ocds-lcuori-30811,ocds-lcuori-30811/3-contract,30811,HNL,4773.075,ORDEN DE COMPRA PROHECO 136 2016 POR LA COMPRA DE TINTAS 
ocds-lcuori-17649,ocds-lcuori-17649/3-contract,17649,HNL,12.627,solicitud de colocacion 
ocds-lcuori-30816,ocds-lcuori-30816/3-contract,30816,HNL,7053.64,COMPRA DE TONER
ocds-lcuori-17656,ocds-lcuori-17656/3-contract,17656,HNL,20987.5,solicitud de promech
ocds-lcuori-30817,ocds-lcuori-30817/3-contract,30817,HNL,7222.0,solicitadas por el departamento de servicios generales
ocds-lcuori-17665,ocds-lcuori-17665/3-contract,17665,HNL,3379.85,ARCHIVADORES
ocds-lcuori-17682,ocds-lcuori-17682/3-contract,17682,HNL,3997.4345000000003,COMPRA DE TONER HP NEGRO 
ocds-lcuori-30826,ocds-lcuori-30826/3-contract,30826,HNL,8584.0025,AGOTADOS EN EL ALMACEN
ocds-lcuori-17704,ocds-lcuori-17704/3-contract,17704,HNL,229.88,COMPRA DE INSUMOS PARA RRHH
ocds-lcuori-17709,ocds-lcuori-17709/3-contract,17709,HNL,79256.0,COMPRA DE COMPUTADORAS PARA PARA USO DE LA UNIDAD DE GESTION DE LA CALIDAD
ocds-lcuori-17713,ocds-lcuori-17713/3-contract,17713,HNL,7549.75,Para ser utilizados en las oficinas de la Secretaria de Defensa Nacional
ocds-lcuori-17715,ocds-lcuori-17715/3-contract,17715,HNL,45425.0,solicitud de acciones formativas externas
ocds-lcuori-17716,ocds-lcuori-17716/3-contract,17716,HNL,7808.5,CASH BUSINESS  COMPRA DE IMPRESORA MULTIFUNCIONAL PARA SR UTILIZADA EN LA DIRECCION EJECUTIVA
ocds-lcuori-17717,ocds-lcuori-17717/3-contract,17717,HNL,12407.58,solicitud de unidad de reproduccion de documentos
ocds-lcuori-17735,ocds-lcuori-17735/3-contract,17735,HNL,43.47,solicitud de agricola
ocds-lcuori-30827,ocds-lcuori-30827/3-contract,30827,HNL,12408.5,solicitados por la direccion de fiscalIa para el MAIE
ocds-lcuori-17736,ocds-lcuori-17736/3-contract,17736,HNL,1147.125,COMPRA DE CAJAS DE CARTON 
ocds-lcuori-17750,ocds-lcuori-17750/3-contract,17750,HNL,89.102,material de oficina
ocds-lcuori-17759,ocds-lcuori-17759/3-contract,17759,HNL,10005.0,129 2016
ocds-lcuori-17779,ocds-lcuori-17779/3-contract,17779,,,Solicitud de Compra
ocds-lcuori-17786,ocds-lcuori-17786/3-contract,17786,HNL,178.8,Solicitud de compra
ocds-lcuori-17794,ocds-lcuori-17794/3-contract,17794,HNL,660.0,AGUA PARA CONSUMO
ocds-lcuori-17796,ocds-lcuori-17796/3-contract,17796,HNL,27232.0,solictadas por la fiscalia de delitos contra la vida
ocds-lcuori-17815,ocds-lcuori-17815/3-contract,17815,HNL,86250.0,ADMINISTRACION UPNFM 
ocds-lcuori-17819,ocds-lcuori-17819/3-contract,17819,,,compra de  vasos
ocds-lcuori-17826,ocds-lcuori-17826/3-contract,17826,HNL,21430.25,COMPRA DE TONER PARA IMPRESORA LEXMARK
ocds-lcuori-17838,ocds-lcuori-17838/3-contract,17838,HNL,91.08,suministros de oficina
ocds-lcuori-30832,ocds-lcuori-30832/3-contract,30832,HNL,7130.0,solicitados por el departamento de planificacion y presupuesto
ocds-lcuori-30837,ocds-lcuori-30837/3-contract,30837,HNL,10362.9375,COMPRA DE TINTAS HP
ocds-lcuori-30840,ocds-lcuori-30840/3-contract,30840,HNL,375170.25,CMA 0494 A 3 2016 COMPRA DE EQUIPO CAMBIO CLIMATICO DIRECCION DE ORDENAMIENTO TERRITORIAL GERENCIA DE EVALUCION DE RIESGO OBJETO DE GASTO 424 PARTIDA 2284
ocds-lcuori-17843,ocds-lcuori-17843/3-contract,17843,HNL,11902.178,compra de toner hp negro
ocds-lcuori-17860,ocds-lcuori-17860/3-contract,17860,HNL,8198.856,Compra de 4 Toner
ocds-lcuori-17865,ocds-lcuori-17865/3-contract,17865,HNL,3537.331,Compra de 2 Toner para el FTM
ocds-lcuori-17878,ocds-lcuori-17878/3-contract,17878,HNL,906.66,COMPRA DE TINTA PARA USO EN EL DEPARTAMENTO DE ADMINISTRACION SEGUN SAC 065 2016
ocds-lcuori-17887,ocds-lcuori-17887/3-contract,17887,HNL,468.0,botellones de agua 
ocds-lcuori-17888,ocds-lcuori-17888/3-contract,17888,HNL,12391.503,TONER VARIOS
ocds-lcuori-17890,ocds-lcuori-17890/3-contract,17890,,, compra de vasos desechables y tenedores 
ocds-lcuori-30841,ocds-lcuori-30841/3-contract,30841,HNL,3129.84,COMPRA DE TONER HP 36A
ocds-lcuori-31490,ocds-lcuori-31490/3-contract,31490,HNL,4739.150000000001,Compra de 100 Pegamento en barra UHU de 40 gramos
ocds-lcuori-31492,ocds-lcuori-31492/3-contract,31492,HNL,1139.053,CELEBRACION DEL DIA DEL DIA DEL NINO COMITE DE ETICA
ocds-lcuori-17900,ocds-lcuori-17900/3-contract,17900,HNL,356.73,NOTA SERA UTILIZADO POR EL PERSONAL DE LA UNIDAD DE COORDINACION DE PROYECTO PARA UNA CAPACITACION DE MAPEO
ocds-lcuori-30853,ocds-lcuori-30853/3-contract,30853,HNL,10202.800000000001,COMPRA DE TONER
ocds-lcuori-31493,ocds-lcuori-31493/3-contract,31493,HNL,1819.67,SUMINISTRO DE MATERIAL DE ESCRITORIO PARA CADA UNA DE LAS SECCIONES DEL COMANDO DE LA 110 BRIGADA DE INFANTERIA
ocds-lcuori-17934,ocds-lcuori-17934/3-contract,17934,HNL,3864.0,solicitado por la direccion de lucha contra el narcotrafcio
ocds-lcuori-31494,ocds-lcuori-31494/3-contract,31494,HNL,1150.621,suministro de materiales para escritorio para las oficina de la 120 brigada de infanteria
ocds-lcuori-17977,ocds-lcuori-17977/3-contract,17977,HNL,519.8115,solicitud de proveeduria
ocds-lcuori-30858,ocds-lcuori-30858/3-contract,30858,,,solicitud de compra de disco duro 
ocds-lcuori-17978,ocds-lcuori-17978/3-contract,17978,HNL,1794.0,solicitud de unidad de orientacion
ocds-lcuori-17989,ocds-lcuori-17989/3-contract,17989,HNL,453.606,COMPRA DE CABLE HDMI PARA USO DE LA OFICINA DE INFOTECNOLOGIA
ocds-lcuori-17993,ocds-lcuori-17993/3-contract,17993,,,COMPRA DE CABLE HDMI PARA USO DE LAS OFICINAS DE INFOTECNOLOGIA
ocds-lcuori-30859,ocds-lcuori-30859/3-contract,30859,HNL,1998.125,COMPRA DE TONER Y CARTUCHO DE TINTA
ocds-lcuori-17998,ocds-lcuori-17998/3-contract,17998,HNL,520.0,agua en botellon 
ocds-lcuori-18010,ocds-lcuori-18010/3-contract,18010,HNL,10499.822,TONER HP 55A
ocds-lcuori-30861,ocds-lcuori-30861/3-contract,30861,HNL,1943.5,COMPRA DE TONER
ocds-lcuori-18051,ocds-lcuori-18051/3-contract,18051,HNL,11416.464,solicitado por la direccion de lucha contra el narcotafico
ocds-lcuori-18066,ocds-lcuori-18066/3-contract,18066,HNL,396.75,LA COMPRA DE UN SELLO FOLIADOR
ocds-lcuori-18079,ocds-lcuori-18079/3-contract,18079,HNL,1542.7365,solicitud de departamento de recursos humanos
ocds-lcuori-30864,ocds-lcuori-30864/3-contract,30864,HNL,2390.75,Compra por Internet
ocds-lcuori-18083,ocds-lcuori-18083/3-contract,18083,HNL,50.6,solicitud de medios audiovisuales
ocds-lcuori-18098,ocds-lcuori-18098/3-contract,18098,HNL,333.5,COMPRA DE CONECTORES RJ45 SOLICITADO POR AL GERENCIA DE INFORMATICA
ocds-lcuori-18122,ocds-lcuori-18122/3-contract,18122,HNL,18389.420000000002,CARTUCHO DE TINTA HP 22 TRICOLOR
ocds-lcuori-18132,ocds-lcuori-18132/3-contract,18132,,,Orden de Compra 
ocds-lcuori-18134,ocds-lcuori-18134/3-contract,18134,,,Orden de Compra 
ocds-lcuori-18135,ocds-lcuori-18135/3-contract,18135,,,Orden de Compra 
ocds-lcuori-18137,ocds-lcuori-18137/3-contract,18137,HNL,182.85,PARA MAESTRIA EN PSICOLOGIA INDUSTRIAL Y ORGANIZACIONAL
ocds-lcuori-18170,ocds-lcuori-18170/3-contract,18170,HNL,3794.54,para usar en existencia bodega de suministros distribucion a diferentes departamentos segun paac
ocds-lcuori-18177,ocds-lcuori-18177/3-contract,18177,,,papel bond tama?o carta y papel bond tama?o oficio para uso de las diferentes oficinas de alcaldia municipal de san pedro sula
ocds-lcuori-18196,ocds-lcuori-18196/3-contract,18196,HNL,1386.164,solicitud de formacion a distancia
ocds-lcuori-18207,ocds-lcuori-18207/3-contract,18207,HNL,631.856,compra de 50 cd para uso de toda la direccion de administracion para el envio de informacion a las diferentes areas 
ocds-lcuori-18214,ocds-lcuori-18214/3-contract,18214,HNL,20118.100000000002,Compra de 1 Impresora Laser Color
ocds-lcuori-30871,ocds-lcuori-30871/3-contract,30871,HNL,14013.9,COMPRA DE TONER HP 05 Y 78A
ocds-lcuori-30877,ocds-lcuori-30877/3-contract,30877,HNL,22195.0,COMPRA DE EQUIPO DE INFORMATICA EL CUAL SERA UTILIZADO PARA EL DESARROLLO DE LAS ACTIVIDADES DEL PROYECTO REPRODUCCION DE PLANTULAS DE AGUACATE SANA EN HONDURAS
ocds-lcuori-18230,ocds-lcuori-18230/3-contract,18230,HNL,28800.0,COMPRA DE 800 CUADERNOS PARA PAQUETE ESCOLARES A SER UTILIZADOS PARA LOS ALUMNOS DEL 7 GRADO DEL MUNICIPIO DE SAN MATIAS DEPARTAMENTO DE EL PARAISO
ocds-lcuori-30878,ocds-lcuori-30878/3-contract,30878,HNL,8791.75,COMPRA DE MULTIFUNCINAL LA CUAL SERA UTILIZADA EN LA REGIONAL DICTA CENRO ORIENTE
ocds-lcuori-18255,ocds-lcuori-18255/3-contract,18255,HNL,2314.0875,134 2016
ocds-lcuori-30879,ocds-lcuori-30879/3-contract,30879,HNL,8791.75,COMPRA DE IMPRESORA LA CUAL SERA UTILIZADA EN LA UNIDAD DE ASESORIA LEGAL
ocds-lcuori-30880,ocds-lcuori-30880/3-contract,30880,HNL,8309.210000000001,Compra de 2 cartuchos HP CE255X para uso de la Sub Direccion Legal
ocds-lcuori-18258,ocds-lcuori-18258/3-contract,18258,HNL,18360.0,Compra de botellones de agua de 5 galones embotellada
ocds-lcuori-18272,ocds-lcuori-18272/3-contract,18272,HNL,18347.2,DISCOS DUROS PARA USO DE LA UNIDAD DE GESTION DE LA CALIDAD
ocds-lcuori-18282,ocds-lcuori-18282/3-contract,18282,HNL,699.5,COMPRA DE CAFE PARA USO DE LA RECTORIA
ocds-lcuori-18288,ocds-lcuori-18288/3-contract,18288,HNL,33879.0,TINTAS PARA IMPRESORAS DE LOS DEPARTAMENTOS DE LA DIRECCION DE EDUCACION SUPERIOR
ocds-lcuori-18295,ocds-lcuori-18295/3-contract,18295,HNL,810.0,Compra de 120 unidades de marcadores para pizarra para ser vendidos en la Libreria UPNFM de Tegucigalpa
ocds-lcuori-18296,ocds-lcuori-18296/3-contract,18296,HNL,1368.5,COMPRA DE TINTAS PARA IMPRESORA ASIGNADA AL DESPACHO
ocds-lcuori-18299,ocds-lcuori-18299/3-contract,18299,HNL,1169.55,COMPRA DE TINTAS PARA EL DESPACHO
ocds-lcuori-18331,ocds-lcuori-18331/3-contract,18331,HNL,5631.7225,Compra de un toner para impresora HP CC364X para uso en la Direccion de Cobranzas
ocds-lcuori-18341,ocds-lcuori-18341/4-contract,18341,HNL,61.789500000000004,Caja chica
ocds-lcuori-18345,ocds-lcuori-18345/3-contract,18345,HNL,950.0,50 botellones de agua purificada
ocds-lcuori-18349,ocds-lcuori-18349/3-contract,18349,HNL,12190.0,PARA USO DE LA IMPRESORAS DE LOS DIFERENTES DEPARTAMENTOS DE LA FACULTAD DE CIENCIAS ECONOMICAS
ocds-lcuori-18360,ocds-lcuori-18360/3-contract,18360,HNL,7808.5,Pedido solicitado por el departamento de gestion de pacientes duracion indefinidad
ocds-lcuori-18391,ocds-lcuori-18391/3-contract,18391,,,solicitadas por la fiscalia contra el crimen organizado
ocds-lcuori-18399,ocds-lcuori-18399/3-contract,18399,HNL,1427.058,TONER SAMSUNG MLT D104S NEGRO
ocds-lcuori-18416,ocds-lcuori-18416/3-contract,18416,,,solicitud de division administrativa
ocds-lcuori-18418,ocds-lcuori-18418/3-contract,18418,HNL,8590.5,solicitud de direccion ejecutiva
ocds-lcuori-18421,ocds-lcuori-18421/3-contract,18421,HNL,57316.0,papel bond
ocds-lcuori-18449,ocds-lcuori-18449/3-contract,18449,HNL,906.66,TINTA CANON 
ocds-lcuori-30881,ocds-lcuori-30881/3-contract,30881,HNL,7955.125,TONER HP 05A
ocds-lcuori-30885,ocds-lcuori-30885/3-contract,30885,HNL,3450.0,CMA 0467 2016 COMPRA DE SUMINISTRO PARA COMPUTADORA GERENCIA DE SALUD PARA EL PUEBLO OBJETO DE GASTO 424 PARTIDA PRESUPUESTARIA 2285
ocds-lcuori-18458,ocds-lcuori-18458/3-contract,18458,HNL,3449.3675000000003,PARA USO DEL INSTITUTO NACIONAL DE MIGRACION
ocds-lcuori-18468,ocds-lcuori-18468/3-contract,18468,HNL,7754.68,COMPRAS PROTOCOLO Y CEREMONIAL PUBLICO
ocds-lcuori-18472,ocds-lcuori-18472/3-contract,18472,HNL,428.076,JDU PARA ATENCION DE REUNIONES Y VISITAS
ocds-lcuori-18503,ocds-lcuori-18503/3-contract,18503,HNL,1441.5020000000002,Para uso en la Defensa Publica
ocds-lcuori-18504,ocds-lcuori-18504/3-contract,18504,HNL,749.8230000000001,Para uso de la Direccion de Comunicacion Institucional
ocds-lcuori-18511,ocds-lcuori-18511/3-contract,18511,HNL,7323.2,LLANTA No 20570R15 6L RADIAL TIPO A
ocds-lcuori-18520,ocds-lcuori-18520/3-contract,18520,HNL,35880.0,COMPRA DE LLANTAS PARA VEHICULOS DE LA DIRECCION DEPARTAMENTAL DE COLON 
ocds-lcuori-18523,ocds-lcuori-18523/3-contract,18523,HNL,5752.587500000001,COMPRA DE MATERIAL Y SUMINISTRO PARA LAS OFICINAS DE LA DIRECCION DEPARTAMENTAL DE EDUCACION DE CHOLUTECA
ocds-lcuori-18533,ocds-lcuori-18533/3-contract,18533,HNL,28034.792,DIRECCION DEL FID COMPRA DE EQUIPO AUDIOVISUAL
ocds-lcuori-18545,ocds-lcuori-18545/3-contract,18545,,,Compra de impresora EPSON Multifuncional a color tinta 1 L151 de tanque
ocds-lcuori-18568,ocds-lcuori-18568/3-contract,18568,HNL,4773.3165,solicitado por la sub direccion tecnica para uso de su oficina 
ocds-lcuori-18573,ocds-lcuori-18573/3-contract,18573,HNL,11270.0,solicitadas por la direccion de fiscalias para el MAIE
ocds-lcuori-18591,ocds-lcuori-18591/3-contract,18591,HNL,13560.0,hielo ara deportistas JUDUCA
ocds-lcuori-18601,ocds-lcuori-18601/3-contract,18601,HNL,14637.2,solicitados por varios departamentos del MP
ocds-lcuori-18606,ocds-lcuori-18606/3-contract,18606,HNL,6430.8,solicitados por la fiscalia de puerto cortes y preintervencion 
ocds-lcuori-18634,ocds-lcuori-18634/3-contract,18634,HNL,567.962,COMPRA DE MATERALES DE OFICINA
ocds-lcuori-18641,ocds-lcuori-18641/3-contract,18641,,,Tegucigalpa
ocds-lcuori-18652,ocds-lcuori-18652/3-contract,18652,,,Tegucigalpa
ocds-lcuori-18656,ocds-lcuori-18656/3-contract,18656,HNL,1266.656,COMPRA DE TINTAS SOLICITADO POR PREVENCION DE RIESGOS NO SEGUN REQUISICION 01 2016
ocds-lcuori-18676,ocds-lcuori-18676/3-contract,18676,HNL,5796.0,COMPRA DE TONER SOLICITADO POR SERVICIOS GENERALES SEGUN REQUISICION No 002 2016
ocds-lcuori-18680,ocds-lcuori-18680/3-contract,18680,HNL,1927.4,suministro de oficina
ocds-lcuori-18717,ocds-lcuori-18717/3-contract,18717,HNL,14800.0,COMPRA DE 400 BOTELLONES DE AGUA AZUL
ocds-lcuori-18729,ocds-lcuori-18729/3-contract,18729,HNL,9250.0,COMPRA DE 250 BOTELLONES DE AGUAZUL
ocds-lcuori-18747,ocds-lcuori-18747/3-contract,18747,,,Adquisicion de productos varios de oficina para uso de la unidad de DECOAS
ocds-lcuori-30889,ocds-lcuori-30889/3-contract,30889,HNL,690.0,guillotina capacidad de corte diez hojas
ocds-lcuori-18754,ocds-lcuori-18754/3-contract,18754,,,Papel bond tama?o carta
ocds-lcuori-18764,ocds-lcuori-18764/3-contract,18764,HNL,11601.2,solicitados por la fiscalia de impugnaciones
ocds-lcuori-18767,ocds-lcuori-18767/3-contract,18767,HNL,11270.0,solicitado por la fiscalia de yuscaran
ocds-lcuori-18779,ocds-lcuori-18779/3-contract,18779,HNL,615.0,Compra directa por caja chica
ocds-lcuori-18782,ocds-lcuori-18782/3-contract,18782,HNL,10363.478,solicitad por la fiscalia de defensa de la constitucion
ocds-lcuori-18793,ocds-lcuori-18793/3-contract,18793,HNL,3822.6,COMPRA DE TONER
ocds-lcuori-18805,ocds-lcuori-18805/3-contract,18805,HNL,27000.0,39600 
ocds-lcuori-30891,ocds-lcuori-30891/3-contract,30891,HNL,1203.75,UOMP
ocds-lcuori-18826,ocds-lcuori-18826/3-contract,18826,HNL,2967.0,DESTINADO PARA OFICINA REGIONAL DE LA CEIBA
ocds-lcuori-30895,ocds-lcuori-30895/3-contract,30895,HNL,3675.4,solicitados por la fiscalia de catacamas
ocds-lcuori-18831,ocds-lcuori-18831/3-contract,18831,HNL,1086.75,solicitado por Gente de Mar
ocds-lcuori-18833,ocds-lcuori-18833/3-contract,18833,HNL,12021.295,resmas de papel bond 
ocds-lcuori-18850,ocds-lcuori-18850/3-contract,18850,HNL,3537.331,CMA 086 2016 TONER Q7553A PARA LA UNIDAD DE TESORERIA
ocds-lcuori-18868,ocds-lcuori-18868/3-contract,18868,HNL,1242.0,solicitado por la direccion de medicina forense
ocds-lcuori-18873,ocds-lcuori-18873/3-contract,18873,HNL,4279.4375,memorias
ocds-lcuori-18890,ocds-lcuori-18890/3-contract,18890,HNL,11324.625,Para ser utilizados en las oficinas de Secretaria de Defensa Nacional
ocds-lcuori-18892,ocds-lcuori-18892/3-contract,18892,HNL,778.32,MATERIALES
ocds-lcuori-18903,ocds-lcuori-18903/3-contract,18903,HNL,3537.331,Para ser utilizados en la Direccion Sectorial Academico
ocds-lcuori-18907,ocds-lcuori-18907/3-contract,18907,HNL,6440.0,COMPRA DE TONER SOLICITADOS POR ALUMBRADO PUBLICO CS SEGUN REQUISICION No 2016 705 0002
ocds-lcuori-30899,ocds-lcuori-30899/3-contract,30899,HNL,4524.445000000001,COMPRA DE TONER
ocds-lcuori-30903,ocds-lcuori-30903/3-contract,30903,HNL,10851.4,COMPRA DE LLANTAS PARA EL VEHICULO MAZDA BT 50 COLOR CHAMPAGNE ASIGNADO A LA OFICINA REGIONAL DE GRACIAS LEMPIRA
ocds-lcuori-18913,ocds-lcuori-18913/3-contract,18913,HNL,7074.662,COMPRA DE TONER SOLICITADO POR ADMINISTRACION CS SEGUN REQUISICION No 91
ocds-lcuori-18923,ocds-lcuori-18923/3-contract,18923,HNL,3092.2005000000004,Solicitado por la Direccion de Infotecnologia
ocds-lcuori-18931,ocds-lcuori-18931/3-contract,18931,HNL,126653.87000000001,solicitud de compra de Toner 49 A para uso de las oficinas a nivel nacional 
ocds-lcuori-18937,ocds-lcuori-18937/3-contract,18937,HNL,135700.575,solicitud de compra de 75 unidades de toner 49 A para uso de las distintas oficinas a nivel central y RCM
ocds-lcuori-30909,ocds-lcuori-30909/3-contract,30909,HNL,336.0,COMPRA INTERNA UOMP
ocds-lcuori-18943,ocds-lcuori-18943/3-contract,18943,HNL,3000.0,COMPRA DE MATERIALES SOLICITADOS POR SISTEMA MARCALA
ocds-lcuori-30911,ocds-lcuori-30911/3-contract,30911,HNL,1530.0,AGUA EN BOTELLON
ocds-lcuori-18952,ocds-lcuori-18952/3-contract,18952,HNL,99981.0,ups
ocds-lcuori-30922,ocds-lcuori-30922/3-contract,30922,HNL,1428.3,CINTA TRASPARENTE PARA SELLAR CAJAS
ocds-lcuori-30923,ocds-lcuori-30923/3-contract,30923,HNL,1588.7250000000001,BATERIAS AAA
ocds-lcuori-30924,ocds-lcuori-30924/3-contract,30924,HNL,6990.048500000001,este producto sera para uso de varias dependencias
ocds-lcuori-30928,ocds-lcuori-30928/3-contract,30928,HNL,55182.75,Compra de 3 computadoras de escritorio para las oficinas de Comandancia Administracion y la OTPSCI
ocds-lcuori-18963,ocds-lcuori-18963/3-contract,18963,HNL,5865.0,Compra de  tintas y toner para uso de la Direccion General de Construcciones Escolares y Bienes Inmuebles
ocds-lcuori-18974,ocds-lcuori-18974/3-contract,18974,HNL,250.424,Compra de 4 Baterias cuadradas para esta Direccion
ocds-lcuori-18985,ocds-lcuori-18985/3-contract,18985,HNL,16640.5,COMPRA DE TONER
ocds-lcuori-30929,ocds-lcuori-30929/3-contract,30929,,,Compra de 3 computadoras de escritorio para las oficinas de Comandancia Administracion y la OTPSCI
ocds-lcuori-18991,ocds-lcuori-18991/3-contract,18991,HNL,3084.3,PARA USO EN ESTA OFICINA
ocds-lcuori-19021,ocds-lcuori-19021/3-contract,19021,HNL,281.06,Utiles de oficina para uso de la oficina
