ocid,id,contracts/0/id,contracts/0/dateSigned,contracts/0/description,contracts/0/buyer/id,contracts/0/buyer/name,contracts/0/awardID,contracts/0/title,contracts/0/value/currency,contracts/0/value/amount,contracts/0/localProcurementCategory
ocds-lcuori-XRb6JR-REQ-DM-131-2016-1,ocds-lcuori-XRb6JR-REQ-DM-131-2016-1/3,XRb6JR-REQ-DM-131-2016,2016-07-28T00:00:00-06:00,LA COMPRA DE ARCHIVO METALICO.,XRb6JR-gGy4LO,Unidad Central,XRb6JR-REQ-DM-131-2016-1,REQ-DM-131-2016,HNL,3708.62,goodsOrServices
ocds-lcuori-KLgDwG-524-CM-IHT-2016-1,ocds-lcuori-KLgDwG-524-CM-IHT-2016-1/4,KLgDwG-OC 526-2016,2016-12-06T00:00:00-06:00,"El objetivo del viaje fue participar en Taller de Marketing Digital. Redes Sociales y Gestion de Clientes, en la ciudad de San Jose Costa Rica.",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-524-CM-IHT-2016-1,OC 526-2016,HNL,8914.0,goodsOrServices
ocds-lcuori-2LmXXr-CM-036-2016-IHCIETI-1,ocds-lcuori-2LmXXr-CM-036-2016-IHCIETI-1/3,2LmXXr-CM-036-2016-IHCIETI,2016-06-02T00:00:00-06:00,"Pago por publicación de la primera convocatoria a presentación de proyectos de investigación aplicada 2016, pagina completa full color, fecha de publicación el 30 de marzo 2016.solicitado por Jefe de Investigación científica y desarrollo tecnológico.",2LmXXr-DL9wKR,Gerencia Administrativa,2LmXXr-CM-036-2016-IHCIETI-1,CM-036-2016-IHCIETI,HNL,38870.0,goodsOrServices
ocds-lcuori-XRb6JR-REQ-DAL-33-2016-1,ocds-lcuori-XRb6JR-REQ-DAL-33-2016-1/3,XRb6JR-REQ-DAL-33-2016,2016-07-27T00:00:00-06:00,LA COMPRA DE BALASTROS.,XRb6JR-gGy4LO,Unidad Central,XRb6JR-REQ-DAL-33-2016-1,REQ-DAL-33-2016,HNL,2099.9,goodsOrServices
ocds-lcuori-4LOxWG-132-2016-2,ocds-lcuori-4LOxWG-132-2016-2/3,4LOxWG-17112,2016-04-19T00:00:00-06:00,"SOLICITADO POR EL ALMACEN DE MATERIAL MEDICO QUIRURGICO, PARA SER UTILIZADO EN EL ASILO DE INVALIDOS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 2DO. TRIMESTRE DEL 2016.",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-132-2016-2,17112,HNL,529687.7,goodsOrServices
ocds-lcuori-4LOxWG-232-2016-2,ocds-lcuori-4LOxWG-232-2016-2/3,4LOxWG-17208,2016-06-22T00:00:00-06:00,"LO ANTERIOR ES SOLICITADO POR EL ALMACEN DE MATERIAL MEDICO QUIRURGICO, PARA SER UTILIZADO EN DIFERENTES SALAS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 2DO. TRIMESTRE DEL 2016						
						
						
						
						
",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-232-2016-2,17208,HNL,526400.0,goodsOrServices
ocds-lcuori-gLkVEr-CP-CONADEH-001-2016-2,ocds-lcuori-gLkVEr-CP-CONADEH-001-2016-2/3,gLkVEr-CP-CONADEH-001-2016,2016-04-22T00:00:00-06:00,Contratación de servicios profesionales para el diseño de las Fichas de Investigación Independiente de los Derechos Humanos de la Niñez en Honduras,gLkVEr-mGEJpR,Unidad Central,gLkVEr-CP-CONADEH-001-2016-2,CP-CONADEH-001-2016,HNL,30000.0,goodsOrServices
ocds-lcuori-2LmXXr-CM-037-2016-IHCIETI-1,ocds-lcuori-2LmXXr-CM-037-2016-IHCIETI-1/3,2LmXXr-CM-037-2016-IHCIETI,2016-06-02T00:00:00-06:00,Pago por publicación de la primera convocatoria a presentación de proyectos de investigación aplicada 2016. pagina completa publicado el 4 de Abril del 2016. solicitado por Jefe de investigación científica y desarrollo tecnológico.,2LmXXr-DL9wKR,Gerencia Administrativa,2LmXXr-CM-037-2016-IHCIETI-1,CM-037-2016-IHCIETI,HNL,39738.25,goodsOrServices
ocds-lcuori-XRb6JR-REQ-DM-210-2016-1,ocds-lcuori-XRb6JR-REQ-DM-210-2016-1/3,XRb6JR-REQ-DM-210-2016,2016-11-04T00:00:00-06:00,LA COMPRA DE STICKERS PROMOCIONALES,XRb6JR-gGy4LO,Unidad Central,XRb6JR-REQ-DM-210-2016-1,REQ-DM-210-2016,HNL,2300.0,goodsOrServices
ocds-lcuori-wrVJ9r-DICTA-269-2016-1,ocds-lcuori-wrVJ9r-DICTA-269-2016-1/3,wrVJ9r-OC-268-2016,2016-10-31T00:00:00-06:00,"Compras de prendas de vestir, mismas que serán utilizadas por el personal de la estación Experimental La Tabacalera.",wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-DICTA-269-2016-1,OC-268-2016,HNL,1365.63,goodsOrServices
ocds-lcuori-4LOxWG-234-2016-2,ocds-lcuori-4LOxWG-234-2016-2/3,4LOxWG-17203,2016-06-22T00:00:00-06:00,"LO ANTERIOR ES SOLICITADO POR EL ALMACEN DE MATERIAL MEDICO QUIRURGICO, PARA SER UTILIZADO EN DIFERENTES SALAS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 2DO. TRIMESTRE DEL 2016						
						
						
						
						
",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-234-2016-2,17203,HNL,380000.0,goodsOrServices
ocds-lcuori-4LOxWG-235-2016-2,ocds-lcuori-4LOxWG-235-2016-2/3,4LOxWG-17198,2016-06-22T00:00:00-06:00,"LO ANTERIOR ES SOLICITADO POR EL ALMACEN DE MATERIAL MEDICO QUIRURGICO, PARA SER UTILIZADO EN DIFERENTES SALAS DE ESTE CENTRO ASISTENCIAL, DURANTE EL 2DO. TRIMESTRE DEL 2016						
						
						
						
						
",4LOxWG-mrYzL9,Hospital San Felipe,4LOxWG-235-2016-2,17198,HNL,495000.0,goodsOrServices
ocds-lcuori-wrVJ9r-DICTA-217-2016-1,ocds-lcuori-wrVJ9r-DICTA-217-2016-1/4,wrVJ9r-OC-211-2016,2016-09-30T00:00:00-06:00,Compra de materiales y Herramientas lo cual serán utilizado para la construcción de cerca de la águila madre del proyecto de reproducción de plántulas de Aguacate en Honduras.,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-DICTA-217-2016-1,OC-211-2016,HNL,3462.0,goodsOrServices
ocds-lcuori-KLgDwG-444-CM-IHT-2016-1,ocds-lcuori-KLgDwG-444-CM-IHT-2016-1/4,KLgDwG-440-2016,2016-10-28T00:00:00-06:00,"Boleto Aéreo en Ruta: Tegucigalpa-
Panamá, saliendo el 10 de octubre de 2016 por la tarde, retornando de Medellín a Tegucigalpa  el 13 de octubre de 2016 en vuelo de la mañana. ",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-444-CM-IHT-2016-1,440-2016,HNL,22959.0,goodsOrServices
ocds-lcuori-wrVJ9r-DICTA-218-2016-1,ocds-lcuori-wrVJ9r-DICTA-218-2016-1/3,wrVJ9r-OC-220-2016,2016-09-30T00:00:00-06:00,"Compra de repuestos los cuales serán utilizados en la reparación de vehículo NISSA Pick-Up MADE D4, cilindraje de 2400, año 96 con placa N-05028.",wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-DICTA-218-2016-1,OC-220-2016,HNL,24685.02,goodsOrServices
ocds-lcuori-wrVJ9r-DICTA-219-2016-1,ocds-lcuori-wrVJ9r-DICTA-219-2016-1/3,wrVJ9r-OC-218-2016,2016-09-30T00:00:00-06:00,"Compra de Batería la cual será utilizada en el vehículo ISUZU con placa N-08041,asignado a la unidad de mantenimiento al Productor.  ",wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-DICTA-219-2016-1,OC-218-2016,HNL,3200.0,goodsOrServices
ocds-lcuori-MLQmwL-CM-026-2016-1,ocds-lcuori-MLQmwL-CM-026-2016-1/4,MLQmwL-CM-026-2016,2016-03-09T00:00:00-06:00,25900,MLQmwL-gLn5gr,Gerencia Administrativa,MLQmwL-CM-026-2016-1,CM-026-2016,HNL,3450.0,goodsOrServices
ocds-lcuori-Zr57xG-CM-012-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-012-IMFFAA-2016-1/4,Zr57xG-CM-012-IMFFAA-2016,2016-05-20T00:00:00-06:00,COMPRA DE COMBUSTIBLES PARA LOS DIFERENTES VEHICULOS DE LA INDUSTRIA,Zr57xG-oLj6LM,Industria Militar,Zr57xG-CM-012-IMFFAA-2016-1,CM-012-IMFFAA-2016,HNL,170000.0,goodsOrServices
ocds-lcuori-Zr57xG-CM-012-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-012-IMFFAA-2016-1/4,Zr57xG-CM-12-IMFFAA-2016,2016-04-15T00:00:00-06:00,COMPRA DE COMBUSTIBLE PARA LOS DIFERENTES VEHICULOS DE LA INDUSTRIA MILITAR,Zr57xG-oLj6LM,Industria Militar,Zr57xG-CM-012-IMFFAA-2016-1,CM-12-IMFFAA-2016,HNL,170000.0,goodsOrServices
ocds-lcuori-wrVJ9r-DICTA-029-2016-1,ocds-lcuori-wrVJ9r-DICTA-029-2016-1/4,wrVJ9r-OC-021-2016,2016-10-10T00:00:00-06:00,COMPRA DE PLANTAS DE AGUACATE CRIOLLO,wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-DICTA-029-2016-1,OC-021-2016,HNL,6925.0,goodsOrServices
ocds-lcuori-PGJPBr-011-2016 CREDITO 4641-HN-1,ocds-lcuori-PGJPBr-011-2016 CREDITO 4641-HN-1/4,PGJPBr-00000,2016-07-15T00:00:00-06:00,ADQUISICION DE ALIMENTOS,PGJPBr-2Lmz0G,Unidad Central,PGJPBr-011-2016 CREDITO 4641-HN-1,00000,HNL,330.0,goodsOrServices
ocds-lcuori-PGJPBr-011-2016 CREDITO 4641-HN-1,ocds-lcuori-PGJPBr-011-2016 CREDITO 4641-HN-1/4,PGJPBr-N-2016,2016-07-13T00:00:00-06:00,ADQUISICION DE ALIMENTOS PARA CAPACITACION,PGJPBr-2Lmz0G,Unidad Central,PGJPBr-011-2016 CREDITO 4641-HN-1,N-2016,HNL,1495.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No.062-2016-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.062-2016-1/4,ERpWgG-OC No. 050,2016-02-29T00:00:00-06:00,COMPRA DE DOS BANDERAS DE LA SOBERANA ORDEN MILITAR Y HOSPILATARIA DE SAN JUAN DE JERUSALEN DE RODAS Y MALTA.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No.062-2016-1,OC No. 050,HNL,2300.0,goodsOrServices
ocds-lcuori-MrM6zL-CM-CONEANFO-SE-10-02-2016-1,ocds-lcuori-MrM6zL-CM-CONEANFO-SE-10-02-2016-1/4,MrM6zL-559629  HOTEL CASA REAL,2016-06-24T00:00:00-06:00,"Primer pago del 50% sobre lps 2,817.50 por alquiler de local para evento de socialización del sistema de información SIE-CONEANFO el dia 09 de marzo de 2016.",MrM6zL-PR8P5R,Comisión Nacional de Educación Alternativa No Formal,MrM6zL-CM-CONEANFO-SE-10-02-2016-1,559629  HOTEL CASA REAL,HNL,2817.5,goodsOrServices
ocds-lcuori-wrVJ9r-DICTA-043-2016-1,ocds-lcuori-wrVJ9r-DICTA-043-2016-1/4,wrVJ9r-OC-031-2016,2016-10-31T00:00:00-06:00,"Compra de Medio de sustrato, los cuales serán utilizados para el Proyecto de Reproducción de Plántulas Sana de Aguacate en Honduras.
",wrVJ9r-MLQALQ,Dirección de Ciencia y Tecnología Agropecuaria,wrVJ9r-DICTA-043-2016-1,OC-031-2016,HNL,42560.0,goodsOrServices
ocds-lcuori-gLnw4G-OC-HBCBLP-00007-1,ocds-lcuori-gLnw4G-OC-HBCBLP-00007-1/4,gLnw4G-OC-HBCBLP-00007,2016-04-05T00:00:00-06:00,"REPARACION DE LA UNIDAD HRB 2105, SERVICIO ELETRONICO PROBLEMAS CON EL ENCENDIDO DE LA UNIDAD, CAMBIO DE SISTEMA DE CALENTADORES ",gLnw4G-MLQ77R,Cuerpo de Bomberos La Paz,gLnw4G-OC-HBCBLP-00007-1,OC-HBCBLP-00007,HNL,2500.0,goodsOrServices
ocds-lcuori-MrM6zL-CM-CONEANFO-UPE-02-2016-RP5-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UPE-02-2016-RP5-1/4,MrM6zL-UPE-013-2016,2016-05-05T00:00:00-06:00,"Evaluar a los aprendices que han finalizado el proceso de formación en el área de gastronomía en las Escuelas Taller ubicadas en: Comayagua, Comayagua y Catacamas, Olancho.",MrM6zL-PR8P5R,Comisión Nacional de Educación Alternativa No Formal,MrM6zL-CM-CONEANFO-UPE-02-2016-RP5-1,UPE-013-2016,HNL,18000.0,consultingServices
ocds-lcuori-Zr57xG-CM-002-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-002-IMFFAA-2016-1/4,Zr57xG-CM-002-IMFFAA-2016,2016-03-08T00:00:00-06:00,COMPRA DE CEPILLOS DENTALES PARA PEDIDO AL CABIE 112,Zr57xG-oLj6LM,Industria Militar,Zr57xG-CM-002-IMFFAA-2016-1,CM-002-IMFFAA-2016,HNL,19200.0,goodsOrServices
ocds-lcuori-MLQmwL-CM-057-2016-1,ocds-lcuori-MLQmwL-CM-057-2016-1/4,MLQmwL-CM-057-2016,2016-03-10T00:00:00-06:00,23200,MLQmwL-gLn5gr,Gerencia Administrativa,MLQmwL-CM-057-2016-1,CM-057-2016,HNL,2185.0,goodsOrServices
ocds-lcuori-kG1ger-CM-103-ENP-2016-1,ocds-lcuori-kG1ger-CM-103-ENP-2016-1/4,kG1ger-BDT0010083,2016-05-25T00:00:00-06:00,SUMINISTRO DE 30 FILTROS DE ACEITE PH-8A PARA USAR EN: MANTENIMIENTO PREVENTIVO DE VEHÍCULOS DE LA ENP ,kG1ger-1Ra6lr,Unidad Central,kG1ger-CM-103-ENP-2016-1,BDT0010083,HNL,2311.5,goodsOrServices
ocds-lcuori-kG1ger-CM-104-ENP-2016-1,ocds-lcuori-kG1ger-CM-104-ENP-2016-1/4,kG1ger-BDT0010072,2016-08-17T00:00:00-06:00,SUMINISTRO DE 2 REFLECTORES PORTATIL CON BATERIAS DE LARGA DURACIÓN PARA USAR EN:REPARACIONES E INSPECCIONES DEBAJO DE LOS MUELLES,kG1ger-1Ra6lr,Unidad Central,kG1ger-CM-104-ENP-2016-1,BDT0010072,HNL,1368.5,goodsOrServices
ocds-lcuori-PGJPBr-022-2016 credito 4641-hn-1,ocds-lcuori-PGJPBr-022-2016 credito 4641-hn-1/4,PGJPBr-020-2016,2016-07-13T00:00:00-06:00,POST PRODUCCION DE DOS VIDEOS,PGJPBr-2Lmz0G,Unidad Central,PGJPBr-022-2016 credito 4641-hn-1,020-2016,HNL,20000.8,goodsOrServices
ocds-lcuori-MLQmwL-CM-066-2016-1,ocds-lcuori-MLQmwL-CM-066-2016-1/4,MLQmwL-CM-066-2016,2016-07-25T00:00:00-06:00,39200,MLQmwL-gLn5gr,Gerencia Administrativa,MLQmwL-CM-066-2016-1,CM-066-2016,HNL,632.5,goodsOrServices
ocds-lcuori-vGZWNR-40000990-1,ocds-lcuori-vGZWNR-40000990-1/4,vGZWNR-4400000352,2016-04-12T00:00:00-06:00,EMPASTES DE ACTAS,vGZWNR-orvxDG,Unidad Central,vGZWNR-40000990-1,4400000352,HNL,4000.0,goodsOrServices
ocds-lcuori-MrM6zL-CM-CONEANFO-UPE-003-2016-RP3-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UPE-003-2016-RP3-1/4,MrM6zL-UPE-014-2016,2016-05-09T00:00:00-06:00,"Evaluar a los aprendices que han finalizado el proceso de formación en el área de Albañilería en la Escuela Taller ubicada en Comayagua, Comayagua.",MrM6zL-PR8P5R,Comisión Nacional de Educación Alternativa No Formal,MrM6zL-CM-CONEANFO-UPE-003-2016-RP3-1,UPE-014-2016,HNL,14000.0,consultingServices
ocds-lcuori-Zr5B9L-C0147-2016-PE-0110-2016-1,ocds-lcuori-Zr5B9L-C0147-2016-PE-0110-2016-1/4,Zr5B9L-0048-2016,2016-10-19T00:00:00-06:00,"PROTECCION PERSONAL QUE INCLUYE,CASCO PLASTICO,ANTEOJOS,MASCARILLA DE CARBON ACTIVADO Y FILTRO ",Zr5B9L-mrYzL9,Unidad Central,Zr5B9L-C0147-2016-PE-0110-2016-1,0048-2016,HNL,618769.0,goodsOrServices
ocds-lcuori-PGJPBr-024-2016 CREDITO 4641-HN-1,ocds-lcuori-PGJPBr-024-2016 CREDITO 4641-HN-1/4,PGJPBr-021-2016,2016-07-13T00:00:00-06:00,ADQUISICION DE PASAJES AEREOS,PGJPBr-2Lmz0G,Unidad Central,PGJPBr-024-2016 CREDITO 4641-HN-1,021-2016,HNL,42246.0,goodsOrServices
ocds-lcuori-NLPAVG-2016-037-FN-INAM-1,ocds-lcuori-NLPAVG-2016-037-FN-INAM-1/4,NLPAVG-2016-037-FN-INAM,2016-04-13T00:00:00-06:00,PAGO DE 15 HABITACIONES DOBLES,NLPAVG-ERpqPr,Unidad Central,NLPAVG-2016-037-FN-INAM-1,2016-037-FN-INAM,HNL,33779.4,goodsOrServices
ocds-lcuori-DL936R-CM-007-HBCBS-2016-1,ocds-lcuori-DL936R-CM-007-HBCBS-2016-1/4,DL936R-CM-007-HBCBS-2016,2016-04-08T00:00:00-06:00,"Valor por pago de 2 radios de comunicación móvil VHF, rango de 134 a 136 mghrzt, con antena para vehiculo",DL936R-MLQ77R,Cuerpo de Bomberos Siguatepeque,DL936R-CM-007-HBCBS-2016-1,CM-007-HBCBS-2016,HNL,24150.0,goodsOrServices
ocds-lcuori-DL936R-CM-08-HBCBS-2016-1,ocds-lcuori-DL936R-CM-08-HBCBS-2016-1/4,DL936R-CM-08-HBCBS-2016,2016-04-08T00:00:00-06:00,"Valor por compra de 3 radio de comunicación portátil VHF, rango de 134 a 136 mghrtz",DL936R-MLQ77R,Cuerpo de Bomberos Siguatepeque,DL936R-CM-08-HBCBS-2016-1,CM-08-HBCBS-2016,HNL,20355.0,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-20001587(3)-1,ocds-lcuori-0rwYG8-SOLPED-20001587(3)-1/4,0rwYG8-PEDIDO-4200001423,2016-12-29T00:00:00-06:00,"Solicitante: Departamento de Servicios Generales DSGE-092-2016
Mediante el presente estamos solicitando el mantenimiento de una maquina fotocopiadora marca Sharp AP 5220.

Contacto: 22282070",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-20001587(3)-1,PEDIDO-4200001423,HNL,4600.0,goodsOrServices
ocds-lcuori-1RaMPR-IC-UMBRAL-05-2016-2,ocds-lcuori-1RaMPR-IC-UMBRAL-05-2016-2/4,1RaMPR-MCA-THP-09-2016,2017-06-01T00:00:00-06:00,OFICIAL DE ESTADISTICA DE LA OFICINA NORMATIVA DE CONTRATACIÓN Y ADQUISICIONES DEL ESTADO (ONCAE),1RaMPR-7G3A5r,Adquisiciones MCA Honduras,1RaMPR-IC-UMBRAL-05-2016-2,MCA-THP-09-2016,HNL,216000.0,consultingServices
ocds-lcuori-Zr57xG-CM-010-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-010-IMFFAA-2016-1/4,Zr57xG-CM-010-IMFFAA-2016,2016-05-20T00:00:00-06:00,COMPRA DE MATERIAL PARA PINTAR ARBOLES DE LA INDUSTRIA MILITAR,Zr57xG-oLj6LM,Industria Militar,Zr57xG-CM-010-IMFFAA-2016-1,CM-010-IMFFAA-2016,HNL,9485.0,goodsOrServices
ocds-lcuori-MrM6zL-CONEANFO-UAF-24-2015-1,ocds-lcuori-MrM6zL-CONEANFO-UAF-24-2015-1/4,MrM6zL-559432  ABDY ELIEL RODRIGUEZ,2016-01-28T00:00:00-06:00,Reparación de bomba de cisterna de CONEANFO,MrM6zL-PR8P5R,Comisión Nacional de Educación Alternativa No Formal,MrM6zL-CONEANFO-UAF-24-2015-1,559432  ABDY ELIEL RODRIGUEZ,HNL,1200.0,goodsOrServices
ocds-lcuori-oLjPmR-CM-008-DECAD-2016-1,ocds-lcuori-oLjPmR-CM-008-DECAD-2016-1/4,oLjPmR-CM-008-DECAD-2016,2016-06-03T00:00:00-06:00,CAMBIO DE CABLE DEL ACELERADOR DE LA MOTOCICLETA SUZUKI PLACA MAU7714,oLjPmR-Zr5B9L,Unidad Central,oLjPmR-CM-008-DECAD-2016-1,CM-008-DECAD-2016,HNL,667.0,goodsOrServices
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-21-2016-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-21-2016-1/4,MrM6zL-559908 CRISTALERIA ALEJANDRA,2016-06-17T00:00:00-06:00,Adquisición de antena para televisión de sala de recepción de CONEANFO,MrM6zL-PR8P5R,Comisión Nacional de Educación Alternativa No Formal,MrM6zL-CM-CONEANFO-UAF-21-2016-1,559908 CRISTALERIA ALEJANDRA,HNL,103.5,goodsOrServices
ocds-lcuori-Zr57xG-CM-13-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-13-IMFFAA-2016-1/4,Zr57xG-CM-13-IMFFAA-2016,2016-07-01T00:00:00-06:00,COMPRA DE CALCETAS ,Zr57xG-oLj6LM,Industria Militar,Zr57xG-CM-13-IMFFAA-2016-1,CM-13-IMFFAA-2016,HNL,191550.0,goodsOrServices
ocds-lcuori-Zr5DWR-CM-010-BLAEZA-2016-1,ocds-lcuori-Zr5DWR-CM-010-BLAEZA-2016-1/4,Zr5DWR-CM-010-BLAEZA-2016,2016-04-15T00:00:00-06:00,COMPRA DE 2 GALONES DE ACEITE 15W40 CASTROL PARA SER UTILIZADO EN LAS UNIDADES HRB 3403 HRB 3402 Y HRB 0072 ,Zr5DWR-MLQ77R,"Cuerpo de Bomberos La Esperanza, Intibucá",Zr5DWR-CM-010-BLAEZA-2016-1,CM-010-BLAEZA-2016,HNL,890.0,goodsOrServices
ocds-lcuori-MrM6zL-CM-CONEANFO-PNET-SEDIS-20B-2016-1,ocds-lcuori-MrM6zL-CM-CONEANFO-PNET-SEDIS-20B-2016-1/4,MrM6zL-64829346 INDUFESA,2016-06-24T00:00:00-06:00,Compra de materiales para taller de albañilería de la ET Centros pedagógicos.,MrM6zL-PR8P5R,Comisión Nacional de Educación Alternativa No Formal,MrM6zL-CM-CONEANFO-PNET-SEDIS-20B-2016-1,64829346 INDUFESA,HNL,11795.24,goodsOrServices
ocds-lcuori-MrM6zL-CM-CONEANFO-PNET-SEDIS-22B-2016-1,ocds-lcuori-MrM6zL-CM-CONEANFO-PNET-SEDIS-22B-2016-1/4,MrM6zL-64829343  INDUFESA,2016-06-29T00:00:00-06:00,Compra de materiales para ET Centros Pedagogicos,MrM6zL-PR8P5R,Comisión Nacional de Educación Alternativa No Formal,MrM6zL-CM-CONEANFO-PNET-SEDIS-22B-2016-1,64829343  INDUFESA,HNL,12679.21,goodsOrServices
ocds-lcuori-PGJWKR-CM-4-Bomberos-2016-1,ocds-lcuori-PGJWKR-CM-4-Bomberos-2016-1/4,PGJWKR-4,2016-05-25T00:00:00-06:00,"1 Arroz chino familiar, 2 frescos",PGJWKR-MLQ77R,"Estación Local Gracias, Lempira",PGJWKR-CM-4-Bomberos-2016-1,4,HNL,750.0,goodsOrServices
ocds-lcuori-XRb6JR-REQ-DM-43-2016-3-1,ocds-lcuori-XRb6JR-REQ-DM-43-2016-3-1/4,XRb6JR-REQ-DM-43-2016-3,2016-07-13T00:00:00-06:00,la compra de bolsos biodegradables promocionales de la lotería nacional.,XRb6JR-gGy4LO,Unidad Central,XRb6JR-REQ-DM-43-2016-3-1,REQ-DM-43-2016-3,HNL,36800.0,goodsOrServices
ocds-lcuori-Zr57xG-CM-20-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-20-IMFFAA-2016-1/4,Zr57xG-CM-20-IMFFAA-2016,2016-06-30T00:00:00-06:00,COMPRA DE FICHEROS METALICOS PARA CABIE 112,Zr57xG-oLj6LM,Industria Militar,Zr57xG-CM-20-IMFFAA-2016-1,CM-20-IMFFAA-2016,HNL,165140.0,goodsOrServices
ocds-lcuori-XRb6JR-REQ-DM-48-2016-1-1,ocds-lcuori-XRb6JR-REQ-DM-48-2016-1-1/4,XRb6JR-REQ-DM-48-2016,2017-02-28T00:00:00-06:00,LA COMPRA DE 400-LAPICES TINTA PROMOCIONALES,XRb6JR-gGy4LO,Unidad Central,XRb6JR-REQ-DM-48-2016-1-1,REQ-DM-48-2016,HNL,4600.0,goodsOrServices
ocds-lcuori-XRb6JR-REQ-DM-45-2016-1,ocds-lcuori-XRb6JR-REQ-DM-45-2016-1/4,XRb6JR-REQ-DM-45-2016,2016-07-13T00:00:00-06:00,la compra de llaveros promocionales de la lotería nacional.,XRb6JR-gGy4LO,Unidad Central,XRb6JR-REQ-DM-45-2016-1,REQ-DM-45-2016,HNL,21907.5,goodsOrServices
ocds-lcuori-mGEMGM-CGR-007-2016-1,ocds-lcuori-mGEMGM-CGR-007-2016-1/4,mGEMGM-147-2016,2016-06-20T00:00:00-06:00,Grifos para Lavamanos solicitados por la CGR de la SEFIN.,mGEMGM-NLPKrv,Unidad Central,mGEMGM-CGR-007-2016-1,147-2016,HNL,1594.99,goodsOrServices
ocds-lcuori-KLgDwG-CM-IHT-175-176-177-178-2016-1,ocds-lcuori-KLgDwG-CM-IHT-175-176-177-178-2016-1/4,KLgDwG-OC 148-2016,2016-05-14T00:00:00-06:00,"Boleto aéreo a nombre de: Laura Acosta y Michelle Paredes, con ruta: TGU-La Habana, Cuba-TGU, del 02 al 06 de mayo del 2016.",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-CM-IHT-175-176-177-178-2016-1,OC 148-2016,HNL,47200.0,goodsOrServices
ocds-lcuori-KLgDwG-CM-IHT-175-176-177-178-2016-1,ocds-lcuori-KLgDwG-CM-IHT-175-176-177-178-2016-1/4,KLgDwG-OC 149-2016,2016-05-14T00:00:00-06:00,"Boleto aéreo a nombre de: Zoila Madrid y Daniela Moya, con ruta: TGU-Roatán-TGU, del 26 al 29 de Abril del 2016.",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-CM-IHT-175-176-177-178-2016-1,OC 149-2016,HNL,9780.0,goodsOrServices
ocds-lcuori-KLgDwG-CM-IHT-175-176-177-178-2016-1,ocds-lcuori-KLgDwG-CM-IHT-175-176-177-178-2016-1/4,KLgDwG-OC 150-2016,2016-05-14T00:00:00-06:00,"Boleto aéreo a nombre de: Yovany Fiallos, con ruta: SPS-Roatán-La Ceiba, del 22 al 24 de Abril del 2016.",KLgDwG-2LmVGK,Instituto Hondureño de Turismo,KLgDwG-CM-IHT-175-176-177-178-2016-1,OC 150-2016,HNL,2850.0,goodsOrServices
ocds-lcuori-kR2oBr-CM-042-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-042-COALIANZA-2016-1/4,kR2oBr-022-2016,2016-07-07T00:00:00-06:00,"compra de pasajes éreos para asistencia a Seminario Interamericano sobre las asociaciones Público - Privadas para el desarrollo APP, para la concesión de obras de infraestructura, bienes servicios públicos: su implementación desde la   gerencia publica ",kR2oBr-1Ra4bG,Unidad Central,kR2oBr-CM-042-COALIANZA-2016-1,022-2016,HNL,79607.57,goodsOrServices
